time,ax,ay,az,gx,gy,gz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized
50.34,-1.52,-0.83,9.97,-0.03,0.62,-0.02,10.119298394651677,35.58340075371562,-0.06993999032308887,-0.03819091576852879,0.458751120737629,-5.728154185516952e-05,0.0011838185316735035,-3.818769457011301e-05
50.35,-1.56,0.2,9.96,0.01,0.58,-0.07,10.083412120904313,33.47760576704985,-0.0717805163842228,0.009202630305669588,0.4582909892223455,1.9093847285056506e-05,0.0011074431425332773,-0.00013365693099539556
50.36,-1.56,0.2,9.96,0.01,0.58,-0.07,10.083412120904313,33.47760576704985,-0.0717805163842228,0.009202630305669588,0.4582909892223455,1.9093847285056506e-05,0.0011074431425332773,-0.00013365693099539556
50.37,-0.95,0.48,10.94,0.03,0.51,-0.11,10.991655926201474,29.942184525986196,-0.04371249395193054,0.022086312733607012,0.5033838777201265,5.728154185516952e-05,0.0009737862115378819,-0.00021003232013562157
50.38,-2.05,-0.16,8.72,0.05,0.37,-0.16,8.959157326445384,23.273655659391753,-0.09432696063311327,-0.007362104244535671,0.4012346813271941,9.546923642528254e-05,0.0007064723495470908,-0.0003055015565609041
50.39,-2.05,-0.16,8.72,0.05,0.37,-0.16,8.959157326445384,23.273655659391753,-0.09432696063311327,-0.007362104244535671,0.4012346813271941,9.546923642528254e-05,0.0007064723495470908,-0.0003055015565609041
50.4,-2.05,-0.16,8.72,0.05,0.37,-0.16,8.959157326445384,23.273655659391753,-0.09432696063311327,-0.007362104244535671,0.4012346813271941,9.546923642528254e-05,0.0007064723495470908,-0.0003055015565609041
50.41,-2.09,-0.13,10.39,0.05,0.24,-0.2,10.598919756277052,18.127573352111295,-0.0961674866942472,-0.005981709698685233,0.4780766443795351,9.546923642528254e-05,0.00045825233484135617,-0.00038187694570113016
50.42,-2.09,-0.13,10.39,0.05,0.24,-0.2,10.598919756277052,18.127573352111295,-0.0961674866942472,-0.005981709698685233,0.4780766443795351,9.546923642528254e-05,0.00045825233484135617,-0.00038187694570113016
50.43,-0.25,0.74,8.33,0.05,0.07,-0.24,8.366540503696854,14.607614889185824,-0.011503287882086986,0.03404973213097748,0.38328955223113836,9.546923642528254e-05,0.00013365693099539556,-0.00045825233484135617
50.44,-0.25,0.67,9.06,0.06,0.02,-0.25,9.088179135558454,14.775202952101234,-0.011503287882086986,0.030828811523993124,0.41687915284683236,0.00011456308371033904,3.818769457011301e-05,-0.00047734618212641266
50.45,-0.25,0.67,9.06,0.06,0.02,-0.25,9.088179135558454,14.775202952101234,-0.011503287882086986,0.030828811523993124,0.41687915284683236,0.00011456308371033904,3.818769457011301e-05,-0.00047734618212641266
50.46,-0.305,1.1,8.135,0.065,0.025,-0.255,8.214697194662747,15.145497473079931,-0.014034011216146123,0.05061446668118274,0.3743169876831105,0.0001241100073528673,4.773461821264127e-05,-0.00048689310576894093
50.47,-0.36,1.53,7.21,0.07,0.03,-0.26,7.3793360134906445,15.522821460380907,-0.016564734550205257,0.07040012183837235,0.33175482251938865,0.00013365693099539556,5.728154185516952e-05,-0.0004964400294114691
50.48,-0.36,1.53,7.21,0.07,0.03,-0.26,7.3793360134906445,15.522821460380907,-0.016564734550205257,0.07040012183837235,0.33175482251938865,0.00013365693099539556,5.728154185516952e-05,-0.0004964400294114691
50.49,-0.22,2.65,10.21,0.15,-0.03,-0.28,10.550592400429467,18.280855735747043,-0.010122893336236546,0.12193485155012204,0.4697942771044325,0.0002864077092758476,-5.728154185516952e-05,-0.0005346277239815822
50.5,-0.22,2.65,10.21,0.15,-0.03,-0.28,10.550592400429467,18.280855735747043,-0.010122893336236546,0.12193485155012204,0.4697942771044325,0.0002864077092758476,-5.728154185516952e-05,-0.0005346277239815822
50.51,-1.64,3.33,10.86,0.23,-0.14,-0.32,11.4768506132998,23.961695069778642,-0.07546156850649062,0.15322379458939864,0.4997028255978586,0.0004391584875562997,-0.0002673138619907911,-0.0006110031131218082
50.52,-0.26,3.11,8.1,0.26,-0.31,-0.37,8.680420496727102,31.41355740462277,-0.011963419397370466,0.1431009012531621,0.3727065273796183,0.0004964400294114691,-0.0005919092658367518,-0.0007064723495470908
50.53,-0.26,3.11,8.1,0.26,-0.31,-0.37,8.680420496727102,31.41355740462277,-0.011963419397370466,0.1431009012531621,0.3727065273796183,0.0004964400294114691,-0.0005919092658367518,-0.0007064723495470908
