time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gy_normalized_1,gz_normalized_1,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
16.0,1.83,0.86,10.02,5.156620156177409,8.021409131831525,30.939720937064454,-18.0,-9.0,32.0,10.22198121696572,32.37591801877979,0.070872682131095,0.03330628777745448,0.3880569808489464,0.00029690420603758236,0.00046185098716957257,0.0017814252362254941,0.04817057120294815,0.03201787043931496,0.13654946852003272,0.012362637362637362,0.010479041916167666,0.07040417209908736,1.83,0.86,10.02,5.156620156177409,8.021409131831525,30.939720937064454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.01,4.29,5.9,12.25,4.010704565915763,14.32394487827058,30.36676314193363,-18.0,-9.0,32.0,14.25751030159193,33.81421966730994,0.1661441564712555,0.22849662544997842,0.4744209596207179,0.00023092549358478629,0.0008247339056599509,0.0017484358799990962,0.11292445380363253,0.21965748324646317,0.16693922049604798,0.009615384615384616,0.018712574850299403,0.06910039113428944,3.06,3.3800000000000003,11.135,4.583662361046586,11.172677005051053,30.65324203949904,0.07158602099163931,0.11135603265366115,0.42951612594983585,0.025404705882352937,0.011938823529411762,0.1391011764705882,0.0,0.0,0.0
16.02,0.72,11.91,10.14,8.021409131831525,13.750987083139757,29.220847551671984,-18.0,-9.0,32.0,15.658419460469183,33.27597604667609,0.027884333953217703,0.4612533574761429,0.39270436984114937,0.00046185098716957257,0.0007917445494335528,0.0016824571675463,0.018952355883127138,0.44341027550260614,0.13818479149632054,0.019230769230769232,0.017964071856287425,0.06649282920469361,2.28,6.223333333333334,10.803333333333333,5.729577951308232,12.032113697747286,30.175777210223355,0.12726403731846989,0.31020609096377033,0.8510782495672673,0.08495999999999998,0.09384470588235293,0.30915999999999993,0.0003526770934256054,0.00016573896193771619,0.001931051626297577
16.04,0.72,11.91,10.14,8.021409131831525,13.750987083139757,29.220847551671984,-18.0,-9.0,32.0,15.658419460469183,33.27597604667609,0.027884333953217703,0.4612533574761429,0.39270436984114937,0.00046185098716957257,0.0007917445494335528,0.0016824571675463,0.018952355883127138,0.44341027550260614,0.13818479149632054,0.019230769230769232,0.017964071856287425,0.06649282920469361,1.89,7.6450000000000005,10.6375,6.302535746439055,12.461832044095404,29.93704479558551,0.23862006997213103,0.5011021469414751,1.2567323685198901,0.09495529411764704,0.25918352941176465,0.44992705882352935,0.0015321217993079577,0.001468524290657439,0.0062229198615916925
16.05,-1.69,13.9,6.87,9.167324722093172,14.896902673401405,27.501974166279513,-18.0,-9.0,32.0,15.596890715780502,32.593191541544385,-0.06545072830685822,0.5383225582635085,0.26606301980361896,0.0005278296996223687,0.000857723261886349,0.0015834890988671057,-0.04448539089234008,0.5174981384959048,0.09362224039247752,0.021978021978021976,0.019461077844311378,0.06258148631029987,1.174,8.896,9.883999999999999,6.875493541569878,12.948846169956605,29.45003066972431,0.34997610262579215,0.69199820291918,1.6623864874725127,0.1049505882352941,0.42452235294117635,0.5906941176470587,0.0028503247058823517,0.0050666015224913475,0.012468966089965393
16.06,-1.69,13.9,6.87,9.167324722093172,14.896902673401405,27.501974166279513,-18.0,-9.0,32.0,15.596890715780502,32.593191541544385,-0.06545072830685822,0.5383225582635085,0.26606301980361896,0.0005278296996223687,0.000857723261886349,0.0015834890988671057,-0.04448539089234008,0.5174981384959048,0.09362224039247752,0.021978021978021976,0.019461077844311378,0.06258148631029987,0.6966666666666667,9.73,9.381666666666666,7.257465404990427,13.273522253864071,29.125354585816847,0.47724013994426207,0.8988022635616936,2.0441785994279225,0.08148941176470587,0.6174870588235293,0.6860658823529411,0.004307285813148787,0.01095997065743944,0.020669190311418676
16.07,4.07,9.82,14.52,9.167324722093172,18.90760723931717,26.92901637114869,-18.0,-9.0,32.0,17.995213252417987,34.157127759724965,0.15762394331888344,0.38031133252860816,0.5623340680565571,0.0005278296996223687,0.0010886487554711353,0.0015504997426407077,0.10713345617267703,0.36559940431868954,0.19787408013082586,0.021978021978021976,0.024700598802395213,0.061277705345501955,1.1785714285714286,9.742857142857144,10.115714285714285,7.530302450290819,14.078391537500227,28.811591983721396,0.604504177262732,1.1056063242042071,2.425970711383332,0.05802823529411764,0.8104517647058822,0.7814376470588235,0.0054385505882352915,0.01953214394463667,0.030193399031141856
16.09,-2.86,8.16,14.24,19.48056503444799,27.501974166279513,18.334649444186343,-20.0,-5.0,32.0,16.659615841909442,38.36678729507158,-0.11076277098083699,0.3160224514698007,0.5514901604080835,0.0011216381116975333,0.0015834890988671057,0.0010556593992447373,-0.07528296920242168,0.3037974683544304,0.19405832651948762,0.046703296703296704,0.03592814371257485,0.041720990873533245,0.6737500000000001,9.545,10.631249999999998,9.024085273310465,15.756339366097638,27.501974166279513,0.7317682145812019,1.3680884011735512,2.7998088210063377,0.11452941176470587,0.9467764705882351,0.9830094117647058,0.006244119031141865,0.030783121384083033,0.04104159224913493
16.1,-2.86,8.16,14.24,19.48056503444799,27.501974166279513,18.334649444186343,-20.0,-5.0,32.0,16.659615841909442,38.36678729507158,-0.11076277098083699,0.3160224514698007,0.5514901604080835,0.0011216381116975333,0.0015834890988671057,0.0010556593992447373,-0.07528296920242168,0.3037974683544304,0.19405832651948762,0.046703296703296704,0.03592814371257485,0.041720990873533245,0.2811111111111112,9.39111111111111,11.03222222222222,10.185916357881302,17.06140989945118,26.483382530491383,1.0022042938829503,1.7498805131289608,3.0543368956432775,0.07482588235294117,1.0600564705882352,1.1806941176470587,0.00783405674740484,0.04392660650519029,0.054688075847750844
16.11,4.11,2.61,5.26,9.740282517223996,75.05747116213784,13.750987083139757,-20.0,-5.0,32.0,7.1674123643055445,76.9258521339294,0.15917307298295108,0.10108071058041418,0.203710550824896,0.0005608190558487666,0.004321605665658143,0.0007917445494335528,0.10818636483285075,0.09717051377513031,0.07168165712728264,0.023351648351648352,0.09805389221556887,0.03129074315514994,0.664,8.713,10.454999999999998,10.141352973815572,22.861016025719845,25.21014298575622,1.2726403731846987,2.1316726250843705,3.3088649702802173,0.03512235294117648,1.1733364705882352,1.3783788235294117,0.008872816055363317,0.05864268456747403,0.07107888830449824
