time,ax,ay,az,gx,gy,gz
6.66,2.68,2.27,7.48,0.13,-0.03,0.63
6.67,1.725,0.615,7.765000000000001,0.135,-0.04,0.65
6.68,0.77,-1.04,8.05,0.14,-0.05,0.67
6.69,0.77,-1.04,8.05,0.14,-0.05,0.67
6.7,1.63,1.98,3.91,0.07,-0.02,0.67
6.71,-0.6400000000000001,2.77,7.78,0.1,-0.085,0.645
6.72,-2.91,3.56,11.65,0.13,-0.15,0.62
6.73,-2.91,3.56,11.65,0.13,-0.15,0.62
6.74,2.08,-0.2,6.69,0.17,-0.14,0.61
6.75,-0.91,1.45,9.65,0.15,-0.08,0.62
6.76,-0.91,1.45,9.65,0.15,-0.08,0.62
6.77,-1.1749999999999883,2.299999999999962,9.769999999999996,0.18999999999999823,-0.005000000000003321,0.6249999999999998
6.78,-1.44,3.15,9.89,0.23,0.07,0.63
6.79,-1.44,3.15,9.89,0.23,0.07,0.63
6.8,0.55,4.61,7.17,0.3,0.07,0.54
6.81,-0.9449999999999337,4.994999999999983,10.124999999999869,0.28500000000000064,0.15499999999999622,0.5150000000000011
6.82,-2.44,5.38,13.08,0.27,0.24,0.49
6.83,-2.44,5.38,13.08,0.27,0.24,0.49
6.84,3.34,10.13,12.58,0.24,0.49,0.4
6.85,3.34,10.13,12.58,0.24,0.49,0.4
6.86,-0.88,6.12,14.78,0.22,1.13,0.23
6.87,1.6,-0.8849999999999998,7.235,0.25,1.67,0.04500000000000001
6.88,4.08,-7.89,-0.31,0.28,2.21,-0.14
6.89,4.08,-7.89,-0.31,0.28,2.21,-0.14
6.9,13.18,-19.48,5.61,0.35,0.81,-1.15
6.91,18.36,-15.91,12.07,0.51,-0.02,-2.74
6.92,18.36,-15.91,12.07,0.51,-0.02,-2.74
6.93,18.36,-15.91,12.07,0.51,-0.02,-2.74
6.94,15.43,-2.4,14.3,1.98,-0.44,-4.86
6.95,15.43,-2.4,14.3,1.98,-0.44,-4.86
6.96,9.42,9.77,8.84,4.49,-0.09,-6.64
6.97,6.210000000000142,16.71499999999969,-3.764999999999441,5.639999999999949,-0.43499999999998473,-7.124999999999979
6.98,3.0,23.66,-16.37,6.79,-0.78,-7.61
6.99,3.0,23.66,-16.37,6.79,-0.78,-7.61
7.0,-15.82,19.81,-0.36,7.0,-3.42,-8.48
7.01,26.99,18.11,53.35,4.74,-3.7,-8.62
7.02,26.99,18.11,53.35,4.74,-3.7,-8.62
7.03,26.99,18.11,53.35,4.74,-3.7,-8.62
7.04,3.76,12.21,16.84,1.96,-2.43,-8.14
7.05,3.76,12.21,16.84,1.96,-2.43,-8.14
7.06,0.0,11.39,7.82,1.06,-2.13,-8.04
7.07,-0.21,10.48,3.3,0.56,-2.4,-8.08
7.08,-0.21,10.48,3.3,0.56,-2.4,-8.08
7.09,-0.21,10.48,3.3,0.56,-2.4,-8.08
7.1,-0.4,10.51,-1.64,0.08,-2.7,-8.12
7.11,-0.73,10.23,-1.78,-0.43,-2.83,-8.1
7.12,-0.73,10.23,-1.78,-0.43,-2.83,-8.1
7.13,-0.9349999999999999,10.155000000000001,-0.95,-0.7,-2.885,-8.075
7.14,-1.14,10.08,-0.12,-0.97,-2.94,-8.05
7.15,-1.14,10.08,-0.12,-0.97,-2.94,-8.05
7.16,-0.91,10.54,-0.05,-1.52,-3.07,-7.98
7.17,-0.8200000000000001,10.67,-0.025,-1.79,-3.0949999999999998,-7.915
7.18,-0.73,10.8,-0.0,-2.06,-3.12,-7.85
7.19,-0.73,10.8,-0.0,-2.06,-3.12,-7.85
7.2,-0.93,10.52,1.04,-2.59,-3.11,-7.69
7.21,-0.9,10.73,0.92,-3.11,-3.08,-7.49
7.22,-0.9,10.73,0.92,-3.11,-3.08,-7.49
7.2299999999999995,-0.8350000000000029,10.660000000000004,0.7700000000000067,-3.354999999999989,-3.0500000000000016,-7.380000000000004
7.24,-0.77,10.59,0.62,-3.6,-3.02,-7.27
7.25,-0.77,10.59,0.62,-3.6,-3.02,-7.27
7.26,-2.15,10.07,-3.12,-4.04,-2.91,-7.02
7.27,-4.474999999999897,8.895000000000053,-37.71999999999846,-3.6250000000000187,-2.165000000000033,-7.059999999999998
7.28,-6.8,7.72,-72.32,-3.21,-1.42,-7.1
7.29,-6.8,7.72,-72.32,-3.21,-1.42,-7.1
7.3,14.5,6.68,-42.53,-0.5,5.55,-6.71
7.31,2.91,4.19,-7.32,1.84,8.11,-5.69
7.32,2.91,4.19,-7.32,1.84,8.11,-5.69
7.33,5.505,23.640000000000004,22.365,0.5900000000000001,7.095,-5.635
7.34,8.1,43.09,52.05,-0.66,6.08,-5.58
7.35,8.1,43.09,52.05,-0.66,6.08,-5.58
7.36,25.37,33.86,36.63,-0.78,1.53,-3.62
