time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz,a00,a01,a02,a10,a11,a12,a20,a21,a22
10.703,0.18,1.43,-10.11,-0.73,-0.58,-0.94,-48.87,10.45,-43.25,9.968881582203693,66.0911635545933,80.26523196190271,-971.6783326548112,-340.5894502343889,-540.1964717200045,-39.681201152073875,6.28245642857144,-74.67324262672803,-199.95082525116757,20.181186361332884,-405.21059402753497,-0.9826423307419048,0.18541423578140606,-0.005967495598178441,0.18475790292898006,0.9810448859657969,0.05844184310613621,0.01669033071579744,0.05632488695020903,-0.9982729786840088
10.714,0.18,1.43,-10.11,-0.73,-0.58,-0.94,-48.87,10.45,-43.25,10.212218172365883,66.0911635545933,75.85796761669525,-972.269436973843,-341.0590947618387,-540.9576197472508,-39.678657304147606,6.302665887096786,-74.81612208525337,-200.51161936929256,20.269973104431138,-406.2659127686664,-0.983450197224147,0.1810477095409385,-0.006887412414438266,0.1802612091229173,0.9815837108660953,0.06324013794964223,0.018210053962865232,0.060951992849503076,-0.9979745730740557
10.726,0.05,1.1,-9.93,-0.66,-0.62,-1.07,-48.87,10.45,-43.25,10.212218172365883,66.0911635545933,75.85796761669525,-972.8605412928747,-341.5287392892885,-541.718767774497,-39.67611345622134,6.3228753456221325,-74.95900154377871,-201.07237753651603,20.359045457469175,-407.32325075209934,-0.9840418487709502,0.17778990671396377,-0.007238020315704618,0.1769360462680222,0.9820043527403379,0.06603852459035008,0.01884875058169107,0.06370400513052554,-0.9977908219320517
10.741,0.07,0.6,-10.03,-0.72,-0.61,-1.13,-48.87,10.45,-43.25,9.99086582834541,66.0911635545933,80.3142963434162,-973.3949643758349,-342.0307730944935,-542.5851809544475,-39.675406831797375,6.3384210829493215,-75.09933715437779,-201.633099752838,20.448403420446994,-408.3826079778338,-0.9843133921029369,0.17625130993856866,-0.00791339824277617,0.17534104985049953,0.9822329756374979,0.06688720212141666,0.019561757695432072,0.0644504252526329,-0.9977291618072611
10.752,0.07,0.6,-10.03,-0.72,-0.61,-1.13,-48.87,10.45,-43.25,10.048173963462217,66.0911635545933,84.35137511040027,-973.9779713754277,-342.5247095802597,-543.5001780510308,-39.674417557603824,6.346900576036879,-75.2410860138248,-202.19381198279845,20.53798108337849,-409.4439484949683,-0.9845451374465278,0.1749339499344967,-0.008305750460531244,0.17398975425854477,0.9824340725856813,0.06746005066529004,0.019960905376480563,0.06497234937284709,-0.9976874039866013
10.764,-0.05,0.39,-10.23,-0.84,-0.61,-1.11,-48.87,10.45,-43.25,10.048173963462217,66.0911635545933,84.35137511040027,-974.5609783750206,-343.0186460660259,-544.4151751476141,-39.673428283410274,6.355380069124437,-75.3828348732718,-202.75451023185275,20.627678582648358,-410.5072922762259,-0.9844894914853957,0.17522202726571642,-0.00881375718520081,0.17426996515394616,0.9824701661291428,0.06619933467502982,0.020258835111366533,0.06363657617335135,-0.9977674908378523
10.776,-0.05,0.39,-10.23,-0.84,-0.61,-1.11,-48.87,10.45,-43.25,10.237553418664051,66.0911635545933,87.0782757480712,-975.2411532078789,-343.5125825517921,-545.3139776053199,-39.67413490783424,6.36089173963135,-75.52741023041466,-203.3151945000009,20.717495918256596,-411.5726393216066,-0.9844343176412921,0.17550550064545412,-0.009321667946901032,0.17454661153189155,0.982505019291777,0.06494126168469315,0.020556134190521054,0.062303341079378474,-0.9978455486885172
10.791,-0.18,0.29,-10.15,-0.94,-0.68,-1.09,-48.87,10.45,-43.25,10.237553418664051,66.0911635545933,87.0782757480712,-975.9213280407373,-344.0065190375583,-546.2127800630257,-39.6748415322582,6.366403410138262,-75.67198558755751,-203.87588875451058,20.807391147484772,-412.64002957655646,-0.9844065916356735,0.17564635756934693,-0.009592675166909358,0.1746934488499991,0.9825518927476025,0.06382771331480303,0.020636406497485372,0.061156644207519005,-0.9979148278265765
10.802,-0.09,0.27,-9.9,-0.9,-0.72,-1.05,-49.8,9.58,-42.75,10.15573729475118,66.0911635545933,91.20833060397916,-976.6824760679835,-344.55713675939603,-547.0953878818538,-39.67738538018447,6.370501831797248,-75.81543034562203,-204.4365929953818,20.89736427033289,-413.70946304107554,-0.9845098652184014,0.17504487950822495,-0.009980753758911014,0.17409363487904242,0.9827329807674862,0.06266813230386416,0.02077815155993631,0.05995980878724476,-0.9979845137816264
10.814,-0.09,0.27,-9.9,-0.9,-0.72,-1.05,-49.8,9.58,-42.75,9.904090064210846,66.32781392447666,89.33181939400735,-977.4112348174747,-345.1401437589889,-547.9456064229267,-39.6786573041476,6.374317603686649,-75.95534198156673,-204.9973331871545,20.987395314077887,-414.78092373698536,-0.9846151299370282,0.1744191786708704,-0.01053546443533842,0.17345475800703014,0.9829023779114574,0.06177671422733078,0.02113037680241183,0.05899886107190266,-0.9980343889708443
