time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
10.626,0.56,0.17,-10.29,-1.39,-0.78,-1.02,-47.02,11.84,-44.59,-4.48516853440703,-0.437092503163683,10.66513009765938,65.87362218672965,104.47017752090326
10.641,0.32,0.55,-9.58,-1.31,-0.82,-0.92,-47.02,11.84,-44.59,-4.404630358393495,-0.5352873968406016,10.30662893481666,65.87362218672965,108.42232822973806
10.652000000000001,0.32,0.55,-9.58,-1.31,-0.82,-0.92,-47.02,11.84,-44.59,-4.2656092666468455,-0.6137153563066988,9.601109310907777,65.87362218672965,103.05120213589451
10.665000000000001,0.23,0.76,-9.36,-1.1,-0.73,-0.89,-47.02,11.84,-44.59,-4.176958825115934,-0.6862135192750003,9.601109310907777,65.87362218672965,103.05120213589451
10.676,0.23,0.76,-9.36,-1.1,-0.73,-0.89,-47.02,11.84,-44.59,-4.087688838756205,-0.7591373401137389,9.39362017541693,65.87362218672965,91.22452574434011
10.691,0.32,1.21,-9.89,-0.91,-0.6,-0.88,-48.87,10.45,-43.25,-3.887454893953997,-0.8689005210158882,9.39362017541693,65.87362218672965,91.22452574434011
10.703,0.18,1.43,-10.11,-0.73,-0.58,-0.94,-48.87,10.45,-43.25,-3.6304640077794645,-0.9563299125456695,9.968881582203693,66.0911635545933,80.26523196190271
10.714,0.18,1.43,-10.11,-0.73,-0.58,-0.94,-48.87,10.45,-43.25,-3.376029352913499,-1.043416909426,10.212218172365883,66.0911635545933,75.85796761669525
10.726,0.05,1.1,-9.93,-0.66,-0.62,-1.07,-48.87,10.45,-43.25,-3.1863129824202154,-1.080017814490759,10.212218172365883,66.0911635545933,75.85796761669525
10.741,0.07,0.6,-10.03,-0.72,-0.61,-1.13,-48.87,10.45,-43.25,-3.0967933826065828,-1.1208776498398407,9.99086582834541,66.0911635545933,80.3142963434162
10.752,0.07,0.6,-10.03,-0.72,-0.61,-1.13,-48.87,10.45,-43.25,-3.020152890111464,-1.1437515942090926,10.048173963462217,66.0911635545933,84.35137511040027
10.764,-0.05,0.39,-10.23,-0.84,-0.61,-1.11,-48.87,10.45,-43.25,-3.0369623844857156,-1.160825163356293,10.048173963462217,66.0911635545933,84.35137511040027
10.776,-0.05,0.39,-10.23,-0.84,-0.61,-1.11,-48.87,10.45,-43.25,-3.053507572282433,-1.1778626940485282,10.237553418664051,66.0911635545933,87.0782757480712
10.791,-0.18,0.29,-10.15,-0.94,-0.68,-1.09,-48.87,10.45,-43.25,-3.06173199741359,-1.1824629342796698,10.237553418664051,66.0911635545933,87.0782757480712
10.802,-0.09,0.27,-9.9,-0.9,-0.72,-1.05,-49.8,9.58,-42.75,-3.0267645486630035,-1.190586069883821,10.15573729475118,66.0911635545933,91.20833060397916
10.814,-0.09,0.27,-9.9,-0.9,-0.72,-1.05,-49.8,9.58,-42.75,-2.9904102873943716,-1.210771521832811,9.904090064210846,66.32781392447666,89.33181939400735
10.827,-0.2,0.46,-9.87,-0.81,-0.71,-1.01,-49.8,9.58,-42.75,-2.826876689792303,-1.1524017323856413,9.904090064210846,66.32781392447666,89.33181939400735
10.841000000000001,-0.24,0.35,-9.57,-0.86,-0.67,-1.02,-49.8,9.58,-42.75,-2.746771971786283,-1.1311856341129243,9.882737475011668,66.32781392447666,84.6020253004064
10.852,-0.24,0.35,-9.57,-0.86,-0.67,-1.02,-49.8,9.58,-42.75,-2.6487617221991875,-1.0547933600793158,9.579404991960617,66.32781392447666,85.53973973271825
10.864,-0.19,0.17,-9.5,-0.92,-0.59,-1.02,-49.8,9.58,-42.75,-2.5849964017171616,-0.9896884193438495,9.579404991960617,66.32781392447666,85.53973973271825
10.876,-0.19,0.17,-9.5,-0.92,-0.59,-1.02,-49.8,9.58,-42.75,-2.79132569694037,-0.8521219069537835,9.503420436874293,66.32781392447666,85.65479503005798
10.891,-0.01,0.27,-10.0,-0.92,-0.53,-0.98,-49.8,9.58,-42.75,-2.9809323941366657,-0.7531988929892748,9.503420436874293,66.32781392447666,85.65479503005798
10.902000000000001,0.03,0.57,-10.63,-0.92,-0.56,-0.96,-49.8,9.58,-42.75,-2.6620186812699806,-0.6746248988412162,10.003649334118025,66.32781392447666,82.78595784865642
10.914,0.03,0.57,-10.63,-0.92,-0.56,-0.96,-49.8,9.58,-42.75,-2.346077008938138,-0.46266874348678755,10.64531352286066,66.32781392447666,82.66492423140812
10.926,0.07,0.46,-10.28,-0.9,-0.67,-1.0,-49.8,9.58,-42.75,-2.045322068319995,-0.26039962586591514,10.64531352286066,66.32781392447666,82.66492423140812
10.941,-0.16,0.33,-9.65,-0.91,-0.72,-1.02,-47.95,8.88,-44.43,-1.8783877817001589,-0.09472177540533266,10.290524767960086,66.32781392447666,86.11347899162784
10.953,-0.16,0.33,-9.65,-0.91,-0.72,-1.02,-47.95,8.88,-44.43,-1.7917969671623981,0.016168289184804507,9.656966397373452,65.9703099886608,88.5196615269344
10.964,-0.26,0.17,-9.58,-0.85,-0.66,-1.03,-47.95,8.88,-44.43,-1.7388628134827588,0.150146653907143,9.656966397373452,65.9703099886608,88.5196615269344
10.976,-0.26,0.17,-9.58,-0.85,-0.66,-1.03,-47.95,8.88,-44.43,-1.729706829413322,0.26313364889610114,9.58503521120293,65.9703099886608,85.34955940528376
10.991,-0.11,0.15,-10.27,-0.78,-0.59,-1.02,-47.95,8.88,-44.43,-1.7287817494083075,0.34040728594366954,9.58503521120293,65.9703099886608,85.34955940528376
11.002,-0.11,0.0,-10.27,-0.79,-0.62,-1.01,-47.95,8.88,-44.43,-1.9203380712353624,0.43873916557937775,10.27168437988629,65.9703099886608,80.96564703834862
11.014,-0.11,0.0,-10.27,-0.79,-0.62,-1.01,-47.95,8.88,-44.43,-2.1528290984284313,0.5051498114918758,10.270589077555385,65.9703099886608,81.60576549260367
11.026,-0.24,-0.16,-9.62,-0.85,-0.69,-0.99,-47.95,8.88,-44.43,-2.4184195220012192,0.6029037593668107,10.270589077555385,65.9703099886608,81.60576549260367
11.041,-0.27,-0.29,-9.58,-0.91,-0.62,-0.92,-47.95,8.88,-44.43,-2.64420451466967,0.6776015663564863,9.62432335283889,65.9703099886608,84.5709772603497
11.052,-0.27,-0.29,-9.58,-0.91,-0.62,-0.92,-47.95,8.88,-44.43,-2.7693897427041803,0.7573957337645538,9.588190653089873,65.9703099886608,82.21295514722226
11.064,-0.51,0.62,-9.48,-0.86,-0.52,-0.86,-49.06,7.49,-41.74,-2.6441280782647496,0.8932830155167863,9.588190653089873,65.9703099886608,82.21295514722226
11.076,-0.51,0.62,-9.48,-0.86,-0.52,-0.86,-49.06,7.49,-41.74,-2.469886824763915,1.0027291483591796,9.513931889602741,64.84760057241903,75.78652907991332
11.091000000000001,-0.29,0.36,-9.59,-0.66,-0.39,-0.96,-49.06,7.49,-41.74,-2.3433157656174597,1.0611773634378636,9.513931889602741,64.84760057241903,75.78652907991332
11.103,0.31,-0.17,-10.92,-0.6,-0.34,-1.03,-49.06,7.49,-41.74,-2.2914153489266518,0.9442600872782805,9.601135349530283,64.84760057241903,70.3899113799181
11.114,0.31,-0.17,-10.92,-0.6,-0.34,-1.03,-49.06,7.49,-41.74,-2.284904278287835,0.8480048985749136,10.92572194410969,64.84760057241903,71.02134859880545
11.129,0.15,-0.54,-9.24,-0.7,-0.53,-0.96,-49.06,7.49,-41.74,-2.352192796139601,0.7947230357626296,10.92572194410969,64.84760057241903,71.02134859880545
11.14,-0.09,0.91,-9.45,-0.81,-0.49,-0.89,-49.06,7.49,-41.74,-2.1643626419792015,0.7705209550793484,9.25698114938126,64.84760057241903,74.53958510345277
11.152000000000001,-0.09,0.91,-9.45,-0.81,-0.49,-0.89,-49.06,7.49,-41.74,-1.9535357515524652,0.7360344712280664,9.494140298099664,64.84760057241903,74.44704131612504
11.164,-0.27,0.21,-10.23,-0.83,-0.37,-0.98,-49.06,7.49,-41.74,-1.895571966612401,0.7410272115615157,9.494140298099664,64.84760057241903,74.44704131612504
11.179,-0.27,0.21,-10.23,-0.83,-0.37,-0.98,-49.06,7.49,-41.74,-1.80193174613522,0.7573143519509813,10.235716877678867,64.84760057241903,76.57511803706853
11.19,-0.11,0.23,-10.35,-0.82,-0.41,-1.04,-49.24,4.18,-43.92,-1.5430464419980603,0.736320066325689,10.235716877678867,64.84760057241903,76.57511803706853
11.202,-0.07,-0.45,-9.91,-0.79,-0.48,-1.08,-49.24,4.18,-43.92,-1.4440326413868414,0.7504402100254737,10.353139620424328,66.11366273320516,79.43476622586343
11.214,-0.07,-0.45,-9.91,-0.79,-0.48,-1.08,-49.24,4.18,-43.92,-1.4064002233848618,0.775754904794212,9.92045865875162,66.11366273320516,81.45074187960925
11.229000000000001,0.1,-0.55,-10.72,-0.91,-0.48,-1.0,-49.24,4.18,-43.92,-1.3875900724086885,0.7593636735399656,9.92045865875162,66.11366273320516,81.45074187960925
11.317,-0.07,-0.27,-9.96,-1.0,-0.5,-0.79,-48.13,3.49,-43.25,-1.2692476838242914,0.792715852827925,10.734565664245574,66.11366273320516,82.20496865457206
11.404,-0.09,0.44,-9.74,-0.93,-0.62,-0.89,-48.13,3.49,-43.25,-0.9916025844031965,0.7762555126946893,9.96390485703271,64.8015393335683,78.43664564830019
11.492,-0.36,-0.16,-10.26,-1.01,-0.7,-0.95,-48.13,3.84,-45.27,-0.8619987283633925,0.8204486120517203,9.750348711712828,64.8015393335683,81.86281746259392
11.506,-0.06,-0.66,-10.22,-0.85,-0.72,-0.96,-48.13,3.84,-45.27,-0.7909649238258942,0.7723847919947104,10.26756056714544,66.18621759853029,88.99493581119285
11.517,-0.06,-0.66,-10.22,-0.85,-0.72,-0.96,-48.13,3.84,-45.27,-0.7189743870983081,0.7245566682485958,10.241464738991196,66.18621759853029,84.25597149104861
11.529,0.14,0.03,-9.87,-0.88,-0.72,-0.92,-48.13,3.84,-45.27,-0.49991618838572255,0.6683090226250101,10.241464738991196,66.18621759853029,84.25597149104861
11.542,0.21,0.1,-10.14,-0.94,-0.67,-0.92,-48.13,3.84,-45.27,-0.23384949661986273,0.5951339270878151,9.87103844587792,66.18621759853029,83.80083140366283
11.556000000000001,0.21,0.1,-10.14,-0.94,-0.67,-0.92,-48.13,3.84,-45.27,0.0318308862658444,0.521880405722456,10.142667302046341,66.18621759853029,84.57485888868268
11.568,-0.04,-0.1,-10.0,-0.94,-0.64,-0.91,-50.91,2.97,-44.43,0.342110786531811,0.4751774671170068,10.142667302046341,66.18621759853029,84.57485888868268
11.579,-0.18,-0.4,-10.06,-0.94,-0.66,-0.93,-50.91,2.97,-44.43,0.6135422192514078,0.4536460091665191,10.000579983180975,67.63633564882119,83.44948837638199
11.591000000000001,-0.18,-0.4,-10.06,-0.94,-0.66,-0.93,-50.91,2.97,-44.43,0.883852045078776,0.4321968456739711,10.069558083649948,67.63633564882119,84.67571876908191
11.606,-0.08,-0.35,-10.05,-0.89,-0.7,-0.91,-50.91,2.97,-44.43,0.9164346986520813,0.33310737713584615,10.069558083649948,67.63633564882119,84.67571876908191
11.617,-0.08,-0.35,-10.05,-0.89,-0.7,-0.91,-50.91,2.97,-44.43,0.9496298871136205,0.23446346680323416,10.056410890571248,67.63633564882119,83.23087143479144
11.629,-0.38,-0.2,-9.78,-0.83,-0.71,-0.9,-50.91,2.97,-44.43,1.0521963038601612,0.2547524761138078,10.056410890571248,67.63633564882119,83.23087143479144
11.641,-0.46,-0.29,-9.46,-0.77,-0.67,-0.93,-50.91,2.97,-44.43,1.2227147847174624,0.43239320335339926,9.789422863478723,67.63633564882119,81.08921703329933
11.656,-0.46,-0.29,-9.46,-0.77,-0.67,-0.93,-50.91,2.97,-44.43,1.392738689663617,0.6121065984578138,9.475616074957872,67.63633564882119,79.11590780347143
11.667,-0.15,-0.03,-9.81,-0.73,-0.57,-0.97,-50.91,2.97,-44.43,1.7093710259032788,0.6795946230317469,9.475616074957872,67.63633564882119,79.11590780347143
11.679,-0.15,-0.66,-9.96,-0.69,-0.5,-0.99,-50.91,2.97,-44.43,1.6008731668449458,0.691898345697922,9.811192588059823,67.63633564882119,76.84259093605657
11.692,-0.15,-0.66,-9.96,-0.69,-0.5,-0.99,-48.87,2.1,-43.59,1.524807348522034,0.7041225277235981,9.982970499806159,67.63633564882119,74.84065869826398
11.706,-0.11,-0.72,-9.95,-0.86,-0.44,-0.93,-48.87,2.1,-43.59,1.5822767090952983,0.6682343025870523,9.982970499806159,65.51927197397724,74.84065869826398
11.718,-0.11,-0.72,-9.95,-0.86,-0.44,-0.93,-48.87,2.1,-43.59,1.6390437793564596,0.6322628255460501,9.976622675033871,65.51927197397724,76.82977351233126
11.729000000000001,-0.18,-0.68,-10.04,-0.96,-0.44,-0.84,-48.87,2.1,-43.59,1.5421725874712162,0.6490262517493761,9.976622675033871,65.51927197397724,76.82977351233126
11.741,-0.21,-0.34,-9.85,-0.96,-0.48,-0.81,-48.87,2.1,-43.59,1.6558860049976853,0.6813041250849636,10.064611269194652,65.51927197397724,77.31321880572159
11.756,-0.21,-0.34,-9.85,-0.96,-0.48,-0.81,-48.87,2.1,-43.59,1.7698606373693397,0.7135978839080508,9.85810326584176,65.51927197397724,77.04311884559343
11.767,-0.21,-0.49,-9.76,-0.95,-0.45,-0.82,-48.87,2.1,-43.59,1.862760691833042,0.7877525958134299,9.85810326584176,65.51927197397724,77.04311884559343
11.779,-0.08,-0.53,-10.05,-0.98,-0.44,-0.84,-48.87,2.1,-43.59,1.8760298746943507,0.7897428044326915,9.774548582926988,65.51927197397724,76.38625535075583
11.791,-0.08,-0.53,-10.05,-0.98,-0.44,-0.84,-48.87,2.1,-43.59,1.74367782496958,0.7863528462225986,10.064283382337761,65.51927197397724,78.13262243443413
11.806000000000001,-0.12,-0.65,-10.16,-1.03,-0.47,-0.83,-48.69,2.97,-43.08,1.694745170959858,0.7314144201076829,10.064283382337761,65.51927197397724,78.13262243443413
11.817,-0.12,-0.65,-10.16,-1.03,-0.47,-0.83,-48.69,2.97,-43.08,1.7414265838573832,0.7453937151072267,10.18147828166421,65.08013060835081,80.43274503563921
11.829,-0.22,-0.59,-10.13,-1.05,-0.52,-0.8,-48.69,2.97,-43.08,1.7974027328223139,0.7824899860778629,10.18147828166421,65.08013060835081,80.43274503563921
11.842,-0.12,-0.53,-10.07,-1.03,-0.54,-0.78,-48.69,2.97,-43.08,1.7230306058530893,0.8415675118269661,10.149551714238418,65.08013060835081,81.2893652450223
11.856,-0.12,-0.53,-10.07,-1.03,-0.54,-0.78,-48.69,2.97,-43.08,1.630025843919242,0.9175927934308135,10.084651704446713,65.08013060835081,80.23250570521918
11.868,-0.1,-0.34,-10.05,-1.02,-0.54,-0.76,-48.69,2.97,-43.08,1.5766383286182606,0.9891495510178316,10.084651704446713,65.08013060835081,80.23250570521918
11.88,-0.29,-0.37,-9.95,-1.05,-0.53,-0.76,-48.69,2.97,-43.08,1.5058861528319119,1.046803274833323,10.056246814791292,65.08013060835081,79.17605070968384
11.892,-0.29,-0.37,-9.95,-1.05,-0.53,-0.76,-48.69,2.97,-43.08,1.5006165971191185,1.0725839838933524,9.961099336920599,65.08013060835081,80.23455148733014
11.907,-0.16,-0.21,-10.03,-1.03,-0.52,-0.78,-48.69,2.97,-43.08,1.5333067512317493,1.0681479800405214,9.961099336920599,65.08013060835081,80.23455148733014
11.918000000000001,-0.16,-0.21,-10.03,-1.03,-0.52,-0.78,-48.69,2.97,-43.08,1.5527032258200248,1.08667504210797,10.033473974651052,65.08013060835081,79.79761573579614
11.93,-0.12,-0.2,-10.1,-0.97,-0.52,-0.83,-48.69,2.97,-43.08,1.5761352341769774,1.095691761419971,10.033473974651052,65.08013060835081,79.79761573579614
11.942,0.02,0.12,-9.83,-0.93,-0.55,-0.88,-48.13,4.18,-43.92,1.5870559786143479,1.0034920110450258,10.102692710361925,65.08013060835081,78.98093837308035
11.957,0.02,0.12,-9.83,-0.93,-0.55,-0.88,-48.13,4.18,-43.92,1.6215561151682116,0.891773190162894,9.830752768735465,65.29116096379356,79.84080016165173
11.968,0.03,0.56,-9.95,-0.91,-0.56,-0.99,-48.13,4.18,-43.92,1.7473132381094316,0.7777458059788103,9.830752768735465,65.29116096379356,79.84080016165173
11.98,-0.05,-0.36,-10.48,-0.89,-0.57,-1.11,-48.13,4.18,-43.92,1.6196416455465035,0.7527496543149113,9.965791488888375,65.29116096379356,83.45932250776374
11.993,-0.05,-0.36,-10.48,-0.89,-0.57,-1.11,-48.13,4.18,-43.92,1.6200449955410412,0.7283948033734333,10.486300586956299,65.29116096379356,87.81594614198829
12.007,-0.14,-0.65,-10.12,-0.94,-0.65,-1.12,-48.13,4.18,-43.92,1.5216335220328123,0.7256504419185035,10.486300586956299,65.29116096379356,87.81594614198829
12.018,-0.14,-0.65,-10.12,-0.94,-0.65,-1.12,-48.13,4.18,-43.92,1.4343782157472993,0.7320079776239083,10.141819363408125,65.29116096379356,91.68219924939122
12.031,-0.15,-0.8,-10.08,-0.95,-0.67,-1.07,-48.13,4.18,-43.92,1.315577603755852,0.7407366448230874,10.141819363408125,65.29116096379356,91.68219924939122
12.045,-0.1,-0.86,-10.03,-0.93,-0.7,-0.99,-48.13,4.18,-43.92,1.1785690704140899,0.7225139025010492,10.112808709750224,65.29116096379356,90.52551845493247
12.056000000000001,-0.1,-0.86,-10.03,-0.93,-0.7,-0.99,-48.13,4.18,-43.92,0.9744361511470059,0.6968889455662577,10.067298545290091,65.29116096379356,87.55200070402401
12.068,-0.51,-0.49,-9.35,-0.98,-0.66,-0.92,-47.76,1.75,-43.59,0.940680009022149,0.7667071651109865,10.067298545290091,65.29116096379356,87.55200070402401
12.08,-0.4,-0.63,-9.75,-1.03,-0.55,-0.92,-47.76,1.75,-43.59,0.9166180283872698,0.8100703510308307,9.376710510621516,64.68514667216887,85.79839718355079
12.095,-0.4,-0.63,-9.75,-1.03,-0.55,-0.92,-47.76,1.75,-43.59,0.8938069510681693,0.884120088120909,9.778517270015941,64.68514667216887,85.1724454988581
12.106,-0.09,-1.03,-10.57,-1.06,-0.49,-0.88,-47.76,1.75,-43.59,0.8058504338926722,0.8844955546396278,9.778517270015941,64.68514667216887,85.1724454988581
12.118,-0.09,-1.03,-10.57,-1.06,-0.49,-0.88,-47.76,1.75,-43.59,0.7843180718863142,0.876170223346918,10.620447259885056,64.68514667216887,83.77928298189303
12.13,-0.58,-0.96,-10.45,-1.05,-0.54,-0.75,-47.76,1.75,-43.59,0.7596491657970383,0.9796530111278656,10.620447259885056,64.68514667216887,83.77928298189303
12.145,-0.5,-0.32,-10.39,-1.02,-0.58,-0.7,-47.76,1.75,-43.59,0.861038492742452,1.0422608866948337,10.51001902947849,64.68514667216887,80.14448767340757
12.156,-0.5,-0.32,-10.39,-1.02,-0.58,-0.7,-47.76,1.75,-43.59,0.9477607441408827,1.1271417280147915,10.406944796624993,64.68514667216887,78.2837332668922
12.168000000000001,-0.06,-0.19,-9.85,-0.8,-0.51,-0.74,-47.76,1.75,-43.59,1.0710943445837469,1.1145739214375396,10.406944796624993,64.68514667216887,78.2837332668922
12.181000000000001,0.37,0.62,-9.21,-0.73,-0.57,-0.87,-47.21,3.66,-42.07,1.240845222074757,1.0114307665973286,9.852015022319037,64.68514667216887,68.93851429289727
12.195,0.37,0.62,-9.21,-0.73,-0.57,-0.87,-47.21,3.66,-42.07,1.4236989728077165,0.8637767081242202,9.238257411438589,63.340860429899436,72.80623196790205
12.206,0.67,0.24,-8.66,-0.82,-0.57,-1.03,-47.21,3.66,-42.07,1.530979679072225,0.6478127041961557,9.238257411438589,63.340860429899436,72.80623196790205
12.218,0.67,0.24,-8.66,-0.82,-0.57,-1.03,-47.21,3.66,-42.07,1.6004420132970791,0.4597054387246402,8.689194439072013,63.340860429899436,82.19897827585311
12.23,0.5,-0.46,-9.51,-1.03,-0.51,-1.1,-47.21,3.66,-42.07,1.5248094715553624,0.30787889013937786,8.689194439072013,63.340860429899436,82.19897827585311
12.245000000000001,0.08,-0.55,-9.93,-1.15,-0.53,-1.03,-47.21,3.66,-42.07,1.4181671241327412,0.26174903850315445,9.53423830203546,63.340860429899436,91.15252531817056
12.256,0.08,-0.55,-9.93,-1.15,-0.53,-1.03,-47.21,3.66,-42.07,1.3049363751816871,0.24772663873261536,9.945541714758427,63.340860429899436,93.52208807728947
12.268,-0.28,-1.01,-10.74,-1.2,-0.61,-0.95,-47.21,3.66,-42.07,1.0930814306293466,0.315963148032921,9.945541714758427,63.340860429899436,93.52208807728947
