time,ax,ay,az,gx,gy,gz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gy_normalized_1,gz_normalized_1
6.66,2.68,2.27,7.48,0.13,-0.03,0.63,8.263516200746508,36.896880536840385,0.10169379613151958,0.08613616314124978,0.28383193845662924,0.0004422731034751438,-0.00010206302387887933,0.002143323501456466,0.058528062895828785,0.05035492457852706,0.10342920353982303,0.018571428571428572,-0.0036991368680641184,0.07308584686774942
6.67,1.725,0.615,7.765000000000001,0.135,-0.04,0.65,7.978037039272255,38.10600108603558,0.06545589489808629,0.023336449485404677,0.2946463906571827,0.000459283607454957,-0.00013608403183850578,0.002211365517375719,0.037671980781830094,0.013642413487133985,0.10737002212389382,0.019285714285714288,-0.004932182490752158,0.07540603248259861
6.68,0.77,-1.04,8.05,0.14,-0.05,0.67,8.153342872711782,39.32177247855864,0.02921799366465301,-0.03946326417044043,0.30546084285773606,0.00047629411143477026,-0.00017010503979813222,0.0022794075332949718,0.016815898667831404,-0.023070097604259095,0.11131084070796463,0.02,-0.006165228113440198,0.07772621809744781
6.69,0.77,-1.04,8.05,0.14,-0.05,0.67,8.153342872711782,39.32177247855864,0.02921799366465301,-0.03946326417044043,0.30546084285773606,0.00047629411143477026,-0.00017010503979813222,0.0022794075332949718,0.016815898667831404,-0.023070097604259095,0.11131084070796463,0.02,-0.006165228113440198,0.07772621809744781
6.7,1.63,1.98,3.91,0.07,-0.02,0.67,4.676045337675844,38.61412493085056,0.06185107749790182,0.07513198370910774,0.14836669510232892,0.00023814705571738513,-6.804201591925289e-05,0.0022794075332949718,0.0355972919851496,0.04392191659272405,0.05406526548672567,0.01,-0.002466091245376079,0.07772621809744781
6.71,-0.6400000000000001,2.77,7.78,0.1,-0.085,0.645,8.283169683158736,37.71307268232845,-0.02428508564334796,0.10510888630011538,0.2952155723519486,0.00034021007959626445,-0.0002891785676568248,0.0021943550133959057,-0.013976850840794936,0.061446317657497786,0.10757743362831859,0.014285714285714287,-0.010480887792848337,0.07482598607888633
6.72,-2.91,3.56,11.65,0.13,-0.15,0.62,12.52454390387131,37.299508457015584,-0.11042124878459775,0.13508578889112302,0.44206444960156827,0.0004422731034751438,-0.0005103151193943966,0.0021093024934968393,-0.06355099366673947,0.07897071872227152,0.16108960176991152,0.018571428571428572,-0.018495684340320593,0.07192575406032484
6.73,-2.91,3.56,11.65,0.13,-0.15,0.62,12.52454390387131,37.299508457015584,-0.11042124878459775,0.13508578889112302,0.44206444960156827,0.0004422731034751438,-0.0005103151193943966,0.0021093024934968393,-0.06355099366673947,0.07897071872227152,0.16108960176991152,0.018571428571428572,-0.018495684340320593,0.07192575406032484
6.74,2.08,-0.2,6.69,0.17,-0.14,0.61,7.008744538075275,37.15842234023048,0.07892652834088086,-0.007589089263546237,0.25385503586562164,0.0005783571353136495,-0.00047629411143477026,0.002075281485537213,0.045424765232583535,-0.004436557231588288,0.09250553097345134,0.02428571428571429,-0.017262638717632554,0.07076566125290024
6.75,-0.91,1.45,9.65,0.15,-0.08,0.62,9.800668344556916,36.834547159695795,-0.034530356149135376,0.055020897160710215,0.36617355696610593,0.0005103151193943966,-0.00027216806367701157,0.0021093024934968393,-0.019873334789255296,0.032165039929015087,0.13343473451327437,0.02142857142857143,-0.009864364981504316,0.07192575406032484
