time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
5.795,58.14,59.14,17.31,2.65,0.54,-2.65,-47.0,10.0,89.0,5.115095307029968,283.14551657663026
5.806,-23.2,9.01,-75.9,0.7,5.79,-1.45,-47.0,10.0,89.0,84.71974563229047,216.9430374950493
5.818,-23.2,9.01,-75.9,0.7,5.79,-1.45,-47.0,10.0,89.0,79.87634255522721,344.3309510062001
5.831,1.31,29.55,11.44,-7.08,-0.59,1.4,-20.0,-23.0,86.0,79.87634255522721,344.3309510062001
5.844,1.31,29.55,11.44,-7.08,-0.59,1.4,-20.0,-23.0,86.0,31.71422709132291,414.888309740936
5.855,-16.41,39.35,-4.57,-2.07,0.21,-0.58,-20.0,-23.0,86.0,31.71422709132291,414.888309740936
5.866,-2.17,-0.57,-24.99,2.16,0.79,0.12,-20.0,-23.0,86.0,42.878846766208625,123.75623113744531
5.878,-2.17,-0.57,-24.99,2.16,0.79,0.12,-20.0,-23.0,86.0,25.09051414379546,131.9558000282568
5.891,-2.6,-13.02,-4.1,-0.65,1.19,-0.49,-20.0,-23.0,86.0,25.09051414379546,131.9558000282568
5.903,-2.6,-13.02,-4.1,-0.65,1.19,-0.49,-20.0,-23.0,86.0,13.895697175744727,82.60732146589316
5.914,-4.24,3.52,28.44,-0.66,-1.41,-0.57,-20.0,-23.0,86.0,13.895697175744727,82.60732146589316
5.925,-0.55,0.76,16.53,0.86,-2.27,0.14,-20.0,-23.0,86.0,28.968976509362566,94.99011282045242
5.939,-0.55,0.76,16.53,0.86,-2.27,0.14,-20.0,-23.0,86.0,16.556599892490006,139.3136009939605
5.95,14.82,-9.91,-4.09,-0.78,-0.63,0.57,-15.0,-31.0,84.0,16.556599892490006,139.3136009939605
5.962,14.82,-9.91,-4.09,-0.78,-0.63,0.57,-15.0,-31.0,84.0,18.29121647130119,66.08168435191118
5.974,-10.71,-0.37,15.18,-0.75,0.87,-0.33,-15.0,-31.0,84.0,18.29121647130119,66.08168435191118
5.987,2.63,-9.43,12.76,-0.19,0.86,-0.41,-15.0,-31.0,84.0,18.58153384411524,68.47504881138657
5.999,2.63,-9.43,12.76,-0.19,0.86,-0.41,-15.0,-31.0,84.0,16.082891531064927,55.66248856403282
6.01,3.06,1.73,9.03,-0.12,-0.24,-0.45,-15.0,-31.0,84.0,16.082891531064927,55.66248856403282
6.022,3.06,1.73,9.03,-0.12,-0.24,-0.45,-15.0,-31.0,84.0,9.690067079231184,30.01883313985112
6.035,1.33,-1.59,11.57,-0.09,-0.37,-0.47,-15.0,-31.0,84.0,9.690067079231184,30.01883313985112
6.047,0.56,-3.85,13.6,-0.11,-0.42,-0.43,-15.0,-31.0,84.0,11.754229026184575,34.65802711449827
6.059,0.56,-3.85,13.6,-0.11,-0.42,-0.43,-15.0,-31.0,84.0,14.145532863770102,35.01142515086161
6.07,-2.15,-8.9,10.46,0.15,-0.49,-0.49,-15.0,-31.0,84.0,14.145532863770102,35.01142515086161
6.082,-2.15,-8.9,10.46,0.15,-0.49,-0.49,-15.0,-31.0,84.0,13.901226564587747,40.62347538247933
6.094,0.89,-13.44,9.45,0.33,-0.32,-0.53,-10.0,-31.0,86.0,13.901226564587747,40.62347538247933
6.106,-0.46,-6.4,5.15,0.23,-0.04,-0.62,-10.0,-31.0,86.0,16.45382022510274,40.19698104927509
6.117,-0.46,-6.4,5.15,0.23,-0.04,-0.62,-10.0,-31.0,86.0,8.227642432677785,37.95818366334399
6.13,2.55,-6.12,-3.09,-0.41,0.34,-0.73,-10.0,-31.0,86.0,8.227642432677785,37.95818366334399
6.142,2.55,-6.12,-3.09,-0.41,0.34,-0.73,-10.0,-31.0,86.0,7.314711204141965,51.77585987136853
6.153,1.65,-0.6,-7.32,-1.19,1.34,-1.15,-10.0,-31.0,86.0,7.314711204141965,51.77585987136853
6.165,4.77,15.05,9.59,-0.47,0.82,-0.97,-10.0,-31.0,86.0,7.527609182203869,122.00369073197437
6.178,4.77,15.05,9.59,-0.47,0.82,-0.97,-10.0,-31.0,86.0,18.472235923136104,77.59718685101632
6.19,-0.36,5.28,13.3,-0.15,0.29,-0.84,-10.0,-31.0,86.0,18.472235923136104,77.59718685101632
6.202,-0.36,5.28,13.3,-0.15,0.29,-0.84,-10.0,-31.0,86.0,14.314258625580301,51.636182251203834
6.213,-0.59,-3.69,11.44,-0.29,0.06,-0.93,-13.0,-32.0,84.0,14.314258625580301,51.636182251203834
6.226,5.53,7.79,12.69,-0.54,-0.38,-1.01,-13.0,-32.0,84.0,12.034857705847626,55.921385256636725
6.238,5.53,7.79,12.69,-0.54,-0.38,-1.01,-13.0,-32.0,84.0,15.883988793750767,69.13822623015506
6.249,7.7,7.29,-6.48,-0.34,-0.37,-0.88,-13.0,-32.0,84.0,15.883988793750767,69.13822623015506
6.261,7.7,7.29,-6.48,-0.34,-0.37,-0.88,-13.0,-32.0,84.0,12.426765468133693,58.06129382667131
6.265,0.54,3.95,35.57,0.19,1.63,-0.38,-13.0,-32.0,84.0,12.426765468133693,58.06129382667131
6.344,-3.0,1.13,7.3,0.1,0.41,-0.3,-10.0,-31.0,82.0,35.79272272403987,96.51235536201219
