time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gz_normalized_1,gy_normalized_1
6.11,-0.44,1.3,8.5,-0.16,0.01,0.31,12.0,16.0,-100.0,8.610087107573303,19.996144964253244,-0.023042896559989555,0.06808128529087823,0.44514686536343456,-0.000974166979570967,6.088543622318544e-05,0.0018874485229187486,-0.009730207872622734,0.028005170185264973,0.1903269144648455,-0.015151515151515152,0.12350597609561755,0.0018726591760299626
6.13,3.95,1.74,13.24,-0.1,0.03,0.33,12.0,16.0,-100.0,13.925792616580214,19.831293470961672,0.20686236684536077,0.09112418185086779,0.6933817055778675,-0.0006088543622318545,0.0001826563086695563,0.0020092193953651196,0.08735072976559045,0.037483843171046964,0.29646215853112406,-0.00946969696969697,0.1314741035856574,0.0056179775280898875
6.14,3.95,1.74,13.24,-0.1,0.03,0.33,12.0,16.0,-100.0,13.925792616580214,19.831293470961672,0.20686236684536077,0.09112418185086779,0.6933817055778675,-0.0006088543622318545,0.0001826563086695563,0.0020092193953651196,0.08735072976559045,0.037483843171046964,0.29646215853112406,-0.00946969696969697,0.1314741035856574,0.0056179775280898875
6.15,0.34,3.41,5.54,0.11,-0.07,0.25,12.0,16.0,-100.0,6.514238251706796,16.154971520430905,0.017805874614537386,0.17858244833991907,0.2901310157780503,0.0006697397984550399,-0.0004261980535622981,0.001522135905579636,0.0075187969924812035,0.07345971563981042,0.12404836542767578,0.010416666666666666,0.09960159362549802,-0.013108614232209739
6.16,1.27,-0.51,13.27,0.03,-0.0,0.25,12.0,16.0,-100.0,13.340386051385469,14.426708654115968,0.06651017870724257,-0.026708811921806075,0.6949528121615032,0.0001826563086695563,-0.0,0.001522135905579636,0.028084918177797437,-0.010986643688065489,0.2971339005821765,0.0028409090909090906,0.09960159362549802,-0.0
6.18,1.27,-0.51,13.27,0.03,-0.0,0.25,12.0,16.0,-100.0,13.340386051385469,14.426708654115968,0.06651017870724257,-0.026708811921806075,0.6949528121615032,0.0001826563086695563,-0.0,0.001522135905579636,0.028084918177797437,-0.010986643688065489,0.2971339005821765,0.0028409090909090906,0.09960159362549802,-0.0
6.19,0.35,1.06,9.2,0.05,-0.01,0.24,12.0,16.0,-100.0,9.267475384375185,14.057913866242991,0.0183295768090826,0.05551243262179302,0.48180601898159975,0.00030442718111592723,-6.088543622318544e-05,0.0014612504693564505,0.007739938080495356,0.022834984920292976,0.20600089565606808,0.004734848484848485,0.09561752988047809,-0.0018726591760299626
6.2,0.35,1.06,9.2,0.05,-0.01,0.24,12.0,16.0,-100.0,9.267475384375185,14.057913866242991,0.0183295768090826,0.05551243262179302,0.48180601898159975,0.00030442718111592723,-6.088543622318544e-05,0.0014612504693564505,0.007739938080495356,0.022834984920292976,0.20600089565606808,0.004734848484848485,0.09561752988047809,-0.0018726591760299626
6.22,2.52,1.55,13.22,0.07,-0.07,0.22,12.0,16.0,-100.0,13.547003358676783,13.822421262958365,0.13197295302539472,0.08117384015450867,0.6923343011887771,0.0004261980535622981,-0.0004261980535622981,0.0013394795969100797,0.05572755417956657,0.033390779836277466,0.29601433049708914,0.006628787878787879,0.08764940239043825,-0.013108614232209739
6.23,2.49,-2.01,6.34,0.26,0.02,0.26,12.0,16.0,-100.0,7.101816668993927,21.098543576787296,0.1304018464417591,-0.10526414110358864,0.3320271913416677,0.0015830213418028215,0.00012177087244637088,0.0015830213418028215,0.05506413091552411,-0.04330030159414045,0.141961486789073,0.02462121212121212,0.10358565737051795,0.003745318352059925
6.24,2.49,-2.01,6.34,0.26,0.02,0.26,12.0,16.0,-100.0,7.101816668993927,21.098543576787296,0.1304018464417591,-0.10526414110358864,0.3320271913416677,0.0015830213418028215,0.00012177087244637088,0.0015830213418028215,0.05506413091552411,-0.04330030159414045,0.141961486789073,0.02462121212121212,0.10358565737051795,0.003745318352059925
6.25,-0.99,2.85,10.31,0.05,-0.11,0.3,12.0,16.0,-100.0,10.742378693753075,18.530557039960467,-0.0518465172599765,0.14925512544538688,0.5399369625761189,0.00030442718111592723,-0.0006697397984550399,0.001826563086695563,-0.02189296771340115,0.06139595002154244,0.23085535154500675,0.004734848484848485,0.11952191235059761,-0.02059925093632959
6.26,5.52,7.75,8.78,0.14,-0.21,0.29,12.0,16.0,-100.0,12.9468644852721,22.02722811730372,0.2890836113889598,0.4058692007725433,0.4598105268107006,0.0008523961071245963,-0.0012785941606868942,0.0017656776504723776,0.12206988058381246,0.16695389918138734,0.19659650694133451,0.013257575757575758,0.1155378486055777,-0.03932584269662921
6.28,5.52,7.75,8.78,0.14,-0.21,0.29,12.0,16.0,-100.0,12.9468644852721,22.02722811730372,0.2890836113889598,0.4058692007725433,0.4598105268107006,0.0008523961071245963,-0.0012785941606868942,0.0017656776504723776,0.12206988058381246,0.16695389918138734,0.19659650694133451,0.013257575757575758,0.1155378486055777,-0.03932584269662921
