time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gz_normalized_1,gy_normalized_1
5.2,0.14,1.52,10.2,0.06,-0.17,0.39,12.0,16.0,-100.0,10.313583276436953,24.617190177032146,0.007581116122162977,0.08230926075491232,0.5523384603290169,0.0003656412713212924,-0.0010359836020769953,0.002376668263588401,0.011754827875734678,0.069248291571754,0.28870648174356073,0.006535947712418301,0.22285714285714286,-0.023160762942779294
5.22,0.14,1.52,10.2,0.06,-0.17,0.39,12.0,16.0,-100.0,10.313583276436953,24.617190177032146,0.007581116122162977,0.08230926075491232,0.5523384603290169,0.0003656412713212924,-0.0010359836020769953,0.002376668263588401,0.011754827875734678,0.069248291571754,0.28870648174356073,0.006535947712418301,0.22285714285714286,-0.023160762942779294
5.23,0.19,0.71,12.76,0.07,0.01,0.44,12.0,16.0,-100.0,12.781150182984316,25.533611987189207,0.01028865759436404,0.0384470889052551,0.6909645837057113,0.0004265814832081745,6.094021188688207e-05,0.002681369323022811,0.01595298068849706,0.03234624145785877,0.3611661477497877,0.007625272331154685,0.25142857142857145,0.0013623978201634877
5.24,1.74,3.53,3.3,0.12,0.1,0.46,12.0,16.0,-100.0,5.136000389408085,27.834192975596967,0.094222443232597,0.19115242793739506,0.17869773716527015,0.0007312825426425848,0.0006094021188688207,0.0028032497467965754,0.14609571788413098,0.16082004555808654,0.093405038211152,0.013071895424836602,0.26285714285714284,0.013623978201634879
5.25,1.74,3.53,3.3,0.12,0.1,0.46,12.0,16.0,-100.0,5.136000389408085,27.834192975596967,0.094222443232597,0.19115242793739506,0.17869773716527015,0.0007312825426425848,0.0006094021188688207,0.0028032497467965754,0.14609571788413098,0.16082004555808654,0.093405038211152,0.013071895424836602,0.26285714285714284,0.013623978201634879
5.27,-3.3,4.37,12.02,-0.07,0.08,0.49,12.0,16.0,-100.0,13.208607042379601,28.727991861474628,-0.17869773716527015,0.23663912467037293,0.6508929699171355,-0.0004265814832081745,0.0004875216950950566,0.0029860703824572217,-0.27707808564231734,0.19908883826879273,0.34022077554486274,-0.007625272331154685,0.27999999999999997,0.010899182561307902
5.28,5.88,2.22,14.2,0.15,0.17,0.49,12.0,16.0,-100.0,15.528773293470415,30.93441531738435,0.31840687713084503,0.12021484136572722,0.7689417781051019,0.000914103178303231,0.0010359836020769953,0.0029860703824572217,0.4937027707808564,0.10113895216400913,0.40192470987829043,0.016339869281045753,0.27999999999999997,0.023160762942779294
5.29,5.88,2.22,14.2,0.15,0.17,0.49,12.0,16.0,-100.0,15.528773293470415,30.93441531738435,0.31840687713084503,0.12021484136572722,0.7689417781051019,0.000914103178303231,0.0010359836020769953,0.0029860703824572217,0.4937027707808564,0.10113895216400913,0.40192470987829043,0.016339869281045753,0.27999999999999997,0.023160762942779294
5.3,-4.59,-1.63,11.23,0.27,0.3,0.44,12.0,16.0,-100.0,12.240829220277522,34.20994685437537,-0.2485523071480576,-0.08826585199375465,0.6081138146563588,0.0016453857209458161,0.001828206356606462,0.002681369323022811,-0.38539042821158687,-0.07425968109339408,0.3178601754882536,0.029411764705882356,0.25142857142857145,0.04087193460490463
5.32,-4.59,-1.63,11.23,0.27,0.3,0.44,12.0,16.0,-100.0,12.240829220277522,34.20994685437537,-0.2485523071480576,-0.08826585199375465,0.6081138146563588,0.0016453857209458161,0.001828206356606462,0.002681369323022811,-0.38539042821158687,-0.07425968109339408,0.3178601754882536,0.029411764705882356,0.25142857142857145,0.04087193460490463
5.33,3.77,0.25,10.46,0.04,0.33,0.37,12.0,16.0,-100.0,11.121465730738914,28.498531383088945,0.20414862700396016,0.013537707361005315,0.5664176759844625,0.0002437608475475283,0.0020110269922671083,0.0022547878398146365,0.3165407220822838,0.011389521640091117,0.2960656665723182,0.004357298474945534,0.21142857142857144,0.0449591280653951
5.34,2.31,-3.46,9.41,0.11,0.57,0.33,12.0,16.0,-100.0,10.288624786627219,38.2596831072898,0.12508841601568912,-0.18736186987631356,0.5095593050682401,0.0006703423307557028,0.0034735920775522777,0.0020110269922671083,0.19395465994962216,-0.15763097949886104,0.2663458816869516,0.011982570806100218,0.18857142857142858,0.0776566757493188
5.36,2.31,-3.46,9.41,0.11,0.57,0.33,12.0,16.0,-100.0,10.288624786627219,38.2596831072898,0.12508841601568912,-0.18736186987631356,0.5095593050682401,0.0006703423307557028,0.0034735920775522777,0.0020110269922671083,0.19395465994962216,-0.15763097949886104,0.2663458816869516,0.011982570806100218,0.18857142857142858,0.0776566757493188
5.37,0.79,-0.42,9.37,-0.0,0.44,0.25,12.0,16.0,-100.0,9.4126191891524,28.995287655721018,0.0427791552607768,-0.02274334836648893,0.5073932718904792,-0.0,0.002681369323022811,0.0015235052971720518,0.06633081444164568,-0.019134396355353075,0.2652136994056043,-0.0,0.14285714285714285,0.059945504087193464
5.38,1.48,-1.79,9.94,0.0,0.18,0.19,12.0,16.0,-100.0,10.207747057994727,14.99574056109949,0.08014322757715148,-0.09692998470479806,0.5382592446735713,0.0,0.0010969238139638773,0.0011578640258507595,0.12426532325776658,-0.0815489749430524,0.28134729691480326,0.0,0.10857142857142857,0.02452316076294278
