time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ
1092.644999999553,-0.008072916666666667,-0.01845703125,-0.49016927083333334,0.0012065746166087963,0.00012150517216435182,0.0002910472728587963,0.3306666692097982,-0.11666666517655054,-0.5359999895095825
1125.1700000017881,-0.00810546875,-0.018391927083333332,-0.49025065104166665,0.0012065746166087961,0.00011020236545138889,0.0003136528862847222,0.3306666692097982,-0.11666666517655054,-0.5339999874432881
1159.0600000023842,-0.008072916666666667,-0.018277994791666665,-0.49052734375,0.001186794704861111,0.00011020236545138889,0.0003108271846064815,0.33200000325838724,-0.11599999864896139,-0.5359999895095825
1192.754999998957,-0.008056640625,-0.018180338541666667,-0.49033203125,0.0011783175998263888,0.0001130280671296296,0.0003023500795717593,0.33333333730697634,-0.1139999990661939,-0.5379999915758769
1224.5250000022352,-0.008056640625,-0.018115234375,-0.49033203125,0.0011783175998263886,0.00011020236545138886,0.0003108271846064815,0.3346666693687439,-0.11666666517655054,-0.5386666576067607
1255.5550000034273,-0.008056640625,-0.01796875,-0.4901529947916667,0.0011811433015046294,0.00009889955873842593,0.00030517578124999995,0.3386666695276896,-0.11666666517655054,-0.5366666555404663
1284.6100000031292,-0.00791015625,-0.01796875,-0.4899088541666667,0.0011754918981481477,0.00012150517216435184,0.0002853958695023148,0.34066666960716246,-0.1173333317041397,-0.5366666555404663
1318.929999999702,-0.007942708333333333,-0.017887369791666666,-0.49016927083333334,0.0011896204065393518,0.0001328079788773148,0.00029104727285879633,0.3400000015894572,-0.11799999823172887,-0.5379999915758769
1357.8900000043213,-0.008072916666666667,-0.01787109375,-0.49046223958333335,0.0011811433015046294,0.0001186794704861111,0.0002882215711805556,0.3386666675408681,-0.11799999823172887,-0.5393333236376444
1389.3950000032783,-0.008235677083333334,-0.017854817708333335,-0.49049479166666665,0.001175491898148148,0.0001130280671296296,0.0002966986762152778,0.3386666675408681,-0.11866666475931803,-0.5399999896685282
1416.824999999255,-0.008121744791666666,-0.017919921875,-0.4906087239583333,0.0011726661964699076,0.00008759675202546295,0.00028257016782407414,0.3386666675408681,-0.11999999781449636,-0.5386666576067607
1447.480000000447,-0.008170572916666667,-0.01787109375,-0.4905598958333333,0.0011783175998263888,0.00008759675202546295,0.00028539586950231485,0.34133333365122476,-0.11999999781449636,-0.5386666576067607
1475.3800000026822,-0.008349609375,-0.017936197916666667,-0.49046223958333335,0.0011811433015046298,0.00007911964699074073,0.0002825701678240741,0.34133333365122476,-0.1193333312869072,-0.5386666576067607
1504.945000000298,-0.008284505208333333,-0.01787109375,-0.490380859375,0.001178317599826389,0.00007911964699074073,0.0002797444661458333,0.3386666675408681,-0.11866666475931803,-0.5379999915758769
1536.9200000017881,-0.00810546875,-0.017838541666666666,-0.49072265625,0.0011811433015046298,0.00008477105034722222,0.0002797444661458333,0.33600000143051145,-0.11999999781449636,-0.540666659673055
1572.4750000014901,-0.008072916666666667,-0.017952473958333333,-0.4905924479166667,0.0011726661964699078,0.00008759675202546295,0.0002769187644675926,0.3346666693687439,-0.12066666483879089,-0.540666659673055
1607.129999998957,-0.008024088541666667,-0.01796875,-0.49046223958333335,0.0011839690031828706,0.00008194534866898148,0.0002740930627893518,0.3346666693687439,-0.12133333186308543,-0.5393333276112874
1640.0800000019372,-0.008089192708333333,-0.01806640625,-0.49013671875,0.0011924461082175929,0.00007346824363425926,0.00026844165943287036,0.33200000127156576,-0.12333333144585291,-0.5393333276112874
1679.855000000447,-0.008138020833333334,-0.018196614583333333,-0.49002278645833336,0.0011952718098958333,0.00007064254195601852,0.0002740930627893519,0.3333333333333333,-0.12599999755620955,-0.540666659673055
1721.449999999255,-0.008235677083333334,-0.018277994791666665,-0.49016927083333334,0.0011896204065393518,0.00008194534866898148,0.0002740930627893519,0.33066666722297666,-0.1253333310286204,-0.5399999936421712
1759.434999998659,-0.008219401041666666,-0.018326822916666666,-0.49033203125,0.0011839690031828702,0.00008194534866898148,0.0002797444661458333,0.3293333351612091,-0.12599999755620955,-0.5386666615804037
1791.210000000894,-0.008382161458333334,-0.018391927083333332,-0.49051106770833336,0.0011811433015046294,0.00006499113859953703,0.00026844165943287036,0.32733333508173623,-0.12399999797344208,-0.5373333255449931
1823.070000000298,-0.008414713541666667,-0.018473307291666668,-0.49051106770833336,0.0011726661964699076,0.00005651403356481481,0.0002599645543981481,0.3260000030199687,-0.12333333144585291,-0.5373333255449931
1854.6450000032783,-0.008447265625,-0.018359375,-0.49026692708333336,0.001175491898148148,0.00006781684027777777,0.0002740930627893518,0.32866666913032533,-0.12133333186308543,-0.5359999934832255
1884.9900000020862,-0.008365885416666666,-0.018294270833333334,-0.49044596354166664,0.0011811433015046296,0.00005933973524305555,0.0002656159577546296,0.32733333508173623,-0.12133333186308543,-0.5386666615804037
1925.519999999553,-0.008414713541666667,-0.018245442708333334,-0.49069010416666664,0.0011896204065393516,0.00006499113859953703,0.0002740930627893518,0.32866666913032533,-0.12133333186308543,-0.5399999936421712
1957.9200000017881,-0.00830078125,-0.018229166666666668,-0.49054361979166666,0.001195271809895833,0.00006781684027777777,0.0002797444661458333,0.32866666913032533,-0.11999999831120173,-0.5386666576067607
1988.0600000023842,-0.008186848958333333,-0.018229166666666668,-0.4908203125,0.0012037489149305555,0.00007064254195601851,0.00027691876446759255,0.3273333370685577,-0.12066666483879089,-0.5399999936421712
2023.5600000023842,-0.00830078125,-0.018326822916666666,-0.4910481770833333,0.0012122260199652775,0.00007064254195601851,0.00027691876446759255,0.3273333370685577,-0.12066666483879089,-0.5399999936421712
2055.690000001341,-0.008268229166666667,-0.018375651041666666,-0.49049479166666665,0.0012150517216435184,0.00007629394531249999,0.0002740930627893518,0.3306666711966197,-0.11933333178361256,-0.5373333255449931
2083.315000001341,-0.008203125,-0.018147786458333332,-0.4905598958333333,0.0012320059317129629,0.00008477105034722222,0.00027691876446759255,0.3293333371480306,-0.11799999823172887,-0.540666659673055
2114.839999999851,-0.008235677083333334,-0.018098958333333335,-0.4904296875,0.0012320059317129629,0.00008477105034722222,0.0002712673611111111,0.3253333369890849,-0.11733333120743433,-0.5419999917348226
2141.2350000031292,-0.008235677083333334,-0.01806640625,-0.49054361979166666,0.0012433087384259257,0.00009042245370370369,0.0002740930627893519,0.33133333722750347,-0.1179999977350235,-0.5406666556994121
2164.705000001937,-0.008154296875,-0.018050130208333334,-0.490625,0.0012235288266782406,0.00010172526041666667,0.0002797444661458333,0.33333333730697634,-0.1179999977350235,-0.5379999876022339
2192.85000000149,-0.008089192708333333,-0.018001302083333334,-0.49049479166666665,0.0012348316333912035,0.00010737666377314814,0.00026844165943287036,0.33333333730697634,-0.11866666426261266,-0.5379999876022339
2225.955000001937,-0.008186848958333333,-0.018098958333333335,-0.49051106770833336,0.0012348316333912039,0.00009607385706018516,0.00027126736111111107,0.3306666692097982,-0.1179999977350235,-0.5393333196640014
2266.300000000745,-0.008121744791666666,-0.01787109375,-0.490478515625,0.0012517858434606482,0.00009889955873842592,0.0002797444661458333,0.33200000127156576,-0.11733333120743433,-0.5419999877611796
2302.77499999851,-0.008186848958333333,-0.01796875,-0.4903645833333333,0.0012404830367476853,0.00009324815538194444,0.0002797444661458333,0.3333333333333333,-0.1179999977350235,-0.5419999877611796
2334.815000001341,0.020638020833333333,-0.019645182291666667,-0.498974609375,0.0009098759403935187,0.00029669867621527775,0.0002317075376157407,0.3333333333333333,-0.11933333079020182,-0.540666651725769
2373.0000000037253,0.0103515625,-0.027197265625,-0.48671875,0.0008392333984375,0.00020345052083333334,0.00024018464265046293,0.3346666673819224,-0.11866666426261266,-0.540666651725769
2406.295000001788,0.017561848958333334,-0.02724609375,-0.48878580729166665,0.0021249276620370367,-0.0002430103443287037,0.000059339735243055555,0.33599999944368997,-0.11866666426261266,-0.540666651725769
2442.210000000894,0.023518880208333332,-0.039534505208333334,-0.47958984375,0.0010511610243055553,0.000002825701678240735,-0.00012150517216435181,0.3366666674613953,-0.11866666426261266,-0.540666651725769
2472.879999998957,0.03525390625,-0.06534830729166667,-0.434033203125,0.0010737666377314814,0.0005058006004050927,-0.000016954210069444442,0.3386666675408681,-0.11866666426261266,-0.540666651725769
2507.8000000044703,0.044677734375,-0.056591796875,-0.446728515625,0.0009127016420717591,0.0005594889322916665,-0.0001271565755208333,0.34133333365122476,-0.11866666426261266,-0.5393333196640014
2543.365000002086,0.05237630208333333,-0.06140950520833333,-0.4639811197916667,0.000036734121817129434,0.0006583884910300925,0.000028257016782407438,0.34133333365122476,-0.11866666426261266,-0.5419999877611796
2583.8950000032783,0.054915364583333334,-0.06212565104166667,-0.47195638020833336,-0.0003560384114583336,0.0004097267433449074,0.00002825701678240745,0.3399999996026357,-0.11733333120743433,-0.543999989827474
2620.875,0.056624348958333334,-0.062841796875,-0.46328125,-0.00020910192418981488,0.00044928656684027775,0.0001412850839120371,0.34133333365122476,-0.11666666467984517,-0.5473333239555359
2658.670000001788,0.06468098958333333,-0.05773111979166667,-0.497216796875,0.0007120768229166664,0.0016332555700231482,0.00021192762586805556,0.34266666769981385,-0.115999998152256,-0.5506666580835978
2694.230000000447,0.04755859375,-0.05374348958333333,-0.4901529947916667,0.0008024992766203702,0.0015343560112847225,0.00020910192418981482,0.34133333563804624,-0.11333333204189937,-0.5573333263397217
2730.220000002533,0.043684895833333334,-0.051741536458333334,-0.49835611979166666,0.0015287046079282408,0.001356336805555556,0.00013845938223379638,0.3446666697661082,-0.11333333204189937,-0.5626666625340779
2765.3550000041723,0.0412109375,-0.055192057291666666,-0.4943359375,0.002102322048611111,0.0012885199652777784,0.00005933973524305561,0.34933333794275917,-0.11199999898672104,-0.5679999987284342
2801.275000002235,0.03527018229166667,-0.0580078125,-0.4920572916666667,0.002529003002025463,0.0011274549696180557,0.0001667163990162037,0.3480000058809916,-0.1126666655143102,-0.5733333309491475
2832.359999999404,0.029703776041666668,-0.05817057291666667,-0.4886555989583333,0.003215648509837963,0.0010342068142361112,0.00024301034432870383,0.35266667207082114,-0.1126666655143102,-0.5799999952316284
2860.3050000034273,-0.004248046875,-0.058821614583333334,-0.4774251302083333,0.004348754882812499,0.000751636646412037,0.0003842954282407407,0.3573333382606506,-0.1139999990661939,-0.5879999955495199
2898.085000000894,0.004345703125,-0.052018229166666666,-0.48896484375,0.0050043176721643505,0.0008251048900462964,0.0004662407769097223,0.36200000445048014,-0.11466666559378307,-0.590666663646698
2936.0350000038743,-0.005843098958333333,-0.05406901041666667,-0.48828125,0.004597416630497686,0.0012856942635995371,0.0007262053313078704,0.36666667064030967,-0.11533333212137223,-0.5993333299954732
2970.830000001937,-0.01484375,-0.04383138020833333,-0.499267578125,0.006549976490162037,0.0010398582175925927,0.0009833441840277778,0.3706666688124339,-0.11599999864896139,-0.6073333303133647
3007.710000000894,-0.029410807291666667,-0.020540364583333335,-0.5434407552083333,0.006247626410590277,0.0005255805121527778,0.0010116012008101849,0.37800000111262005,-0.1173333317041397,-0.612666662534078
3043.290000002831,-0.04352213541666667,-0.031184895833333334,-0.5283528645833333,0.006256103515625,0.0004408094618055557,0.001217877423321759,0.3826666673024495,-0.11599999864896139,-0.6179999947547913
3078.019999999553,-0.053515625,-0.028141276041666666,-0.51142578125,0.007612440321180556,0.00018932201244212954,0.0010991979528356477,0.3866666654745738,-0.1186666652560234,-0.621999994913737
3116.394999999553,-0.050634765625,-0.030143229166666667,-0.5059895833333333,0.008649472837094907,0.000350387008101852,0.001133106372974537,0.39266666571299236,-0.1186666652560234,-0.625333325068156
3147.915000002831,-0.04632161458333333,-0.032486979166666666,-0.5149739583333334,0.009067676685474537,0.0002882215711805557,0.0011161521629050924,0.3999999980131785,-0.11933333178361256,-0.6306666572888692
3185.530000001192,-0.057373046875,-0.039892578125,-0.4810709635416667,0.00797413013599537,-0.000827930591724537,0.0011726661964699071,0.40266666412353513,-0.11999999831120173,-0.6326666593551635
3222.240000002086,-0.0419921875,-0.046158854166666666,-0.48776041666666664,0.007637871636284723,-0.0006583884910300925,0.0013026484736689816,0.4099999964237213,-0.12199999789396922,-0.6339999914169312
3245.170000001788,-0.03655598958333333,-0.05042317708333333,-0.47950846354166665,0.00655845359519676,-0.000457763671875,0.0014891447844328706,0.4153333286444346,-0.12466666499773661,-0.6359999895095825
3286.980000000447,-0.023649088541666665,-0.049235026041666664,-0.48387044270833335,0.005919845015914351,-0.0003984239366319444,0.0016982467086226853,0.4166666607062022,-0.12733333160479862,-0.6366666555404663
3320.77499999851,-0.003173828125,-0.04871419270833333,-0.485107421875,0.005555329499421296,-0.00013845938223379627,0.0017095495153356482,0.42399999300638835,-0.13133333126703897,-0.6366666555404663
3356.379999998957,0.011490885416666667,-0.048291015625,-0.4957356770833333,0.003992716471354167,-0.00007629394531250003,0.0019440827546296298,0.4253333270549774,-0.13133333126703897,-0.6366666555404663
3389.740000002086,0.02490234375,-0.05032552083333333,-0.5024576822916667,0.0023651123046875,-0.000005651403356481519,0.0022096987123842596,0.42399999499320984,-0.13133333126703897,-0.6353333234786988
3423.230000000447,0.020833333333333332,-0.050211588541666664,-0.49884440104166666,0.0012913456669560181,0.00018649631076388896,0.002356635199652778,0.4253333270549774,-0.13199999829133352,-0.6346666574478149
3460.219999998808,0.017561848958333334,-0.05260416666666667,-0.49697265625,0.001819751880787037,0.0004351580584490741,0.002373589409722223,0.4253333270549774,-0.13399999837080637,-0.6319999933242798
3493.160000000149,0.006640625,-0.05224609375,-0.49578450520833334,0.0021192762586805555,0.0005058006004050928,0.0024103235315393523,0.4266666611035665,-0.13466666539510092,-0.6293333292007446
3528.495000001043,-0.010807291666666666,-0.052018229166666666,-0.4962890625,0.003472787362557871,0.0006499113859953704,0.0023170753761574078,0.4253333270549774,-0.13799999902645746,-0.6273333311080933
3571.344999998808,-0.019401041666666667,-0.05301106770833333,-0.49754231770833335,0.005351878978587962,0.0008364076967592592,0.0021136248553240747,0.42866666118303937,-0.14266666571299236,-0.6273333311080933
3607.550000000745,-0.014599609375,-0.055224609375,-0.49676106770833334,0.00678733543113426,0.0014778419777199076,0.002192744502314815,0.4319999953111013,-0.1446666657924652,-0.6253333330154419
3639.685000002384,-0.014973958333333334,-0.059423828125,-0.4928385416666667,0.007603963216145831,0.0017293294270833333,0.002116450557002315,0.43799999554951985,-0.14733333239952723,-0.6240000009536744
3674.330000001937,-0.015315755208333334,-0.061686197916666664,-0.4847330729166667,0.008270828812210649,0.0012546115451388888,0.0019949453848379633,0.4459999978542328,-0.14799999942382178,-0.6226666688919067
3705.22500000149,-0.022135416666666668,-0.065771484375,-0.483984375,0.00983626754195602,0.0006612141927083334,0.0017462836371527782,0.45199999610582986,-0.1486666664481163,-0.622000002861023
3735.10000000149,-0.01767578125,-0.07081705729166667,-0.48427734375,0.010845043041087963,0.0005651403356481483,0.0015682644314236114,0.45666666428248087,-0.14933333297570547,-0.6193333387374877
3767.660000000149,-0.018147786458333332,-0.07620442708333333,-0.482861328125,0.01117282443576389,0.0005114520037615741,0.0014382821542245374,0.46266666253407795,-0.14666666587193808,-0.6160000046094258
3806.344999998808,-0.028336588541666666,-0.08128255208333333,-0.4805501302083333,0.010630289713541666,0.00042102955005787036,0.001308299877025463,0.47333333094914753,-0.14666666587193808,-0.6160000046094258
3845.165000002831,-0.0431640625,-0.08479817708333333,-0.47646484375,0.009977552625868054,0.0005707917390046296,0.001285694263599537,0.4793333292007446,-0.14533333281675975,-0.6106666723887125
3876.315000001341,-0.052197265625,-0.09112955729166666,-0.46778971354166665,0.010446619104456017,0.0005623146339699073,0.0010398582175925924,0.4859999974568685,-0.14533333281675975,-0.6080000082651774
3918.790000002831,-0.061116536458333336,-0.09274088541666667,-0.4630045572916667,0.011023062246817128,0.0005142777054398148,0.0007290310329861111,0.49466666181882224,-0.14399999926487606,-0.6080000082651774
3961.60000000149,-0.05646158854166667,-0.09816080729166667,-0.46629231770833335,0.011314109519675927,0.0003419099030671296,0.0005368833188657407,0.5006666620572408,-0.1433333322405815,-0.6080000082651774
3995.675000000745,-0.05081380208333333,-0.09957682291666667,-0.46580403645833335,0.00962151421440972,0.0000904224537037036,0.00045776367187499995,0.5079999943574269,-0.14133333216110866,-0.6073333422342936
4024.540000002831,-0.0375,-0.10380859375,-0.46432291666666664,0.008109763816550925,0.000016954210069444493,0.0003560384114583333,0.5146666626135509,-0.1406666651368141,-0.6073333422342936
4060.375,-0.0173828125,-0.10721028645833333,-0.4640625,0.006578233506944445,-0.00012150517216435181,0.00035886411313657403,0.5206666648387909,-0.13866666505734127,-0.6060000061988831
4092.324999999255,-0.004752604166666666,-0.10997721354166666,-0.464208984375,0.004100093135127314,-0.0003164785879629629,0.0005058006004050927,0.5219999988873799,-0.13599999795357387,-0.6026666720708211
4125.905000001192,-0.008349609375,-0.11129557291666667,-0.46414388020833336,0.0011246292679398143,-0.0007855450665509259,0.00041537814670138893,0.5206666648387909,-0.1326666643222173,-0.6046666701634725
4161.705000001937,-0.014729817708333334,-0.10978190104166667,-0.46494140625,-0.00168129249855324,-0.0008872703269675925,0.0004238552517361111,0.5219999988873799,-0.13199999729792278,-0.6033333381017049
4195.625,-0.022721354166666666,-0.10807291666666667,-0.47265625,-0.004184864185474536,-0.00027126736111111107,0.0004295066550925926,0.5159999966621399,-0.13133333027362823,-0.6033333381017049
4230.285000000149,-0.013899739583333333,-0.104638671875,-0.47312825520833335,-0.0062758834273726844,0.00032495569299768515,0.0005340576171875,0.5106666644414266,-0.1333333303531011,-0.6066666682561238
4265.355000004172,-0.01533203125,-0.10045572916666666,-0.472998046875,-0.007256401909722221,0.00036451551649305556,0.0005594889322916667,0.5046666622161865,-0.1333333303531011,-0.6066666682561238
4300.82500000298,-0.014615885416666667,-0.09597981770833333,-0.47434895833333335,-0.0069964373553240726,0.0003390842013888889,0.0005679660373263889,0.5006666640440623,-0.1333333303531011,-0.6086666703224182
4338.455000001937,-0.014567057291666666,-0.091845703125,-0.47609049479166665,-0.0057333487051504615,0.0004153781467013889,0.0005340576171875,0.49466666181882224,-0.13533333043257395,-0.6080000042915344
4373.464999999851,-0.013655598958333333,-0.089892578125,-0.480908203125,-0.004396791811342592,0.0001045509620949074,0.0004266809534143519,0.490666663646698,-0.13666666348775228,-0.6100000063578288
4408.45000000298,-0.014453125,-0.08780924479166667,-0.481787109375,-0.0033428050853587963,0.00011585376880787037,0.0003532127097800926,0.485999995470047,-0.13866666356722515,-0.609333340326945
4442.219999998808,-0.013460286458333333,-0.08621419270833333,-0.4818522135416667,-0.002675939489293982,0.0001158537688078704,0.0003080014829282407,0.48199999729792276,-0.14133333017428715,-0.6073333422342936
4473.429999999702,-0.011962890625,-0.08474934895833333,-0.48219401041666665,-0.002170138888888889,0.00010737666377314814,0.00027691876446759255,0.4793333311875661,-0.14333333025376002,-0.6080000082651774
4503.945000000298,-0.011881510416666666,-0.08333333333333333,-0.482421875,-0.0017660635489004629,0.00009324815538194445,0.0002797444661458333,0.476666667064031,-0.14333333025376002,-0.6086666742960612
4533.905000001192,-0.012874348958333334,-0.0818359375,-0.48291015625,-0.0014778419777199078,0.00010455096209490737,0.00027974446614583326,0.4759999970595042,-0.14399999727805454,-0.6066666722297669
4571.969999998808,-0.014973958333333334,-0.08040364583333333,-0.48361002604166664,-0.001203748914930556,0.00018932201244212956,0.00021757902922453707,0.47399999499320983,-0.14399999727805454,-0.6086666742960612
4610.540000002831,-0.016520182291666668,-0.07879231770833334,-0.48434244791666664,-0.0006979483145254635,0.00036451551649305556,0.00011867947048611111,0.4726666609446208,-0.1446666643023491,-0.6100000103314718
4640.125,-0.011083984375,-0.07913411458333333,-0.484228515625,-0.00009607385706018554,0.0003475613064236111,0.00010455096209490742,0.4766666611035665,-0.14533333082993824,-0.6086666782697042
4666.945000000298,-0.015185546875,-0.0783203125,-0.48292643229166665,-0.0004210295500578704,0.00017236780237268518,0.00020627622251157403,0.47533332705497744,-0.1446666643023491,-0.6066666762034099
4698.109999999404,-0.019661458333333333,-0.07936197916666667,-0.48076171875,-0.0024922688802083326,-0.00021475332754629622,0.0004690664785879629,0.47933332721392313,-0.14533333132664364,-0.6046666781107585
4730.240000002086,-0.008837890625,-0.07752278645833334,-0.48492838541666666,0.0002571388527199071,-0.00032495569299768515,0.00033625849971064806,0.47866666118303935,-0.14533333132664364,-0.6033333460489909
4756.185000002384,0.0006998697916666667,-0.078173828125,-0.48504231770833334,0.001426979347511574,-0.00037299262152777775,0.00038994683159722214,0.4779999951521556,-0.14533333132664364,-0.6046666781107585
4779.905000001192,-0.00030924479166666665,-0.07825520833333334,-0.4859537760416667,0.002540305808738426,-0.00023170753761574063,0.0004012496383101851,0.4746666610240936,-0.14599999835093816,-0.606000010172526
4812.460000000894,-0.009098307291666666,-0.079443359375,-0.48387044270833335,0.00282570167824074,-0.00012150517216435184,0.000435158058449074,0.47399999499320983,-0.14266666471958162,-0.609333340326945
4848.150000002235,-0.009977213541666667,-0.081298828125,-0.4827962239583333,0.0016586868851273145,-0.000011302806712962923,0.00045211226851851847,0.4726666609446208,-0.1399999981125196,-0.6126666704813639
4870.695000000298,-0.007080078125,-0.08177083333333333,-0.48238932291666664,0.00008194534866898187,0.00012150517216435184,0.0005029748987268518,0.4726666609446208,-0.1399999981125196,-0.6133333365122478
