time,ax,ay,az,gx,gy,gz,normAccel,normGyr
8.007,1.27,6.32,8.74,0.11,-0.8,-0.07,10.86015193263888,46.44140148571871
8.019,1.27,6.32,8.74,0.11,-0.8,-0.07,10.86015193263888,46.44140148571871
8.032,1.88,1.67,6.8,0.15,0.28,0.02,7.250055172203864,18.235906428148553
8.044,-3.56,-0.93,14.19,0.08,0.87,0.01,14.659283747850711,50.060906579874924
8.056,-3.56,-0.93,14.19,0.08,0.87,0.01,14.659283747850711,50.060906579874924
8.067,0.3,-4.47,14.92,0.16,1.14,-0.04,15.578103222151277,65.99717770628969
8.079,0.3,-4.47,14.92,0.16,1.14,-0.04,15.578103222151277,65.99717770628969
8.093,3.35,-2.45,6.28,0.23,1.03,-0.12,7.527509548316761,60.85772033261885
8.105,3.02,-8.78,15.05,-0.04,0.58,-0.13,17.683644986257782,34.13309206062598
8.116,3.02,-8.78,15.05,-0.04,0.58,-0.13,17.683644986257782,34.13309206062598
8.127,-0.57,-0.25,6.38,-0.02,-0.2,-0.23,6.4102886050473575,17.501023754514925
8.139,-0.57,-0.25,6.38,-0.02,-0.2,-0.23,6.4102886050473575,17.501023754514925
8.151,-1.59,5.36,9.33,-0.11,-0.27,-0.25,10.876883744896789,22.00486165888648
8.163,2.03,2.85,10.13,-0.17,0.18,-0.19,10.717289769340008,17.88142439771351
8.174,2.03,2.85,10.13,-0.17,0.18,-0.19,10.717289769340008,17.88142439771351
8.188,1.54,0.72,9.71,0.03,0.44,-0.24,9.857692427743931,28.7679592748245
8.199,1.54,0.72,9.71,0.03,0.44,-0.24,9.857692427743931,28.7679592748245
8.211,-1.92,-2.25,7.38,0.09,0.83,-0.31,7.950679216268255,51.0254222539541
8.222,-1.92,-2.25,7.38,0.09,0.83,-0.31,7.950679216268255,51.0254222539541
8.235,-1.42,-3.05,4.68,0.02,0.76,-0.39,5.763792154476079,48.956888342127854
8.247,0.11,-0.1,10.7,0.02,0.62,-0.45,10.701032660449176,43.90890763116178
8.258,0.11,-0.1,10.7,0.02,0.62,-0.45,10.701032660449176,43.90890763116178
8.27,1.61,3.53,9.82,-0.01,0.67,-0.47,10.55866468830221,46.89511673802367
8.283,2.29,5.29,13.07,0.12,0.72,-0.58,14.28471560794964,53.41736870560182
8.295,2.29,5.29,13.07,0.12,0.72,-0.58,14.28471560794964,53.41736870560182
8.307,-3.27,-0.62,8.22,0.25,0.68,-0.73,8.868241088288027,58.92836801611278
8.318,-3.27,-0.62,8.22,0.25,0.68,-0.73,8.868241088288027,58.92836801611278
8.33,-2.5,-4.73,10.37,0.53,0.37,-0.91,11.668753146759082,63.95348646852361
8.343,1.67,-15.37,12.99,1.12,0.09,-1.32,20.193214206757673,99.32021345703146
8.355,1.67,-15.37,12.99,1.12,0.09,-1.32,20.193214206757673,99.32021345703146
8.367,6.84,-21.26,11.6,2.14,-0.12,-1.86,25.16611213517098,162.59892133853344
8.379,6.84,-21.26,11.6,2.14,-0.12,-1.86,25.16611213517098,162.59892133853344
8.392,5.93,-17.74,16.28,3.08,-0.61,-3.15,24.79739704081862,254.82777009106033
8.404,0.82,5.6,12.73,5.13,-0.36,-4.48,13.931450032211293,390.77611838860025
8.415,0.82,5.6,12.73,5.13,-0.36,-4.48,13.931450032211293,390.77611838860025
8.427,-13.72,33.31,-1.0,7.64,-1.65,-5.08,36.03879160016329,534.1076180008066
8.441,-13.72,33.31,-1.0,7.64,-1.65,-5.08,36.03879160016329,534.1076180008066
8.453,-75.41,36.57,-0.65,9.21,-6.24,-7.78,83.81202479358197,777.8102021215069
8.465,-49.76,58.71,14.58,8.21,-13.39,-13.55,78.32942039872374,1188.5231612222788
8.477,-49.76,58.71,14.58,8.21,-13.39,-13.55,78.32942039872374,1188.5231612222788
8.49,-9.69,47.04,1.62,1.64,-21.05,-16.13,48.054990375610316,1522.3532822940413
8.502,-9.69,47.04,1.62,1.64,-21.05,-16.13,48.054990375610316,1522.3532822940413
8.514,-11.1,48.06,7.3,-5.48,-22.21,-15.27,49.86244679114735,1575.8812266233374
8.525,-9.06,50.28,5.33,-11.25,-21.81,-12.11,51.367021521594964,1567.9487062479882
8.538,-9.06,50.28,5.33,-11.25,-21.81,-12.11,51.367021521594964,1567.9487062479882
8.549,-9.87,50.67,0.11,-14.88,-20.68,-7.24,51.62245538522941,1517.5210940272555
8.561,-9.87,50.67,0.11,-14.88,-20.68,-7.24,51.62245538522941,1517.5210940272555
8.573,-11.22,48.21,-0.5,-16.25,-19.97,-1.58,49.500934334616346,1477.9199492809291
8.586,-11.22,45.49,-3.76,-15.42,-20.55,4.03,47.003894519497,1490.0425947195847
8.597,-11.22,45.49,-3.76,-15.42,-20.55,4.03,47.003894519497,1490.0425947195847
8.608,-10.55,42.13,-2.02,-12.4,-21.66,9.09,43.477808132425444,1521.8946542289914
8.62,-10.55,42.13,-2.02,-12.4,-21.66,9.09,43.477808132425444,1521.8946542289914
8.624,-9.48,38.35,-0.95,-7.31,-22.67,12.82,39.515761412378225,1549.8666159170225
8.634,-8.042337662337692,37.95779220779222,-0.4279220779220888,-4.9957142857143335,-22.48688311688312,12.499220779220789,38.80278729253557,1501.5950325706945
8.644,-6.604675324675385,37.56558441558443,0.0941558441558223,-2.6814285714286674,-22.303766233766243,12.178441558441572,38.14188949110629,1464.086539782617
8.654,-5.167012987013077,37.17337662337665,0.6162337662337336,-0.3671428571430004,-22.12064935064936,11.857662337662358,37.53581885141196,1438.1835034268172
8.664,-3.729350649350769,36.78116883116886,1.1383116883116446,1.9471428571426648,-21.937532467532485,11.536883116883144,36.987270652922035,1424.519154841444
8.674000000000001,-2.2916883116882056,36.38896103896101,1.6603896103896487,4.261428571428742,-21.75441558441557,11.216103896103872,36.49883853592112,1423.4459929748232
8.684000000000001,-0.8540259740258982,35.99675324675322,2.18246753246756,6.575714285714409,-21.57129870129869,10.89532467532466,36.07296451918285,1434.9922671383047
8.694,0.5836363636364101,35.60454545454544,2.704545454545471,8.890000000000075,-21.388181818181813,10.574545454545444,35.71188674020813,1458.8583748952915
8.701,1.59,35.33,3.07,10.51,-21.26,10.35,35.49875913324295,1482.5887171898462
8.711,1.3310256410256447,35.21076923076923,2.443076923076932,10.738205128205124,-21.094615384615388,7.90641025641029,35.320511376983546,1429.874890933591
8.721,1.072051282051289,35.09153846153846,1.816153846153863,10.96641025641025,-20.929230769230774,5.462820512820579,35.15485429271298,1389.5109714855191
8.731,0.8130769230769337,34.972307692307695,1.1892307692307948,11.194615384615377,-20.76384615384616,3.019230769230868,35.00196664804378,1362.5949188249172
8.741,0.5541025641025783,34.85307692307693,0.5623076923077264,11.4228205128205,-20.59846153846155,0.5756410256411577,34.86201644481126,1349.931376962882
8.751000000000001,0.2951282051281769,34.73384615384614,-0.0646153846154531,11.651025641025663,-20.433076923076904,-1.8679487179489875,34.73516006072871,1351.9209181689935
8.761000000000001,0.0361538461538213,34.61461538461537,-0.6915384615385216,11.87923076923079,-20.26769230769229,-4.311538461538698,34.62154142682313,1368.4996354509772
8.771,-0.222820512820534,34.4953846153846,-1.3184615384615896,12.107435897435916,-20.10230769230768,-6.755128205128409,34.521291250077084,1399.1490171702903
8.779,-0.43,34.4,-1.82,12.29,-19.97,-8.71,34.450795346406736,1433.206826225766
8.789,-2.7966666666666344,31.516666666666705,-4.908461538461496,10.788717948717968,-17.12384615384619,-8.007435897435908,32.01897276454665,1247.0773191494277
8.799,-5.163333333333268,28.63333333333341,-7.996923076922992,9.287435897435936,-14.277692307692384,-7.304871794871815,30.17413739590771,1061.8596305353
8.809,-7.5299999999999025,25.75000000000012,-11.08538461538449,7.786153846153907,-11.431538461538576,-6.602307692307722,29.028419730860445,878.1309195165911
8.818999999999999,-9.896666666666537,22.866666666666823,-14.173846153845984,6.284871794871876,-8.58538461538477,-5.899743589743629,28.665770011434454,697.06954494397
8.829,-12.263333333333591,19.98333333333301,-17.262307692308028,4.783589743589578,-5.739230769230456,-5.197179487179411,29.115463630508547,521.4613993312937
8.839,-14.630000000000226,17.099999999999724,-20.35076923076953,3.282307692307548,-2.8930769230766487,-4.494615384615318,30.341402543126332,359.3911981721345
8.849,-16.99666666666686,14.21666666666643,-23.43923076923102,1.7810256410255167,-0.046923076922841,-3.792051282051225,32.25519846384695,240.0543219388138
8.857,-18.89,11.91,-25.91,0.58,2.23,-3.23,34.2053840791183,227.32926367530177
8.866999999999999,-16.77777777777782,11.21555555555557,-21.274444444444537,0.505555555555557,1.9411111111111168,-2.928888888888894,29.323787272451792,203.39508565003987
8.876999999999999,-14.665555555555638,10.52111111111114,-16.63888888888907,0.431111111111114,1.6522222222222336,-2.6277777777777898,24.548419953679936,179.5554214120442
8.886999999999999,-12.55333333333346,9.826666666666709,-12.003333333333607,0.3566666666666711,1.3633333333333504,-2.3266666666666844,19.955690082447095,155.85364801237088
8.896999999999998,-10.441111111111278,9.132222222222277,-7.367777777778144,0.2822222222222281,1.0744444444444672,-2.025555555555579,15.706636601556145,132.36386057949775
