time,ax,ay,az,gx,gy,gz
0.0,-0.79,0.83,-9.97,-0.01,0.04,0.0
0.01,-0.79,0.83,-9.97,-0.01,0.04,0.0
0.02,-0.785,0.835,-9.965,-0.004999999999999999,0.04,0.0
0.03,-0.78,0.84,-9.96,-0.0,0.04,0.0
0.04,-0.78,0.84,-9.96,-0.0,0.03,-0.0
0.05,-0.7816666666666667,0.84,-9.96,0.0,0.024999999999999998,0.0
0.06,-0.7833333333333333,0.84,-9.96,0.0,0.020000000000000004,0.0
0.07,-0.785,0.84,-9.96,0.0,0.014999999999999998,0.0
0.08,-0.7866666666666667,0.84,-9.96,0.0,0.010000000000000002,0.0
0.09,-0.7883333333333333,0.84,-9.96,0.0,0.0050000000000000044,0.0
0.1,-0.79,0.84,-9.96,-0.0,0.0,-0.0
0.11,-0.79,0.84,-9.96,-0.0,0.0,-0.0
0.12,-0.86,0.87,-10.18,-0.01,0.0,-0.0
0.13,-0.86,0.86,-10.07,-0.01,0.0,0.0
0.14,-0.86,0.85,-9.96,-0.01,0.0,-0.0
0.15,-0.86,0.85,-9.96,-0.01,0.0,-0.0
0.16,-0.85,0.82,-9.92,-0.0,0.01,-0.0
0.17,-0.85,0.82,-9.92,-0.0,0.01,-0.0
0.18000000000000002,-0.875,0.83,-9.945,0.0,0.015000000000000006,0.0
0.19,-0.9,0.84,-9.97,-0.0,0.02,-0.0
0.2,-0.91,0.85,-9.96,-0.0,0.04,0.0
0.21,-0.91,0.85,-9.96,-0.0,0.04,0.0
0.22,-0.88,0.83,-9.95,-0.0,0.06,0.0
0.23,-0.845,0.83,-9.96,0.0,0.07,0.0
0.24,-0.81,0.83,-9.97,-0.0,0.08,0.0
0.25,-0.81,0.83,-9.97,-0.0,0.08,0.0
0.26,-0.79,0.83,-9.95,-0.0,0.08,0.0
0.27,-0.79,0.83,-9.95,-0.0,0.08,0.0
0.28,-0.7699999999999999,0.83,-9.95,0.0,0.07499999999999998,0.0
0.29,-0.75,0.83,-9.95,-0.0,0.07,0.0
0.3,-0.74,0.83,-9.97,-0.0,0.05,0.0
0.31,-0.74,0.83,-9.97,-0.0,0.05,0.0
0.32,-0.76,0.82,-9.97,-0.0,0.03,0.0
0.33,-0.775,0.83,-9.97,0.0,0.02,0.0
0.34,-0.79,0.84,-9.97,-0.0,0.01,-0.0
0.35,-0.79,0.84,-9.97,-0.0,0.01,-0.0
0.36,-0.84,0.83,-10.0,-0.0,0.0,-0.0
0.37,-0.84,0.83,-10.0,-0.0,0.0,-0.0
0.38,-0.855,0.83,-9.99,0.0,0.005,0.0
0.39,-0.87,0.83,-9.98,-0.0,0.01,-0.0
0.4,-0.89,0.84,-9.96,-0.0,0.02,-0.0
0.41,-0.89,0.84,-9.96,-0.0,0.02,-0.0
0.42,-0.87,0.84,-9.97,-0.0,0.03,0.0
0.43,-0.85,0.84,-9.97,0.0,0.04,0.0
0.44,-0.83,0.84,-9.97,-0.0,0.05,0.0
0.45,-0.83,0.84,-9.97,-0.0,0.05,0.0
0.46,-0.82,0.84,-9.97,-0.0,0.05,0.0
0.47,-0.82,0.84,-9.97,-0.0,0.05,0.0
0.48,-0.8049999999999999,0.83,-9.965,0.0,0.05,0.0
0.49,-0.79,0.82,-9.96,-0.0,0.05,0.0
0.5,-0.78,0.82,-9.95,-0.0,0.04,0.0
0.51,-0.78,0.82,-9.95,-0.0,0.04,0.0
0.52,-0.88,0.84,-9.97,-0.0,0.04,0.0
0.53,-0.88,0.84,-9.97,0.0,0.04,0.0
0.54,-0.88,0.84,-9.97,-0.0,0.04,0.0
0.55,-1.35,0.89,-9.9,0.0,0.07,0.0
0.56,-1.65,0.85,-10.32,0.01,0.25,0.02
0.57,-1.65,0.85,-10.32,0.01,0.25,0.02
0.58,-1.63,0.85,-10.469999999999999,0.005,0.39,0.03
0.59,-1.61,0.85,-10.62,0.0,0.53,0.04
0.6,-2.16,0.92,-10.64,0.01,0.87,0.06
