time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gz_normalized_1,gy_normalized_1
8.079,0.3,-4.47,14.92,0.16,1.14,-0.04,-41.0,63.0,87.0,15.578103222151277,65.99717770628969,0.010117681459070747,-0.15075345374015411,0.5031860245644518,0.0002610146592826683,0.0018597294473890113,-6.525366482066707e-05,0.003978252221190823,-0.07613694430250383,0.575839444230027,0.009846153846153846,-0.0024798512089274647,0.05028672254080282
8.093,3.35,-2.45,6.28,0.23,1.03,-0.12,-42.0,66.0,87.0,7.527509548316761,60.85772033261885,0.11298077629295668,-0.08262773191574443,0.21179679854321432,0.00037520857271883566,0.001680281869132177,-0.0001957609944620012,0.0444238164699642,-0.04173053994208823,0.24237746043998457,0.014153846153846154,-0.007439553626782393,0.04543449492721658
8.105,3.02,-8.78,15.05,-0.04,0.58,-0.13,-42.0,66.0,87.0,17.683644986257782,34.13309206062598,0.10185132668797885,-0.2961108107021372,0.5075703531967158,-6.525366482066707e-05,0.0009461781398996725,-0.00021207441066716797,0.04004773902665429,-0.1495486288536876,0.5808568120416828,-0.0024615384615384616,-0.008059516429014259,0.02558447287163652
8.116,3.02,-8.78,15.05,-0.04,0.58,-0.13,-42.0,66.0,87.0,17.683644986257782,34.13309206062598,0.10185132668797885,-0.2961108107021372,0.5075703531967158,-6.525366482066707e-05,0.0009461781398996725,-0.00021207441066716797,0.04004773902665429,-0.1495486288536876,0.5808568120416828,-0.0024615384615384616,-0.008059516429014259,0.02558447287163652
8.127,-0.57,-0.25,6.38,-0.02,-0.2,-0.23,-42.0,66.0,87.0,6.4102886050473575,17.501023754514925,-0.01922359477223442,-0.008431401215892288,0.2151693590295712,-3.2626832410333536e-05,-0.00032626832410333537,-0.00037520857271883566,-0.007558679220262565,-0.0042582183614375746,0.2462369741412582,-0.0012307692307692308,-0.014259144451332922,-0.00882223202470225
8.139,-0.57,-0.25,6.38,-0.02,-0.2,-0.23,-42.0,66.0,87.0,6.4102886050473575,17.501023754514925,-0.01922359477223442,-0.008431401215892288,0.2151693590295712,-3.2626832410333536e-05,-0.00032626832410333537,-0.00037520857271883566,-0.007558679220262565,-0.0042582183614375746,0.2462369741412582,-0.0012307692307692308,-0.014259144451332922,-0.00882223202470225
8.151,-1.59,5.36,9.33,-0.11,-0.27,-0.25,-42.0,66.0,87.0,10.876883744896789,22.00486165888648,-0.05362371173307496,0.18076924206873068,0.3146598933771002,-0.00017944757825683443,-0.00044046223753950274,-0.0004078354051291692,-0.021084736772311367,0.0912962016692216,0.36009262832883054,-0.00676923076923077,-0.015499070055796654,-0.011910013233348038
8.163,2.03,2.85,10.13,-0.17,0.18,-0.19,-42.0,66.0,87.0,10.717289769340008,17.88142439771351,0.06846297787304538,0.0961179738611721,0.3416403772679556,-0.0002773280754878351,0.0002936414916930018,-0.00030995490789816857,0.02691950669672457,0.04854368932038835,0.3909687379390197,-0.010461538461538463,-0.011779293242405457,0.007940008822232024
8.174,2.03,2.85,10.13,-0.17,0.18,-0.19,-42.0,66.0,87.0,10.717289769340008,17.88142439771351,0.06846297787304538,0.0961179738611721,0.3416403772679556,-0.0002773280754878351,0.0002936414916930018,-0.00030995490789816857,0.02691950669672457,0.04854368932038835,0.3909687379390197,-0.010461538461538463,-0.011779293242405457,0.007940008822232024
8.188,1.54,0.72,9.71,0.03,0.44,-0.24,-42.0,66.0,87.0,9.857692427743931,28.7679592748245,0.051937431489896504,0.02428243550176979,0.32747562322525653,4.89402486155003e-05,0.0007177903130273377,-0.0003915219889240024,0.02042169473544623,0.012263668880940213,0.37475878039367044,0.0018461538461538461,-0.014879107253564786,0.01940891045434495
8.199,1.54,0.72,9.71,0.03,0.44,-0.24,-42.0,66.0,87.0,9.857692427743931,28.7679592748245,0.051937431489896504,0.02428243550176979,0.32747562322525653,4.89402486155003e-05,0.0007177903130273377,-0.0003915219889240024,0.02042169473544623,0.012263668880940213,0.37475878039367044,0.0018461538461538461,-0.014879107253564786,0.01940891045434495
8.211,-1.92,-2.25,7.38,0.09,0.83,-0.31,-46.0,64.0,82.0,7.950679216268255,51.0254222539541,-0.06475316133805278,-0.0758826109430306,0.24889496389314036,0.0001468207458465009,0.0013540135450288416,-0.0005057159023601698,-0.02546081421562127,-0.03832396525293817,0.2848321111539946,0.005538461538461538,-0.01921884686918785,0.036612262902514334
8.222,-1.92,-2.25,7.38,0.09,0.83,-0.31,-46.0,64.0,82.0,7.950679216268255,51.0254222539541,-0.06475316133805278,-0.0758826109430306,0.24889496389314036,0.0001468207458465009,0.0013540135450288416,-0.0005057159023601698,-0.02546081421562127,-0.03832396525293817,0.2848321111539946,0.005538461538461538,-0.01921884686918785,0.036612262902514334
8.235,-1.42,-3.05,4.68,0.02,0.76,-0.39,-46.0,64.0,82.0,5.763792154476079,48.956888342127854,-0.0478903589062682,-0.10286309483388592,0.15783583076150365,3.2626832410333536e-05,0.0012398196315926743,-0.0006362232320015039,-0.018830393846969898,-0.05195026400953841,0.18062524121960633,0.0012307692307692308,-0.02417854928704278,0.03352448169386855
8.247,0.11,-0.1,10.7,0.02,0.62,-0.45,-46.0,64.0,82.0,10.701032660449176,43.90890763116178,0.003709816534992607,-0.003372560486356916,0.36086397204018994,3.2626832410333536e-05,0.0010114318047203395,-0.0007341037292325045,0.001458692481103302,-0.00170328734457503,0.4129679660362794,0.0012307692307692308,-0.027898326100433975,0.027348919276576972
8.258,0.11,-0.1,10.7,0.02,0.62,-0.45,-46.0,64.0,82.0,10.701032660449176,43.90890763116178,0.003709816534992607,-0.003372560486356916,0.36086397204018994,3.2626832410333536e-05,0.0010114318047203395,-0.0007341037292325045,0.001458692481103302,-0.00170328734457503,0.4129679660362794,0.0012307692307692308,-0.027898326100433975,0.027348919276576972
8.27,1.61,3.53,9.82,-0.01,0.67,-0.47,-46.0,64.0,82.0,10.55866468830221,46.89511673802367,0.05429822383034635,0.11905138516839911,0.3311854397602491,-1.6313416205166768e-05,0.0010929988857461734,-0.000766730561642838,0.02134995358705742,0.060126043263498546,0.3790042454650714,-0.0006153846153846154,-0.029138251704897707,0.029554477282752536
8.283,2.29,5.29,13.07,0.12,0.72,-0.58,-46.0,64.0,82.0,14.28471560794964,53.41736870560182,0.07723163513757336,0.17840844972828085,0.44079365556684885,0.0001957609944620012,0.001174565966772007,-0.0009461781398996725,0.03036732528842329,0.09010390052801907,0.5044384407564647,0.0073846153846153844,-0.03595784252944823,0.031760035288928096
8.295,2.29,5.29,13.07,0.12,0.72,-0.58,-46.0,64.0,82.0,14.28471560794964,53.41736870560182,0.07723163513757336,0.17840844972828085,0.44079365556684885,0.0001957609944620012,0.001174565966772007,-0.0009461781398996725,0.03036732528842329,0.09010390052801907,0.5044384407564647,0.0073846153846153844,-0.03595784252944823,0.031760035288928096
8.307,-3.27,-0.62,8.22,0.25,0.68,-0.73,-46.0,64.0,82.0,8.868241088288027,58.92836801611278,-0.11028272790387114,-0.020909875015412877,0.2772244719785385,0.0004078354051291692,0.0011093123019513403,-0.001190879382977174,-0.04336294921097998,-0.010560381536365184,0.3172520262446932,0.015384615384615385,-0.04525728456292623,0.029995588883987647
8.318,-3.27,-0.62,8.22,0.25,0.68,-0.73,-46.0,64.0,82.0,8.868241088288027,58.92836801611278,-0.11028272790387114,-0.020909875015412877,0.2772244719785385,0.0004078354051291692,0.0011093123019513403,-0.001190879382977174,-0.04336294921097998,-0.010560381536365184,0.3172520262446932,0.015384615384615385,-0.04525728456292623,0.029995588883987647
8.33,-2.5,-4.73,10.37,0.53,0.37,-0.91,-46.0,64.0,82.0,11.668753146759082,63.95348646852361,-0.0843140121589229,-0.1595221110046821,0.34973452243521214,0.0008646110588738387,0.0006035963995911703,-0.001484520874670176,-0.03315210184325686,-0.08056549139839891,0.4002315708220764,0.032615384615384616,-0.05641661500309982,0.01632112924569916
8.343,1.67,-15.37,12.99,1.12,0.09,-1.32,-46.0,64.0,82.0,20.193214206757673,99.32021345703146,0.05632176012216049,-0.5183625467530579,0.43809560717776336,0.0018271026149786782,0.0001468207458465009,-0.0021533709390820135,0.022145604031295583,-0.26179526486118204,0.5013508297954458,0.06892307692307693,-0.08183508989460633,0.003970004411116012
8.355,1.67,-15.37,12.99,1.12,0.09,-1.32,-46.0,64.0,82.0,20.193214206757673,99.32021345703146,0.05632176012216049,-0.5183625467530579,0.43809560717776336,0.0018271026149786782,0.0001468207458465009,-0.0021533709390820135,0.022145604031295583,-0.26179526486118204,0.5013508297954458,0.06892307692307693,-0.08183508989460633,0.003970004411116012
8.367,6.84,-21.26,11.6,2.14,-0.12,-1.86,-46.0,64.0,82.0,25.16611213517098,162.59892133853344,0.23068313726681303,-0.7170063593994803,0.3912170164174022,0.0034910710679056886,-0.0001957609944620012,-0.003034295414161019,0.09070415064315078,-0.3621188894566514,0.4477035893477422,0.1316923076923077,-0.11531308121512711,-0.005293339214821349
8.379,6.84,-21.26,11.6,2.14,-0.12,-1.86,-46.0,64.0,82.0,25.16611213517098,162.59892133853344,0.23068313726681303,-0.7170063593994803,0.3912170164174022,0.0034910710679056886,-0.0001957609944620012,-0.003034295414161019,0.09070415064315078,-0.3621188894566514,0.4477035893477422,0.1316923076923077,-0.11531308121512711,-0.005293339214821349
8.392,5.93,-17.74,16.28,3.08,-0.61,-3.15,-46.0,64.0,82.0,24.79739704081862,254.82777009106033,0.19999283684096508,-0.5982922302797168,0.5490528471789059,0.005024532191191365,-0.0009951183885151729,-0.005138726104627531,0.07863678557220528,-0.30216317492761025,0.6283288305673486,0.18953846153846154,-0.19528828270303783,-0.026907807675341858
8.404,0.82,5.6,12.73,5.13,-0.36,-4.48,-46.0,64.0,82.0,13.931450032211293,390.77611838860025,0.027654995988126707,0.18886338723598725,0.4293269499132354,0.008368782513250551,-0.0005872829833860035,-0.007308410459914713,0.010873889404588251,0.09538409129620166,0.49131609417213434,0.31569230769230766,-0.27774333539987606,-0.015880017644464048
8.415,0.82,5.6,12.73,5.13,-0.36,-4.48,-46.0,64.0,82.0,13.931450032211293,390.77611838860025,0.027654995988126707,0.18886338723598725,0.4293269499132354,0.008368782513250551,-0.0005872829833860035,-0.007308410459914713,0.010873889404588251,0.09538409129620166,0.49131609417213434,0.31569230769230766,-0.27774333539987606,-0.015880017644464048
8.427,-13.72,33.31,-1.0,7.64,-1.65,-5.08,-46.0,64.0,82.0,36.03879160016329,534.1076180008066,-0.46271529872816886,1.1233998980054887,-0.03372560486356915,0.01246344998074741,-0.0026917136738525164,-0.008287215432224718,-0.18193873491579368,0.5673650144779424,-0.0385951370127364,0.47015384615384614,-0.314941103533788,-0.07278341420379356
8.441,-13.72,33.31,-1.0,7.64,-1.65,-5.08,-46.0,64.0,82.0,36.03879160016329,534.1076180008066,-0.46271529872816886,1.1233998980054887,-0.03372560486356915,0.01246344998074741,-0.0026917136738525164,-0.008287215432224718,-0.18193873491579368,0.5673650144779424,-0.0385951370127364,0.47015384615384614,-0.314941103533788,-0.07278341420379356
8.453,-75.41,36.57,-0.65,9.21,-6.24,-7.78,-46.0,64.0,82.0,83.81202479358197,777.8102021215069,-2.54324786276175,1.233345369860724,-0.02192164316131995,0.015024656324958594,-0.010179571712024063,-0.012691837807619745,-1.0,0.6228921819110884,-0.02508683905827866,0.5667692307692308,-0.4823310601363919,-0.27525363917071016
8.465,-49.76,58.71,14.58,8.21,-13.39,-13.55,-55.0,76.0,66.0,78.32942039872374,1188.5231612222788,-1.678186098011201,1.9800302615401453,0.4917193189108383,0.013393314704441918,-0.021843664298718302,-0.02210467895800097,-0.6598594350881846,1.0,0.5627170976456967,0.5052307692307693,-0.8400495970241787,-0.5906484340538156
8.477,-49.76,58.71,14.58,8.21,-13.39,-13.55,-55.0,76.0,66.0,78.32942039872374,1188.5231612222788,-1.678186098011201,1.9800302615401453,0.4917193189108383,0.013393314704441918,-0.021843664298718302,-0.02210467895800097,-0.6598594350881846,1.0,0.5627170976456967,0.5052307692307693,-0.8400495970241787,-0.5906484340538156
8.49,-9.69,47.04,1.62,1.64,-21.05,-16.13,-55.0,76.0,66.0,48.054990375610316,1522.3532822940413,-0.3268011111279851,1.586452452782293,0.054635479878982034,0.0026754002576473497,-0.03433974111187604,-0.026313540338933995,-0.1284975467444636,0.801226366888094,0.06252412196063296,0.10092307692307692,-1.0,-0.9285399205999118
8.502,-9.69,47.04,1.62,1.64,-21.05,-16.13,-55.0,76.0,66.0,48.054990375610316,1522.3532822940413,-0.3268011111279851,1.586452452782293,0.054635479878982034,0.0026754002576473497,-0.03433974111187604,-0.026313540338933995,-0.1284975467444636,0.801226366888094,0.06252412196063296,0.10092307692307692,-1.0,-0.9285399205999118
8.514,-11.1,48.06,7.3,-5.48,-22.21,-15.27,-55.0,76.0,66.0,49.86244679114735,1575.8812266233374,-0.37435421398561763,1.6208525697431337,0.24619691550405484,-0.00893975208043139,-0.03623209739167539,-0.024910586545289652,-0.14719533218406047,0.8185998978027593,0.2817445001929757,-0.3372307692307693,-0.9466831990080595,-0.9797088663431848
