time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,mx_filter,my_filter,mz_filter
0.02,-1.12,-0.08,-10.02,0.0,-0.0,0.0,-20.0,-10.0,60.0,0.0,0.0,0.0,-1.12,-0.08,-10.02,0.0,0.0,0.0,-20.0,-10.0,60.0
0.03,-1.13,-0.09,-9.96,-0.0,-0.01,0.0,-20.0,-10.0,60.0,10.08271788755393,64.03124237432849,0.0,-1.125,-0.08499999999999999,-9.99,0.0,-16.414031750058722,0.0,-20.0,-10.0,60.0
0.04,-1.13,-0.09,-9.96,-0.0,-0.01,0.0,-20.0,-10.0,60.0,10.024300474347326,64.03124237432849,0.5729577951308232,-1.1266666666666667,-0.08666666666666667,-9.98,0.0,-21.885375666744963,0.0,-20.0,-10.0,60.0
0.05,-1.21,-0.03,-10.1,0.01,0.0,0.0,-100.0,100.0,-100.0,10.024300474347326,64.03124237432849,0.5729577951308232,-1.1475,-0.07250000000000001,-10.01,8.207015875029361,-16.414031750058722,0.0,-40.0,17.5,20.0
0.12,-1.14,-0.07,-9.93,-0.0,0.0,0.0,-100.0,100.0,-100.0,10.172266217515151,173.20508075688772,0.5729577951308232,-1.146,-0.07200000000000001,-9.994,6.565612700023488,-13.131225400046976,0.0,-52.0,34.0,-4.0
0.13,-1.15,-0.07,-10.06,-0.0,0.01,0.0,-100.0,100.0,-100.0,9.995468973489938,173.20508075688772,0.0,-1.152,-0.06999999999999999,-10.002,6.565612700023488,-6.565612700023488,0.0,-68.0,56.0,-36.0
0.14,-1.15,-0.07,-10.06,-0.0,0.01,0.0,-100.0,100.0,-100.0,10.125759230793511,173.20508075688772,0.5729577951308232,-1.156,-0.066,-10.022,6.565612700023488,6.565612700023488,0.0,-84.0,78.0,-68.0
0.16,-1.12,-0.07,-10.02,-0.0,0.02,0.0,-100.0,100.0,-100.0,10.125759230793511,173.20508075688772,0.5729577951308232,-1.154,-0.06200000000000001,-10.034,6.565612700023488,26.26245080009395,0.0,-100.0,100.0,-100.0
0.17,-1.12,-0.08,-9.98,-0.0,0.02,0.0,-100.0,100.0,-100.0,10.082643502574113,173.20508075688772,1.1459155902616465,-1.136,-0.07200000000000001,-10.010000000000002,0.0,39.39367620014092,0.0,-100.0,100.0,-100.0
0.18,-1.12,-0.08,-9.98,-0.0,0.02,0.0,-100.0,100.0,-100.0,10.042967688885591,173.20508075688772,1.1459155902616465,-1.1320000000000001,-0.07400000000000001,-10.02,0.0,52.5249016001879,0.0,-100.0,100.0,-100.0
0.19,-1.1,-0.08,-10.04,-0.0,0.02,0.0,-100.0,100.0,100.0,10.042967688885591,173.20508075688772,1.1459155902616465,-1.1220000000000003,-0.076,-10.016,0.0,59.090514300211396,0.0,-100.0,100.0,-60.0
0.2,-1.13,-0.08,-10.0,-0.0,0.01,0.0,-100.0,100.0,100.0,10.100396031839542,173.20508075688772,1.1459155902616465,-1.118,-0.078,-10.004,0.0,59.090514300211396,0.0,-100.0,100.0,-20.0
0.22,-1.13,-0.08,-10.0,-0.0,0.01,0.0,-100.0,100.0,100.0,10.063960453022458,173.20508075688772,0.5729577951308232,-1.12,-0.08,-10.0,0.0,52.5249016001879,0.0,-100.0,100.0,20.0
0.23,-1.1,-0.08,-10.01,-0.0,0.01,0.0,-100.0,100.0,100.0,10.063960453022458,173.20508075688772,0.5729577951308232,-1.116,-0.08,-10.006,0.0,45.95928890016442,0.0,-100.0,100.0,60.0
0.24,-1.1,-0.08,-10.01,-0.0,0.01,0.0,-100.0,100.0,100.0,10.070575951751715,173.20508075688772,0.5729577951308232,-1.112,-0.08,-10.011999999999999,0.0,39.39367620014093,0.0,-100.0,100.0,100.0
0.25,-1.11,-0.08,-10.02,-0.0,0.02,0.0,-100.0,100.0,100.0,10.070575951751715,173.20508075688772,0.5729577951308232,-1.1139999999999999,-0.08,-10.008,0.0,39.39367620014092,0.0,-100.0,100.0,100.0
0.27,-1.08,-0.06,-10.06,-0.0,0.01,0.0,-100.0,100.0,100.0,10.081611974282684,173.20508075688772,1.1459155902616465,-1.104,-0.07600000000000001,-10.02,0.0,39.39367620014092,0.0,-100.0,100.0,100.0
0.28,-1.08,-0.06,-10.06,-0.0,0.01,0.0,-100.0,100.0,100.0,10.11798398891795,173.20508075688772,0.5729577951308232,-1.094,-0.07200000000000001,-10.032,0.0,39.39367620014092,0.0,-100.0,100.0,100.0
0.29,-1.07,-0.07,-10.02,-0.0,0.01,0.0,-100.0,100.0,100.0,10.11798398891795,173.20508075688772,0.5729577951308232,-1.0880000000000003,-0.07,-10.033999999999999,0.0,39.39367620014093,0.0,-100.0,100.0,100.0
0.31,-1.08,-0.08,-10.03,0.0,0.01,0.0,-100.0,100.0,34.0,10.07721191600137,173.20508075688772,0.5729577951308232,-1.084,-0.07,-10.038,0.0,39.39367620014093,0.0,-100.0,100.0,86.8
0.32,-1.08,-0.08,-10.03,0.0,0.01,0.0,-100.0,100.0,34.0,10.088295197901378,145.45102268461366,0.5729577951308232,-1.078,-0.07,-10.040000000000001,0.0,32.828063500117445,0.0,-100.0,100.0,73.6
