time,ax,ay,az,gx,gy,gz
0.0,-1.96,0.35,-9.89,-0.01,0.03,0.0
0.01,-1.95,0.33,-9.87,-0.0,0.03,0.0
0.02,-1.94,0.34,-9.875,0.0,0.03,0.0
0.03,-1.93,0.35,-9.88,-0.0,0.03,0.0
0.04,-1.93,0.35,-9.88,-0.0,0.03,0.0
0.05,-1.935,0.35,-9.876666666666667,0.0,0.026666666666666665,0.0
0.06,-1.94,0.35,-9.873333333333333,0.0,0.023333333333333334,0.0
0.07,-1.945,0.35,-9.870000000000001,0.0,0.019999999999999997,0.0
0.08,-1.95,0.35,-9.866666666666667,0.0,0.01666666666666667,0.0
0.09,-1.9549999999999998,0.35,-9.863333333333333,0.0,0.013333333333333336,0.0
0.1,-1.96,0.35,-9.86,-0.0,0.01,-0.0
0.11,-1.95,0.34,-9.85,-0.0,0.01,-0.0
0.12,-1.96,0.37,-9.86,-0.0,0.0,-0.0
0.13,-1.96,0.37,-9.86,0.0,0.0,0.0
0.14,-1.96,0.37,-9.86,-0.0,0.0,-0.0
0.15000000000000002,-1.96875,0.3675,-9.86125,0.0,0.005000000000000005,0.0
0.16,-1.9774999999999998,0.365,-9.862499999999999,0.0,0.009999999999999997,0.0
0.17,-1.9862499999999998,0.3625,-9.86375,0.0,0.015000000000000003,0.0
0.18000000000000002,-1.9949999999999999,0.36,-9.865,0.0,0.020000000000000007,0.0
0.19,-2.0037499999999997,0.3575,-9.866249999999999,0.0,0.025,0.0
0.2,-2.0124999999999997,0.355,-9.8675,0.0,0.030000000000000006,0.0
0.21000000000000002,-2.0212499999999998,0.3525,-9.868749999999999,0.0,0.03500000000000001,0.0
0.22,-2.03,0.35,-9.87,-0.0,0.04,0.0
0.23,-2.047142857142857,0.35,-9.874285714285714,-0.0014285714285714303,0.048571428571428585,0.0
0.24,-2.064285714285714,0.35,-9.878571428571428,-0.0028571428571428567,0.05714285714285714,0.0
0.25,-2.0814285714285714,0.35,-9.882857142857143,-0.004285714285714287,0.06571428571428573,0.0
0.26,-2.0985714285714283,0.35,-9.887142857142857,-0.005714285714285717,0.0742857142857143,0.0
0.27,-2.1157142857142857,0.35,-9.891428571428571,-0.007142857142857148,0.08285714285714288,0.0
0.28,-2.132857142857143,0.35,-9.895714285714286,-0.008571428571428579,0.09142857142857147,0.0
0.29,-2.15,0.35,-9.9,-0.01,0.1,0.0
0.3,-2.0825,0.35874999999999996,-9.915000000000001,-0.013750000000000002,0.14125000000000004,0.002500000000000002
0.31,-2.0149999999999997,0.3675,-9.93,-0.017500000000000005,0.18250000000000005,0.005000000000000004
0.31999999999999995,-1.9475000000000002,0.37625,-9.945,-0.021249999999999984,0.22374999999999987,0.007499999999999991
0.32999999999999996,-1.8800000000000001,0.38499999999999995,-9.959999999999999,-0.024999999999999988,0.2649999999999999,0.009999999999999993
0.33999999999999997,-1.8125000000000002,0.39374999999999993,-9.975,-0.02874999999999999,0.3062499999999999,0.012499999999999994
0.35,-1.745,0.40249999999999997,-9.99,-0.032499999999999994,0.3474999999999999,0.014999999999999996
0.36,-1.6775000000000002,0.41125,-10.004999999999999,-0.03625,0.38874999999999993,0.017499999999999998
0.37,-1.61,0.42,-10.02,-0.04,0.43,0.02
0.38,-1.47125,0.42624999999999996,-10.02,-0.033749999999999995,0.36624999999999996,0.02
