time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,mx_filter,my_filter,mz_filter
0.47,-1.24,0.26,-10.03,-0.0,0.0,0.0,-69.0,-1.0,-94.0,10.12320601390686,116.61046265237096,0.0,-1.4120000000000001,0.28800000000000003,-10.386,-13.131225400046976,-13.131225400046976,6.565612700023488,-70.8,-2.8,-92.2
0.48,-1.24,0.26,-10.03,-0.0,0.0,0.0,-69.0,-1.0,-94.0,10.109703259740119,116.61046265237096,0.0,-1.408,0.29000000000000004,-10.252,-13.131225400046976,-26.26245080009395,0.0,-70.2,-2.2,-92.8
0.5,-1.5,0.26,-10.17,-0.0,-0.01,-0.0,-69.0,-1.0,-94.0,10.109703259740119,116.61046265237096,0.0,-1.3940000000000001,0.274,-10.168000000000001,-6.565612700023488,-19.696838100070465,0.0,-69.6,-1.6,-93.4
0.51,-1.26,0.24,-9.99,-0.0,-0.01,0.0,-69.0,-1.0,-94.0,10.283311723370055,116.61046265237096,0.5729577951308232,-1.332,0.254,-10.047999999999998,0.0,-13.131225400046976,0.0,-69.0,-1.0,-94.0
0.52,-1.26,0.24,-9.99,-0.0,-0.01,0.0,-69.0,-1.0,-94.0,10.072005758536877,116.61046265237096,0.5729577951308232,-1.3,0.252,-10.042,0.0,-19.696838100070465,0.0,-69.0,-1.0,-94.0
0.53,-1.22,0.26,-10.02,-0.01,-0.03,0.0,-69.0,-1.0,-94.0,10.072005758536877,116.61046265237096,0.5729577951308232,-1.296,0.252,-10.040000000000001,-6.565612700023488,-39.39367620014092,0.0,-69.0,-1.0,-94.0
0.55,-1.22,0.26,-10.02,-0.01,-0.03,0.0,-69.0,-1.0,-94.0,10.097346186003527,116.61046265237096,1.811851635761533,-1.292,0.252,-10.038,-13.131225400046976,-59.090514300211396,0.0,-69.0,-1.0,-94.0
0.56,0.45,-0.11,-9.97,-0.01,-0.03,0.0,-69.0,-1.0,-94.0,10.097346186003527,116.61046265237096,1.811851635761533,-0.9019999999999999,0.178,-9.998000000000001,-19.696838100070465,-72.22173970025837,0.0,-69.0,-1.0,-94.0
0.57,1.96,-0.95,-9.99,-0.02,-0.06,0.03,-69.0,-1.0,-94.0,9.980756484355283,116.61046265237096,1.811851635761533,-0.25799999999999995,-0.06000000000000001,-9.998000000000001,-32.828063500117445,-105.0498032003758,19.69683810007046,-69.0,-1.0,-94.0
0.58,1.96,-0.95,-9.99,-0.02,-0.06,0.03,-69.0,-1.0,-94.0,10.224685814243879,116.61046265237096,4.010704565915763,0.38600000000000007,-0.29799999999999993,-9.998,-45.95928890016442,-137.87786670049326,39.39367620014092,-69.0,-1.0,-94.0
0.6,1.69,-0.55,-10.12,-0.08,-0.43,0.11,-66.0,-4.0,-91.0,10.224685814243879,116.61046265237096,4.010704565915763,0.968,-0.45999999999999996,-10.018,-91.91857780032883,-400.50237470143287,111.61541590039931,-68.4,-1.6,-93.4
0.61,0.17,0.57,-10.89,-0.28,-1.14,0.17,-66.0,-4.0,-91.0,10.274872261979707,112.48555462813881,25.840333039502198,1.246,-0.398,-10.192,-269.190120700963,-1129.2853844040399,223.23083180079863,-67.8,-2.2,-92.8
0.62,0.17,0.57,-10.89,-0.28,-1.14,0.17,-66.0,-4.0,-91.0,10.906232163309198,112.48555462813881,67.96013724111748,1.19,-0.262,-10.376000000000001,-446.46166360159714,-1858.0683941066472,334.84624770119797,-67.2,-2.8,-92.2
0.63,-0.11,1.13,-11.38,-0.51,-1.53,0.22,-66.0,-4.0,-91.0,10.906232163309198,112.48555462813881,67.96013724111748,0.776,0.15399999999999991,-10.654,-768.1766859027482,-2823.2134610100993,459.59288900164415,-66.6,-3.4,-91.6
0.64,-0.11,1.13,-11.38,-0.51,-1.53,0.22,-66.0,-4.0,-91.0,11.43649421807225,112.48555462813881,93.26021200769978,0.362,0.57,-10.932,-1089.891708203899,-3788.358527913552,584.3395303020906,-66.0,-4.0,-91.0
0.66,-0.19,0.29,-11.72,-0.72,-1.57,0.3,-66.0,-4.0,-91.0,11.43649421807225,112.48555462813881,93.26021200769978,-0.01399999999999999,0.7379999999999999,-11.252,-1510.0909210054022,-4536.83837571623,709.0861716025366,-66.0,-4.0,-91.0
0.67,-0.52,-0.77,-10.27,-0.93,-1.68,0.39,-66.0,-4.0,-91.0,11.7251268649853,112.48555462813881,100.44425695623964,-0.15199999999999997,0.4699999999999999,-11.128000000000002,-1936.8557465069289,-4891.381461517499,853.5296510030535,-66.0,-4.0,-91.0
0.75,-2.13,1.2,-11.01,-1.86,-2.98,0.67,-78.0,12.0,-80.0,10.31194453049472,112.48555462813881,112.26756744596851,-0.6119999999999999,0.5959999999999999,-11.152000000000001,-2974.2225531106405,-6099.454198321821,1181.810286004228,-68.4,-0.8,-88.8
0.83,-3.93,4.04,-9.49,-1.9,-2.01,1.19,-86.0,47.0,-80.0,11.278164744318998,112.37437430304117,204.8987118789798,-1.3760000000000001,1.1780000000000002,-10.774000000000001,-3886.8427184139045,-6414.603607922947,1818.6747179065064,-72.4,9.4,-86.6
0.9,-4.4,4.34,-7.4,-1.6,-1.82,1.25,-86.0,47.0,-40.0,11.037508776893453,126.51086909827156,172.51834375067617,-2.234,1.8199999999999996,-9.978,-4602.494502716466,-6605.006376223628,2494.9328260089255,-76.4,19.6,-76.4
0.98,-4.94,6.01,-3.25,-1.56,-2.52,1.17,-75.0,75.0,-9.0,9.641348453406298,105.8536725862641,156.22847669903948,-3.1839999999999997,2.964,-8.284,-5154.005969518438,-7228.739582725861,3066.1411309109694,-78.2,35.4,-60.0
0.99,-5.71,5.81,-2.47,-1.56,-2.8,1.18,-75.0,75.0,-9.0,8.431263250545555,106.44716999526104,182.56506947122782,-4.2219999999999995,4.279999999999999,-6.723999999999999,-5567.639569619918,-7964.088205128491,3584.8245342128253,-80.0,51.2,-43.6
1.01,-5.71,5.81,-2.47,-1.56,-2.8,1.18,-75.0,75.0,-9.0,8.512408589817571,106.44716999526104,195.69675234718895,-4.938,5.202,-5.016,-5370.671188619213,-7845.907176528069,3919.6707819140215,-79.4,63.8,-29.4
1.02,-6.11,6.54,-1.25,-1.57,-3.28,1.15,-75.0,75.0,-9.0,8.512408589817571,106.44716999526104,195.69675234718895,-5.3740000000000006,5.702,-3.3680000000000008,-5154.005969518438,-8679.739989431051,3893.4083311139284,-77.2,69.4,-15.2
1.03,-6.34,6.64,-0.14,-1.61,-3.61,1.13,-75.0,75.0,-9.0,9.03693532122478,106.44716999526104,218.52012402980375,-5.7620000000000005,6.161999999999999,-1.916,-5160.571582218462,-9854.984662735256,3814.6209787136463,-75.0,75.0,-9.0
1.04,-6.34,6.64,-0.14,-1.61,-3.61,1.13,-75.0,75.0,-9.0,9.181764536296932,106.44716999526104,235.5483780504198,-6.042,6.287999999999999,-1.294,-5193.399645718579,-10570.636447037816,3788.358527913553,-75.0,75.0,-9.0
1.06,-7.16,7.47,1.17,-1.67,-3.83,1.1,-75.0,75.0,-9.0,9.181764536296932,106.44716999526104,235.5483780504198,-6.332,6.62,-0.5660000000000001,-5265.621385418837,-11246.894555140234,3735.833626313364,-75.0,75.0,-9.0
1.07,-7.5,8.63,2.27,-1.73,-4.09,1.02,-75.0,75.0,-9.0,10.413231967069589,106.44716999526104,247.55357476867354,-6.69,7.184,0.38199999999999995,-5377.236801319237,-12093.858593443265,3630.783823112989,-75.0,75.0,-9.0
1.08,-7.5,8.63,2.27,-1.73,-4.09,1.02,-75.0,75.0,-9.0,11.656749118000267,106.44716999526104,261.06638189382755,-6.968000000000001,7.601999999999999,1.086,-5482.286604519612,-12625.673222145168,3545.4308580126835,-75.0,75.0,-9.0
1.09,-7.11,8.04,2.32,-1.77,-4.14,0.94,-52.0,91.0,30.0,11.656749118000267,106.44716999526104,261.06638189382755,-7.122,7.882000000000001,1.5779999999999998,-5587.336407719988,-12973.650695246413,3420.6842167122372,-70.4,78.2,-1.2
1.11,-7.11,8.04,2.32,-1.77,-4.14,0.94,-52.0,91.0,30.0,10.980714912973562,109.01834707974616,263.5362962126535,-7.275999999999999,8.162,2.07,-5692.386210920365,-13321.628168347655,3295.9375754117905,-65.8,81.4,6.6
1.12,-7.45,7.2,2.16,-1.79,-3.72,0.93,-52.0,91.0,30.0,10.980714912973562,109.01834707974616,263.5362962126535,-7.3340000000000005,8.108,2.268,-5771.173563320645,-13249.406428647397,3184.3221595113914,-61.2,84.6,14.4
1.13,-7.68,7.06,2.43,-1.8,-3.18,0.94,-52.0,91.0,30.0,10.58338792636838,109.01834707974616,242.45932943939343,-7.369999999999999,7.794,2.3,-5817.1328522208105,-12651.935672945261,3131.797257911204,-56.6,87.8,22.2
1.14,-7.68,7.06,2.43,-1.8,-3.18,0.94,-52.0,91.0,30.0,10.711251094059927,109.01834707974616,216.18055231395627,-7.406000000000001,7.4799999999999995,2.332,-5863.092141120974,-12054.464917243125,3079.2723563110153,-52.0,91.0,30.0
1.16,-7.57,7.24,2.79,-1.84,-2.72,0.96,-52.0,91.0,30.0,10.711251094059927,109.01834707974616,216.18055231395627,-7.498,7.3199999999999985,2.426,-5909.051430021139,-11122.147913839792,3092.403581711063,-52.0,91.0,30.0
1.17,-8.49,7.93,3.03,-1.9,-2.33,0.97,-52.0,91.0,30.0,10.84004612536312,109.01834707974616,196.0286152853646,-7.774000000000001,7.298,2.568,-5994.404395121446,-9933.772015135539,3112.100419811133,-52.0,91.0,30.0
1.18,-8.49,7.93,3.03,-1.9,-2.33,0.97,-52.0,91.0,30.0,12.006077627601782,109.01834707974616,181.0020740539931,-7.982000000000001,7.444,2.742,-6066.626134821703,-9021.151849832271,3138.3628706112268,-52.0,91.0,30.0
1.19,-8.99,8.15,3.18,-1.98,-2.15,0.95,-52.0,91.0,30.0,12.006077627601782,109.01834707974616,181.0020740539931,-8.244,7.662000000000001,2.8920000000000003,-6184.807163422126,-8344.893741729855,3144.92848331125,-52.0,91.0,30.0
1.2,-8.99,8.15,3.18,-1.98,-2.15,0.95,-52.0,91.0,30.0,12.54412212950751,109.01834707974616,176.08923617984414,-8.506,7.88,3.0420000000000003,-6302.988192022548,-7668.635633627435,3151.494096011274,-52.0,91.0,30.0
1.22,-8.48,7.84,3.13,-2.05,-2.04,0.94,-15.0,81.0,61.0,12.54412212950751,109.01834707974616,176.08923617984414,-8.688,8.0,3.11,-6440.8660587230415,-7222.173970025837,3138.3628706112277,-44.6,89.0,36.2
1.23,-7.87,7.29,3.13,-2.11,-1.77,0.95,-15.0,81.0,61.0,11.965487871374071,102.50365847129555,174.23664448962393,-8.564000000000002,7.872,3.13,-6578.743925423533,-6854.499658824521,3125.231645211181,-37.2,87.0,42.4
1.24,-7.87,7.29,3.13,-2.11,-1.77,0.95,-15.0,81.0,61.0,11.174878075397512,102.50365847129555,166.92159505505774,-8.440000000000001,7.744,3.15,-6716.621792124029,-6486.825347623207,3112.1004198111336,-29.8,85.0,48.6
1.25,-7.52,7.29,3.38,-2.17,-1.29,0.98,-15.0,81.0,61.0,11.174878075397512,102.50365847129555,166.92159505505774,-8.146,7.572,3.19,-6841.3684334244745,-5922.182655421186,3131.797257911204,-22.4,83.0,54.8
1.27,-7.2,7.64,3.67,-2.23,-0.7,1.02,-15.0,81.0,61.0,11.005403218419577,102.50365847129555,155.15840965663486,-7.787999999999999,7.469999999999999,3.2879999999999994,-7005.508750925061,-4970.16881391778,3177.7565468113685,-15.0,81.0,61.0
1.28,-7.2,7.64,3.67,-2.23,-0.7,1.02,-15.0,81.0,61.0,11.121083580299178,102.50365847129555,146.11322505519948,-7.532000000000001,7.43,3.3959999999999995,-7123.689779525485,-4090.376712114633,3230.281448411556,-15.0,81.0,61.0
1.29,-6.83,7.46,3.94,-2.31,-0.1,1.03,-15.0,81.0,61.0,11.121083580299178,102.50365847129555,146.11322505519948,-7.324,7.464,3.558,-7255.002033525955,-2993.9193912107103,3282.8063500117437,-15.0,81.0,61.0
1.3,-6.83,7.46,3.94,-2.31,-0.1,1.03,-15.0,81.0,61.0,10.854681017883482,102.50365847129555,145.0273777068497,-7.116,7.498,3.72,-7386.314287526423,-1897.4620703067883,3335.3312516119313,-15.0,81.0,61.0
1.32,-6.17,7.01,3.85,-2.38,0.37,1.02,-15.0,81.0,61.0,10.854681017883482,102.50365847129555,145.0273777068497,-6.845999999999999,7.442,3.814,-7524.192154226917,-807.570362102889,3361.593702412026,-15.0,81.0,61.0
1.33,-5.66,6.52,3.65,-2.45,0.61,0.99,0.0,56.0,81.0,10.101064300359642,102.50365847129555,149.8665279669725,-6.538000000000001,7.217999999999999,3.8099999999999996,-7668.635633627435,52.524901600187974,3341.896864311955,-12.0,76.0,65.0
1.34,-5.66,6.52,3.65,-2.45,0.61,0.99,0.0,56.0,81.0,9.373819925729318,98.4733466477097,155.38357655309449,-6.2299999999999995,6.994,3.806,-7813.079113027949,912.620165303265,3322.200026211885,-9.0,71.0,69.0
1.35,-5.5,6.14,3.8,-2.51,0.61,0.96,0.0,56.0,81.0,9.373819925729318,98.4733466477097,155.38357655309449,-5.964,6.7299999999999995,3.778,-7944.391367028421,1378.7786670049327,3276.2407373117203,-6.0,66.0,73.0
1.37,-5.5,6.14,3.8,-2.51,0.61,0.96,0.0,56.0,81.0,9.076871707807706,98.4733466477097,157.88912204683126,-5.698,6.465999999999999,3.75,-8075.70362102889,1844.9371687066,3230.281448411556,-3.0,61.0,77.0
1.38,-5.41,6.09,4.11,-2.56,0.57,0.95,0.0,56.0,81.0,9.076871707807706,98.4733466477097,157.88912204683126,-5.546,6.282,3.8020000000000005,-8193.884649629312,1976.24942270707,3184.3221595113914,0.0,56.0,81.0
1.39,-4.66,5.56,4.17,-2.59,0.67,0.97,0.0,56.0,81.0,9.124050635545597,98.4733466477097,159.8233906830955,-5.346,6.09,3.906,-8285.803227429642,2015.6430989072107,3171.1909341113446,0.0,56.0,81.0
1.4,-4.66,5.56,4.17,-2.59,0.67,0.97,0.0,56.0,81.0,8.367681877318233,98.4733466477097,163.04550757920347,-5.146,5.898000000000001,4.01,-8377.721805229969,2055.0367751073513,3158.0597087112974,0.0,56.0,81.0
1.42,-4.64,3.48,3.08,-2.58,0.88,0.97,0.0,56.0,81.0,8.367681877318233,98.4733466477097,163.04550757920347,-4.974,5.366,3.8660000000000005,-8423.681094130134,2232.308318007986,3164.6253214113212,0.0,56.0,81.0
1.43,-5.26,3.98,2.82,-2.3,0.97,0.83,0.0,56.0,81.0,6.567069361595019,98.4733466477097,165.7789791270091,-4.926,4.933999999999999,3.6700000000000004,-8285.803227429642,2468.670375208832,3079.2723563110153,0.0,56.0,81.0
1.44,-5.26,3.98,2.82,-2.3,0.97,0.83,0.0,56.0,81.0,7.17359045388012,98.4733466477097,150.71948573695195,-4.896,4.512,3.412,-8115.097297229031,2731.294883209771,3000.485003910734,0.0,56.0,81.0
1.45,-4.99,4.42,3.07,-1.83,0.86,0.69,-3.0,15.0,100.0,7.17359045388012,98.4733466477097,150.71948573695195,-4.962,4.284000000000001,3.1919999999999997,-7616.110732027246,2856.0415245102176,2816.647848310076,-0.6,47.8,84.8
1.47,-4.99,4.42,3.07,-1.83,0.86,0.69,-3.0,15.0,100.0,7.33903263380127,101.1632344283238,122.41200049530933,-5.0280000000000005,4.056,2.972,-7117.12416682546,2980.788165810664,2632.8106927094186,-1.2,39.6,88.6
1.48,-5.05,4.86,4.24,-1.48,0.67,0.64,-3.0,15.0,100.0,7.33903263380127,101.1632344283238,122.41200049530933,-5.109999999999999,4.332,3.2039999999999997,-6394.906769822877,2842.9102991101704,2416.1454736086434,-1.8,31.4,92.4
1.49,-5.3,5.18,4.33,-1.38,0.37,0.67,-3.0,15.0,100.0,8.191440654732231,101.1632344283238,100.04473139826408,-5.117999999999999,4.572,3.5060000000000002,-5790.870401420716,2448.973537108761,2311.095670408268,-2.4,23.2,96.2
1.5,-5.3,5.18,4.33,-1.38,0.37,0.67,-3.0,15.0,100.0,8.583198704445797,101.1632344283238,90.41484597564299,-5.126,4.812,3.808,-5186.8340330185565,2055.036775107352,2206.045867207892,-3.0,15.0,100.0
1.52,-4.45,4.4,3.62,-1.33,0.18,0.74,-3.0,15.0,100.0,8.583198704445797,101.1632344283238,90.41484597564299,-5.018000000000001,4.808,3.9180000000000006,-4858.5533980173805,1608.5751115057544,2238.873930708009,-3.0,15.0,100.0
1.53,-3.72,3.42,2.71,-1.27,0.36,0.79,-3.0,15.0,100.0,7.22958505033311,101.1632344283238,87.81220778196267,-4.764,4.608,3.846,-4490.879086816066,1280.2944765045802,2304.530057708244,-3.0,15.0,100.0
1.54,-3.72,3.42,2.71,-1.27,0.36,0.79,-3.0,15.0,100.0,5.734012556665707,101.1632344283238,88.14243874512319,-4.498,4.32,3.54,-4353.001220115572,1076.760482803852,2403.014248208596,-3.0,15.0,100.0
1.55,-4.08,4.01,2.54,-1.1,0.9,0.78,-3.0,15.0,100.0,5.734012556665707,101.1632344283238,88.14243874512319,-4.2540000000000004,4.086,3.182,-4169.1640645149155,1424.737955905097,2475.2359879088553,-3.0,15.0,100.0
1.57,-4.08,4.01,2.54,-1.1,0.9,0.78,-3.0,15.0,100.0,6.2592411680650235,101.1632344283238,92.88987140894787,-4.01,3.8519999999999994,2.8240000000000003,-3985.3269089142577,1772.7154290063418,2547.457727609113,-3.0,15.0,100.0
1.58,-3.71,4.76,3.09,-0.73,1.32,0.79,-3.0,15.0,100.0,6.2592411680650235,101.1632344283238,92.88987140894787,-3.8620000000000005,3.9239999999999995,2.718,-3591.3901469128486,2521.1952768090196,2580.285791109231,-3.0,15.0,100.0
1.59,-2.04,4.19,3.33,-0.27,1.22,0.84,-12.0,-4.0,98.0,6.780103244051672,101.1632344283238,97.56110255231874,-3.526,4.078,2.842,-2934.8288769104993,3085.83796901104,2613.1138546093484,-4.8,11.2,99.6
1.6,-2.04,4.19,3.33,-0.27,1.22,0.84,-12.0,-4.0,98.0,5.727704601321546,98.812954616285,86.26583167651965,-3.1900000000000004,4.231999999999999,2.9659999999999997,-2278.2676069081504,3650.48066121306,2645.941918109466,-6.6,7.4,99.2
1.62,-0.66,3.91,3.63,0.25,0.43,0.99,-12.0,-4.0,98.0,5.727704601321546,98.812954616285,86.26583167651965,-2.506,4.212000000000001,3.1839999999999997,-1391.9098924049797,3341.896864311955,2783.819784809959,-8.4,3.6,98.8
1.63,-0.92,4.3,4.14,0.78,-0.89,1.17,-12.0,-4.0,98.0,5.375927826896489,98.812954616285,63.47948325750152,-1.874,4.2700000000000005,3.504,-157.57470480056367,2166.652191007751,3039.878680110875,-10.2,-0.2,98.4
1.64,-0.92,4.3,4.14,0.78,-0.89,1.17,-12.0,-4.0,98.0,6.039536406049723,98.812954616285,95.34885372002394,-1.316,4.178,3.714,833.8328129029828,715.6517843025604,3289.3719627117666,-12.0,-4.0,98.0
1.65,-1.66,5.22,4.64,1.32,-2.18,1.26,-12.0,-4.0,98.0,6.039536406049723,98.812954616285,95.34885372002394,-1.24,4.384,3.975999999999999,1877.7652322067174,-1516.6565337054258,3565.127696112754,-12.0,-4.0,98.0
1.67,-1.66,5.22,4.64,1.32,-2.18,1.26,-12.0,-4.0,98.0,7.178690688419441,98.812954616285,162.88939205281272,-1.1640000000000001,4.59,4.2379999999999995,2921.6976515104525,-3748.9648517134115,3840.883429513741,-12.0,-4.0,98.0
1.68,-2.79,5.88,5.13,1.82,-3.14,1.23,-12.0,-4.0,98.0,7.178690688419441,98.812954616285,162.88939205281272,-1.59,4.984,4.538,3952.4988454141403,-6092.888585621797,3998.458134314305,-12.0,-4.0,98.0
1.69,-3.13,6.35,5.47,2.24,-3.78,1.07,-12.0,-4.0,98.0,8.287062205631136,98.812954616285,219.5624807868764,-2.032,5.394,4.804,4911.078299617569,-7990.350655928586,3932.80200731407,-12.0,-4.0,98.0
