time,ax,ay,az,gx,gy,gz,mx,my,mz
0.03,-1.11,0.28,-9.90,0.00,0.00,0.00,-24.00,7.00,62.00
0.04,-1.17,0.30,-9.98,0.00,-0.02,-0.00,100.00,-100.00,-100.00
0.05,-1.17,0.30,-9.98,0.00,-0.02,-0.00,100.00,-100.00,-100.00
0.06,-1.20,0.30,-10.00,0.00,-0.03,-0.00,100.00,-100.00,-100.00
0.13,-1.12,0.30,-9.80,0.01,-0.07,-0.00,100.00,-100.00,-100.00
0.15,-1.12,0.30,-9.80,0.01,-0.07,-0.00,100.00,-100.00,-100.00
0.16,-1.13,0.29,-9.79,0.01,-0.11,-0.01,-100.00,100.00,100.00
0.17,-1.13,0.29,-9.79,0.01,-0.11,-0.01,-100.00,100.00,100.00
0.18,-1.26,0.28,-9.89,0.02,-0.17,-0.01,-100.00,100.00,100.00
0.20,-1.86,0.15,-10.84,0.01,-0.19,-0.01,-100.00,100.00,100.00
0.21,-1.86,0.15,-10.84,0.01,-0.19,-0.01,-100.00,100.00,100.00
0.22,-1.59,0.23,-10.32,0.00,-0.01,0.00,-100.00,100.00,100.00
0.23,-1.21,0.34,-10.27,-0.00,0.05,-0.00,-100.00,100.00,100.00
0.25,-1.21,0.34,-10.27,-0.00,0.05,-0.00,-100.00,100.00,100.00
0.26,-1.25,0.35,-9.86,-0.01,0.03,-0.00,-100.00,100.00,100.00
0.27,-1.25,0.35,-9.86,-0.01,0.03,-0.00,-100.00,100.00,100.00
0.28,-1.47,0.23,-9.91,-0.01,0.01,0.00,-100.00,-100.00,-100.00
0.30,-1.38,0.23,-9.95,-0.01,0.02,0.00,-100.00,-100.00,-100.00
0.31,-1.38,0.23,-9.95,-0.01,0.02,0.00,-100.00,-100.00,-100.00
0.32,-1.39,0.12,-10.35,-0.00,0.03,-0.00,-100.00,-100.00,-100.00
0.33,-1.39,0.12,-10.35,-0.00,0.03,-0.00,-100.00,-100.00,-100.00
0.35,-1.23,-0.12,-11.20,-0.02,0.12,0.00,-100.00,-100.00,-100.00
0.36,-1.00,-0.72,-11.43,-0.03,0.34,0.03,-100.00,-100.00,-100.00
0.37,-1.00,-0.72,-11.43,-0.03,0.34,0.03,-100.00,-100.00,-100.00
0.38,-0.62,-1.03,-12.25,-0.02,0.60,0.04,-100.00,-100.00,-100.00
0.40,0.12,-1.24,-11.97,-0.00,0.85,0.04,-100.00,-100.00,-100.00
0.41,0.12,-1.24,-11.97,-0.00,0.85,0.04,-100.00,-100.00,-100.00
0.42,0.88,-1.70,-12.34,0.02,1.05,0.06,100.00,-100.00,0.00
0.44,1.71,-1.77,-12.19,0.03,1.07,0.08,100.00,-100.00,0.00
0.45,1.71,-1.77,-12.19,0.03,1.07,0.08,100.00,-100.00,0.00
0.46,2.26,-1.68,-11.97,0.02,0.90,0.12,100.00,-100.00,0.00
0.47,2.26,-1.68,-11.97,0.02,0.90,0.12,100.00,-100.00,0.00
0.49,2.68,-1.83,-12.14,-0.02,0.55,0.18,100.00,-100.00,0.00
0.50,2.51,-1.94,-12.21,-0.06,0.21,0.25,100.00,-100.00,0.00
0.51,2.51,-1.94,-12.21,-0.06,0.21,0.25,100.00,-100.00,0.00
0.52,2.18,-2.26,-12.51,-0.11,-0.01,0.32,100.00,-100.00,0.00
0.53,2.18,-2.26,-12.51,-0.11,-0.01,0.32,100.00,-100.00,0.00
0.55,1.83,-2.42,-12.18,-0.17,-0.09,0.38,100.00,100.00,-100.00
0.56,1.43,-2.35,-11.62,-0.25,-0.15,0.42,100.00,100.00,-100.00
0.57,1.43,-2.35,-11.62,-0.25,-0.15,0.42,100.00,100.00,-100.00
0.58,1.13,-2.04,-10.49,-0.35,-0.15,0.44,100.00,100.00,-100.00
0.60,0.81,-2.10,-9.51,-0.51,-0.12,0.43,100.00,100.00,-100.00
0.61,0.81,-2.10,-9.51,-0.51,-0.12,0.43,100.00,100.00,-100.00
0.62,1.12,-2.04,-8.90,-0.72,-0.04,0.44,100.00,100.00,-100.00
0.63,1.12,-2.04,-8.90,-0.72,-0.04,0.44,100.00,100.00,-100.00
0.65,1.39,-2.19,-8.70,-0.94,0.04,0.51,100.00,100.00,-100.00
0.66,1.05,-2.25,-8.25,-1.09,0.08,0.64,100.00,100.00,0.00
0.67,1.05,-2.25,-8.25,-1.09,0.08,0.64,100.00,100.00,0.00
0.68,1.01,-2.05,-7.83,-1.20,0.08,0.76,100.00,100.00,0.00
0.70,1.05,-1.46,-7.58,-1.35,0.15,0.89,100.00,100.00,0.00
0.71,1.05,-1.46,-7.58,-1.35,0.15,0.89,100.00,100.00,0.00
0.72,1.33,-0.69,-7.30,-1.54,0.33,1.02,100.00,100.00,0.00
0.73,1.33,-0.69,-7.30,-1.54,0.33,1.02,100.00,100.00,0.00
0.75,1.40,-0.18,-6.83,-1.70,0.51,1.15,100.00,100.00,0.00
0.76,1.45,0.41,-6.85,-1.84,0.56,1.26,100.00,100.00,0.00
0.77,1.45,0.41,-6.85,-1.84,0.56,1.26,100.00,100.00,0.00
0.78,1.69,1.19,-6.98,-1.95,0.57,1.36,100.00,100.00,100.00
0.80,1.91,1.96,-6.82,-2.03,0.57,1.47,100.00,100.00,100.00
0.81,1.91,1.96,-6.82,-2.03,0.57,1.47,100.00,100.00,100.00
0.82,2.01,2.36,-6.83,-2.10,0.53,1.58,100.00,100.00,100.00
0.83,2.01,2.36,-6.83,-2.10,0.53,1.58,100.00,100.00,100.00
0.85,1.95,2.87,-7.06,-2.20,0.54,1.70,100.00,100.00,100.00
0.86,1.70,3.91,-7.25,-2.32,0.68,1.79,100.00,100.00,100.00
0.87,1.70,3.91,-7.25,-2.32,0.68,1.79,100.00,100.00,100.00
0.88,1.87,4.47,-7.29,-2.44,0.88,1.77,100.00,100.00,100.00
0.89,2.32,4.74,-7.31,-2.54,0.94,1.65,100.00,100.00,100.00
0.91,2.32,4.74,-7.31,-2.54,0.94,1.65,100.00,100.00,100.00
0.92,2.92,5.46,-7.54,-2.66,0.73,1.51,100.00,100.00,100.00
0.93,2.92,5.46,-7.54,-2.66,0.73,1.51,100.00,100.00,100.00
0.94,3.36,6.79,-7.88,-2.82,0.44,1.38,100.00,100.00,100.00
0.96,3.65,7.79,-8.23,-2.93,0.30,1.24,100.00,100.00,100.00
0.97,3.65,7.79,-8.23,-2.93,0.30,1.24,100.00,100.00,100.00
0.98,3.91,8.07,-8.20,-2.93,0.32,1.05,100.00,100.00,100.00
1.00,4.27,8.77,-8.07,-2.84,0.25,0.86,100.00,100.00,100.00
1.01,4.27,8.77,-8.07,-2.84,0.25,0.86,100.00,100.00,100.00
1.02,4.55,9.90,-7.49,-2.75,0.14,0.72,100.00,100.00,100.00
1.03,4.55,9.90,-7.49,-2.75,0.14,0.72,100.00,100.00,100.00
1.04,4.50,10.14,-6.74,-2.63,0.06,0.61,100.00,100.00,100.00
1.06,4.30,9.29,-6.38,-2.43,-0.17,0.48,100.00,100.00,100.00
1.07,4.30,9.29,-6.38,-2.43,-0.17,0.48,100.00,100.00,100.00
