time,ax,ay,az,gx,gy,gz,mx,my,mz
0.00,-10.00,-0.14,0.32,-0.00,0.04,0.00,-100.00,-23.00,-49.00
0.01,-10.00,-0.14,0.32,-0.00,0.04,0.00,-100.00,-23.00,-49.00
0.03,-10.02,-0.14,0.32,-0.00,0.04,0.00,-100.00,-23.00,-49.00
0.04,-10.02,-0.14,0.32,-0.00,0.04,0.00,-100.00,-23.00,-49.00
0.10,-10.01,-0.14,0.32,-0.00,0.04,0.00,-98.00,-23.00,-49.00
0.11,-10.01,-0.14,0.32,-0.00,0.04,0.00,-98.00,-23.00,-49.00
0.12,-10.02,-0.15,0.27,-0.00,0.04,0.00,-98.00,-23.00,-49.00
0.13,-10.02,-0.15,0.27,-0.00,0.04,0.00,-98.00,-23.00,-49.00
0.15,-10.02,-0.13,0.28,-0.00,0.03,0.00,-98.00,-23.00,-49.00
0.16,-10.00,-0.15,0.33,-0.00,0.03,-0.00,-98.00,-23.00,-49.00
0.17,-10.00,-0.15,0.33,-0.00,0.03,-0.00,-98.00,-23.00,-49.00
0.18,-10.01,-0.16,0.30,-0.00,0.03,0.00,-98.00,-23.00,-49.00
0.20,-10.01,-0.15,0.30,-0.00,0.04,0.00,-98.00,-23.00,-49.00
0.21,-10.01,-0.15,0.30,-0.00,0.04,0.00,-98.00,-23.00,-49.00
0.22,-10.00,-0.15,0.27,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.23,-10.00,-0.15,0.27,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.25,-10.00,-0.13,0.34,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.26,-9.99,-0.16,0.33,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.27,-9.99,-0.16,0.33,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.28,-10.02,-0.14,0.29,-0.00,0.04,0.00,-98.00,-25.00,-49.00
0.30,-10.02,-0.14,0.29,-0.00,0.04,0.00,-98.00,-25.00,-49.00
0.31,-10.02,-0.14,0.30,-0.00,0.03,0.00,-98.00,-25.00,-49.00
0.32,-9.99,-0.16,0.34,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.33,-9.99,-0.16,0.34,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.35,-9.98,-0.15,0.32,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.36,-10.02,-0.15,0.30,-0.00,0.04,0.00,-95.00,-23.00,-46.00
0.37,-10.02,-0.15,0.30,-0.00,0.04,0.00,-95.00,-23.00,-46.00
0.38,-10.01,-0.13,0.29,-0.00,0.04,0.00,-95.00,-23.00,-46.00
0.40,-10.01,-0.13,0.29,-0.00,0.04,0.00,-95.00,-23.00,-46.00
0.41,-10.00,-0.14,0.30,-0.00,0.03,-0.00,-95.00,-23.00,-46.00
0.42,-10.02,-0.14,0.32,-0.00,0.03,-0.00,-95.00,-23.00,-46.00
0.43,-10.02,-0.14,0.32,-0.00,0.03,-0.00,-95.00,-23.00,-46.00
0.45,-9.99,-0.15,0.33,-0.00,0.03,0.00,-95.00,-23.00,-46.00
0.46,-10.01,-0.15,0.32,-0.00,0.03,0.00,-95.00,-23.00,-46.00
0.47,-10.01,-0.15,0.32,-0.00,0.03,0.00,-95.00,-23.00,-46.00
0.48,-10.03,-0.13,0.29,-0.00,0.03,0.00,-98.00,-25.00,-49.00
0.50,-10.03,-0.13,0.29,-0.00,0.03,0.00,-98.00,-25.00,-49.00
0.51,-10.01,-0.14,0.31,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.52,-9.99,-0.15,0.35,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.53,-9.99,-0.15,0.35,-0.00,0.03,-0.00,-98.00,-25.00,-49.00
0.55,-10.00,-0.16,0.33,-0.00,0.03,0.00,-98.00,-25.00,-49.00
0.56,-10.01,-0.14,0.29,-0.00,0.03,0.00,-98.00,-25.00,-49.00
0.57,-10.01,-0.14,0.29,-0.00,0.03,0.00,-98.00,-25.00,-49.00
0.58,-10.01,-0.14,0.31,-0.00,0.03,0.00,-98.00,-25.00,-49.00
0.60,-10.01,-0.14,0.31,-0.00,0.03,0.00,-98.00,-25.00,-49.00
0.61,-9.99,-0.16,0.32,-0.00,0.03,0.00,-100.00,-25.00,-49.00
0.62,-10.01,-0.16,0.34,-0.00,0.03,0.00,-100.00,-25.00,-49.00
0.63,-10.01,-0.16,0.34,-0.00,0.03,0.00,-100.00,-25.00,-49.00
0.64,-10.01,-0.14,0.30,-0.00,0.04,0.00,-100.00,-25.00,-49.00
0.66,-10.01,-0.14,0.30,-0.00,0.04,0.00,-100.00,-25.00,-49.00
0.67,-9.99,-0.15,0.34,-0.00,0.03,-0.00,-100.00,-25.00,-49.00
0.68,-10.02,-0.14,0.30,-0.00,0.03,-0.00,-100.00,-25.00,-49.00
0.69,-10.02,-0.14,0.30,-0.00,0.03,-0.00,-100.00,-25.00,-49.00
0.71,-10.03,-0.12,0.28,-0.00,0.03,-0.00,-100.00,-25.00,-49.00
0.72,-9.97,-0.17,0.38,0.00,0.03,-0.00,-95.00,-27.00,-46.00
0.73,-9.97,-0.17,0.38,0.00,0.03,-0.00,-95.00,-27.00,-46.00
