time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,mx_filter,my_filter,mz_filter
0.2,-0.32,0.89,-9.92,-0.0,0.01,-0.0,12.0,16.0,-100.0,10.012961599846472,101.9803902718557,1.7188733853924696,-0.33199999999999996,0.8859999999999999,-9.96,0.0,98.48419050035231,0.0,12.0,16.0,-100.0
0.21,-0.32,0.89,-9.92,-0.0,0.01,-0.0,12.0,16.0,-100.0,9.964983692911895,101.9803902718557,0.5729577951308232,-0.312,0.8859999999999999,-9.946000000000002,0.0,78.78735240028186,0.0,12.0,16.0,-100.0
0.22,-0.39,0.88,-9.98,-0.0,-0.01,-0.0,12.0,16.0,-100.0,9.964983692911895,101.9803902718557,0.5729577951308232,-0.322,0.884,-9.952,0.0,45.95928890016442,0.0,12.0,16.0,-100.0
0.23,-0.4,0.89,-9.98,-0.0,-0.02,-0.0,12.0,16.0,-100.0,10.026310388173709,101.9803902718557,0.5729577951308232,-0.34400000000000003,0.8860000000000001,-9.954,0.0,13.131225400046974,0.0,12.0,16.0,-100.0
0.25,-0.4,0.89,-9.98,-0.0,-0.02,-0.0,12.0,16.0,-100.0,10.027586948014962,101.9803902718557,1.1459155902616465,-0.366,0.8880000000000001,-9.956,0.0,-19.696838100070465,0.0,12.0,16.0,-100.0
0.26,-0.46,0.89,-9.96,-0.0,-0.02,-0.0,12.0,16.0,-100.0,10.027586948014962,101.9803902718557,1.1459155902616465,-0.3940000000000001,0.8879999999999999,-9.964000000000002,0.0,-39.39367620014093,0.0,12.0,16.0,-100.0
0.27,-0.46,0.88,-10.01,-0.0,-0.01,-0.0,12.0,16.0,-100.0,10.010259736889948,101.9803902718557,1.1459155902616465,-0.42200000000000004,0.8860000000000001,-9.982,0.0,-52.5249016001879,0.0,12.0,16.0,-100.0
0.28,-0.46,0.88,-10.01,-0.0,-0.01,-0.0,12.0,16.0,-100.0,10.059130181084248,101.9803902718557,0.5729577951308232,-0.43600000000000005,0.8859999999999999,-9.988,0.0,-52.5249016001879,0.0,12.0,16.0,-100.0
0.3,-0.65,0.88,-9.96,-0.0,0.02,-0.0,12.0,16.0,-100.0,10.059130181084248,101.9803902718557,0.5729577951308232,-0.48600000000000004,0.884,-9.984,0.0,-26.26245080009395,0.0,12.0,16.0,-100.0
0.31,-0.65,0.88,-9.96,-0.0,0.02,-0.0,12.0,16.0,-100.0,10.019905189172201,101.9803902718557,1.1459155902616465,-0.536,0.882,-9.98,0.0,2.5444437451708133e-15,0.0,12.0,16.0,-100.0
0.32,-0.76,0.91,-10.02,-0.0,0.1,0.01,12.0,16.0,-100.0,10.019905189172201,101.9803902718557,1.1459155902616465,-0.596,0.8859999999999999,-9.992,0.0,78.78735240028186,6.565612700023488,12.0,16.0,-100.0
0.33,-0.55,0.9,-10.08,-0.0,0.21,0.02,12.0,16.0,-100.0,10.089900891485504,101.9803902718557,5.7581545772164375,-0.614,0.89,-10.006,0.0,223.23083180079863,19.696838100070465,12.0,16.0,-100.0
0.35,-0.55,0.9,-10.08,-0.0,0.21,0.02,12.0,16.0,-100.0,10.1350333003893,101.9803902718557,12.08655792918408,-0.632,0.8939999999999999,-10.02,0.0,367.67431120131533,32.828063500117445,12.0,16.0,-100.0
0.36,-0.39,0.89,-10.09,-0.0,0.26,0.02,12.0,16.0,-100.0,10.1350333003893,101.9803902718557,12.08655792918408,-0.58,0.8960000000000001,-10.046,0.0,525.2490160018789,45.95928890016442,12.0,16.0,-100.0
0.37,-0.41,0.91,-10.12,-0.0,0.29,0.02,12.0,16.0,-100.0,10.136680916355214,101.9803902718557,14.940911344385878,-0.532,0.9019999999999999,-10.078,0.0,702.520558902513,59.090514300211396,12.0,16.0,-100.0
0.38,-0.41,0.91,-10.12,-0.0,0.29,0.02,12.0,16.0,-100.0,10.169100255184821,101.9803902718557,16.655243515961942,-0.462,0.9019999999999999,-10.097999999999999,0.0,827.2672002029594,65.65612700023489,12.0,16.0,-100.0
0.4,-0.15,0.88,-9.97,-0.0,0.31,0.02,12.0,16.0,-100.0,10.169100255184821,101.9803902718557,16.655243515961942,-0.382,0.898,-10.075999999999999,0.0,892.9233272031943,65.65612700023489,12.0,16.0,-100.0
0.41,-0.15,0.88,-9.97,-0.0,0.31,0.02,12.0,16.0,-100.0,10.009885114225836,101.9803902718557,17.79861828278064,-0.30199999999999994,0.8939999999999999,-10.053999999999998,0.0,958.5794542034292,65.65612700023489,12.0,16.0,-100.0
0.42,-0.27,0.87,-10.14,-0.0,0.3,0.02,12.0,16.0,-100.0,10.009885114225836,101.9803902718557,17.79861828278064,-0.27799999999999997,0.89,-10.063999999999998,0.0,984.8419050035232,65.65612700023489,12.0,16.0,-100.0
0.43,-0.22,0.89,-10.15,-0.01,0.34,0.02,12.0,16.0,-100.0,10.180834936290836,101.9803902718557,17.226888693001463,-0.24,0.8859999999999999,-10.069999999999999,-6.565612700023488,1017.6699685036405,65.65612700023489,12.0,16.0,-100.0
0.45,-0.22,0.89,-10.15,-0.01,0.34,0.02,12.0,16.0,-100.0,10.191319836017316,101.9803902718557,19.522648827358534,-0.202,0.882,-10.076,-13.131225400046976,1050.4980320037582,65.65612700023489,12.0,16.0,-100.0
0.46,0.09,0.83,-10.12,-0.02,0.38,0.03,12.0,16.0,-100.0,10.191319836017316,101.9803902718557,19.522648827358534,-0.154,0.8720000000000001,-10.106,-26.26245080009395,1096.4573209039227,72.22173970025837,12.0,16.0,-100.0
0.47,0.17,0.78,-10.17,-0.02,0.35,0.03,12.0,16.0,-100.0,10.154378366005474,101.9803902718557,21.870182559748127,-0.09,0.852,-10.145999999999999,-39.39367620014092,1122.7197717040165,78.78735240028185,12.0,16.0,-100.0
0.48,0.17,0.78,-10.17,-0.02,0.35,0.03,12.0,16.0,-100.0,10.2012842328797,101.9803902718557,20.159648462496904,-0.0019999999999999905,0.834,-10.152,-52.5249016001879,1155.547835204134,85.35296510030534,12.0,16.0,-100.0
0.5,0.74,0.45,-10.35,-0.02,0.44,0.02,12.0,16.0,-100.0,10.2012842328797,101.9803902718557,20.159648462496904,0.19000000000000003,0.746,-10.191999999999998,-59.090514300211396,1221.2039622043687,85.35296510030534,12.0,16.0,-100.0
0.51,0.74,0.45,-10.35,-0.02,0.44,0.02,12.0,16.0,-100.0,10.386173501343023,101.9803902718557,25.262176359971107,0.382,0.658,-10.232,-65.65612700023489,1286.8600892046036,85.35296510030534,12.0,16.0,-100.0
0.52,1.29,0.29,-10.8,-0.01,0.7,0.03,12.0,16.0,-100.0,10.386173501343023,101.9803902718557,25.262176359971107,0.6220000000000001,0.55,-10.368,-59.090514300211396,1496.9596956053551,85.35296510030534,12.0,16.0,-100.0
0.53,2.1,0.23,-11.13,-0.0,0.94,0.07,12.0,16.0,-100.0,10.880634172694164,101.9803902718557,40.14795035684594,1.008,0.44000000000000006,-10.56,-45.95928890016442,1884.330844906741,111.61541590039931,12.0,16.0,-100.0
0.55,2.1,0.23,-11.13,-0.0,0.94,0.07,12.0,16.0,-100.0,11.328715725977064,101.9803902718557,54.00716102504773,1.3940000000000001,0.32999999999999996,-10.752,-32.828063500117445,2271.701994208127,137.87786670049326,12.0,16.0,-100.0
0.56,2.85,-0.19,-11.72,0.03,1.12,0.12,12.0,16.0,-100.0,11.328715725977064,101.9803902718557,54.00716102504773,1.816,0.202,-11.026,-2.5444437451708133e-15,2718.163657809724,203.53399370072816,12.0,16.0,-100.0
0.57,3.3,-1.02,-12.16,0.09,1.06,0.16,12.0,16.0,-100.0,12.063042733904245,101.9803902718557,64.56143758165481,2.3280000000000003,-0.092,-11.388000000000002,72.22173970025837,3125.2316452111804,295.452571501057,12.0,16.0,-100.0
0.58,3.3,-1.02,-12.16,0.09,1.06,0.16,12.0,16.0,-100.0,12.64104426066138,101.9803902718557,61.63758422317176,2.7299999999999995,-0.354,-11.66,137.87786670049326,3361.593702412026,380.8055366013623,12.0,16.0,-100.0
0.6,3.6,-1.13,-12.21,0.15,0.8,0.13,12.0,16.0,-100.0,12.64104426066138,101.9803902718557,61.63758422317176,3.03,-0.626,-11.876000000000001,236.36205720084558,3269.675124611698,420.1992128015033,12.0,16.0,-100.0
0.61,3.6,-1.13,-12.21,0.15,0.8,0.13,12.0,16.0,-100.0,12.779710481853648,101.9803902718557,47.22646116530412,3.3300000000000005,-0.898,-12.091999999999999,334.84624770119797,3177.7565468113685,459.59288900164415,12.0,16.0,-100.0
0.62,3.68,-1.35,-11.91,0.13,0.5,0.05,12.0,16.0,-100.0,12.779710481853648,101.9803902718557,47.22646116530412,3.496,-1.1300000000000001,-12.129999999999999,400.5023747014327,2770.688559409912,413.6336001014797,12.0,16.0,-100.0
0.63,3.41,-1.55,-11.37,0.02,0.33,-0.07,12.0,16.0,-100.0,12.538460830580444,101.9803902718557,29.738662220973623,3.518,-1.236,-11.972,354.5430858012683,2291.3988323081976,262.62450800093956,12.0,16.0,-100.0
0.65,3.41,-1.55,-11.37,0.02,0.33,-0.07,12.0,16.0,-100.0,11.971111059546644,101.9803902718557,19.36224380518284,3.54,-1.342,-11.814,308.583796901104,1812.1091052064828,111.61541590039931,12.0,16.0,-100.0
0.66,3.42,-1.02,-11.18,-0.17,0.26,-0.23,12.0,16.0,-100.0,11.971111059546644,101.9803902718557,19.36224380518284,3.504,-1.32,-11.608,98.48419050035231,1457.5660194052145,-124.74664130044626,12.0,16.0,-100.0
0.67,3.42,-1.02,-11.18,-0.17,0.26,-0.23,12.0,16.0,-100.0,11.73580845106122,101.9803902718557,22.146134396136826,3.468,-1.298,-11.401999999999997,-111.61541590039928,1103.022933603946,-361.1086985012919,12.0,16.0,-100.0
0.69,3.31,-0.05,-10.98,-0.34,0.11,-0.38,12.0,16.0,-100.0,11.73580845106122,101.9803902718557,22.146134396136826,3.3939999999999997,-1.0379999999999998,-11.216,-420.1992128015033,846.9640383030301,-643.4300446023018,12.0,16.0,-100.0
0.7,2.89,0.42,-11.02,-0.43,-0.14,-0.5,12.0,16.0,-100.0,11.468173350625635,101.9803902718557,29.88731516610677,3.2900000000000005,-0.6439999999999999,-11.145999999999999,-715.6517843025603,538.3802414019261,-925.7513907033118,12.0,16.0,-100.0
0.71,2.89,0.42,-11.02,-0.43,-0.14,-0.5,12.0,16.0,-100.0,11.40039034419436,101.9803902718557,38.62687517882255,3.186,-0.25,-11.075999999999999,-1011.1043558036173,229.79644450082208,-1208.0727368043217,12.0,16.0,-100.0
0.72,2.36,0.82,-10.2,-0.48,-0.21,-0.62,12.0,16.0,-100.0,11.40039034419436,101.9803902718557,38.62687517882255,2.974,0.11799999999999997,-10.879999999999999,-1214.6383495043451,-78.78735240028183,-1464.1316321052377,12.0,16.0,-100.0
0.74,2.06,0.97,-9.36,-0.59,0.03,-0.74,12.0,16.0,-100.0,10.50152369896864,101.9803902718557,46.508505716941045,2.7020000000000004,0.516,-10.516,-1490.394082905332,-229.79644450082205,-1798.9778798064356,12.0,16.0,-100.0
0.75,2.06,0.97,-9.36,-0.59,0.03,-0.74,12.0,16.0,-100.0,9.632969427959376,101.9803902718557,54.25278032894286,2.4520000000000004,0.72,-10.191999999999998,-1654.5344004059189,-282.32134610100996,-2035.339937007281,12.0,16.0,-100.0
0.76,1.65,0.9,-8.28,-0.8,0.52,-0.88,12.0,16.0,-100.0,9.632969427959376,101.9803902718557,54.25278032894286,2.2039999999999997,0.8160000000000001,-9.644,-1897.4620703067883,151.00909210054024,-2284.833219608174,12.0,16.0,-100.0
0.77,1.65,0.9,-8.28,-0.8,0.52,-0.88,12.0,16.0,-100.0,8.490636018579526,101.9803902718557,74.3698335247551,1.956,0.9120000000000001,-9.096,-2140.389740207657,584.3395303020906,-2534.3265022090663,12.0,16.0,-100.0
0.78,1.92,1.39,-7.76,-1.06,0.93,-1.08,12.0,16.0,-100.0,8.490636018579526,101.9803902718557,74.3698335247551,1.8679999999999999,1.026,-8.608,-2521.1952768090196,1332.8193781047682,-2836.344686410147,12.0,16.0,-100.0
0.86,3.55,4.36,-7.45,-1.62,1.66,-1.84,12.0,16.0,-100.0,8.113944786600412,101.9803902718557,101.76898227678241,2.166,1.7040000000000002,-8.226,-3197.4533849114387,2403.014248208596,-3558.5620834127308,12.0,16.0,-100.0
0.94,5.54,5.66,-48.61,-1.34,2.34,-2.19,12.0,16.0,-100.0,9.333520236223844,101.9803902718557,169.63421630574103,2.862,2.6420000000000003,-16.076,-3689.8743374132,3919.6707819140215,-4510.575924916136,12.0,16.0,-100.0
1.02,0.89,5.72,-5.98,-0.61,1.82,-1.85,12.0,16.0,-100.0,49.25098273131207,101.9803902718557,199.03419069973057,2.71,3.6059999999999994,-15.616000000000003,-3565.127696112754,4773.200432917076,-5147.440356818415,12.0,16.0,-100.0
1.1,2.27,4.46,-6.0,-0.32,1.23,-1.75,12.0,16.0,-100.0,8.322914153107671,101.9803902718557,152.74457348637125,2.834,4.318,-15.160000000000002,-3249.9782865116267,5239.358934618744,-5718.648661720459,12.0,16.0,-100.0
1.11,2.27,4.46,-6.0,-0.32,1.23,-1.75,12.0,16.0,-100.0,7.8130979771150955,101.9803902718557,123.920585634853,2.904,4.932,-14.808000000000002,-2764.1229467098883,5436.327315619448,-6158.544712622031,12.0,16.0,-100.0
1.12,2.03,4.95,-6.08,-0.24,0.91,-1.73,12.0,16.0,-100.0,7.8130979771150955,101.9803902718557,123.920585634853,2.6,5.05,-14.534,-1858.0683941066472,4943.906363117687,-6086.322972921774,12.0,16.0,-100.0
1.14,1.89,5.67,-5.99,-0.16,0.85,-1.63,12.0,16.0,-100.0,8.09875299043007,101.9803902718557,112.8392339089359,1.8699999999999999,5.0520000000000005,-6.01,-1083.3260955038754,3965.630070814187,-5718.648661720459,12.0,16.0,-100.0
1.15,1.89,5.67,-5.99,-0.16,0.85,-1.63,12.0,16.0,-100.0,8.461743319198474,101.9803902718557,105.72585124646662,2.07,5.042,-6.0120000000000005,-787.8735240028185,3328.7656389119084,-5574.205182319942,12.0,16.0,-100.0
1.16,1.21,5.67,-5.19,-0.03,0.88,-1.56,12.0,16.0,-100.0,8.461743319198474,101.9803902718557,105.72585124646662,1.8579999999999999,5.284,-5.85,-597.4707557021375,3098.9691944110864,-5449.458541019494,12.0,16.0,-100.0
1.17,0.7,5.71,-4.03,0.03,0.82,-1.57,12.0,16.0,-100.0,7.78133022047002,101.9803902718557,102.63623773576604,1.5439999999999998,5.534,-5.456,-367.67431120131533,2829.779073710123,-5331.277512419073,12.0,16.0,-100.0
1.19,0.7,5.71,-4.03,0.03,0.82,-1.57,12.0,16.0,-100.0,7.023887812315912,101.9803902718557,101.49927530582106,1.278,5.686,-5.046000000000001,-190.40276830068115,2770.6885594099117,-5226.227709218695,12.0,16.0,-100.0
1.2,0.63,6.02,-3.87,0.02,0.81,-1.66,12.0,16.0,-100.0,7.023887812315912,101.9803902718557,101.49927530582106,1.026,5.756,-4.622,-72.22173970025837,2744.426108609818,-5245.924547318767,12.0,16.0,-100.0
1.21,0.63,6.02,-3.87,0.02,0.81,-1.66,12.0,16.0,-100.0,7.184302332168378,101.9803902718557,105.83602197208224,0.774,5.8260000000000005,-4.198,45.95928890016442,2718.163657809724,-5265.621385418837,12.0,16.0,-100.0
1.22,0.77,6.02,-4.3,0.04,1.0,-1.75,12.0,16.0,-100.0,7.184302332168378,101.9803902718557,105.83602197208224,0.6859999999999999,5.896,-4.0200000000000005,91.91857780032883,2796.9510102100057,-5390.368026719285,12.0,16.0,-100.0
1.24,1.68,5.57,-3.56,0.13,1.32,-1.82,12.0,16.0,-100.0,7.437963430939949,101.9803902718557,115.5060746761084,0.882,5.868,-3.9260000000000006,157.57470480056372,3125.2316452111804,-5554.508344219871,12.0,16.0,-100.0
1.25,1.68,5.57,-3.56,0.13,1.32,-1.82,12.0,16.0,-100.0,6.82062313868755,101.9803902718557,129.0325887725832,1.0779999999999998,5.84,-3.832,223.23083180079863,3453.512280212355,-5718.648661720459,12.0,16.0,-100.0
1.26,2.53,3.29,-2.99,-0.05,1.52,-1.58,12.0,16.0,-100.0,6.82062313868755,101.9803902718557,129.0325887725832,1.458,5.294,-3.656,177.27154290063416,3919.670781914023,-5666.12376012027,12.0,16.0,-100.0
1.27,1.35,6.43,-3.16,-0.36,1.66,-1.2,12.0,16.0,-100.0,5.115183281173803,101.9803902718557,125.65031070041762,1.6019999999999999,5.3759999999999994,-3.5140000000000002,-72.22173970025833,4477.74786141602,-5364.1055759191895,12.0,16.0,-100.0
1.29,1.35,6.43,-3.16,-0.36,1.66,-1.2,12.0,16.0,-100.0,7.290610399685337,101.9803902718557,119.15869261229243,1.718,5.458,-3.286,-334.8462477011979,4911.078299617569,-5002.996877417898,12.0,16.0,-100.0
1.3,1.43,7.1,-3.4,-0.54,2.24,-1.22,12.0,16.0,-100.0,7.290610399685337,101.9803902718557,119.15869261229243,1.668,5.764,-3.254,-774.7422986027716,5515.114668019731,-4609.060115416489,12.0,16.0,-100.0
1.31,1.43,7.1,-3.4,-0.54,2.24,-1.22,12.0,16.0,-100.0,8.000931195804649,101.9803902718557,149.3827448028715,1.6179999999999999,6.069999999999999,-3.222,-1214.6383495043453,6119.151036421891,-4215.12335341508,12.0,16.0,-100.0
1.32,1.49,6.12,-2.17,-0.8,3.2,-1.4,12.0,16.0,-100.0,8.000931195804649,101.9803902718557,149.3827448028715,1.4099999999999997,6.636,-3.0580000000000003,-1707.059302006107,7222.173970025837,-4096.942324814656,12.0,16.0,-100.0
1.34,1.81,5.73,-1.23,-1.14,4.19,-1.67,12.0,16.0,-100.0,6.6620867601675675,101.9803902718557,205.3076558098864,1.502,6.496,-2.6719999999999997,-2219.1770926079394,8883.27398313178,-4405.526121715761,12.0,16.0,-100.0
1.35,1.81,5.73,-1.23,-1.14,4.19,-1.67,12.0,16.0,-100.0,6.133669374852218,101.9803902718557,266.5614944500878,1.5939999999999999,6.356,-2.286,-2731.2948832097713,10544.373996237722,-4714.109918616864,12.0,16.0,-100.0
1.36,3.56,7.09,-1.01,-1.3,4.95,-2.03,12.0,16.0,-100.0,6.133669374852218,101.9803902718557,266.5614944500878,2.02,6.354000000000001,-1.8080000000000003,-3230.281448411556,12323.655037944087,-5245.924547318766,12.0,16.0,-100.0
1.37,3.56,7.09,-1.01,-1.3,4.95,-2.03,12.0,16.0,-100.0,7.997612143633873,101.9803902718557,315.4568465106535,2.446,6.352,-1.33,-3729.2680136133404,14102.93607965045,-5777.73917602067,12.0,16.0,-100.0
1.39,4.76,8.93,-0.66,-1.21,5.48,-2.34,12.0,16.0,-100.0,7.997612143633873,101.9803902718557,315.4568465106535,3.1000000000000005,6.914,-1.028,-3998.458134314304,15599.895775255807,-6394.906769822877,12.0,16.0,-100.0
1.4,5.93,9.65,0.25,-1.01,5.66,-2.41,12.0,16.0,-100.0,10.140912187766936,101.9803902718557,348.375772752023,3.9239999999999995,7.697999999999999,-0.732,-3913.105169213998,16565.04084215926,-6880.762109624615,12.0,16.0,-100.0
1.41,5.93,9.65,0.25,-1.01,5.66,-2.41,12.0,16.0,-100.0,11.32916148706514,101.9803902718557,357.18668707776106,4.747999999999999,8.482,-0.43599999999999994,-3827.7522041136936,17530.185909062715,-7366.617449426354,12.0,16.0,-100.0
1.42,5.81,8.61,-0.9,-0.89,5.58,-2.18,12.0,16.0,-100.0,11.32916148706514,101.9803902718557,357.18668707776106,5.1979999999999995,8.785999999999998,-0.41400000000000003,-3558.5620834127308,17943.81950916419,-7465.1016399267055,12.0,16.0,-100.0
1.44,3.53,7.41,-0.39,-0.79,5.38,-1.87,12.0,16.0,-100.0,10.425842891584352,101.9803902718557,347.0105062446176,5.192,8.85,-0.29000000000000004,-3223.7158357115327,18226.140855265203,-7360.0518367263285,12.0,16.0,-100.0
1.45,3.53,7.41,-0.39,-0.79,5.38,-1.87,12.0,16.0,-100.0,8.217122367349777,101.9803902718557,329.4651803843288,4.946,8.546,-0.23600000000000004,-2947.9601023105465,18160.484728264968,-7051.468039825227,12.0,16.0,-100.0
1.46,2.74,6.31,0.18,-0.67,4.98,-1.69,12.0,16.0,-100.0,8.217122367349777,101.9803902718557,329.4651803843288,4.308,7.878,-0.25,-2724.729270509748,17714.02306466337,-6578.743925423535,12.0,16.0,-100.0
1.47,2.74,6.31,0.18,-0.67,4.98,-1.69,12.0,16.0,-100.0,6.881576854181024,101.9803902718557,303.7508610516522,3.6699999999999995,7.209999999999999,-0.264,-2501.498438708949,17267.561401061772,-6106.019811021844,12.0,16.0,-100.0
1.49,3.87,6.33,0.39,-0.69,4.71,-1.6,12.0,16.0,-100.0,6.881576854181024,101.9803902718557,303.7508610516522,3.282,6.754,-0.006000000000000005,-2370.1861847084792,16696.35309615973,-5725.214274420481,12.0,16.0,-100.0
1.5,3.82,6.59,0.45,-0.82,4.77,-1.49,12.0,16.0,-100.0,7.429528921809242,101.9803902718557,287.73778463831644,3.34,6.590000000000001,0.16199999999999998,-2389.88302280855,16295.850721458299,-5475.720991819589,12.0,16.0,-100.0
1.51,3.82,6.59,0.45,-0.82,4.77,-1.49,12.0,16.0,-100.0,7.63039972740616,101.9803902718557,290.15320430522763,3.3980000000000006,6.425999999999999,0.32999999999999996,-2409.5798609086196,15895.348346756866,-5226.227709218695,12.0,16.0,-100.0
1.52,3.78,5.91,0.97,-0.9,5.01,-1.41,12.0,16.0,-100.0,7.63039972740616,101.9803902718557,290.15320430522763,3.6060000000000003,6.346,0.488,-2560.5889530091604,15915.045184856937,-5042.390553618038,12.0,16.0,-100.0
1.53,2.96,3.79,0.21,-0.92,5.12,-1.31,12.0,16.0,-100.0,7.082188927160868,101.9803902718557,302.62912634757686,3.65,5.8420000000000005,0.49400000000000005,-2724.729270509747,16006.963762657264,-4792.8972710171465,12.0,16.0,-100.0
1.55,2.96,3.79,0.21,-0.92,5.12,-1.31,12.0,16.0,-100.0,4.81350184377237,101.9803902718557,307.3580811588544,3.468,5.334,0.458,-2875.738362610288,16276.15388335822,-4602.494502716465,12.0,16.0,-100.0
1.56,1.99,3.08,0.27,-0.92,5.03,-1.28,12.0,16.0,-100.0,4.81350184377237,101.9803902718557,307.3580811588544,3.102,4.632,0.422,-2941.3944896105227,16446.859813558836,-4464.616636015971,12.0,16.0,-100.0
1.57,1.99,3.08,0.27,-0.92,5.03,-1.28,12.0,16.0,-100.0,3.676873672020838,101.9803902718557,302.0183312309392,2.7359999999999998,3.9299999999999997,0.386,-3007.0506166107575,16617.56574375945,-4326.738769315479,12.0,16.0,-100.0
1.58,1.52,4.08,0.97,-0.91,4.28,-1.35,12.0,16.0,-100.0,3.676873672020838,101.9803902718557,302.0183312309392,2.2840000000000003,3.564,0.386,-3013.6162293107814,16138.276016657737,-4287.345093115338,12.0,16.0,-100.0
1.6,1.99,4.92,1.23,-0.86,2.96,-1.47,12.0,16.0,-100.0,4.46068380408206,101.9803902718557,262.3683791034969,2.09,3.79,0.5900000000000001,-2974.22255311064,14720.10367345266,-4392.3948963157145,12.0,16.0,-100.0
1.61,1.99,4.92,1.23,-0.86,2.96,-1.47,12.0,16.0,-100.0,5.447880321739823,101.9803902718557,195.66403842932394,1.8960000000000001,4.016,0.7939999999999999,-2934.8288769104993,13301.931330247591,-4497.44469951609,12.0,16.0,-100.0
1.62,2.3,5.66,0.85,-0.84,1.63,-1.53,12.0,16.0,-100.0,5.447880321739823,101.9803902718557,195.66403842932394,1.9580000000000002,4.531999999999999,0.9100000000000001,-2882.3039753103117,11069.623012239603,-4661.585017016677,12.0,16.0,-100.0
1.63,2.66,6.78,0.48,-0.83,1.04,-1.52,12.0,16.0,-100.0,6.168314194332192,101.9803902718557,136.83259018471065,2.0919999999999996,5.272,0.952,-2823.2134610101,8449.94354493023,-4819.15972181724,12.0,16.0,-100.0
1.65,2.66,6.78,0.48,-0.83,1.04,-1.52,12.0,16.0,-100.0,7.298931428640771,101.9803902718557,115.74456546103116,2.32,5.812,0.8539999999999999,-2770.688559409912,6322.6850301226195,-4930.77513771764,12.0,16.0,-100.0
1.66,3.02,8.18,0.6,-0.79,1.3,-1.44,12.0,16.0,-100.0,7.298931428640771,101.9803902718557,115.74456546103116,2.5260000000000002,6.464,0.728,-2724.7292705097475,5232.79332191872,-4911.078299617569,12.0,16.0,-100.0
1.67,3.02,8.18,0.6,-0.79,1.3,-1.44,12.0,16.0,-100.0,8.740297477774998,101.9803902718557,120.0165381184882,2.732,7.116,0.6020000000000001,-2678.7699816095833,4142.901613714821,-4891.381461517498,12.0,16.0,-100.0
1.68,3.35,10.04,1.48,-0.74,1.85,-1.32,12.0,16.0,-100.0,8.740297477774998,101.9803902718557,120.0165381184882,2.942,7.992,0.728,-2613.1138546093484,4287.3450931153375,-4753.503594817005,12.0,16.0,-100.0
