time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,mx_filter,my_filter,mz_filter
0.0,-1.96,0.35,-9.89,-0.01,0.03,0.0,-70.0,12.0,-79.0,0.0,0.0,0.0,-1.96,0.35,-9.89,-32.828063500117445,98.48419050035231,0.0,-70.0,12.0,-79.0
0.01,-1.95,0.33,-9.87,-0.0,0.03,0.0,-70.0,12.0,-79.0,10.08841910311026,106.23088063270491,1.811851635761533,-1.955,0.33999999999999997,-9.879999999999999,-16.414031750058722,98.48419050035231,0.0,-70.0,12.0,-79.0
0.03,-1.93,0.35,-9.88,-0.0,0.03,0.0,-70.0,10.0,-79.0,10.06619590510735,106.23088063270491,1.7188733853924696,-1.9466666666666665,0.34333333333333327,-9.88,-10.942687833372482,98.48419050035231,0.0,-70.0,11.333333333333334,-79.0
0.04,-1.93,0.35,-9.88,-0.0,0.03,0.0,-70.0,10.0,-79.0,10.072824827226968,106.02358228243375,1.7188733853924696,-1.9425,0.345,-9.88,-8.207015875029361,98.48419050035231,0.0,-70.0,11.0,-79.0
0.1,-1.96,0.35,-9.86,-0.0,0.01,-0.0,-70.0,10.0,-79.0,10.072824827226968,106.02358228243375,1.7188733853924696,-1.9460000000000002,0.346,-9.876000000000001,-6.565612700023488,85.35296510030534,0.0,-70.0,10.8,-79.0
0.11,-1.95,0.34,-9.85,-0.0,0.01,-0.0,-70.0,10.0,-79.0,10.059010885768043,106.02358228243375,0.5729577951308232,-1.9439999999999997,0.34400000000000003,-9.868,0.0,72.22173970025837,0.0,-70.0,10.4,-79.0
0.12,-1.96,0.37,-9.86,-0.0,0.0,-0.0,-70.0,10.0,-79.0,10.04691992602708,106.02358228243375,0.5729577951308232,-1.9460000000000002,0.35200000000000004,-9.866000000000001,0.0,52.5249016001879,0.0,-70.0,10.0,-79.0
0.14,-1.96,0.37,-9.86,-0.0,0.0,-0.0,-70.0,10.0,-79.0,10.059726636444948,106.02358228243375,0.0,-1.952,0.35600000000000004,-9.862,0.0,32.828063500117445,0.0,-70.0,10.0,-79.0
0.22,-2.03,0.35,-9.87,-0.0,0.04,0.0,-70.0,12.0,-76.0,10.059726636444948,106.02358228243375,0.0,-1.972,0.356,-9.86,0.0,39.39367620014092,0.0,-70.0,10.4,-78.4
0.29,-2.15,0.35,-9.9,-0.01,0.1,0.0,-70.0,10.0,-77.0,10.082673256631892,104.01922899156675,2.291831180523293,-2.01,0.356,-9.867999999999999,-6.565612700023488,98.48419050035234,0.0,-70.0,10.4,-78.0
0.37,-1.61,0.42,-10.02,-0.04,0.43,0.02,-70.0,10.0,-77.0,10.136814095168166,104.54185764563398,5.7581545772164375,-1.9419999999999997,0.37200000000000005,-9.902,-32.828063500117445,374.2399239013389,13.131225400046976,-70.0,10.4,-77.6
0.45,-0.5,0.47,-10.02,0.01,-0.08,0.02,-70.0,10.0,-79.0,10.157209262390925,104.54185764563398,24.770072806053577,-1.65,0.392,-9.934,-26.26245080009395,321.71502230115095,26.26245080009395,-70.0,10.4,-77.6
0.53,-2.23,0.61,-10.83,-0.06,1.4,0.41,-68.0,12.0,-81.0,10.043470515713182,106.02358228243375,4.759344893478622,-1.704,0.44000000000000006,-10.128,-65.65612700023489,1240.9008003044391,295.452571501057,-69.6,10.8,-78.0
0.54,-2.23,0.61,-10.83,-0.06,1.4,0.41,-68.0,12.0,-81.0,11.074019143924215,106.4377752492037,83.65380025031757,-1.7440000000000002,0.492,-10.32,-105.0498032003758,2133.8241275076334,564.6426922020199,-69.2,10.8,-79.0
0.56,-5.19,-0.03,-12.71,-0.11,2.28,0.44,-68.0,12.0,-81.0,11.074019143924215,106.4377752492037,83.65380025031757,-2.352,0.41600000000000004,-10.882,-170.70593020061068,3565.1276961127537,853.5296510030535,-68.8,11.2,-79.8
0.57,-4.9,-0.04,-11.64,-0.13,2.62,0.35,-68.0,12.0,-81.0,13.728841903088549,106.4377752492037,133.1938954911165,-3.0100000000000002,0.32399999999999995,-11.206,-229.79644450082216,5002.996877417897,1070.1948701038284,-68.4,11.6,-80.6
0.58,-4.9,-0.04,-11.64,-0.13,2.62,0.35,-68.0,12.0,-81.0,12.629378448680681,106.4377752492037,151.6315241439334,-3.8900000000000006,0.22199999999999998,-11.53,-321.71502230115095,6775.71230642424,1286.8600892046036,-68.0,12.0,-81.0
0.59,0.83,-0.56,-6.59,-0.22,1.88,0.15,-68.0,12.0,-81.0,12.629378448680681,106.4377752492037,151.6315241439334,-3.278,-0.012000000000000033,-10.681999999999999,-426.76482550152673,7090.861716025367,1116.1541590039928,-68.0,12.0,-81.0
0.61,0.03,0.1,-9.98,-0.17,1.8,0.12,-68.0,12.0,-81.0,6.665628252460529,106.4377752492037,108.79109216152462,-2.8260000000000005,-0.11400000000000003,-10.512,-498.9865652017852,7353.4862240263055,925.7513907033118,-68.0,12.0,-81.0
0.62,0.03,0.1,-9.98,-0.17,1.8,0.12,-68.0,12.0,-81.0,9.980546077244473,106.4377752492037,103.81925683125246,-1.782,-0.088,-9.966,-538.3802414019259,7038.336814425179,715.6517843025601,-68.0,12.0,-81.0
0.63,2.24,-0.56,-11.54,-0.21,1.42,-0.02,-68.0,12.0,-81.0,9.980546077244473,106.4377752492037,103.81925683125246,-0.3540000000000001,-0.19200000000000003,-9.946000000000002,-590.905143002114,6250.463290422361,472.72411440169117,-68.0,12.0,-81.0
0.64,2.24,-0.56,-11.54,-0.21,1.42,-0.02,-68.0,12.0,-81.0,11.768721255939406,106.4377752492037,82.25287597852856,1.0740000000000003,-0.296,-9.926000000000002,-643.4300446023019,5462.589766419542,229.79644450082205,-68.0,12.0,-81.0
0.65,2.66,-0.97,-10.21,-0.3,1.01,-0.2,-45.0,16.0,-88.0,11.768721255939406,106.4377752492037,82.25287597852856,1.4400000000000002,-0.37799999999999995,-10.65,-695.9549462024896,4891.381461517499,0.0,-63.4,12.8,-82.4
0.67,3.18,-0.53,-9.89,-0.44,0.31,-0.4,-45.0,16.0,-88.0,10.595310283328187,100.12492197250393,61.44554974242241,2.07,-0.504,-10.632,-873.226489103124,3913.105169213998,-341.41186040122136,-58.8,13.6,-83.8
0.68,3.18,-0.53,-9.89,-0.44,0.31,-0.4,-45.0,16.0,-88.0,10.402182463310284,100.12492197250393,38.42236348274636,2.7,-0.6300000000000001,-10.614,-1050.4980320037582,2934.8288769104993,-682.8237208024427,-54.2,14.4,-85.2
0.69,3.16,0.88,-10.14,-0.59,-0.18,-0.54,-45.0,16.0,-88.0,10.402182463310284,100.12492197250393,38.42236348274636,2.884,-0.34199999999999997,-10.334,-1299.9913146046508,1884.330844906741,-1024.235581203664,-49.6,15.2,-86.6
0.7,2.71,0.82,-11.67,-0.7,-0.42,-0.65,-45.0,16.0,-88.0,10.657373034664781,100.12492197250393,46.97205709613848,2.978,-0.06600000000000002,-10.360000000000001,-1621.7063369058017,676.2581081024192,-1437.869181305144,-45.0,16.0,-88.0
0.72,2.71,0.82,-11.67,-0.7,-0.42,-0.65,-45.0,16.0,-88.0,12.008555283630084,100.12492197250393,59.788358687354744,2.988,0.292,-10.652000000000001,-1884.330844906741,-262.62450800093944,-1733.321752806201,-45.0,16.0,-88.0
0.73,3.12,1.95,-11.36,-0.83,-0.41,-0.78,-45.0,16.0,-88.0,12.008555283630084,100.12492197250393,59.788358687354744,2.976,0.7879999999999999,-10.946000000000002,-2140.389740207657,-735.3486224026307,-1982.8150354070935,-45.0,16.0,-88.0
0.74,3.12,1.95,-11.36,-0.83,-0.41,-0.78,-45.0,16.0,-88.0,11.940958922967619,100.12492197250393,69.35866510615101,2.964,1.284,-11.24,-2396.4486355085733,-1208.0727368043217,-2232.308318007986,-45.0,16.0,-88.0
0.75,3.93,3.32,-11.69,-0.91,-0.09,-0.84,-45.0,16.0,-88.0,11.940958922967619,100.12492197250393,69.35866510615101,3.1180000000000008,1.7719999999999998,-11.55,-2606.5482419093246,-1148.9822225041103,-2429.2766990086902,-45.0,16.0,-88.0
0.77,4.22,4.58,-11.76,-0.92,0.44,-0.85,-48.0,16.0,-86.0,12.771977137467792,100.12492197250393,71.14373359929958,3.4200000000000004,2.524,-11.568000000000001,-2750.991721309841,-584.3395303020903,-2560.5889530091604,-45.6,16.0,-87.6
0.78,4.22,4.58,-11.76,-0.92,0.44,-0.85,-48.0,16.0,-86.0,13.307231116952918,99.77975746613137,76.06540732748165,3.722,3.276,-11.586,-2895.435200710359,-19.69683810007039,-2691.9012070096296,-46.2,16.0,-87.2
0.79,4.74,5.23,-11.32,-0.86,0.77,-0.89,-48.0,16.0,-86.0,13.307231116952918,99.77975746613137,76.06540732748165,4.046,3.932,-11.578,-2915.132038810429,755.0454605027011,-2764.1229467098883,-46.8,16.0,-86.8
0.81,4.63,4.98,-10.93,-0.82,0.85,-0.95,-48.0,16.0,-86.0,13.340273610387458,99.77975746613137,83.51437224355429,4.348,4.538,-11.491999999999999,-2908.5664261104052,1582.3126607056606,-2875.738362610288,-47.4,16.0,-86.4
0.82,4.63,4.98,-10.93,-0.82,0.85,-0.95,-48.0,16.0,-86.0,12.872536657551223,99.77975746613137,86.84422438203349,4.4879999999999995,4.87,-11.34,-2849.475911810194,2199.4802545078687,-2947.9601023105465,-48.0,16.0,-86.0
0.83,4.81,4.87,-10.75,-0.83,0.76,-1.05,-48.0,16.0,-86.0,12.872536657551223,99.77975746613137,86.84422438203349,4.606,4.928,-11.138,-2790.385397509983,2409.57986090862,-3079.2723563110153,-48.0,16.0,-86.0
0.84,4.81,4.87,-10.75,-0.83,0.76,-1.05,-48.0,16.0,-86.0,12.744233990318916,99.77975746613137,88.18712061961101,4.723999999999999,4.986000000000001,-10.936,-2731.2948832097713,2619.6794673093723,-3210.584610311486,-48.0,16.0,-86.0
0.86,4.87,4.99,-10.72,-0.81,0.48,-1.18,-48.0,16.0,-86.0,12.744233990318916,99.77975746613137,88.18712061961101,4.749999999999999,4.938000000000001,-10.815999999999999,-2698.4668197096535,2429.2766990086902,-3400.987378612167,-48.0,16.0,-86.0
0.87,4.17,4.62,-10.47,-0.8,0.16,-1.29,-48.0,16.0,-86.0,12.788096027165265,99.77975746613137,86.49385753359462,4.6579999999999995,4.8660000000000005,-10.724,-2685.3355943096067,1976.24942270707,-3624.2182104129656,-48.0,16.0,-86.0
0.88,4.17,4.62,-10.47,-0.8,0.16,-1.29,-48.0,16.0,-86.0,12.18007389140148,99.77975746613137,87.45258117186914,4.566,4.7940000000000005,-10.632000000000001,-2672.20436890956,1523.2221464054492,-3847.4490422137633,-48.0,16.0,-86.0
0.89,3.71,5.54,-9.61,-0.79,0.01,-1.39,-48.0,16.0,-86.0,12.18007389140148,99.77975746613137,87.45258117186914,4.346,4.928000000000001,-10.404,-2645.941918109466,1030.8011939036876,-4070.6798740145628,-48.0,16.0,-86.0
0.9,3.33,5.04,-9.6,-0.8,-0.09,-1.4,-50.0,20.0,-84.0,11.696486651982294,99.77975746613137,91.60697502120141,4.05,4.962000000000001,-10.174,-2626.2450800093948,472.72411440169117,-4300.476318515384,-48.4,16.8,-85.6
0.92,3.33,5.04,-9.6,-0.8,-0.09,-1.4,-50.0,20.0,-84.0,11.342420376621561,99.77975746613137,92.53046655813225,3.742,4.972,-9.95,-2619.6794673093723,98.48419050035234,-4444.919797915901,-48.8,17.6,-85.2
0.93,2.73,4.43,-8.63,-0.8,-0.0,-1.41,-50.0,20.0,-84.0,11.342420376621561,99.77975746613137,92.53046655813225,3.4540000000000006,4.933999999999999,-9.581999999999999,-2619.679467309372,-6.565612700023476,-4523.707150316183,-49.2,18.4,-84.8
0.94,2.73,4.43,-8.63,-0.8,-0.0,-1.41,-50.0,20.0,-84.0,10.077435189570807,99.77975746613137,92.88457013124335,3.1659999999999995,4.895999999999999,-9.214,-2619.679467309372,-111.61541590039928,-4602.494502716465,-49.6,19.2,-84.4
0.95,1.89,4.09,-7.74,-0.85,0.29,-1.42,-50.0,20.0,-84.0,10.077435189570807,99.77975746613137,92.88457013124335,2.802,4.606,-8.84,-2659.0731435095126,72.22173970025837,-4622.191340816536,-50.0,20.0,-84.0
0.97,1.76,4.25,-6.93,-0.96,0.68,-1.42,-50.0,20.0,-84.0,8.955880749541052,99.77975746613137,96.2671404274748,2.488,4.4479999999999995,-8.306000000000001,-2764.1229467098883,577.773917602067,-4635.322566216582,-50.0,20.0,-84.0
0.98,1.76,4.25,-6.93,-0.96,0.68,-1.42,-50.0,20.0,-84.0,8.317752100177067,99.77975746613137,105.65441170429152,2.1740000000000004,4.29,-7.772000000000001,-2869.172749910265,1083.3260955038754,-4648.453791616629,-50.0,20.0,-84.0
0.99,1.38,3.83,-6.99,-1.15,0.92,-1.41,-50.0,20.0,-84.0,8.317752100177067,99.77975746613137,105.65441170429152,1.904,4.17,-7.444000000000001,-3098.969194411086,1687.3624639060365,-4648.45379161663,-50.0,20.0,-84.0
1.0,1.38,3.83,-6.99,-1.15,0.92,-1.41,-50.0,20.0,-84.0,8.089091419930918,99.77975746613137,116.81877416322608,1.634,4.05,-7.116,-3328.7656389119084,2291.398832308197,-4648.45379161663,-50.0,20.0,-84.0
1.02,0.87,4.08,-6.93,-1.32,1.0,-1.43,-50.0,20.0,-84.0,8.089091419930918,99.77975746613137,116.81877416322608,1.43,4.048,-6.953999999999999,-3637.349435813013,2757.5573340098654,-4655.019404316652,-50.0,20.0,-84.0
1.03,0.82,4.45,-6.82,-1.48,1.02,-1.51,-55.0,22.0,-82.0,8.088769993021188,99.77975746613137,125.36258947314076,1.2419999999999998,4.088,-6.932,-3978.7612962142343,2980.788165810664,-4714.109918616864,-51.0,20.4,-83.6
1.04,0.82,4.45,-6.82,-1.48,1.02,-1.51,-55.0,22.0,-82.0,8.184576959134786,101.1582918005242,134.5035966592705,1.0539999999999998,4.128,-6.910000000000001,-4320.173156615455,3204.0189976114616,-4773.200432917076,-52.0,20.8,-83.2
1.05,0.57,4.35,-6.91,-1.64,1.03,-1.59,-55.0,22.0,-82.0,8.184576959134786,101.1582918005242,134.5035966592705,0.892,4.231999999999999,-6.894,-4641.888178916606,3276.2407373117203,-4891.381461517499,-53.0,21.2,-82.8
