time,ax,ay,az,gx,gy,gz,mx,my,mz
0.612,9.25,-1.12,3.88,0.11,0.93,-0.03,100.0,34.0,100.0
0.623,9.25,-1.12,3.88,0.11,0.93,-0.03,100.0,34.0,100.0
0.635,9.72,-0.79,4.3,0.12,1.19,-0.12,96.0,25.0,100.0
0.647,10.6,-0.68,4.83,0.14,1.48,-0.19,96.0,25.0,100.0
0.661,10.6,-0.68,4.83,0.14,1.48,-0.19,96.0,25.0,100.0
0.672,11.15,-0.84,5.23,0.17,1.59,-0.28,96.0,25.0,100.0
0.684,11.15,-0.84,5.23,0.17,1.59,-0.28,96.0,25.0,100.0
0.696,11.04,-0.6,5.66,0.22,1.54,-0.39,96.0,25.0,100.0
0.708,10.99,-0.28,6.17,0.26,1.41,-0.49,96.0,25.0,100.0
0.721,10.99,-0.28,6.17,0.26,1.41,-0.49,96.0,25.0,100.0
0.733,11.09,-0.18,6.46,0.3,1.22,-0.58,96.0,25.0,100.0
0.745,11.09,-0.18,6.46,0.3,1.22,-0.58,96.0,25.0,100.0
0.756,10.85,-0.32,6.55,0.32,1.07,-0.66,86.0,50.0,100.0
0.769,10.42,-0.15,6.56,0.33,1.02,-0.73,86.0,50.0,100.0
0.781,10.42,-0.15,6.56,0.33,1.02,-0.73,86.0,50.0,100.0
0.793,9.88,0.11,6.47,0.32,1.06,-0.79,86.0,50.0,100.0
0.804,9.88,0.11,6.47,0.32,1.06,-0.79,86.0,50.0,100.0
0.817,9.63,0.26,6.55,0.3,1.16,-0.82,86.0,50.0,100.0
0.829,10.08,0.65,6.78,0.28,1.2,-0.84,86.0,50.0,100.0
0.841,10.08,0.65,6.78,0.28,1.2,-0.84,86.0,50.0,100.0
0.853,9.78,0.61,6.76,0.26,1.14,-0.86,86.0,50.0,100.0
0.864,9.78,0.61,6.76,0.26,1.14,-0.86,86.0,50.0,100.0
0.876,9.18,0.2,6.37,0.23,1.04,-0.88,69.0,84.0,100.0
0.888,9.01,-0.04,6.42,0.2,0.95,-0.92,69.0,84.0,100.0
0.899,9.01,-0.04,6.42,0.2,0.95,-0.92,69.0,84.0,100.0
0.911,9.42,-0.06,6.38,0.18,0.75,-0.96,69.0,84.0,100.0
0.924,9.42,-0.06,6.38,0.18,0.75,-0.96,69.0,84.0,100.0
0.935,20.72,-6.35,9.9,-0.3,0.27,0.13,69.0,84.0,100.0
0.947,-1.76,-3.61,4.63,-0.54,-0.09,0.39,69.0,84.0,100.0
0.957,-1.76,-3.61,4.63,-0.54,-0.09,0.39,69.0,84.0,100.0
0.971,2.25,-0.68,2.21,0.12,1.94,-0.25,69.0,84.0,100.0
0.983,2.25,-0.68,2.21,0.12,1.94,-0.25,69.0,84.0,100.0
0.995,28.66,1.52,13.49,0.22,2.54,-0.29,69.0,84.0,100.0
1.006,5.46,-0.75,4.79,0.06,2.11,0.25,55.0,92.0,100.0
1.019,5.46,-0.75,4.79,0.06,2.11,0.25,55.0,92.0,100.0
1.031,8.47,0.09,10.21,0.26,1.95,0.06,55.0,92.0,100.0
1.042,8.47,0.09,10.21,0.26,1.95,0.06,55.0,92.0,100.0
1.054,3.51,-1.09,6.87,0.22,2.32,0.12,55.0,92.0,100.0
1.066,5.15,-0.97,6.82,0.17,2.49,0.08,55.0,92.0,100.0
1.079,5.15,-0.97,6.82,0.17,2.49,0.08,55.0,92.0,100.0
1.09,4.07,-0.36,7.94,0.17,2.49,0.04,55.0,92.0,100.0
1.1,4.07,-0.36,7.94,0.17,2.49,0.04,55.0,92.0,100.0
1.112,3.98,-0.22,6.88,0.13,2.66,0.02,55.0,92.0,100.0
1.125,3.98,-0.22,6.88,0.13,2.66,0.02,55.0,92.0,100.0
1.137,4.01,-0.3,5.84,0.12,2.95,0.02,22.0,100.0,100.0
1.148,3.29,-0.26,6.62,0.16,3.34,0.06,22.0,100.0,100.0
1.16,3.29,-0.26,6.62,0.16,3.34,0.06,22.0,100.0,100.0
1.173,0.87,0.2,9.01,0.17,3.57,0.09,22.0,100.0,100.0
1.185,0.87,0.2,9.01,0.17,3.57,0.09,22.0,100.0,100.0
1.196,-0.4,0.75,9.97,0.15,3.59,0.08,22.0,100.0,100.0
1.208,-0.27,0.94,10.18,0.14,3.46,0.05,22.0,100.0,100.0
1.22,-0.27,0.94,10.18,0.14,3.46,0.05,22.0,100.0,100.0
1.233,-13.93,-0.08,61.65,0.2,3.42,0.07,22.0,100.0,100.0
1.244,-13.93,-0.08,61.65,0.2,3.42,0.07,22.0,100.0,100.0
1.255,-1.68,0.62,6.74,0.29,1.0,-0.08,-23.0,100.0,100.0
1.266,-0.23,-0.43,11.02,0.17,-0.18,-0.19,-23.0,100.0,100.0
1.271,-0.23,-0.43,11.02,0.17,-0.18,-0.19,-23.0,100.0,100.0
1.348,0.46,-0.16,9.96,0.15,0.17,-0.06,-23.0,100.0,100.0
1.427,0.38,-0.12,9.73,0.14,0.12,-0.06,-19.0,93.0,100.0
1.504,0.3,-0.16,9.81,0.15,0.14,-0.06,-19.0,93.0,100.0
1.594,0.3,-0.2,9.81,0.15,0.14,-0.06,-16.0,85.0,100.0
1.605,0.3,-0.2,9.81,0.15,0.14,-0.06,-16.0,85.0,100.0
1.617,0.31,-0.21,9.83,0.14,0.14,-0.07,-16.0,85.0,100.0
1.629,0.29,-0.2,9.79,0.15,0.14,-0.07,-19.0,100.0,100.0
1.642,0.29,-0.2,9.79,0.15,0.14,-0.07,-19.0,100.0,100.0
1.653,0.31,-0.22,9.82,0.15,0.14,-0.06,-19.0,100.0,100.0
1.665,0.31,-0.22,9.82,0.15,0.14,-0.06,-19.0,100.0,100.0
1.677,0.31,-0.2,9.82,0.14,0.14,-0.07,-19.0,100.0,100.0
1.69,0.31,-0.19,9.8,0.14,0.14,-0.06,-19.0,100.0,100.0
1.701,0.31,-0.19,9.8,0.14,0.14,-0.06,-19.0,100.0,100.0
1.713,0.31,-0.2,9.8,0.14,0.14,-0.06,-19.0,100.0,100.0
1.724,0.31,-0.2,9.8,0.14,0.14,-0.06,-19.0,100.0,100.0
1.737,0.32,-0.23,9.8,0.14,0.14,-0.06,-19.0,100.0,100.0
1.749,0.29,-0.25,9.78,0.14,0.14,-0.06,-16.0,93.0,100.0
1.761,0.29,-0.25,9.78,0.14,0.14,-0.06,-16.0,93.0,100.0
1.772,0.29,-0.25,9.81,0.14,0.14,-0.06,-16.0,93.0,100.0
1.786,0.29,-0.25,9.81,0.14,0.14,-0.06,-16.0,93.0,100.0
1.797,0.3,-0.26,9.8,0.14,0.14,-0.06,-16.0,93.0,100.0
1.809,0.31,-0.27,9.81,0.14,0.14,-0.06,-16.0,93.0,100.0
1.821,0.31,-0.27,9.81,0.14,0.14,-0.06,-16.0,93.0,100.0
1.832,0.3,-0.24,9.81,0.15,0.14,-0.06,-16.0,93.0,100.0
1.845,0.3,-0.24,9.81,0.15,0.14,-0.06,-16.0,93.0,100.0
1.857,0.32,-0.24,9.8,0.14,0.14,-0.07,-16.0,93.0,100.0
1.869,0.3,-0.23,9.82,0.14,0.14,-0.06,-16.0,93.0,98.0
1.881,0.3,-0.23,9.82,0.14,0.14,-0.06,-16.0,93.0,98.0
1.895,0.3,-0.26,9.8,0.14,0.14,-0.07,-16.0,93.0,98.0
1.907,0.32,-0.26,9.82,0.14,0.14,-0.07,-16.0,93.0,98.0
1.918,0.32,-0.26,9.82,0.14,0.14,-0.07,-16.0,93.0,98.0
1.93,0.31,-0.24,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
1.942,0.31,-0.24,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
1.954,0.31,-0.25,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
1.966,0.31,-0.25,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
1.978,0.3,-0.26,9.82,0.14,0.14,-0.06,-16.0,93.0,98.0
1.991,0.3,-0.24,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.003,0.3,-0.24,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.015,0.31,-0.26,9.78,0.14,0.14,-0.06,-16.0,85.0,98.0
2.027,0.32,-0.25,9.8,0.14,0.14,-0.06,-16.0,85.0,98.0
2.039,0.32,-0.25,9.8,0.14,0.14,-0.06,-16.0,85.0,98.0
2.052,0.31,-0.25,9.8,0.14,0.14,-0.06,-16.0,85.0,98.0
2.064,0.31,-0.25,9.8,0.14,0.14,-0.06,-16.0,85.0,98.0
2.076,0.31,-0.26,9.8,0.14,0.14,-0.06,-16.0,85.0,98.0
2.087,0.3,-0.25,9.8,0.14,0.14,-0.07,-16.0,85.0,98.0
2.1,0.3,-0.25,9.8,0.14,0.14,-0.07,-16.0,85.0,98.0
2.112,0.31,-0.25,9.84,0.14,0.14,-0.07,-16.0,85.0,98.0
2.124,0.31,-0.25,9.84,0.14,0.14,-0.07,-16.0,85.0,98.0
2.135,0.32,-0.25,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.149,0.32,-0.24,9.83,0.14,0.14,-0.06,-16.0,93.0,98.0
2.16,0.32,-0.24,9.83,0.14,0.14,-0.06,-16.0,93.0,98.0
2.172,0.31,-0.26,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
2.184,0.31,-0.26,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
2.198,0.31,-0.25,9.83,0.14,0.14,-0.06,-16.0,93.0,98.0
2.209,0.29,-0.25,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.221,0.29,-0.25,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.233,0.31,-0.25,9.83,0.14,0.14,-0.07,-16.0,93.0,98.0
2.244,0.31,-0.25,9.83,0.14,0.14,-0.07,-16.0,93.0,98.0
2.257,0.31,-0.24,9.8,0.14,0.14,-0.06,-19.0,85.0,95.0
2.269,0.31,-0.24,9.78,0.14,0.14,-0.07,-19.0,85.0,95.0
2.281,0.31,-0.24,9.78,0.14,0.14,-0.07,-19.0,85.0,95.0
2.292,0.3,-0.26,9.81,0.14,0.14,-0.06,-19.0,85.0,95.0
2.305,0.3,-0.26,9.81,0.14,0.14,-0.06,-19.0,85.0,95.0
2.317,0.32,-0.25,9.81,0.14,0.14,-0.06,-19.0,85.0,95.0
2.329,0.31,-0.25,9.85,0.14,0.14,-0.06,-19.0,85.0,95.0
2.34,0.31,-0.25,9.85,0.14,0.14,-0.06,-19.0,85.0,95.0
2.354,0.29,-0.26,9.81,0.15,0.14,-0.06,-19.0,85.0,95.0
2.365,0.29,-0.26,9.81,0.15,0.14,-0.06,-19.0,85.0,95.0
2.376,0.31,-0.25,9.79,0.14,0.14,-0.06,-19.0,100.0,98.0
2.388,0.3,-0.25,9.81,0.14,0.14,-0.06,-19.0,100.0,98.0
2.401,0.3,-0.25,9.81,0.14,0.14,-0.06,-19.0,100.0,98.0
2.413,0.31,-0.24,9.8,0.14,0.14,-0.06,-19.0,100.0,98.0
2.425,0.31,-0.24,9.8,0.14,0.14,-0.06,-19.0,100.0,98.0
2.436,0.31,-0.26,9.81,0.14,0.14,-0.06,-19.0,100.0,98.0
2.448,0.31,-0.24,9.84,0.14,0.14,-0.06,-19.0,100.0,98.0
2.461,0.31,-0.24,9.84,0.14,0.14,-0.06,-19.0,100.0,98.0
2.473,0.31,-0.26,9.81,0.14,0.14,-0.06,-19.0,100.0,98.0
2.485,0.31,-0.26,9.81,0.14,0.14,-0.06,-19.0,100.0,98.0
2.497,0.31,-0.25,9.81,0.15,0.14,-0.06,-19.0,100.0,98.0
2.51,0.31,-0.23,9.78,0.14,0.14,-0.06,-19.0,100.0,98.0
2.521,0.31,-0.23,9.78,0.14,0.14,-0.06,-19.0,100.0,98.0
2.533,0.29,-0.24,9.79,0.14,0.14,-0.06,-19.0,100.0,98.0
2.544,0.29,-0.24,9.79,0.14,0.14,-0.06,-19.0,100.0,98.0
2.557,0.31,-0.26,9.81,0.14,0.14,-0.06,-19.0,100.0,98.0
2.568,0.31,-0.25,9.81,0.14,0.14,-0.06,-19.0,100.0,98.0
2.58,0.31,-0.25,9.81,0.14,0.14,-0.06,-19.0,100.0,98.0
2.592,0.31,-0.25,9.81,0.14,0.14,-0.07,-19.0,100.0,98.0
2.605,0.31,-0.25,9.81,0.14,0.14,-0.07,-19.0,100.0,98.0
2.616,0.3,-0.24,9.82,0.14,0.14,-0.07,-19.0,100.0,98.0
2.628,0.3,-0.24,9.8,0.14,0.14,-0.07,-16.0,93.0,98.0
2.639,0.3,-0.24,9.8,0.14,0.14,-0.07,-16.0,93.0,98.0
2.653,0.31,-0.25,9.8,0.14,0.14,-0.07,-16.0,93.0,98.0
2.664,0.31,-0.25,9.8,0.14,0.14,-0.07,-16.0,93.0,98.0
2.675,0.31,-0.25,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.687,0.31,-0.25,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.699,0.31,-0.25,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
2.712,0.3,-0.25,9.82,0.14,0.14,-0.06,-16.0,93.0,98.0
2.724,0.3,-0.25,9.82,0.14,0.14,-0.06,-16.0,93.0,98.0
2.735,0.3,-0.25,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.746,0.3,-0.25,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.76,0.3,-0.25,9.81,0.14,0.14,-0.07,-19.0,100.0,100.0
2.772,0.3,-0.25,9.79,0.15,0.14,-0.07,-19.0,100.0,100.0
2.784,0.3,-0.25,9.79,0.15,0.14,-0.07,-19.0,100.0,100.0
2.796,0.3,-0.25,9.8,0.14,0.14,-0.06,-19.0,100.0,100.0
2.81,0.3,-0.25,9.79,0.14,0.14,-0.06,-19.0,100.0,100.0
2.822,0.3,-0.25,9.79,0.14,0.14,-0.06,-19.0,100.0,100.0
2.833,0.3,-0.25,9.82,0.14,0.14,-0.06,-19.0,100.0,100.0
2.845,0.3,-0.25,9.82,0.14,0.14,-0.06,-19.0,100.0,100.0
2.859,0.31,-0.24,9.8,0.14,0.14,-0.06,-19.0,100.0,100.0
2.871,0.3,-0.25,9.79,0.15,0.14,-0.07,-19.0,100.0,100.0
2.882,0.3,-0.25,9.79,0.15,0.14,-0.07,-19.0,100.0,100.0
2.894,0.29,-0.23,9.79,0.14,0.14,-0.07,-16.0,93.0,98.0
2.907,0.29,-0.23,9.79,0.14,0.14,-0.07,-16.0,93.0,98.0
2.918,0.3,-0.25,9.8,0.14,0.14,-0.07,-16.0,93.0,98.0
2.93,0.31,-0.25,9.79,0.14,0.14,-0.07,-16.0,93.0,98.0
2.941,0.31,-0.25,9.79,0.14,0.14,-0.07,-16.0,93.0,98.0
2.952,0.29,-0.24,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.964,0.29,-0.24,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
2.976,0.29,-0.27,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
2.988,0.31,-0.27,9.83,0.14,0.14,-0.06,-16.0,93.0,98.0
2.999,0.31,-0.27,9.83,0.14,0.14,-0.06,-16.0,93.0,98.0
3.013,0.3,-0.24,9.82,0.14,0.14,-0.06,-16.0,93.0,100.0
3.024,0.3,-0.24,9.82,0.14,0.14,-0.06,-16.0,93.0,100.0
3.036,0.31,-0.24,9.82,0.14,0.14,-0.06,-16.0,93.0,100.0
3.048,0.31,-0.25,9.8,0.14,0.14,-0.06,-16.0,93.0,100.0
3.061,0.31,-0.25,9.8,0.14,0.14,-0.06,-16.0,93.0,100.0
3.073,0.29,-0.25,9.8,0.14,0.14,-0.06,-16.0,93.0,100.0
3.084,0.29,-0.25,9.8,0.14,0.14,-0.06,-16.0,93.0,100.0
3.096,0.31,-0.25,9.82,0.14,0.14,-0.06,-16.0,93.0,100.0
3.1,0.31,-0.25,9.82,0.14,0.14,-0.06,-16.0,93.0,100.0
3.177,0.32,-0.26,9.82,0.15,0.14,-0.06,-19.0,93.0,100.0
3.255,0.3,-0.25,9.82,0.14,0.14,-0.07,-19.0,93.0,95.0
3.332,0.31,-0.24,9.81,0.14,0.14,-0.06,-19.0,93.0,95.0
3.409,0.32,-0.23,9.81,0.15,0.14,-0.06,-16.0,100.0,98.0
3.498,0.3,-0.25,9.81,0.14,0.14,-0.06,-16.0,100.0,98.0
3.51,0.32,-0.24,9.8,0.14,0.14,-0.06,-19.0,93.0,100.0
3.521,0.32,-0.24,9.8,0.14,0.14,-0.06,-19.0,93.0,100.0
3.532,0.32,-0.23,9.83,0.14,0.14,-0.06,-19.0,93.0,100.0
3.544,0.32,-0.23,9.83,0.14,0.14,-0.06,-19.0,93.0,100.0
3.556,0.3,-0.24,9.8,0.15,0.14,-0.06,-19.0,93.0,100.0
3.568,0.31,-0.25,9.81,0.14,0.14,-0.07,-19.0,93.0,100.0
3.58,0.31,-0.25,9.81,0.14,0.14,-0.07,-19.0,93.0,100.0
3.594,0.31,-0.25,9.81,0.14,0.14,-0.07,-19.0,93.0,100.0
3.606,0.31,-0.25,9.81,0.14,0.14,-0.07,-19.0,93.0,100.0
3.617,0.3,-0.25,9.8,0.14,0.14,-0.07,-19.0,93.0,100.0
3.629,0.31,-0.25,9.79,0.14,0.14,-0.06,-16.0,93.0,100.0
3.642,0.31,-0.25,9.79,0.14,0.14,-0.06,-16.0,93.0,100.0
3.653,0.3,-0.23,9.79,0.14,0.14,-0.06,-16.0,93.0,100.0
3.665,0.3,-0.23,9.79,0.14,0.14,-0.06,-16.0,93.0,100.0
3.677,0.31,-0.26,9.81,0.15,0.14,-0.06,-16.0,93.0,100.0
3.69,0.3,-0.26,9.79,0.14,0.14,-0.06,-16.0,93.0,100.0
3.702,0.3,-0.26,9.79,0.14,0.14,-0.06,-16.0,93.0,100.0
3.713,0.3,-0.25,9.8,0.15,0.14,-0.06,-16.0,93.0,100.0
3.725,0.3,-0.25,9.8,0.15,0.14,-0.06,-16.0,93.0,100.0
3.736,0.31,-0.25,9.82,0.14,0.14,-0.06,-16.0,93.0,100.0
3.75,0.32,-0.24,9.81,0.14,0.14,-0.06,-16.0,100.0,98.0
3.761,0.32,-0.24,9.81,0.14,0.14,-0.06,-16.0,100.0,98.0
3.773,0.3,-0.25,9.79,0.14,0.14,-0.06,-16.0,100.0,98.0
3.786,0.3,-0.25,9.79,0.14,0.14,-0.06,-16.0,100.0,98.0
3.799,0.31,-0.25,9.82,0.14,0.14,-0.06,-16.0,100.0,98.0
3.811,0.3,-0.25,9.82,0.14,0.14,-0.06,-16.0,100.0,98.0
3.823,0.3,-0.25,9.82,0.14,0.14,-0.06,-16.0,100.0,98.0
3.835,0.32,-0.24,9.81,0.14,0.14,-0.06,-16.0,100.0,98.0
3.849,0.33,-0.24,9.82,0.14,0.14,-0.06,-16.0,100.0,98.0
3.861,0.33,-0.24,9.82,0.14,0.14,-0.06,-16.0,100.0,98.0
3.872,0.31,-0.25,9.81,0.15,0.14,-0.06,-16.0,100.0,98.0
3.884,0.31,-0.25,9.81,0.15,0.14,-0.06,-16.0,100.0,98.0
3.898,0.29,-0.24,9.81,0.15,0.14,-0.07,-19.0,85.0,98.0
3.91,0.3,-0.25,9.82,0.14,0.14,-0.07,-19.0,85.0,98.0
3.921,0.3,-0.25,9.82,0.14,0.14,-0.07,-19.0,85.0,98.0
3.933,0.31,-0.25,9.8,0.14,0.14,-0.06,-19.0,85.0,98.0
3.946,0.31,-0.25,9.8,0.14,0.14,-0.06,-19.0,85.0,98.0
3.957,0.31,-0.24,9.83,0.14,0.14,-0.06,-19.0,85.0,98.0
3.97,0.32,-0.23,9.82,0.14,0.14,-0.06,-19.0,85.0,98.0
3.981,0.32,-0.23,9.82,0.14,0.14,-0.06,-19.0,85.0,98.0
3.992,0.3,-0.27,9.81,0.14,0.14,-0.06,-19.0,85.0,98.0
4.006,0.3,-0.27,9.81,0.14,0.14,-0.06,-19.0,85.0,98.0
4.017,0.3,-0.27,9.79,0.14,0.14,-0.06,-16.0,100.0,100.0
4.029,0.32,-0.25,9.81,0.14,0.14,-0.06,-16.0,100.0,100.0
4.041,0.32,-0.25,9.81,0.14,0.14,-0.06,-16.0,100.0,100.0
4.054,0.32,-0.25,9.8,0.14,0.14,-0.06,-16.0,100.0,100.0
4.065,0.32,-0.25,9.8,0.14,0.14,-0.06,-16.0,100.0,100.0
4.077,0.3,-0.25,9.81,0.15,0.14,-0.06,-16.0,100.0,100.0
4.089,0.3,-0.25,9.81,0.14,0.14,-0.06,-16.0,100.0,100.0
4.102,0.3,-0.25,9.81,0.14,0.14,-0.06,-16.0,100.0,100.0
4.114,0.3,-0.25,9.83,0.14,0.14,-0.06,-16.0,100.0,100.0
4.126,0.3,-0.25,9.83,0.14,0.14,-0.06,-16.0,100.0,100.0
4.138,0.31,-0.24,9.81,0.14,0.14,-0.06,-16.0,85.0,95.0
4.151,0.31,-0.24,9.8,0.14,0.14,-0.06,-16.0,85.0,95.0
4.163,0.31,-0.24,9.8,0.14,0.14,-0.06,-16.0,85.0,95.0
4.173,0.31,-0.25,9.81,0.14,0.14,-0.06,-16.0,85.0,95.0
4.185,0.31,-0.25,9.81,0.14,0.14,-0.06,-16.0,85.0,95.0
4.189,0.3,-0.25,9.81,0.14,0.14,-0.06,-16.0,85.0,95.0
4.267,0.31,-0.24,9.78,0.14,0.14,-0.06,-16.0,85.0,92.0
4.345,0.3,-0.23,9.81,0.14,0.14,-0.06,-16.0,85.0,92.0
4.423,0.3,-0.24,9.79,0.14,0.14,-0.06,-16.0,85.0,92.0
4.501,0.3,-0.25,9.82,0.14,0.14,-0.07,-16.0,85.0,92.0
4.59,0.32,-0.25,9.83,0.14,0.14,-0.06,-16.0,100.0,95.0
4.602,0.32,-0.25,9.83,0.14,0.14,-0.06,-16.0,100.0,95.0
4.613,0.31,-0.24,9.82,0.15,0.14,-0.07,-16.0,100.0,95.0
4.624,0.31,-0.24,9.82,0.15,0.14,-0.07,-16.0,100.0,95.0
4.637,0.3,-0.25,9.8,0.14,0.14,-0.06,-19.0,93.0,95.0
4.649,0.3,-0.25,9.8,0.14,0.14,-0.06,-19.0,93.0,95.0
4.66,0.3,-0.25,9.81,0.14,0.14,-0.06,-19.0,93.0,95.0
4.672,0.3,-0.25,9.82,0.15,0.14,-0.06,-19.0,93.0,95.0
4.686,0.3,-0.25,9.82,0.15,0.14,-0.06,-19.0,93.0,95.0
4.698,0.31,-0.25,9.8,0.14,0.14,-0.06,-19.0,93.0,95.0
4.709,0.31,-0.25,9.8,0.14,0.14,-0.06,-19.0,93.0,95.0
4.721,0.32,-0.25,9.8,0.15,0.14,-0.06,-19.0,93.0,95.0
4.734,0.32,-0.24,9.79,0.14,0.14,-0.07,-19.0,93.0,95.0
4.746,0.32,-0.24,9.79,0.14,0.14,-0.07,-19.0,93.0,95.0
4.757,0.3,-0.24,9.82,0.15,0.14,-0.06,-19.0,93.0,95.0
4.769,0.3,-0.24,9.82,0.15,0.14,-0.06,-19.0,93.0,95.0
4.78,0.28,-0.25,9.81,0.15,0.14,-0.06,-16.0,93.0,98.0
4.793,0.31,-0.24,9.81,0.15,0.14,-0.06,-16.0,93.0,98.0
4.805,0.31,-0.24,9.81,0.15,0.14,-0.06,-16.0,93.0,98.0
4.817,0.28,-0.25,9.82,0.15,0.14,-0.06,-16.0,93.0,98.0
4.829,0.28,-0.25,9.82,0.15,0.14,-0.06,-16.0,93.0,98.0
4.843,0.3,-0.24,9.82,0.14,0.14,-0.06,-16.0,93.0,98.0
4.855,0.31,-0.24,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
4.866,0.31,-0.24,9.8,0.14,0.14,-0.06,-16.0,93.0,98.0
4.878,0.29,-0.24,9.81,0.14,0.14,-0.06,-16.0,93.0,98.0
4.891,0.29,-0.26,9.8,0.14,0.14,-0.06,-19.0,100.0,92.0
4.902,0.29,-0.26,9.8,0.14,0.14,-0.06,-19.0,100.0,92.0
