time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.049,2.35,2.39,-9.25,0.18,0.16,-0.09,100.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.061,2.22,2.39,-9.23,0.17,0.17,-0.08,100.0,-33.0,0.0,9.838551722687644,173.20508075688772,14.730699227659775,0.16664773828860233,0.14813132292320208,-0.08332386914430116,0.037972758620689655,0.03861910344827586,-0.14946724137931033,0.0,0.0,0.0
0.073,2.22,2.39,-9.23,0.17,0.17,-0.08,100.0,-33.0,0.0,9.78945350875114,105.30432089900205,14.517443565268438,0.32403726889450457,0.3055208535291043,-0.15738953060590222,0.07384489655172413,0.07723820689655173,-0.2986113103448276,0.0006135874030915576,0.0006240314439952437,-0.0024151844589774076
0.157,2.27,2.4,-9.42,0.15,0.15,-0.08,100.0,-33.0,0.0,9.78945350875114,105.30432089900205,14.517443565268438,0.4814267995004068,0.4629103841350065,-0.23145519206750326,0.10971703448275862,0.11585731034482759,-0.4477553793103448,0.001806819076337693,0.0018720943319857312,-0.007240331356480379
0.168,2.22,2.43,-9.45,0.16,0.15,-0.08,100.0,-33.0,0.0,9.982449599171538,105.30432089900205,12.989851669307221,0.6202999147409087,0.6017834993755085,-0.3055208535291043,0.14639710344827586,0.154638,-0.5999695862068966,0.003579695019738406,0.0037441886639714623,-0.014475440692508916
0.18,2.22,2.43,-9.45,0.16,0.15,-0.08,100.0,-33.0,0.0,10.006787696358906,105.30432089900205,13.375834406706746,0.7684312376641108,0.7406566146160104,-0.37958651499070534,0.18226924137931033,0.19390344827586206,-0.7526685517241379,0.005945270284423305,0.006242925450178359,-0.02417012166135553
0.191,2.21,2.48,-9.48,0.16,0.15,-0.08,33.0,-33.0,0.0,10.006787696358906,105.30432089900205,13.375834406706746,0.9165625605873129,0.8795297298565123,-0.4536521764523064,0.21814137931034483,0.23316889655172413,-0.9053675172413793,0.00889048981926278,0.009376137721284185,-0.036332207293697974
0.203,2.31,2.49,-9.43,0.17,0.13,-0.08,33.0,-33.0,0.0,10.045143105003532,46.66904755831214,13.375834406706746,1.064693883510515,1.0184028450970142,-0.5277178379139074,0.2538519310344828,0.27324227586206895,-1.0585512413793103,0.012415353624256834,0.01314382547728894,-0.05096169758953626
0.217,2.31,2.49,-9.43,0.17,0.13,-0.08,33.0,-33.0,0.0,10.023028484445208,46.66904755831214,13.090549700857219,1.2220834141164172,1.138759544972116,-0.6017834993755085,0.2911783448275862,0.3134772413793103,-1.2109270344827585,0.016517250689179544,0.017559043769322234,-0.06806642557954815
0.229,2.38,2.45,-9.38,0.18,0.13,-0.08,33.0,-33.0,0.0,10.023028484445208,46.66904755831214,13.090549700857219,1.3794729447223193,1.2591162448472177,-0.6758491608371096,0.3285047586206896,0.3537122068965517,-1.3633028275862067,0.021222291116290128,0.022624403607609984,-0.08763333621260402
