time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.002,-10.02,0.11,-0.32,0.0,-0.01,-0.0,-95.0,45.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014,-10.02,0.1,-0.34,0.0,-0.01,-0.0,-95.0,45.0,-33.0,10.025711944794743,110.17713011328621,0.5729577951308232,0.0,-0.008280824677840342,0.0,-0.14481671071953012,0.0015898042094958395,-0.004624884973078806,0.0,0.0,0.0
0.026000000000000002,-10.02,0.1,-0.34,0.0,-0.01,-0.0,-95.0,45.0,-33.0,10.02626550615931,110.17713011328621,0.5729577951308232,0.0,-0.016561649355680684,0.0,-0.28963342143906023,0.0030350807635829667,-0.009538825256975038,-0.0020930019664295476,2.2977067495733558e-05,-6.684237816940671e-05
0.08700000000000001,-10.01,0.09,-0.32,0.0,-0.01,-0.0,-95.0,45.0,-33.0,10.02626550615931,110.17713011328621,0.5729577951308232,0.0,-0.024842474033521026,0.0,-0.43445013215859035,0.004480357317670094,-0.014452765540871269,-0.0062790058992886425,6.684237816940671e-05,-0.00020470478314380807
0.098,-10.02,0.11,-0.31,0.0,-0.01,-0.0,-95.0,45.0,-33.0,10.01551795964642,110.17713011328621,0.5729577951308232,0.0,-0.03312329871136137,0.0,-0.5791223152227117,0.005781106216348508,-0.019077650513950075,-0.012558011798577285,0.00013159593202101947,-0.00041358721492320405
0.109,-10.02,0.11,-0.31,0.0,-0.01,-0.0,-95.0,45.0,-33.0,10.025397747720536,110.17713011328621,0.5729577951308232,0.0,-0.041404123389201714,0.0,-0.7239390259422418,0.007370910425844347,-0.023558007831620167,-0.020927930839977682,0.00021514890473277787,-0.0006893120248720068
0.121,-10.01,0.11,-0.3,0.0,-0.01,-0.0,-95.0,45.0,-33.0,10.025397747720536,110.17713011328621,0.5729577951308232,0.0,-0.04968494806704206,0.0,-0.868755736661772,0.008960714635340187,-0.02803836514929026,-0.03139085184780763,0.00032167894494026985,-0.0010297903886724222
0.133,-10.01,0.1,-0.33,0.0,-0.01,-0.0,-100.0,47.0,-36.0,10.015098601611468,110.17713011328621,0.5729577951308232,0.0,-0.057965772744882404,0.0,-1.0134279197258933,0.010550518844836026,-0.03237419481155164,-0.04394677482206712,0.00045118605264349537,-0.0014350223063244504
0.145,-10.01,0.1,-0.33,0.0,-0.01,-0.0,-100.0,47.0,-36.0,10.01593730012324,116.21101496846157,0.5729577951308232,0.0,-0.06624659742272275,0.0,-1.1581001027900146,0.011995795398923153,-0.03714360744003916,-0.05859361093843836,0.0006036702278424545,-0.0019029189535102974
0.157,-10.01,0.1,-0.33,0.0,-0.01,0.0,-100.0,47.0,-36.0,10.01593730012324,116.21101496846157,0.5729577951308232,0.0,-0.0745274221005631,0.0,-1.302772285854136,0.01344107195301028,-0.04191302006852668,-0.07533136019692135,0.0007770426462193531,-0.002439746803183345
