time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.223,-10.0,-0.06,-0.48,-0.0,-0.0,-0.0,-50.0,-3.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.235,-10.0,-0.07,-0.49,-0.0,0.0,-0.0,-50.0,-3.0,-71.0,10.011693163496371,86.89073598491383,0.0,0.0,0.0,0.0,-0.1425339366515837,-0.0008552036199095,-0.006841628959276,0.0,0.0,0.0
0.247,-10.0,-0.07,-0.49,-0.0,0.0,-0.0,-50.0,-3.0,-71.0,10.012242506052278,86.89073598491383,0.0,0.0,0.0,0.0,-0.2850678733031674,-0.0018529411764705,-0.0138257918552036,-0.0020315923097397,-1.218955385843861e-05,-9.751643086750887e-05
0.259,-9.99,-0.06,-0.49,0.0,0.0,-0.0,-50.0,-3.0,-71.0,10.012242506052278,86.89073598491383,0.0,0.0,0.0,0.0,-0.4276018099547511,-0.0028506787330316,-0.0208099547511312,-0.0060947769292193,-3.86002538850556e-05,-0.0002945808849122
0.27099999999999996,-9.99,-0.06,-0.49,0.0,0.0,-0.0,-50.0,-3.0,-71.0,10.002189760247504,86.89073598491383,0.0,0.0,0.0,0.0,-0.5699932126696833,-0.0037058823529411,-0.0277941176470588,-0.0121895538584386,-7.923210007985097e-05,-0.0005911933621342
0.283,-10.0,-0.06,-0.5,0.0,0.0,-0.0,-50.0,-3.0,-71.0,10.002189760247504,86.89073598491383,0.0,0.0,0.0,0.0,-0.7123846153846154,-0.0045610859728506,-0.0347782805429864,-0.0203138915050879,-0.000132053500133,-0.0009873538625335
0.294,-10.0,-0.07,-0.51,-0.0,0.0,-0.0,-50.0,-11.0,-71.0,10.012671971057475,86.89073598491383,0.0,0.0,0.0,0.0,-0.8549185520361992,-0.0054162895927601,-0.0419049773755656,-0.0304677898691673,-0.0001970644540447,-0.00148306238611
0.306,-10.0,-0.07,-0.51,-0.0,0.0,-0.0,-50.0,-11.0,-71.0,10.013241233486788,87.5328509760764,0.0,0.0,0.0,0.0,-0.9974524886877828,-0.0064140271493212,-0.0491742081447963,-0.0426532805429864,-0.0002742649618148,-0.0020803505251735
0.319,-9.99,-0.08,-0.5,-0.0,-0.0,-0.0,-50.0,-11.0,-71.0,10.013241233486788,87.5328509760764,0.0,0.0,0.0,0.0,-1.1399864253393666,-0.0074117647058823,-0.0564434389140271,-0.0568703635265453,-0.0003656866157531,-0.0027812498720337
0.331,-9.99,-0.08,-0.5,-0.0,-0.0,-0.0,-50.0,-11.0,-71.0,10.002824601081436,87.5328509760764,0.0,0.0,0.0,0.0,-1.2823778280542988,-0.008552036199095,-0.0635701357466063,-0.073119038819844,-0.0004713294158596,-0.0035857604266906
