time,ax,ay,az,gx,gy,gz,mx,my,mz
0.98,1.36,-0.68,19.25,0.73,1.17,1.27,77.0,-35.0,44.0
0.992,1.36,-0.68,19.25,0.73,1.17,1.27,77.0,-35.0,44.0
1.005,0.9,0.08,8.18,0.72,2.3,0.77,77.0,-35.0,44.0
1.017,0.9,0.08,8.18,0.72,2.3,0.77,77.0,-35.0,44.0
1.028,1.41,-0.42,10.13,0.48,2.23,0.62,77.0,-35.0,44.0
1.04,2.42,-0.43,11.39,0.45,1.27,0.51,77.0,-35.0,44.0
1.053,2.42,-0.43,11.39,0.45,1.27,0.51,77.0,-35.0,44.0
1.065,0.02,-0.39,11.76,0.56,1.01,0.26,77.0,-35.0,44.0
1.077,0.02,-0.39,11.76,0.56,1.01,0.26,77.0,-35.0,44.0
1.089,0.65,-0.43,10.49,0.47,0.98,0.1,77.0,-35.0,44.0
1.102,0.43,-0.74,10.79,0.42,1.03,0.08,43.0,-40.0,70.0
1.114,0.43,-0.74,10.79,0.42,1.03,0.08,43.0,-40.0,70.0
1.126,1.04,-0.79,9.72,0.4,1.04,0.09,43.0,-40.0,70.0
1.137,1.04,-0.79,9.72,0.4,1.04,0.09,43.0,-40.0,70.0
1.149,2.29,-1.81,15.42,0.42,0.94,0.12,43.0,-40.0,70.0
1.162,-1.93,-1.73,14.02,0.29,1.41,0.23,43.0,-40.0,70.0
1.174,-1.93,-1.73,14.02,0.29,1.41,0.23,43.0,-40.0,70.0
1.186,-3.75,-0.58,12.21,0.07,0.62,0.09,43.0,-40.0,70.0
1.198,-3.75,-0.58,12.21,0.07,0.62,0.09,43.0,-40.0,70.0
1.211,1.14,-0.17,9.49,-0.03,-0.13,-0.07,43.0,-40.0,70.0
1.222,0.92,-0.02,8.88,-0.04,-0.08,0.04,37.0,-37.0,75.0
1.234,0.92,-0.02,8.88,-0.04,-0.08,0.04,37.0,-37.0,75.0
1.245,0.05,-0.21,9.75,0.01,-0.01,0.01,37.0,-37.0,75.0
1.258,0.54,-0.21,9.39,0.01,0.07,0.01,37.0,-37.0,75.0
1.27,0.54,-0.21,9.39,0.01,0.07,0.01,37.0,-37.0,75.0
1.281,-0.0,-0.42,10.58,0.04,0.15,0.03,37.0,-37.0,75.0
1.292,-0.0,-0.42,10.58,0.04,0.15,0.03,37.0,-37.0,75.0
1.304,0.36,-0.23,10.09,0.02,0.05,-0.0,37.0,-37.0,75.0
1.316,0.36,-0.23,10.09,0.02,0.05,-0.0,37.0,-37.0,75.0
1.328,-0.15,-0.35,10.28,-0.0,0.0,0.0,37.0,-37.0,75.0
1.34,0.12,-0.42,9.59,-0.01,-0.04,-0.0,34.0,-37.0,77.0
1.353,0.12,-0.42,9.59,-0.01,-0.04,-0.0,34.0,-37.0,77.0
1.364,0.38,-0.3,9.51,0.0,-0.01,-0.01,34.0,-37.0,77.0
1.376,0.38,-0.3,9.51,0.0,-0.01,-0.01,34.0,-37.0,77.0
1.387,-0.17,-0.31,10.07,0.01,0.02,0.0,34.0,-37.0,77.0
1.399,0.24,-0.29,9.69,-0.0,-0.02,-0.0,34.0,-37.0,77.0
1.412,0.24,-0.29,9.69,-0.0,-0.02,-0.0,34.0,-37.0,77.0
1.423,0.13,-0.32,9.82,0.0,-0.0,0.0,34.0,-37.0,77.0
1.435,0.13,-0.32,9.82,0.0,-0.0,0.0,34.0,-37.0,77.0
1.447,0.19,-0.32,9.77,-0.0,-0.01,-0.0,34.0,-37.0,77.0
1.46,0.14,-0.32,9.8,-0.0,-0.01,-0.0,34.0,-37.0,77.0
1.471,0.14,-0.32,9.8,-0.0,-0.01,-0.0,34.0,-37.0,77.0
1.482,0.12,-0.34,9.81,0.0,-0.01,-0.0,34.0,-35.0,72.0
1.494,0.12,-0.34,9.81,0.0,-0.01,-0.0,34.0,-35.0,72.0
1.506,0.16,-0.38,9.79,-0.0,-0.01,-0.0,34.0,-35.0,72.0
1.518,0.15,-0.42,9.82,0.0,-0.01,-0.0,34.0,-35.0,72.0
1.53,0.15,-0.42,9.82,0.0,-0.01,-0.0,34.0,-35.0,72.0
1.542,0.13,-0.44,9.83,-0.0,-0.01,0.0,34.0,-35.0,72.0
1.555,0.13,-0.44,9.83,-0.0,-0.01,0.0,34.0,-35.0,72.0
1.567,0.14,-0.47,9.81,-0.0,-0.01,0.0,34.0,-35.0,72.0
1.579,0.14,-0.48,9.8,0.0,-0.01,0.0,34.0,-35.0,72.0
1.591,0.14,-0.48,9.8,0.0,-0.01,0.0,34.0,-35.0,72.0
1.604,0.14,-0.47,9.77,-0.0,-0.01,0.0,32.0,-38.0,72.0
1.615,0.14,-0.47,9.77,-0.0,-0.01,0.0,32.0,-38.0,72.0
1.627,0.14,-0.47,9.79,0.0,-0.01,-0.0,32.0,-38.0,72.0
1.639,0.15,-0.46,9.82,-0.0,-0.01,-0.0,32.0,-38.0,72.0
1.652,0.15,-0.46,9.82,-0.0,-0.01,-0.0,32.0,-38.0,72.0
1.664,0.14,-0.46,9.83,-0.0,-0.01,0.0,32.0,-38.0,72.0
1.675,0.14,-0.46,9.83,-0.0,-0.01,0.0,32.0,-38.0,72.0
1.687,0.14,-0.51,9.8,-0.0,-0.01,-0.0,32.0,-38.0,72.0
1.698,0.14,-0.51,9.8,-0.0,-0.01,-0.0,32.0,-38.0,72.0
1.71,0.15,-0.55,9.8,-0.0,-0.01,-0.0,32.0,-38.0,72.0
1.722,0.14,-0.57,9.79,0.0,-0.01,-0.0,32.0,-37.0,72.0
1.734,0.14,-0.57,9.79,0.0,-0.01,-0.0,32.0,-37.0,72.0
1.745,0.15,-0.57,9.79,-0.0,-0.01,-0.0,32.0,-37.0,72.0
1.759,0.13,-0.58,9.8,-0.0,-0.01,-0.0,32.0,-37.0,72.0
1.771,0.13,-0.58,9.8,-0.0,-0.01,-0.0,32.0,-37.0,72.0
1.782,0.14,-0.59,9.8,-0.0,-0.01,0.0,32.0,-37.0,72.0
1.794,0.14,-0.59,9.8,-0.0,-0.01,0.0,32.0,-37.0,72.0
1.807,0.14,-0.6,9.81,0.0,-0.01,0.0,32.0,-37.0,72.0
1.818,0.14,-0.6,9.81,0.0,-0.01,0.0,32.0,-37.0,72.0
1.83,0.13,-0.58,9.79,0.0,-0.01,0.0,32.0,-37.0,72.0
1.841,0.13,-0.57,9.8,0.0,-0.01,0.0,37.0,-38.0,75.0
1.855,0.13,-0.57,9.8,0.0,-0.01,0.0,37.0,-38.0,75.0
1.867,0.14,-0.55,9.79,-0.0,-0.01,-0.0,37.0,-38.0,75.0
1.879,0.13,-0.54,9.8,-0.0,-0.01,0.0,37.0,-38.0,75.0
1.891,0.13,-0.54,9.8,-0.0,-0.01,0.0,37.0,-38.0,75.0
1.904,0.14,-0.53,9.82,-0.0,-0.01,-0.0,37.0,-38.0,75.0
1.916,0.14,-0.53,9.82,-0.0,-0.01,-0.0,37.0,-38.0,75.0
1.927,0.14,-0.5,9.79,0.0,-0.01,-0.0,37.0,-38.0,75.0
1.938,0.15,-0.49,9.81,0.0,-0.01,-0.0,37.0,-38.0,75.0
1.95,0.15,-0.49,9.81,0.0,-0.01,-0.0,37.0,-38.0,75.0
1.963,0.14,-0.48,9.81,0.0,-0.01,-0.0,37.0,-38.0,75.0
1.975,0.14,-0.48,9.81,0.0,-0.01,-0.0,37.0,-38.0,75.0
1.986,0.14,-0.49,9.78,0.0,-0.01,-0.0,34.0,-35.0,75.0
1.997,0.14,-0.49,9.78,0.0,-0.01,-0.0,34.0,-35.0,75.0
2.011,0.15,-0.48,9.8,-0.0,-0.01,-0.0,34.0,-35.0,75.0
2.022,0.15,-0.49,9.82,0.0,-0.01,0.0,34.0,-35.0,75.0
2.034,0.15,-0.49,9.82,0.0,-0.01,0.0,34.0,-35.0,75.0
2.046,0.14,-0.49,9.81,-0.0,-0.01,-0.0,34.0,-35.0,75.0
2.059,0.16,-0.51,9.8,0.0,-0.01,-0.0,34.0,-35.0,75.0
2.071,0.16,-0.51,9.8,0.0,-0.01,-0.0,34.0,-35.0,75.0
2.082,0.13,-0.51,9.81,0.0,-0.01,0.0,34.0,-35.0,75.0
2.094,0.13,-0.51,9.81,0.0,-0.01,0.0,34.0,-35.0,75.0
2.107,0.15,-0.51,9.79,0.0,-0.01,-0.0,37.0,-37.0,75.0
2.119,0.14,-0.52,9.81,0.0,-0.01,-0.0,37.0,-37.0,75.0
2.13,0.14,-0.52,9.81,0.0,-0.01,-0.0,37.0,-37.0,75.0
2.142,0.14,-0.52,9.82,0.0,-0.01,0.0,37.0,-37.0,75.0
2.146,0.14,-0.52,9.82,0.0,-0.01,0.0,37.0,-37.0,75.0
2.225,0.12,-0.51,9.79,0.0,-0.01,-0.0,34.0,-37.0,75.0
2.303,0.15,-0.53,9.82,0.0,-0.01,-0.0,34.0,-37.0,75.0
2.382,0.15,-0.51,9.78,-0.0,-0.01,0.0,32.0,-35.0,75.0
2.459,0.09,-1.01,9.79,0.06,0.04,0.02,32.0,-35.0,75.0
2.551,-0.15,-1.53,9.53,-0.0,-0.03,0.43,32.0,-37.0,72.0
2.563,-0.07,-1.69,9.68,-0.07,-0.05,0.53,32.0,-37.0,72.0
2.575,-0.07,-1.69,9.68,-0.07,-0.05,0.53,32.0,-37.0,72.0
2.586,0.4,-1.51,10.49,-0.09,-0.18,0.59,32.0,-37.0,72.0
2.599,0.14,-2.07,11.21,0.04,-0.01,0.56,32.0,-37.0,72.0
2.611,0.14,-2.07,11.21,0.04,-0.01,0.56,30.0,-38.0,75.0
2.622,-0.11,-1.18,9.4,0.11,0.08,0.56,30.0,-38.0,75.0
2.634,-0.11,-1.18,9.4,0.11,0.08,0.56,30.0,-38.0,75.0
2.647,-0.06,-1.33,9.49,0.03,-0.07,0.64,30.0,-38.0,75.0
2.659,-0.06,-1.33,9.49,0.03,-0.07,0.64,30.0,-38.0,75.0
2.67,-0.15,-1.12,8.72,-0.05,-0.11,0.72,30.0,-38.0,75.0
2.681,0.82,-0.77,8.57,0.02,-0.14,0.7,30.0,-38.0,75.0
2.695,0.82,-0.77,8.57,0.02,-0.14,0.7,30.0,-38.0,75.0
2.706,-0.04,-0.58,10.36,0.09,0.09,0.65,30.0,-38.0,75.0
2.718,-0.04,-0.58,10.36,0.09,0.09,0.65,30.0,-38.0,75.0
2.73,0.12,-0.35,9.18,0.04,-0.06,0.68,28.0,-38.0,75.0
2.743,-0.04,-0.66,8.37,-0.04,-0.1,0.72,28.0,-38.0,75.0
2.755,-0.04,-0.66,8.37,-0.04,-0.1,0.72,28.0,-38.0,75.0
2.766,0.78,-0.63,10.4,0.01,-0.11,0.68,28.0,-38.0,75.0
2.778,0.78,-0.63,10.4,0.01,-0.11,0.68,28.0,-38.0,75.0
2.79,-0.08,-0.21,10.81,0.08,0.09,0.63,28.0,-38.0,75.0
2.802,-0.08,-0.2,9.97,0.04,-0.03,0.65,28.0,-38.0,75.0
2.813,-0.08,-0.2,9.97,0.04,-0.03,0.65,28.0,-38.0,75.0
2.825,0.37,-0.17,9.99,-0.06,-0.12,0.69,28.0,-38.0,75.0
2.837,0.37,-0.17,9.99,-0.06,-0.12,0.69,28.0,-38.0,75.0
2.85,1.16,-0.91,7.49,-0.01,0.01,0.55,28.0,-38.0,75.0
2.861,0.57,-0.64,11.75,0.0,-0.02,0.39,25.0,-42.0,72.0
2.873,0.57,-0.64,11.75,0.0,-0.02,0.39,25.0,-42.0,72.0
2.885,0.59,-0.45,10.24,0.02,-0.03,0.14,25.0,-42.0,72.0
2.898,0.59,-0.45,10.24,0.02,-0.03,0.14,25.0,-42.0,72.0
2.909,-0.68,-0.42,10.91,0.02,0.07,-0.02,25.0,-42.0,72.0
2.921,0.16,-0.33,9.75,0.0,-0.0,-0.01,25.0,-42.0,72.0
2.933,0.16,-0.33,9.75,0.0,-0.0,-0.01,25.0,-42.0,72.0
2.946,0.37,-0.32,9.5,-0.01,-0.04,0.0,25.0,-42.0,72.0
2.958,0.37,-0.32,9.5,-0.01,-0.04,0.0,25.0,-42.0,72.0
2.97,-0.23,-0.41,10.01,0.0,0.01,-0.0,25.0,-42.0,72.0
2.982,0.22,-0.37,9.64,-0.0,-0.03,-0.01,25.0,-42.0,72.0
2.995,0.22,-0.37,9.64,-0.0,-0.03,-0.01,25.0,-42.0,72.0
3.007,0.05,-0.29,10.04,0.0,-0.0,-0.0,25.0,-42.0,72.0
3.018,0.05,-0.29,10.04,0.0,-0.0,-0.0,25.0,-42.0,72.0
3.029,0.17,-0.31,9.76,0.0,-0.01,-0.01,25.0,-42.0,72.0
3.043,0.08,-0.31,9.82,-0.0,-0.01,-0.0,25.0,-42.0,72.0
3.054,0.08,-0.31,9.82,-0.0,-0.01,-0.0,25.0,-42.0,72.0
3.066,0.17,-0.3,9.82,0.0,-0.01,-0.0,25.0,-42.0,72.0
3.077,0.17,-0.3,9.82,0.0,-0.01,-0.0,25.0,-42.0,72.0
3.089,0.16,-0.27,9.81,0.0,-0.01,-0.0,25.0,-42.0,72.0
3.102,0.14,-0.25,9.81,0.0,-0.01,-0.01,23.0,-44.0,72.0
3.114,0.14,-0.25,9.81,0.0,-0.01,-0.01,23.0,-44.0,72.0
3.125,0.13,-0.31,9.82,0.0,-0.01,-0.0,23.0,-44.0,72.0
3.136,0.13,-0.31,9.82,0.0,-0.01,-0.0,23.0,-44.0,72.0
3.15,0.11,-0.29,9.83,0.0,-0.01,-0.0,23.0,-44.0,72.0
3.161,0.13,-0.28,9.82,0.0,-0.01,-0.0,23.0,-44.0,72.0
3.173,0.13,-0.28,9.82,0.0,-0.01,-0.0,23.0,-44.0,72.0
3.185,0.09,-0.3,9.83,0.0,-0.01,-0.0,23.0,-44.0,72.0
3.198,0.09,-0.3,9.83,0.0,-0.01,-0.0,23.0,-44.0,72.0
3.21,0.13,-0.31,9.81,0.0,-0.01,-0.0,23.0,-44.0,72.0
3.222,0.14,-0.33,9.8,-0.0,-0.01,-0.0,23.0,-44.0,75.0
3.233,0.14,-0.33,9.8,-0.0,-0.01,-0.0,23.0,-44.0,75.0
3.246,0.14,-0.33,9.78,-0.0,-0.01,-0.0,23.0,-44.0,75.0
3.257,0.14,-0.33,9.78,-0.0,-0.01,-0.0,23.0,-44.0,75.0
3.269,0.15,-0.31,9.8,0.0,-0.01,-0.0,23.0,-44.0,75.0
3.28,0.15,-0.31,9.8,0.0,-0.01,-0.0,23.0,-44.0,75.0
3.293,0.12,-0.29,9.83,-0.0,-0.01,-0.0,23.0,-44.0,75.0
3.305,0.15,-0.27,9.81,0.0,-0.01,-0.0,23.0,-44.0,75.0
3.316,0.15,-0.27,9.81,0.0,-0.01,-0.0,23.0,-44.0,75.0
3.327,0.12,-0.27,9.82,0.0,-0.01,0.0,23.0,-44.0,75.0
3.341,0.15,-0.27,9.82,-0.0,-0.01,0.0,23.0,-44.0,75.0
3.352,0.15,-0.27,9.82,-0.0,-0.01,0.0,23.0,-44.0,75.0
3.364,0.11,-0.28,9.82,-0.0,-0.01,-0.0,25.0,-44.0,72.0
3.375,0.11,-0.28,9.82,-0.0,-0.01,-0.0,25.0,-44.0,72.0
3.387,0.12,-0.27,9.84,-0.0,-0.01,-0.0,25.0,-44.0,72.0
3.401,0.15,-0.3,9.81,-0.0,-0.01,0.0,25.0,-44.0,72.0
3.413,0.15,-0.3,9.81,-0.0,-0.01,0.0,25.0,-44.0,72.0
3.425,0.13,-0.35,9.81,-0.0,-0.01,-0.0,25.0,-44.0,72.0
3.436,0.13,-0.35,9.81,-0.0,-0.01,-0.0,25.0,-44.0,72.0
3.45,0.11,-0.37,9.81,0.0,-0.01,-0.0,25.0,-44.0,72.0
3.462,0.12,-0.41,9.82,-0.0,-0.01,-0.0,25.0,-44.0,72.0
3.473,0.12,-0.41,9.82,-0.0,-0.01,-0.0,25.0,-44.0,72.0
3.485,0.12,-0.43,9.8,-0.0,-0.01,0.0,28.0,-42.0,72.0
3.498,0.12,-0.43,9.8,-0.0,-0.01,0.0,28.0,-42.0,72.0
3.51,0.13,-0.44,9.81,-0.0,-0.01,0.0,28.0,-42.0,72.0
3.521,0.12,-0.46,9.81,-0.0,-0.01,0.0,28.0,-42.0,72.0
3.533,0.12,-0.46,9.81,-0.0,-0.01,0.0,28.0,-42.0,72.0
3.546,0.13,-0.47,9.79,-0.0,-0.01,-0.0,28.0,-42.0,72.0
3.558,0.13,-0.47,9.79,-0.0,-0.01,-0.0,28.0,-42.0,72.0
3.569,0.13,-0.46,9.8,-0.0,-0.01,-0.0,28.0,-42.0,72.0
3.58,0.13,-0.48,9.82,-0.0,-0.01,-0.0,28.0,-42.0,72.0
3.594,0.13,-0.48,9.82,-0.0,-0.01,-0.0,28.0,-42.0,72.0
3.605,0.13,-0.51,9.79,-0.0,-0.01,-0.0,25.0,-42.0,77.0
3.617,0.13,-0.51,9.79,-0.0,-0.01,-0.0,25.0,-42.0,77.0
3.628,0.13,-0.54,9.81,-0.0,-0.01,-0.0,25.0,-42.0,77.0
3.641,0.13,-0.52,9.82,0.0,-0.01,-0.0,25.0,-42.0,77.0
3.653,0.13,-0.52,9.82,0.0,-0.01,-0.0,25.0,-42.0,77.0
3.664,0.12,-0.51,9.81,0.0,-0.01,-0.0,25.0,-42.0,77.0
3.675,0.12,-0.51,9.81,0.0,-0.01,-0.0,25.0,-42.0,77.0
3.687,0.12,-0.5,9.81,-0.0,-0.01,0.0,25.0,-42.0,77.0
3.7,0.12,-0.5,9.81,-0.0,-0.01,0.0,25.0,-42.0,77.0
3.711,0.13,-0.5,9.82,-0.0,-0.01,0.0,25.0,-42.0,77.0
3.723,0.13,-0.49,9.81,-0.0,-0.01,0.0,28.0,-44.0,72.0
3.735,0.13,-0.49,9.81,-0.0,-0.01,0.0,28.0,-44.0,72.0
3.747,0.13,-0.5,9.77,-0.0,-0.01,-0.0,28.0,-44.0,72.0
3.759,0.13,-0.5,9.77,-0.0,-0.01,-0.0,28.0,-44.0,72.0
3.771,0.12,-0.51,9.82,0.0,-0.01,0.0,28.0,-44.0,72.0
3.783,0.13,-0.49,9.83,-0.0,-0.01,0.0,28.0,-44.0,72.0
3.796,0.13,-0.49,9.83,-0.0,-0.01,0.0,28.0,-44.0,72.0
3.807,0.14,-0.48,9.82,0.0,-0.01,0.0,28.0,-44.0,72.0
3.818,0.14,-0.48,9.82,0.0,-0.01,0.0,28.0,-44.0,72.0
3.829,0.13,-0.49,9.82,0.0,-0.01,-0.0,28.0,-44.0,72.0
3.843,0.12,-0.5,9.8,0.0,-0.01,-0.0,28.0,-44.0,72.0
3.855,0.12,-0.5,9.8,0.0,-0.01,-0.0,28.0,-44.0,72.0
3.866,0.13,-0.47,9.79,0.0,-0.01,-0.0,23.0,-42.0,75.0
3.877,0.13,-0.47,9.79,0.0,-0.01,-0.0,23.0,-42.0,75.0
3.891,0.12,-0.49,9.81,0.0,-0.01,-0.0,23.0,-42.0,75.0
3.902,0.12,-0.48,9.8,0.0,-0.01,0.0,23.0,-42.0,75.0
3.914,0.12,-0.48,9.8,0.0,-0.01,0.0,23.0,-42.0,75.0
3.925,0.13,-0.47,9.8,0.0,-0.01,-0.0,23.0,-42.0,75.0
3.937,0.13,-0.47,9.8,0.0,-0.01,-0.0,23.0,-42.0,75.0
3.95,0.13,-0.49,9.8,0.0,-0.01,-0.0,23.0,-42.0,75.0
3.962,0.13,-0.5,9.8,0.0,-0.01,-0.0,23.0,-42.0,75.0
3.974,0.13,-0.5,9.8,0.0,-0.01,-0.0,23.0,-42.0,75.0
3.985,0.13,-0.49,9.79,0.0,-0.01,0.0,25.0,-42.0,72.0
3.998,0.13,-0.49,9.79,0.0,-0.01,0.0,25.0,-42.0,72.0
4.01,0.11,-0.5,9.78,-0.0,-0.01,0.0,25.0,-42.0,72.0
4.022,0.13,-0.5,9.8,-0.0,-0.01,-0.0,25.0,-42.0,72.0
4.033,0.13,-0.5,9.8,-0.0,-0.01,-0.0,25.0,-42.0,72.0
4.046,0.12,-0.48,9.8,0.0,-0.01,-0.0,25.0,-42.0,72.0
4.057,0.12,-0.48,9.8,0.0,-0.01,-0.0,25.0,-42.0,72.0
4.068,0.13,-0.47,9.82,0.0,-0.01,-0.0,25.0,-42.0,72.0
4.08,0.13,-0.47,9.82,0.0,-0.01,-0.0,25.0,-42.0,72.0
4.093,0.13,-0.47,9.81,-0.0,-0.01,0.0,25.0,-42.0,72.0
4.105,0.13,-0.48,9.79,0.0,-0.01,0.0,25.0,-42.0,75.0
4.116,0.13,-0.48,9.79,0.0,-0.01,0.0,25.0,-42.0,75.0
4.127,0.12,-0.46,9.8,0.0,-0.01,-0.0,25.0,-42.0,75.0
4.14,0.12,-0.46,9.8,0.0,-0.01,-0.0,25.0,-42.0,75.0
4.151,0.11,-0.48,9.83,-0.0,-0.01,-0.0,25.0,-42.0,75.0
4.162,0.13,-0.46,9.82,-0.0,-0.01,-0.0,25.0,-42.0,75.0
4.174,0.13,-0.46,9.82,-0.0,-0.01,-0.0,25.0,-42.0,75.0
4.187,0.13,-0.47,9.8,-0.0,-0.01,0.0,25.0,-42.0,75.0
4.199,0.13,-0.47,9.8,-0.0,-0.01,0.0,25.0,-42.0,75.0
4.211,0.12,-0.48,9.81,0.0,-0.01,0.0,25.0,-42.0,75.0
4.222,0.13,-0.45,9.81,0.0,-0.01,-0.0,25.0,-44.0,75.0
4.233,0.13,-0.45,9.81,0.0,-0.01,-0.0,25.0,-44.0,75.0
4.247,0.13,-0.46,9.78,-0.0,-0.01,-0.0,25.0,-44.0,75.0
4.258,0.13,-0.46,9.78,-0.0,-0.01,-0.0,25.0,-44.0,75.0
4.27,0.13,-0.47,9.82,0.0,-0.01,-0.0,25.0,-44.0,75.0
4.282,0.14,-0.47,9.81,0.0,-0.01,-0.0,25.0,-44.0,75.0
4.296,0.14,-0.47,9.81,0.0,-0.01,-0.0,25.0,-44.0,75.0
4.308,0.12,-0.46,9.82,0.0,-0.01,0.0,25.0,-44.0,75.0
4.32,0.12,-0.46,9.82,0.0,-0.01,0.0,25.0,-44.0,75.0
4.331,0.11,-0.46,9.77,0.0,-0.01,-0.0,25.0,-44.0,75.0
4.345,0.13,-0.47,9.81,0.0,-0.01,-0.0,25.0,-44.0,75.0
4.357,0.13,-0.47,9.81,0.0,-0.01,-0.0,25.0,-44.0,75.0
4.368,0.13,-0.47,9.77,-0.0,-0.01,0.0,23.0,-42.0,77.0
4.379,0.13,-0.47,9.77,-0.0,-0.01,0.0,23.0,-42.0,77.0
4.393,0.14,-0.46,9.81,-0.0,-0.01,-0.0,23.0,-42.0,77.0
4.404,0.14,-0.47,9.8,0.0,-0.01,0.0,23.0,-42.0,77.0
4.416,0.14,-0.47,9.8,0.0,-0.01,0.0,23.0,-42.0,77.0
4.427,0.13,-0.46,9.8,-0.0,-0.01,0.0,23.0,-42.0,77.0
4.441,0.13,-0.46,9.8,-0.0,-0.01,0.0,23.0,-42.0,77.0
4.452,1.15,3.67,7.52,-0.03,0.24,0.0,23.0,-42.0,77.0
4.463,-0.36,6.14,9.86,-0.07,0.16,0.01,23.0,-42.0,77.0
4.474,-0.36,6.14,9.86,-0.07,0.16,0.01,23.0,-42.0,77.0
