time,ax,ay,az,gx,gy,gz,mx,my,mz
0.727,4.2,0.62,12.56,0.76,2.77,0.13,72.0,-26.0,58.0
0.738,4.2,0.62,12.56,0.76,2.77,0.13,72.0,-26.0,58.0
0.752,4.1,0.37,13.41,0.59,2.13,0.0,72.0,-26.0,58.0
0.764,5.21,0.03,14.21,0.44,2.13,-0.08,72.0,-26.0,58.0
0.775,5.21,0.03,14.21,0.44,2.13,-0.08,72.0,-26.0,58.0
0.787,5.41,-0.27,13.96,0.31,2.5,-0.08,72.0,-26.0,58.0
0.798,5.41,-0.27,13.96,0.31,2.5,-0.08,72.0,-26.0,58.0
0.811,4.29,-0.41,13.9,0.23,2.72,-0.06,72.0,-26.0,58.0
0.822,2.73,-0.37,14.19,0.18,2.68,-0.08,44.0,-22.0,79.0
0.834,2.73,-0.37,14.19,0.18,2.68,-0.08,44.0,-22.0,79.0
0.846,1.47,-0.51,14.88,0.16,2.54,-0.14,44.0,-22.0,79.0
0.859,1.47,-0.51,14.88,0.16,2.54,-0.14,44.0,-22.0,79.0
0.87,1.36,-0.87,15.42,0.18,2.56,-0.19,44.0,-22.0,79.0
0.882,1.14,-1.18,16.32,0.23,2.55,-0.22,44.0,-22.0,79.0
0.894,1.14,-1.18,16.32,0.23,2.55,-0.22,44.0,-22.0,79.0
0.908,0.6,-1.01,16.92,0.27,2.24,-0.25,44.0,-22.0,79.0
0.919,0.6,-1.01,16.92,0.27,2.24,-0.25,44.0,-22.0,79.0
0.931,0.42,-0.98,16.05,0.25,1.81,-0.29,44.0,-22.0,79.0
0.942,0.49,-0.6,15.2,0.21,1.43,-0.34,16.0,-18.0,87.0
0.954,0.49,-0.6,15.2,0.21,1.43,-0.34,16.0,-18.0,87.0
0.967,0.45,-0.43,14.62,0.17,1.24,-0.39,16.0,-18.0,87.0
0.979,0.45,-0.43,14.62,0.17,1.24,-0.39,16.0,-18.0,87.0
0.991,0.41,-0.29,14.52,0.14,1.2,-0.43,16.0,-18.0,87.0
1.003,0.25,-0.22,13.73,0.12,1.19,-0.44,16.0,-18.0,87.0
1.017,0.25,-0.22,13.73,0.12,1.19,-0.44,16.0,-18.0,87.0
1.028,-0.12,-0.31,12.34,0.1,1.21,-0.41,16.0,-18.0,87.0
1.04,-0.07,-0.42,11.0,0.13,1.19,-0.38,16.0,-18.0,87.0
1.052,-0.07,-0.42,11.0,0.13,1.19,-0.38,16.0,-18.0,87.0
1.067,0.18,-0.15,10.71,0.19,1.1,-0.37,7.0,-18.0,90.0
1.078,0.18,-0.15,10.71,0.19,1.1,-0.37,7.0,-18.0,90.0
1.09,5.75,0.51,27.7,0.12,0.42,-0.36,7.0,-18.0,90.0
1.102,-0.54,0.27,12.24,-0.27,-1.15,-0.32,7.0,-18.0,90.0
1.115,-0.54,0.27,12.24,-0.27,-1.15,-0.32,7.0,-18.0,90.0
1.126,-0.29,0.07,7.85,-0.28,-0.97,-0.41,7.0,-18.0,90.0
1.138,-0.29,0.07,7.85,-0.28,-0.97,-0.41,7.0,-18.0,90.0
1.149,0.34,-0.5,7.58,-0.12,-0.38,-0.36,7.0,-18.0,90.0
1.162,-1.29,-1.15,11.94,-0.01,0.13,-0.24,7.0,-18.0,90.0
1.173,-1.29,-1.15,11.94,-0.01,0.13,-0.24,7.0,-18.0,90.0
1.185,1.4,-0.68,10.76,-0.09,-0.18,-0.19,7.0,-18.0,90.0
1.196,1.4,-0.68,10.76,-0.09,-0.18,-0.19,7.0,-18.0,90.0
1.207,0.07,-0.45,9.23,-0.12,-0.3,-0.1,13.0,-24.0,87.0
1.221,0.07,-0.33,8.96,-0.14,-0.15,-0.08,13.0,-24.0,87.0
1.233,0.07,-0.33,8.96,-0.14,-0.15,-0.08,13.0,-24.0,87.0
1.244,-2.04,-0.28,9.51,-0.12,-0.25,-0.08,13.0,-24.0,87.0
1.255,-2.04,-0.28,9.51,-0.12,-0.25,-0.08,13.0,-24.0,87.0
1.269,-0.85,0.06,9.25,-0.08,-0.39,-0.08,13.0,-24.0,87.0
1.28,1.62,-0.21,13.47,0.02,-0.61,-0.07,13.0,-24.0,87.0
1.291,1.62,-0.21,13.47,0.02,-0.61,-0.07,13.0,-24.0,87.0
1.303,1.16,-1.07,9.62,0.13,0.08,-0.08,13.0,-24.0,87.0
1.316,1.16,-1.07,9.62,0.13,0.08,-0.08,13.0,-24.0,87.0
1.327,0.85,-0.43,9.24,0.15,0.13,-0.09,20.0,-26.0,87.0
1.339,0.85,-0.43,9.24,0.15,0.13,-0.09,20.0,-26.0,87.0
1.35,0.45,-0.46,9.66,0.14,0.15,-0.06,20.0,-26.0,87.0
1.364,0.28,-0.52,9.81,0.15,0.12,-0.06,20.0,-26.0,87.0
1.376,0.28,-0.52,9.81,0.15,0.12,-0.06,20.0,-26.0,87.0
1.387,0.62,-0.42,9.63,0.14,0.11,-0.06,20.0,-26.0,87.0
1.398,0.62,-0.42,9.63,0.14,0.11,-0.06,20.0,-26.0,87.0
1.412,0.28,-0.34,9.74,0.14,0.12,-0.06,20.0,-26.0,87.0
1.423,-0.0,-0.17,10.0,0.14,0.12,-0.07,20.0,-26.0,87.0
1.434,-0.0,-0.17,10.0,0.14,0.12,-0.07,20.0,-26.0,87.0
1.446,0.12,-0.12,9.87,0.14,0.12,-0.07,16.0,-24.0,84.0
1.457,0.12,-0.12,9.87,0.14,0.12,-0.07,16.0,-24.0,84.0
1.471,0.3,-0.15,9.72,0.14,0.12,-0.06,16.0,-24.0,84.0
1.483,0.28,-0.22,9.75,0.15,0.13,-0.06,16.0,-24.0,84.0
1.494,0.28,-0.22,9.75,0.15,0.13,-0.06,16.0,-24.0,84.0
1.505,0.16,-0.28,9.85,0.14,0.14,-0.07,16.0,-24.0,84.0
1.519,0.16,-0.28,9.85,0.14,0.14,-0.07,16.0,-24.0,84.0
1.53,0.16,-0.34,9.85,0.14,0.14,-0.06,16.0,-24.0,84.0
1.542,0.24,-0.37,9.79,0.14,0.13,-0.07,16.0,-24.0,84.0
1.554,0.24,-0.37,9.79,0.14,0.13,-0.07,16.0,-24.0,84.0
1.567,0.24,-0.41,9.77,0.14,0.14,-0.06,20.0,-26.0,84.0
1.578,0.24,-0.41,9.77,0.14,0.14,-0.06,20.0,-26.0,84.0
1.59,0.19,-0.43,9.81,0.14,0.14,-0.07,20.0,-26.0,84.0
1.601,0.2,-0.46,9.81,0.14,0.14,-0.06,20.0,-26.0,84.0
1.614,0.2,-0.46,9.81,0.14,0.14,-0.06,20.0,-26.0,84.0
1.626,0.23,-0.48,9.83,0.14,0.14,-0.06,20.0,-26.0,84.0
1.638,0.23,-0.48,9.83,0.14,0.14,-0.06,20.0,-26.0,84.0
1.649,0.22,-0.49,9.8,0.14,0.14,-0.06,20.0,-26.0,84.0
1.661,0.2,-0.49,9.81,0.14,0.14,-0.07,20.0,-26.0,84.0
1.674,0.2,-0.49,9.81,0.14,0.14,-0.07,20.0,-26.0,84.0
1.686,0.2,-0.48,9.8,0.14,0.14,-0.06,20.0,-26.0,84.0
1.697,0.2,-0.48,9.8,0.14,0.14,-0.06,20.0,-26.0,84.0
1.709,0.21,-0.44,9.79,0.14,0.14,-0.06,16.0,-24.0,87.0
1.722,0.2,-0.42,9.81,0.14,0.14,-0.06,16.0,-24.0,87.0
1.733,0.2,-0.42,9.81,0.14,0.14,-0.06,16.0,-24.0,87.0
1.745,0.18,-0.42,9.81,0.15,0.14,-0.06,16.0,-24.0,87.0
1.757,0.18,-0.42,9.81,0.15,0.14,-0.06,16.0,-24.0,87.0
1.771,0.19,-0.4,9.81,0.15,0.14,-0.06,16.0,-24.0,87.0
1.782,0.2,-0.34,9.81,0.14,0.14,-0.06,16.0,-24.0,87.0
1.793,0.2,-0.34,9.81,0.14,0.14,-0.06,16.0,-24.0,87.0
1.805,0.2,-0.31,9.81,0.15,0.14,-0.07,16.0,-24.0,87.0
1.818,0.2,-0.31,9.81,0.15,0.14,-0.07,16.0,-24.0,87.0
1.83,0.21,-0.33,9.77,0.15,0.14,-0.06,20.0,-27.0,87.0
1.842,0.21,-0.28,9.8,0.14,0.14,-0.06,20.0,-27.0,87.0
1.853,0.21,-0.28,9.8,0.14,0.14,-0.06,20.0,-27.0,87.0
1.864,0.16,-0.4,9.86,0.14,0.14,-0.06,20.0,-27.0,87.0
1.878,0.16,-0.4,9.86,0.14,0.14,-0.06,20.0,-27.0,87.0
1.89,0.22,-0.44,9.79,0.14,0.13,-0.06,20.0,-27.0,87.0
1.902,0.23,-0.44,9.79,0.14,0.13,-0.06,20.0,-27.0,87.0
1.914,0.23,-0.44,9.79,0.14,0.13,-0.06,20.0,-27.0,87.0
1.928,0.2,-0.38,9.84,0.14,0.14,-0.06,20.0,-27.0,87.0
1.94,0.2,-0.38,9.84,0.14,0.14,-0.06,20.0,-27.0,87.0
1.951,0.21,-0.35,9.79,0.14,0.14,-0.06,16.0,-27.0,84.0
1.962,0.23,-0.33,9.79,0.14,0.14,-0.06,16.0,-27.0,84.0
1.976,0.23,-0.33,9.79,0.14,0.14,-0.06,16.0,-27.0,84.0
1.987,0.24,-0.42,9.82,0.14,0.13,-0.06,16.0,-27.0,84.0
1.998,0.24,-0.42,9.82,0.14,0.13,-0.06,16.0,-27.0,84.0
2.01,0.15,-0.57,9.87,0.14,0.13,-0.06,16.0,-27.0,84.0
2.023,0.25,-0.62,9.79,0.14,0.13,-0.06,16.0,-27.0,84.0
2.034,0.25,-0.62,9.79,0.14,0.13,-0.06,16.0,-27.0,84.0
2.045,0.17,-0.63,9.82,0.14,0.14,-0.06,16.0,-27.0,84.0
2.057,0.17,-0.63,9.82,0.14,0.14,-0.06,16.0,-27.0,84.0
2.069,0.23,-0.55,9.75,0.14,0.13,-0.06,20.0,-26.0,84.0
2.082,0.23,-0.46,9.77,0.14,0.13,-0.06,20.0,-26.0,84.0
2.094,0.23,-0.46,9.77,0.14,0.13,-0.06,20.0,-26.0,84.0
2.106,0.23,-0.39,9.8,0.14,0.14,-0.06,20.0,-26.0,84.0
2.117,0.23,-0.39,9.8,0.14,0.14,-0.06,20.0,-26.0,84.0
2.13,0.21,-0.3,9.8,0.14,0.14,-0.06,20.0,-26.0,84.0
2.142,0.19,-0.33,9.81,0.14,0.14,-0.06,20.0,-26.0,84.0
2.153,0.19,-0.33,9.81,0.14,0.14,-0.06,20.0,-26.0,84.0
2.165,0.27,-0.43,9.78,0.14,0.14,-0.06,20.0,-26.0,84.0
2.169,0.27,-0.43,9.78,0.14,0.14,-0.06,20.0,-26.0,84.0
2.248,0.19,-0.35,9.8,0.14,0.13,-0.06,26.0,-26.0,84.0
2.325,0.22,-0.25,9.76,0.14,0.14,-0.06,16.0,-26.0,84.0
2.405,0.2,-0.31,9.85,0.14,0.13,-0.06,16.0,-26.0,84.0
2.494,0.21,-0.39,9.8,0.14,0.13,-0.06,16.0,-26.0,84.0
2.505,0.24,-0.31,9.77,0.14,0.14,-0.06,16.0,-26.0,84.0
2.517,0.24,-0.31,9.77,0.14,0.14,-0.06,16.0,-26.0,84.0
2.528,0.21,-0.34,9.81,0.14,0.14,-0.06,16.0,-26.0,84.0
2.539,0.21,-0.34,9.81,0.14,0.14,-0.06,16.0,-26.0,84.0
2.551,0.24,-0.33,9.87,0.14,0.14,-0.06,16.0,-26.0,84.0
2.563,0.18,-0.36,9.85,0.14,0.13,-0.06,16.0,-26.0,84.0
2.575,0.18,-0.36,9.85,0.14,0.13,-0.06,16.0,-26.0,84.0
2.586,0.35,-0.51,9.87,0.14,0.13,-0.06,20.0,-26.0,87.0
2.6,0.35,-0.51,9.87,0.14,0.13,-0.06,20.0,-26.0,87.0
2.611,0.16,-0.57,9.69,0.14,0.13,-0.06,20.0,-26.0,87.0
2.623,0.33,-0.34,9.78,0.15,0.12,-0.06,20.0,-26.0,87.0
2.634,0.33,-0.34,9.78,0.15,0.12,-0.06,20.0,-26.0,87.0
2.647,0.09,-0.29,9.86,0.14,0.14,-0.06,20.0,-26.0,87.0
2.658,0.09,-0.29,9.86,0.14,0.14,-0.06,20.0,-26.0,87.0
2.67,0.2,-0.4,9.86,0.14,0.13,-0.06,20.0,-26.0,87.0
2.68,0.2,-0.4,9.86,0.14,0.13,-0.06,20.0,-26.0,87.0
2.694,0.24,-0.45,9.76,0.14,0.13,-0.06,20.0,-26.0,87.0
2.705,0.16,-0.39,9.85,0.14,0.14,-0.06,16.0,-24.0,87.0
2.717,0.16,-0.39,9.85,0.14,0.14,-0.06,16.0,-24.0,87.0
2.728,0.11,-0.53,9.83,0.14,0.14,-0.06,16.0,-24.0,87.0
2.74,0.11,-0.53,9.83,0.14,0.14,-0.06,16.0,-24.0,87.0
2.754,0.2,-0.5,9.55,0.13,0.14,-0.06,16.0,-24.0,87.0
2.766,0.06,-0.46,9.64,0.14,0.14,-0.06,16.0,-24.0,87.0
2.777,0.06,-0.46,9.64,0.14,0.14,-0.06,16.0,-24.0,87.0
2.788,0.12,-0.35,10.01,0.15,0.1,-0.07,16.0,-24.0,87.0
2.802,0.36,-0.34,9.85,0.14,0.12,-0.06,16.0,-24.0,87.0
2.813,0.36,-0.34,9.85,0.14,0.12,-0.06,16.0,-24.0,87.0
2.826,0.2,-0.42,9.78,0.14,0.13,-0.06,20.0,-26.0,87.0
2.838,0.2,-0.42,9.78,0.14,0.13,-0.06,20.0,-26.0,87.0
2.851,0.22,-0.37,9.81,0.14,0.13,-0.06,20.0,-26.0,87.0
2.862,0.16,-0.44,9.96,0.14,0.13,-0.06,20.0,-26.0,87.0
2.874,0.16,-0.44,9.96,0.14,0.13,-0.06,20.0,-26.0,87.0
2.885,0.19,-0.45,9.85,0.14,0.12,-0.06,20.0,-26.0,87.0
2.898,0.19,-0.45,9.85,0.14,0.12,-0.06,20.0,-26.0,87.0
2.91,0.36,-0.41,9.75,0.14,0.11,-0.06,20.0,-26.0,87.0
2.921,0.36,-0.41,9.75,0.14,0.11,-0.06,20.0,-26.0,87.0
2.933,0.22,-0.44,9.79,0.14,0.13,-0.06,20.0,-26.0,87.0
2.945,0.13,-0.37,9.74,0.14,0.13,-0.06,20.0,-26.0,84.0
2.958,0.13,-0.37,9.74,0.14,0.13,-0.06,20.0,-26.0,84.0
2.97,0.19,-0.39,9.74,0.14,0.12,-0.06,20.0,-26.0,84.0
2.98,0.19,-0.39,9.74,0.14,0.12,-0.06,20.0,-26.0,84.0
2.992,0.23,-0.45,10.04,0.14,0.13,-0.06,20.0,-26.0,84.0
3.005,0.16,-0.48,9.64,0.14,0.13,-0.06,20.0,-26.0,84.0
3.017,0.16,-0.48,9.64,0.14,0.13,-0.06,20.0,-26.0,84.0
3.028,0.33,-0.45,9.86,0.14,0.13,-0.06,20.0,-26.0,84.0
3.04,0.33,-0.45,9.86,0.14,0.13,-0.06,20.0,-26.0,84.0
3.054,0.09,-0.58,9.8,0.15,0.13,-0.06,20.0,-26.0,84.0
3.066,0.24,-0.52,9.94,0.14,0.13,-0.06,20.0,-26.0,84.0
3.077,0.24,-0.52,9.94,0.14,0.13,-0.06,20.0,-26.0,84.0
3.089,0.35,-0.51,9.92,0.14,0.13,-0.06,16.0,-26.0,87.0
3.102,1.14,-0.09,9.52,0.16,0.15,-0.06,16.0,-26.0,87.0
3.114,1.14,-0.09,9.52,0.16,0.15,-0.06,16.0,-26.0,87.0
3.125,0.34,0.12,10.4,0.16,0.2,-0.04,16.0,-26.0,87.0
3.137,0.34,0.12,10.4,0.16,0.2,-0.04,16.0,-26.0,87.0
3.149,0.02,-3.24,10.16,0.16,0.16,-0.05,16.0,-26.0,87.0
3.162,0.02,-3.24,10.16,0.16,0.16,-0.05,16.0,-26.0,87.0
3.173,0.11,-2.89,9.62,0.16,0.14,-0.04,16.0,-26.0,87.0
3.185,0.14,-1.51,9.77,0.17,0.15,-0.02,16.0,-26.0,87.0
3.197,0.14,-1.51,9.77,0.17,0.15,-0.02,16.0,-26.0,87.0
3.201,0.14,-1.51,9.77,0.17,0.15,-0.02,16.0,-26.0,87.0
3.279,0.04,-0.48,9.6,0.16,0.12,0.23,16.0,-27.0,87.0
3.357,0.05,-0.3,10.16,0.14,0.15,-0.07,16.0,-27.0,84.0
3.435,0.18,-0.42,9.83,0.14,0.14,-0.07,16.0,-27.0,84.0
3.526,0.23,-0.34,9.82,0.14,0.13,-0.06,13.0,-24.0,87.0
3.537,0.23,-0.34,9.82,0.14,0.13,-0.06,13.0,-24.0,87.0
3.549,0.26,-0.35,9.8,0.14,0.14,-0.06,13.0,-24.0,87.0
3.561,0.26,-0.35,9.8,0.14,0.14,-0.06,13.0,-24.0,87.0
3.574,0.23,-0.35,9.8,0.14,0.14,-0.06,13.0,-24.0,87.0
3.586,0.21,-0.31,9.78,0.14,0.14,-0.06,16.0,-27.0,84.0
3.598,0.21,-0.31,9.78,0.14,0.14,-0.06,16.0,-27.0,84.0
3.609,0.24,-0.28,9.79,0.14,0.14,-0.06,16.0,-27.0,84.0
3.621,0.24,-0.28,9.79,0.14,0.14,-0.06,16.0,-27.0,84.0
3.634,0.23,-0.29,9.83,0.14,0.14,-0.07,16.0,-27.0,84.0
3.646,0.23,-0.3,9.82,0.14,0.14,-0.07,16.0,-27.0,84.0
3.657,0.23,-0.3,9.82,0.14,0.14,-0.07,16.0,-27.0,84.0
3.669,0.21,-0.34,9.8,0.14,0.14,-0.07,16.0,-27.0,84.0
3.682,0.21,-0.34,9.8,0.14,0.14,-0.07,16.0,-27.0,84.0
3.694,0.27,-0.4,9.79,0.14,0.14,-0.06,16.0,-27.0,84.0
3.705,0.21,-0.41,9.8,0.14,0.13,-0.06,16.0,-26.0,87.0
3.717,0.21,-0.41,9.8,0.14,0.13,-0.06,16.0,-26.0,87.0
3.731,0.25,-0.46,9.79,0.14,0.13,-0.06,16.0,-26.0,87.0
3.743,0.2,-0.47,9.79,0.14,0.14,-0.06,16.0,-26.0,87.0
3.755,0.2,-0.47,9.79,0.14,0.14,-0.06,16.0,-26.0,87.0
3.766,0.2,-0.43,9.81,0.14,0.14,-0.06,16.0,-26.0,87.0
3.779,0.2,-0.43,9.81,0.14,0.14,-0.06,16.0,-26.0,87.0
3.79,0.23,-0.43,9.81,0.15,0.13,-0.06,16.0,-26.0,87.0
3.802,0.23,-0.43,9.81,0.15,0.13,-0.06,16.0,-26.0,87.0
3.813,0.21,-0.49,9.83,0.14,0.13,-0.06,16.0,-26.0,87.0
3.825,0.22,-0.6,9.81,0.14,0.13,-0.06,16.0,-26.0,87.0
3.838,0.22,-0.6,9.81,0.14,0.13,-0.06,16.0,-26.0,87.0
3.849,0.25,-0.57,9.75,0.14,0.13,-0.06,16.0,-26.0,87.0
3.861,0.25,-0.57,9.75,0.14,0.13,-0.06,16.0,-26.0,87.0
3.872,0.23,-0.53,9.77,0.14,0.13,-0.06,16.0,-26.0,87.0
3.886,0.25,-0.45,9.83,0.14,0.13,-0.06,16.0,-26.0,87.0
3.897,0.25,-0.45,9.83,0.14,0.13,-0.06,16.0,-26.0,87.0
3.909,0.28,-0.4,9.79,0.14,0.13,-0.06,16.0,-26.0,87.0
3.92,0.28,-0.4,9.79,0.14,0.13,-0.06,16.0,-26.0,87.0
3.933,0.25,-0.33,9.8,0.14,0.13,-0.06,16.0,-26.0,87.0
3.944,0.22,-0.34,9.82,0.14,0.13,-0.06,20.0,-27.0,84.0
3.956,0.22,-0.34,9.82,0.14,0.13,-0.06,20.0,-27.0,84.0
3.967,0.22,-0.34,9.77,0.14,0.13,-0.06,20.0,-27.0,84.0
3.981,0.22,-0.34,9.77,0.14,0.13,-0.06,20.0,-27.0,84.0
3.994,0.23,-0.36,9.81,0.14,0.14,-0.06,20.0,-27.0,84.0
4.006,0.28,-0.39,9.79,0.14,0.13,-0.06,20.0,-27.0,84.0
4.018,0.28,-0.39,9.79,0.14,0.13,-0.06,20.0,-27.0,84.0
4.03,0.25,-0.39,9.82,0.14,0.13,-0.06,20.0,-27.0,84.0
4.043,0.25,-0.47,9.77,0.14,0.13,-0.06,20.0,-27.0,84.0
4.055,0.25,-0.47,9.77,0.14,0.13,-0.06,20.0,-27.0,84.0
4.066,0.21,-0.55,9.9,0.14,0.13,-0.06,20.0,-27.0,84.0
4.078,0.21,-0.55,9.9,0.14,0.13,-0.06,20.0,-27.0,84.0
4.092,0.28,-0.5,9.75,0.14,0.13,-0.06,16.0,-27.0,84.0
4.104,0.23,-0.4,9.73,0.14,0.14,-0.06,16.0,-27.0,84.0
4.115,0.23,-0.4,9.73,0.14,0.14,-0.06,16.0,-27.0,84.0
4.127,0.26,-0.42,9.79,0.14,0.13,-0.06,16.0,-27.0,84.0
4.14,0.26,-0.42,9.79,0.14,0.13,-0.06,16.0,-27.0,84.0
4.151,0.27,-0.36,9.79,0.14,0.13,-0.06,16.0,-27.0,84.0
4.162,0.27,-0.36,9.79,0.14,0.13,-0.06,16.0,-27.0,84.0
4.174,0.28,-0.42,9.86,0.14,0.13,-0.06,16.0,-27.0,84.0
4.188,0.25,-0.43,9.81,0.14,0.13,-0.06,16.0,-27.0,84.0
4.2,0.25,-0.43,9.81,0.14,0.13,-0.06,16.0,-27.0,84.0
4.212,0.27,-0.33,9.77,0.14,0.14,-0.06,16.0,-27.0,84.0
4.223,0.27,-0.33,9.77,0.14,0.14,-0.06,16.0,-27.0,84.0
4.234,0.24,-0.34,9.82,0.14,0.14,-0.06,16.0,-27.0,84.0
4.248,0.21,-0.38,9.85,0.14,0.13,-0.06,16.0,-27.0,84.0
4.259,0.21,-0.38,9.85,0.14,0.13,-0.06,16.0,-27.0,84.0
4.27,0.31,-0.37,9.77,0.14,0.14,-0.06,16.0,-27.0,84.0
4.282,0.31,-0.37,9.77,0.14,0.14,-0.06,16.0,-27.0,84.0
4.295,0.16,-0.34,9.79,0.14,0.14,-0.06,16.0,-27.0,84.0
4.307,0.16,-0.23,9.88,0.14,0.14,-0.05,16.0,-27.0,84.0
4.318,0.16,-0.23,9.88,0.14,0.14,-0.05,16.0,-27.0,84.0
4.33,0.22,-0.61,10.2,0.13,0.11,-0.05,16.0,-27.0,90.0
4.342,0.22,-0.61,10.2,0.13,0.11,-0.05,16.0,-27.0,90.0
4.354,0.51,-0.74,9.76,0.15,0.14,-0.06,16.0,-27.0,90.0
4.366,0.34,-0.47,9.89,0.14,0.15,-0.06,16.0,-27.0,90.0
4.378,0.34,-0.47,9.89,0.14,0.15,-0.06,16.0,-27.0,90.0
4.391,0.16,-0.94,10.13,0.15,0.13,-0.06,16.0,-27.0,90.0
4.402,0.16,-0.94,10.13,0.15,0.13,-0.06,16.0,-27.0,90.0
4.414,0.29,-0.92,9.67,0.16,0.09,-0.06,16.0,-27.0,90.0
4.425,0.41,-0.74,9.65,0.16,0.1,-0.06,16.0,-27.0,90.0
4.437,0.41,-0.74,9.65,0.16,0.1,-0.06,16.0,-27.0,90.0
4.451,0.23,-0.54,9.88,0.15,0.13,-0.06,16.0,-27.0,90.0
4.463,0.23,-0.54,9.88,0.15,0.13,-0.06,16.0,-27.0,90.0
4.475,0.29,-0.53,9.83,0.15,0.13,-0.06,20.0,-26.0,84.0
4.487,0.3,-0.56,9.78,0.15,0.13,-0.06,20.0,-26.0,84.0
4.5,0.3,-0.56,9.78,0.15,0.13,-0.06,20.0,-26.0,84.0
4.512,0.19,-0.52,9.85,0.14,0.14,-0.06,20.0,-26.0,84.0
4.523,0.19,-0.52,9.85,0.14,0.14,-0.06,20.0,-26.0,84.0
4.535,0.26,-0.57,9.71,0.14,0.13,-0.06,20.0,-26.0,84.0
4.549,0.31,-0.5,9.84,0.14,0.13,-0.06,20.0,-26.0,84.0
4.561,0.31,-0.5,9.84,0.14,0.13,-0.06,20.0,-26.0,84.0
4.572,0.08,7.22,5.15,0.14,0.17,-0.06,20.0,-26.0,84.0
4.584,0.58,7.77,10.97,0.06,-0.3,-0.06,16.0,-27.0,84.0
4.597,0.58,7.77,10.97,0.06,-0.3,-0.06,16.0,-27.0,84.0
4.609,0.85,-0.29,9.16,0.08,-0.48,-0.04,16.0,-27.0,84.0
4.621,0.85,-0.29,9.16,0.08,-0.48,-0.04,16.0,-27.0,84.0
4.632,0.34,0.47,10.31,0.06,-0.13,-0.03,16.0,-27.0,84.0
4.645,0.09,5.38,10.31,0.14,0.19,-0.01,16.0,-27.0,84.0
4.657,0.09,5.38,10.31,0.14,0.19,-0.01,16.0,-27.0,84.0
4.669,-0.27,6.56,9.87,0.1,0.19,-0.01,16.0,-27.0,84.0
4.68,-0.27,6.56,9.87,0.1,0.19,-0.01,16.0,-27.0,84.0
4.692,0.39,5.67,9.8,0.11,-0.06,-0.01,16.0,-27.0,84.0
