time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.001,-8.02,0.61,-6.0,-0.01,-3.37,-0.0,-66.0,39.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,-8.02,0.61,-6.0,-0.01,-3.37,-0.0,-66.0,39.0,-74.0,10.034565262132684,106.55045753069294,193.0876270429656,-0.008070261881740735,-2.719678254146628,0.0,-0.11296381835032437,0.008592011121408711,-0.08451158480074143,0.0,0.0,0.0
0.024,-7.87,1.03,-6.42,0.02,-3.36,0.02,-66.0,39.0,-74.0,10.034565262132684,106.55045753069294,193.0876270429656,-0.01614052376348147,-5.439356508293256,0.0,-0.22592763670064875,0.017184022242817423,-0.16902316960148286,-0.001591125218988165,0.00012102074608264097,-0.0011903679942554851
0.08600000000000001,-6.52,-0.1,-4.15,0.25,-3.58,-0.19,-66.0,39.0,-74.0,10.208535644253784,106.55045753069294,192.52063996925781,0.0,-8.150964500558143,0.01614052376348147,-0.3367786654309546,0.031691844300278035,-0.2594505653382762,-0.004773375656964495,0.0003630622382479229,-0.0035711039827664554
0.097,-6.52,-0.1,-4.15,0.25,-3.58,-0.19,-66.0,39.0,-74.0,7.729353142404609,106.55045753069294,205.90639623479808,0.20175654704351834,-11.040118254221326,-0.1371944519895925,-0.4286145875810936,0.030283317886932344,-0.31790441149212234,-0.009516992114072602,0.0008094502360937298,-0.007225533725130795
0.109,-7.28,0.21,-2.88,0.22,-3.74,-0.12,-94.0,39.0,-50.0,7.729353142404609,106.55045753069294,205.90639623479808,0.4035130940870367,-13.92927200788451,-0.29052942774266644,-0.5204505097312326,0.028874791473586653,-0.37635825764596853,-0.015554141791605004,0.0012359987673686119,-0.011703301330188511
0.12,-8.22,0.39,-2.03,0.15,-3.96,-0.1,-94.0,39.0,-50.0,7.831787790792087,113.38871196022997,214.76671609028486,0.5810588554853329,-16.947549951655546,-0.3873725703235552,-0.6229912326227989,0.0318326969416126,-0.41692381835032444,-0.022884824689561697,0.0016427078320725692,-0.017004406797939603
0.134,-8.22,0.39,-2.03,0.15,-3.96,-0.1,-94.0,39.0,-50.0,8.475930627370662,113.38871196022997,227.1262804360595,0.7021127837114438,-20.143373656824878,-0.4680751891409626,-0.7387721037998146,0.03732594995366079,-0.44551690454124193,-0.03165982075388171,0.0020910797765754685,-0.02287688890293333
0.145,-8.92,0.61,-1.49,0.1,-4.11,-0.13,-94.0,39.0,-50.0,8.475930627370662,113.38871196022997,227.1262804360595,0.8231667119375548,-23.33919736199421,-0.54877780795837,-0.8545529749768304,0.042819202965708986,-0.4741099907321594,-0.042065620970331744,0.002616825640704974,-0.02915211217931683
0.157,-8.92,0.61,-1.49,0.1,-4.11,-0.13,-94.0,39.0,-50.0,9.064138127808954,113.38871196022997,235.67307999822276,0.9038693307549621,-26.656074995389652,-0.6536912124209995,-0.9801935310472659,0.0514112140871177,-0.4950970342910102,-0.05410222533891179,0.003219945424461086,-0.035830076627090104
0.168,-8.33,0.2,-1.31,0.05,-4.28,-0.21,-94.0,39.0,-50.0,9.064138127808954,113.38871196022997,235.67307999822276,0.9845719495723695,-29.972952628785094,-0.758604616883629,-1.1058340871177015,0.06000322520852641,-0.516084077849861,-0.06790851012561833,0.00394408595429984,-0.042803649126770156
0.179,-8.51,0.22,-5.32,0.09,-3.82,-0.11,-94.0,39.0,-50.0,8.43474955170573,113.38871196022997,245.53765213906746,1.024923258981073,-33.42702471417013,-0.9280801164001844,-1.2231643373493974,0.0628202780352178,-0.5345357738646895,-0.08348447533045135,0.004789247230221234,-0.05007282967835698
0.192,-8.51,0.22,-5.32,0.09,-3.82,-0.11,-94.0,39.0,-50.0,10.038470999111368,113.38871196022997,219.02131419152246,1.0975556159167397,-36.50986475299509,-1.0168529970993325,-1.3430299351251156,0.06591903614457831,-0.6094693790546802,-0.1007130681006424,0.005674087439284478,-0.05760190724202292
0.20400000000000001,-11.63,0.38,4.87,0.06,-3.63,-0.21,-94.0,39.0,-50.0,10.038470999111368,113.38871196022997,219.02131419152246,1.1701879728524063,-39.592704791820054,-1.1056258777984806,-1.4628955329008337,0.06901779425393882,-0.6844029842446709,-0.11962999947601914,0.006602574474803756,-0.06618644442726206
0.216,-11.63,0.38,4.87,0.06,-3.63,-0.21,-94.0,39.0,-50.0,12.614206277051284,113.38871196022997,208.35978704242646,1.2186095441428506,-42.52220985489194,-1.275101377315036,-1.6267071547729375,0.07437019462465244,-0.6158077479147358,-0.14023526945658157,0.0075747083367790685,-0.0758264412340744
0.228,-9.11,0.54,2.75,0.09,-4.03,-0.19,-100.0,45.0,-10.0,12.614206277051284,113.38871196022997,208.35978704242646,1.267031115433295,-45.45171491796383,-1.4445768768315914,-1.7905187766450412,0.07972259499536606,-0.5472125115848007,-0.16314786939934256,0.008622232171723896,-0.0845002560188827
0.232,-9.11,0.54,2.75,0.09,-4.03,-0.19,-100.0,45.0,-10.0,9.531327294768552,110.11357772772621,231.21598061244873,1.3396634723689615,-48.70403045630534,-1.5979118525846654,-1.9188355329008335,0.08732863762743279,-0.5084780352177942,-0.18836779930430209,0.009745145979638237,-0.09220788878168697
0.31,-7.34,-0.25,4.58,0.06,-3.58,-0.19,-100.0,45.0,-10.0,9.531327294768552,110.11357772772621,231.21598061244873,1.4122958293046282,-51.95634599464685,-1.7512468283377394,-2.047152289156626,0.09493468025949951,-0.4697435588507877,-0.21539510461387287,0.010975192907035572,-0.0993699362137908
0.388,-6.28,-0.11,6.59,0.04,-3.06,-0.16,-87.0,45.0,30.0,8.655316285382066,110.11357772772621,205.4363325129856,1.4607174005950725,-54.84549974831003,-1.9045818040908133,-2.1505381278961995,0.09141336422613529,-0.4052330491195551,-0.2442297853280549,0.0123123729539159,-0.1059863983151942
0.467,-4.42,-0.75,8.9,0.01,-2.39,-0.11,-87.0,45.0,30.0,9.103768450482471,102.44022647378324,175.57954855759903,1.4929984481220355,-57.3149998841227,-2.033705994198665,-2.238993586654309,0.08986398517145502,-0.3124111584800741,-0.2745206828885428,0.013599954334368915,-0.11169421284764924
0.557,-3.68,-0.66,9.8,-0.01,-1.18,-0.04,-71.0,49.0,56.0,9.965385090401675,102.44022647378324,137.08307112613224,1.5010687100037763,-59.24379247385873,-2.122478874897813,-2.3012504541241885,0.07930003707136235,-0.18705230769230766,-0.3060574989496848,0.014865712301593914,-0.11609460653308035
0.5680000000000001,-3.64,-0.5,9.86,0.01,-0.89,-0.05,-71.0,49.0,56.0,10.48894656292995,102.84940447080868,67.65027961916618,1.4929984481220355,-60.19608337590414,-2.154759922424776,-2.35308422613531,0.0700037627432808,-0.049016719184429985,-0.33847121943326164,0.01598267426953698,-0.11872928769369916
0.58,-3.7,-0.32,9.86,0.01,-0.64,-0.03,-71.0,49.0,56.0,10.522319136007992,102.84940447080868,51.07686566689789,1.5010687100037763,-60.91433668337906,-2.19511123183348,-2.404354587581093,0.06296113067655235,0.08986398517145508,-0.3716150322866485,0.016968695758111937,-0.11941970113036733
0.592,-3.7,-0.32,9.86,0.01,-0.64,-0.03,-71.0,49.0,56.0,10.536223232259271,102.84940447080868,36.71403392866033,1.509138971885517,-61.43083344381047,-2.219322017478702,-2.4564700648748836,0.058453846153846134,0.22874468952734014,-0.40548100172321705,0.017855519913832274,-0.11815394316314233
0.605,-3.75,-0.28,9.63,-0.01,-0.44,-0.01,-58.0,49.0,63.0,10.536223232259271,102.84940447080868,36.71403392866033,1.5172092337672578,-61.94733020424188,-2.2435328031239243,-2.508585542168674,0.05394656163113992,0.36762539388322524,-0.4400810314229098,0.01867885777652565,-0.11493201379202415
0.617,-3.75,-0.28,9.63,-0.01,-0.44,-0.01,-58.0,49.0,63.0,10.338171985414057,98.6610358753647,25.223161392503442,1.509138971885517,-62.30242172703847,-2.251603065005665,-2.5614052826691376,0.05000268767377199,0.5032664874884152,-0.4754151213857267,0.019438709346192067,-0.10975391301701279
0.628,-4.07,-0.21,9.18,-0.01,-0.25,-0.0,-58.0,49.0,63.0,10.338171985414057,98.6610358753647,25.223161392503442,1.5010687100037763,-62.65751324983506,-2.259673326887406,-2.614225023169601,0.04605881371640405,0.6389075810936051,-0.5114931913449534,0.020143010409459896,-0.10266527161122138
