time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.001,0.3,-1.97,-8.18,-0.24,1.01,-0.41,-34.0,-69.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,0.3,-1.97,-8.18,-0.24,1.01,-0.41,-34.0,-69.0,-81.0,8.419222054323072,111.70496855556605,63.95091985925324,-0.20137262815021012,0.8474431434654677,-0.3440115730899423,0.004393269230769231,-0.028849134615384617,-0.1197898076923077,0.0,0.0,0.0
0.025,0.77,-2.1,-8.08,-0.23,1.31,-0.47,-34.0,-69.0,-81.0,8.419222054323072,111.70496855556605,63.95091985925324,-0.40274525630042024,1.6948862869309353,-0.6880231461798846,0.008786538461538462,-0.057698269230769234,-0.2395796153846154,6.433604844674557e-05,-0.00042247338480029593,-0.0017542295876479292
0.088,1.88,-1.08,-6.82,-0.25,1.82,-0.43,-24.0,-67.0,-89.0,8.383871420769763,111.70496855556605,80.82361261344589,-0.595727358277705,2.7940452155841653,-1.0823778763073795,0.020062596153846153,-0.08845115384615385,-0.35790500000000003,0.00019300814534023672,-0.001267420154400888,-0.005262688762943788
0.1,1.78,-1.12,-7.01,-0.29,1.83,-0.27,-24.0,-67.0,-89.0,7.156339846597561,113.95613191048562,108.10242386168689,-0.8054905126008405,4.321120979056592,-1.4431705017431726,0.047593750000000004,-0.10426692307692308,-0.4577786538461539,0.0004868094332470415,-0.0025627192631286987,-0.010503932176405327
0.112,1.78,-1.12,-7.01,-0.29,1.83,-0.27,-24.0,-67.0,-89.0,7.318667911580631,113.95613191048562,107.28089663358605,-1.0488157716156776,5.856587268701944,-1.669714708412159,0.07366048076923078,-0.12066846153846154,-0.5604347115384616,0.0011837832914201184,-0.004089628146264793,-0.017207748424556215
0.124,1.8,-1.25,-7.36,-0.32,1.87,-0.17,-24.0,-67.0,-89.0,7.318667911580631,113.95613191048562,107.28089663358605,-1.2921410306305148,7.392053558347296,-1.8962589150811455,0.09972721153846155,-0.13707,-0.6630907692307693,0.0022624843703772193,-0.005856724943602072,-0.025414883671412723
0.138,1.8,-1.25,-7.36,-0.32,1.87,-0.17,-24.0,-67.0,-89.0,7.679329397805515,113.95613191048562,109.13605270080375,-1.5606378681641282,8.96108195268435,-2.0388978600208776,0.12608682692307693,-0.15537528846153847,-0.7708723076923077,0.0037229126701183437,-0.007864009655140534,-0.03512533791697486
0.149,2.07,-1.15,-7.39,-0.34,2.0,-0.14,-24.0,-67.0,-89.0,7.679329397805515,113.95613191048562,109.13605270080375,-1.8291347056977416,10.530110347021402,-2.1815368049606096,0.15244644230769233,-0.17368057692307692,-0.8786538461538462,0.005569357260539942,-0.010139361235207102,-0.04641416988443048
0.16,2.54,-1.04,-7.17,-0.37,2.16,-0.15,-24.0,-67.0,-89.0,7.76012242171475,113.95613191048562,116.5120629744773,-2.114412595577206,12.208215581606487,-2.2990041713815654,0.18276000000000003,-0.1905214423076923,-0.9868747115384616,0.007801818141642013,-0.012682779683801777,-0.059281379573779595
0.17200000000000001,2.54,-1.04,-7.17,-0.37,2.16,-0.15,-24.0,-67.0,-89.0,7.677375853766702,113.95613191048562,125.85523683505055,-2.4248620639754463,14.020569234958378,-2.424862063975447,0.21995634615384618,-0.2057514423076923,-1.0918738461538462,0.010478197757026629,-0.01547281965144231,-0.07373340058986688
0.185,3.46,-0.83,-7.06,-0.38,2.36,-0.14,-5.0,-63.0,-89.0,7.677375853766702,113.95613191048562,125.85523683505055,-2.7353115323736867,15.83292288831027,-2.550719956569328,0.25715269230769233,-0.2209814423076923,-1.1968729807692309,0.013699289249260357,-0.018485891253698226,-0.08972305316383138
0.196,3.46,-0.83,-7.06,-0.38,2.36,-0.14,-5.0,-63.0,-89.0,7.90595345293659,109.15585188161009,137.19438213143908,-3.0541515269448527,17.81308706512067,-2.668187322990284,0.3078217307692308,-0.23313615384615383,-1.3002612500000001,0.017465092618343198,-0.021721994490569527,-0.1072503372956731
0.20800000000000002,4.07,-0.63,-6.87,-0.39,2.58,-0.09,-5.0,-63.0,-89.0,7.90595345293659,109.15585188161009,137.19438213143908,-3.3729915215160187,19.793251241931067,-2.7856546894112397,0.3584907692307693,-0.24529086538461536,-1.4036495192307694,0.021972905079511836,-0.025136094128143494,-0.12629166310096157
0.219,4.24,-0.51,-6.68,-0.39,2.76,-0.01,-5.0,-63.0,-89.0,8.00991260876172,109.15585188161009,149.59136928810452,-3.70022204226011,21.958006994545826,-2.8611694249675685,0.4180927884615385,-0.25451673076923076,-1.5042553846153848,0.027222726632766273,-0.02872819016642012,-0.14684703057969678
0.233,4.24,-0.51,-6.68,-0.39,2.76,-0.01,-5.0,-63.0,-89.0,7.928436163582324,109.15585188161009,159.70832407335956,-4.027452563004202,24.273792218273243,-2.869559951140494,0.480184326923077,-0.26198528846153846,-1.6020788461538462,0.033345373909948225,-0.03245539190643491,-0.16887569356786247
0.245,4.29,-0.82,-6.34,-0.4,2.9,0.03,-5.0,-63.0,-89.0,7.928436163582324,109.15585188161009,159.70832407335956,-4.354683083748293,26.58957744200066,-2.8779504773134197,0.5422758653846155,-0.26945384615384615,-1.6999023076923077,0.040377304005177514,-0.03629196492880917,-0.19233690590144237
0.256,4.29,-0.82,-6.34,-0.4,2.9,0.03,-5.0,-63.0,-89.0,7.698837574595271,109.15585188161009,167.73969400626572,-4.69030413066531,29.02283003214903,-2.8527788987946434,0.6050996153846155,-0.2814621153846154,-1.7927467307692306,0.048318516918454145,-0.0402379092335429,-0.21723066758043647
0.268,4.32,-1.11,-5.87,-0.41,3.0,-0.01,-5.0,-63.0,-89.0,7.698837574595271,109.15585188161009,167.73969400626572,-5.025925177582327,31.4560826222974,-2.827607320275867,0.6679233653846155,-0.29347038461538466,-1.8855911538461538,0.05717973532451924,-0.04435970540403107,-0.2434840644166051
0.279,4.21,-1.42,-5.44,-0.4,3.06,-0.09,-5.0,-63.0,-89.0,7.37234019833594,109.15585188161009,173.48609505714765,-5.369936750672269,33.97324047417503,-2.8359978464487927,0.7311864423076925,-0.30972548076923084,-1.9715527884615385,0.06696095922337279,-0.04865735344027368,-0.27109709640994833
