time,ax,ay,az,gx,gy,gz,mx,my,mz
0.8,1.66,-0.76,9.35,-0.01,0.84,0.02,44.0,-44.0,68.0
0.812,1.66,-0.76,9.35,-0.01,0.84,0.02,44.0,-44.0,68.0
0.825,1.77,-0.32,7.85,-0.01,0.93,0.04,44.0,-44.0,68.0
0.837,1.94,-0.16,6.69,0.02,1.24,0.07,44.0,-44.0,68.0
0.848,1.94,-0.16,6.69,0.02,1.24,0.07,44.0,-44.0,68.0
0.86,-3.24,-1.25,18.05,0.05,1.87,0.11,44.0,-44.0,68.0
0.874,-3.24,-1.25,18.05,0.05,1.87,0.11,44.0,-44.0,68.0
0.886,-1.16,-0.5,1.85,0.12,0.75,0.28,44.0,-44.0,68.0
0.897,-1.13,-1.32,17.91,-0.03,-0.06,-0.05,28.0,-38.0,76.0
0.909,-1.13,-1.32,17.91,-0.03,-0.06,-0.05,28.0,-38.0,76.0
0.922,2.33,0.26,10.21,-0.07,-0.25,-0.02,28.0,-38.0,76.0
0.934,2.33,0.26,10.21,-0.07,-0.25,-0.02,28.0,-38.0,76.0
0.946,-0.67,-0.79,10.71,-0.0,-0.02,0.03,28.0,-38.0,76.0
0.958,0.26,-0.57,9.05,0.01,0.02,0.01,28.0,-38.0,76.0
0.969,0.26,-0.57,9.05,0.01,0.02,0.01,28.0,-38.0,76.0
0.982,0.41,-0.47,9.66,0.0,-0.0,0.0,28.0,-38.0,76.0
0.993,0.41,-0.47,9.66,0.0,-0.0,0.0,28.0,-38.0,76.0
1.005,0.03,-0.45,9.92,0.0,-0.0,-0.0,28.0,-38.0,76.0
1.016,0.03,-0.45,9.92,0.0,-0.0,-0.0,28.0,-38.0,76.0
1.029,0.29,-0.43,9.87,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.041,0.26,-0.39,9.8,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.052,0.26,-0.39,9.8,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.064,0.19,-0.38,9.83,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.077,0.21,-0.36,9.81,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.089,0.21,-0.36,9.81,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.101,0.23,-0.36,9.83,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.112,0.23,-0.36,9.83,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.126,0.23,-0.38,9.83,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.137,0.23,-0.38,9.83,0.0,-0.01,-0.0,31.0,-42.0,76.0
1.148,0.21,-0.41,9.81,0.0,-0.01,0.0,35.0,-42.0,74.0
1.16,0.21,-0.47,9.78,0.0,-0.01,-0.0,35.0,-42.0,74.0
1.171,0.21,-0.47,9.78,0.0,-0.01,-0.0,35.0,-42.0,74.0
1.184,0.22,-0.51,9.81,-0.0,-0.01,-0.0,35.0,-42.0,74.0
1.196,0.22,-0.51,9.81,-0.0,-0.01,-0.0,35.0,-42.0,74.0
1.207,0.23,-0.53,9.82,-0.0,-0.01,0.0,35.0,-42.0,74.0
1.219,0.22,-0.57,9.81,-0.0,-0.01,0.0,35.0,-42.0,74.0
1.233,0.22,-0.57,9.81,-0.0,-0.01,0.0,35.0,-42.0,74.0
1.244,0.23,-0.58,9.8,-0.0,-0.01,0.0,35.0,-42.0,74.0
1.256,0.23,-0.58,9.8,-0.0,-0.01,0.0,35.0,-42.0,74.0
1.268,0.22,-0.6,9.79,-0.0,-0.01,0.0,33.0,-42.0,76.0
1.281,0.22,-0.62,9.79,0.0,-0.01,-0.0,33.0,-42.0,76.0
1.292,0.22,-0.62,9.79,0.0,-0.01,-0.0,33.0,-42.0,76.0
1.304,0.22,-0.61,9.79,0.0,-0.01,0.0,33.0,-42.0,76.0
1.316,0.22,-0.61,9.79,0.0,-0.01,0.0,33.0,-42.0,76.0
1.33,0.21,-0.61,9.77,-0.0,-0.01,0.0,33.0,-42.0,76.0
1.342,0.21,-0.62,9.79,-0.0,-0.01,0.0,33.0,-42.0,76.0
1.353,0.21,-0.62,9.79,-0.0,-0.01,0.0,33.0,-42.0,76.0
1.365,0.21,-0.61,9.8,0.0,-0.01,-0.0,33.0,-42.0,76.0
1.379,0.21,-0.64,9.79,0.0,-0.01,0.0,33.0,-42.0,76.0
1.391,0.21,-0.64,9.79,0.0,-0.01,0.0,33.0,-42.0,76.0
1.402,0.23,-0.64,9.78,0.0,-0.01,-0.0,31.0,-44.0,74.0
1.414,0.23,-0.64,9.78,0.0,-0.01,-0.0,31.0,-44.0,74.0
1.426,0.22,-0.63,9.79,0.0,-0.01,-0.0,31.0,-44.0,74.0
1.439,0.22,-0.62,9.8,0.0,-0.01,-0.0,31.0,-44.0,74.0
1.451,0.22,-0.62,9.8,0.0,-0.01,-0.0,31.0,-44.0,74.0
1.462,0.21,-0.61,9.79,0.0,-0.01,0.0,31.0,-44.0,74.0
1.473,0.21,-0.61,9.79,0.0,-0.01,0.0,31.0,-44.0,74.0
1.487,0.23,-0.61,9.79,-0.0,-0.01,0.0,31.0,-44.0,74.0
1.499,0.22,-0.61,9.8,0.0,-0.01,-0.0,31.0,-44.0,74.0
1.511,0.22,-0.61,9.8,0.0,-0.01,-0.0,31.0,-44.0,74.0
1.522,0.21,-0.61,9.79,0.0,-0.01,0.0,33.0,-42.0,76.0
1.534,0.21,-0.61,9.79,0.0,-0.01,0.0,33.0,-42.0,76.0
1.546,0.21,-0.6,9.78,0.0,-0.01,-0.0,33.0,-42.0,76.0
1.558,0.22,-0.61,9.8,0.0,-0.01,0.0,33.0,-42.0,76.0
1.57,0.22,-0.61,9.8,0.0,-0.01,0.0,33.0,-42.0,76.0
1.583,0.21,-0.59,9.79,0.0,-0.01,0.0,33.0,-42.0,76.0
1.595,0.21,-0.59,9.79,0.0,-0.01,0.0,33.0,-42.0,76.0
1.606,0.21,-0.58,9.84,0.0,-0.01,0.0,33.0,-42.0,76.0
1.618,0.22,-0.59,9.82,-0.0,-0.01,-0.0,33.0,-42.0,76.0
1.63,0.22,-0.59,9.82,-0.0,-0.01,-0.0,33.0,-42.0,76.0
1.643,0.22,-0.59,9.78,0.0,-0.01,0.0,31.0,-42.0,79.0
1.655,0.22,-0.59,9.78,0.0,-0.01,0.0,31.0,-42.0,79.0
1.666,0.22,-0.59,9.79,0.0,-0.01,-0.0,31.0,-42.0,79.0
1.678,0.23,-0.58,9.8,0.0,-0.01,0.0,31.0,-42.0,79.0
1.691,0.23,-0.58,9.8,0.0,-0.01,0.0,31.0,-42.0,79.0
1.702,0.23,-0.6,9.82,-0.0,-0.01,0.0,31.0,-42.0,79.0
1.714,0.23,-0.6,9.82,-0.0,-0.01,0.0,31.0,-42.0,79.0
1.726,0.21,-0.6,9.82,0.0,-0.01,-0.0,31.0,-42.0,79.0
1.739,0.21,-0.6,9.79,-0.0,-0.01,0.0,31.0,-42.0,79.0
1.751,0.21,-0.6,9.79,-0.0,-0.01,0.0,31.0,-42.0,79.0
1.763,0.22,-0.59,9.79,0.0,-0.01,-0.0,31.0,-42.0,79.0
1.774,0.22,-0.59,9.79,0.0,-0.01,-0.0,31.0,-42.0,79.0
1.786,0.22,-0.62,9.78,0.0,-0.01,-0.0,31.0,-42.0,79.0
1.798,0.23,-0.62,9.79,0.0,-0.01,0.0,31.0,-42.0,79.0
1.81,0.23,-0.62,9.79,0.0,-0.01,0.0,31.0,-42.0,79.0
1.821,0.21,-0.61,9.8,0.0,-0.01,-0.0,31.0,-42.0,79.0
1.835,0.21,-0.61,9.8,0.0,-0.01,-0.0,31.0,-42.0,79.0
1.846,0.22,-0.62,9.83,0.0,-0.01,-0.0,31.0,-42.0,79.0
1.858,-1.11,2.09,10.19,0.01,-0.01,-0.01,31.0,-42.0,79.0
1.869,-1.11,2.09,10.19,0.01,-0.01,-0.01,31.0,-42.0,79.0
1.881,1.05,2.76,9.83,0.04,0.01,-0.05,31.0,-42.0,79.0
1.894,1.05,2.76,9.83,0.04,0.01,-0.05,31.0,-42.0,79.0
1.906,0.55,-1.6,9.69,0.06,0.18,-0.02,31.0,-44.0,74.0
1.917,0.55,-1.6,9.69,0.06,0.18,-0.02,31.0,-44.0,74.0
1.929,-0.08,-3.44,9.54,0.06,0.15,0.0,31.0,-44.0,74.0
1.943,-0.19,-1.49,9.72,0.03,0.05,0.06,31.0,-44.0,74.0
1.954,-0.19,-1.49,9.72,0.03,0.05,0.06,31.0,-44.0,74.0
1.966,0.0,-0.25,9.92,0.02,0.01,0.13,31.0,-44.0,74.0
1.978,0.0,-0.25,9.92,0.02,0.01,0.13,31.0,-44.0,74.0
1.991,-0.24,0.48,9.89,0.02,0.02,0.22,31.0,-44.0,74.0
2.002,-0.23,0.48,9.8,0.02,0.01,0.33,31.0,-44.0,74.0
2.013,-0.23,0.48,9.8,0.02,0.01,0.33,31.0,-44.0,74.0
2.025,-0.25,0.17,9.82,-0.01,-0.05,0.46,33.0,-42.0,74.0
2.038,-0.11,-0.15,9.82,-0.03,-0.12,0.58,33.0,-42.0,74.0
2.05,-0.11,-0.15,9.82,-0.03,-0.12,0.58,33.0,-42.0,74.0
2.062,0.0,-0.54,9.91,-0.03,-0.13,0.65,33.0,-42.0,74.0
2.074,0.0,-0.54,9.91,-0.03,-0.13,0.65,33.0,-42.0,74.0
2.085,0.14,-0.7,9.88,0.01,-0.08,0.67,33.0,-42.0,74.0
2.098,0.14,-0.7,9.88,0.01,-0.08,0.67,33.0,-42.0,74.0
2.109,0.01,-0.76,9.83,0.04,-0.02,0.67,33.0,-42.0,74.0
2.121,-0.06,-1.09,9.76,0.04,-0.02,0.68,33.0,-42.0,74.0
2.133,-0.06,-1.09,9.76,0.04,-0.02,0.68,33.0,-42.0,74.0
2.146,-0.08,-1.82,9.74,0.02,-0.06,0.7,28.0,-46.0,76.0
2.157,-0.08,-1.82,9.74,0.02,-0.06,0.7,28.0,-46.0,76.0
2.169,0.24,-1.57,9.71,-0.01,-0.11,0.71,28.0,-46.0,76.0
2.181,0.21,-0.64,9.98,-0.05,-0.18,0.69,28.0,-46.0,76.0
2.195,0.21,-0.64,9.98,-0.05,-0.18,0.69,28.0,-46.0,76.0
2.207,0.11,-0.24,8.96,-0.01,-0.17,0.52,28.0,-46.0,76.0
2.219,0.28,-0.26,8.2,0.0,-0.03,0.34,28.0,-46.0,76.0
2.23,0.28,-0.26,8.2,0.0,-0.03,0.34,28.0,-46.0,76.0
2.243,1.01,-0.76,9.65,0.0,-0.02,0.14,28.0,-46.0,76.0
2.254,1.01,-0.76,9.65,0.0,-0.02,0.14,28.0,-46.0,76.0
2.266,0.14,-0.68,9.25,-0.0,0.0,-0.01,28.0,-46.0,76.0
2.278,0.14,-0.68,9.25,-0.0,0.0,-0.01,28.0,-46.0,76.0
2.291,0.43,-0.61,9.4,-0.0,-0.02,0.0,26.0,-46.0,74.0
2.302,0.14,-0.55,9.98,-0.0,-0.0,0.0,26.0,-46.0,74.0
2.314,0.14,-0.55,9.98,-0.0,-0.0,0.0,26.0,-46.0,74.0
2.325,0.17,-0.59,10.08,-0.0,-0.01,0.0,26.0,-46.0,74.0
2.337,0.17,-0.59,10.08,-0.0,-0.01,0.0,26.0,-46.0,74.0
2.35,0.26,-0.62,9.81,-0.0,-0.01,0.0,26.0,-46.0,74.0
2.361,0.17,-0.61,9.71,-0.0,-0.01,0.0,26.0,-46.0,74.0
2.372,0.17,-0.61,9.71,-0.0,-0.01,0.0,26.0,-46.0,74.0
2.384,0.19,-0.62,9.75,-0.0,-0.01,0.0,26.0,-46.0,74.0
2.397,0.19,-0.62,9.75,-0.0,-0.01,0.0,26.0,-46.0,74.0
2.409,0.23,-0.61,9.81,-0.0,-0.01,0.0,26.0,-48.0,74.0
2.42,0.18,-0.57,9.82,-0.0,-0.01,0.0,26.0,-48.0,74.0
2.432,0.18,-0.57,9.82,-0.0,-0.01,0.0,26.0,-48.0,74.0
2.445,0.18,-0.57,9.81,-0.0,-0.01,0.0,26.0,-48.0,74.0
2.457,0.18,-0.57,9.81,-0.0,-0.01,0.0,26.0,-48.0,74.0
2.469,0.2,-0.6,9.79,0.0,-0.01,0.0,26.0,-48.0,74.0
2.481,0.18,-0.61,9.82,0.0,-0.01,0.0,26.0,-48.0,74.0
2.494,0.18,-0.61,9.82,0.0,-0.01,0.0,26.0,-48.0,74.0
2.506,0.18,-0.65,9.79,-0.0,-0.01,0.0,26.0,-48.0,74.0
2.518,0.18,-0.65,9.79,-0.0,-0.01,0.0,26.0,-48.0,74.0
2.529,0.17,-0.6,9.79,0.0,-0.01,0.0,24.0,-46.0,76.0
2.541,0.16,-0.51,9.81,-0.0,-0.01,0.0,24.0,-46.0,76.0
2.553,0.16,-0.51,9.81,-0.0,-0.01,0.0,24.0,-46.0,76.0
2.565,0.24,-0.52,9.79,-0.0,-0.01,0.0,24.0,-46.0,76.0
2.577,0.24,-0.52,9.79,-0.0,-0.01,0.0,24.0,-46.0,76.0
2.588,0.2,-0.57,9.81,0.0,-0.01,-0.0,24.0,-46.0,76.0
2.601,0.2,-0.68,9.81,0.0,-0.01,0.0,24.0,-46.0,76.0
2.613,0.2,-0.68,9.81,0.0,-0.01,0.0,24.0,-46.0,76.0
2.623,0.21,-0.63,9.79,-0.0,-0.01,0.0,24.0,-46.0,76.0
2.635,0.21,-0.63,9.79,-0.0,-0.01,0.0,24.0,-46.0,76.0
2.648,0.21,-0.57,9.78,0.0,-0.01,0.0,28.0,-44.0,74.0
2.659,0.2,-0.54,9.83,0.0,-0.01,0.0,28.0,-44.0,74.0
2.67,0.2,-0.54,9.83,0.0,-0.01,0.0,28.0,-44.0,74.0
2.682,0.2,-0.58,9.8,-0.0,-0.01,0.0,28.0,-44.0,74.0
2.696,0.2,-0.58,9.8,-0.0,-0.01,0.0,28.0,-44.0,74.0
2.707,0.23,-0.55,9.79,0.0,-0.01,0.0,28.0,-44.0,74.0
2.719,0.23,-0.52,9.83,0.0,-0.01,0.0,28.0,-44.0,74.0
2.731,0.23,-0.52,9.83,0.0,-0.01,0.0,28.0,-44.0,74.0
2.744,0.18,-0.6,9.79,-0.0,-0.01,0.0,28.0,-44.0,74.0
2.756,0.18,-0.6,9.79,-0.0,-0.01,0.0,28.0,-44.0,74.0
2.768,0.17,-0.61,9.8,-0.0,-0.01,0.0,28.0,-44.0,74.0
2.778,0.17,-0.61,9.8,-0.0,-0.01,0.0,28.0,-44.0,74.0
2.783,0.19,-0.63,9.74,-0.0,-0.01,0.0,24.0,-46.0,74.0
2.861,0.17,-0.84,9.8,-0.0,-0.0,0.0,24.0,-46.0,74.0
2.94,0.15,-0.47,9.78,-0.0,-0.01,0.0,26.0,-44.0,76.0
3.018,0.17,-0.45,9.81,-0.0,-0.01,-0.0,26.0,-44.0,76.0
3.096,0.17,-0.57,9.8,-0.0,-0.01,0.0,24.0,-46.0,76.0
3.187,0.23,-0.61,9.78,-0.0,-0.01,0.0,26.0,-44.0,74.0
3.198,0.23,-0.61,9.78,-0.0,-0.01,0.0,26.0,-44.0,74.0
3.21,0.19,-0.61,9.8,0.0,-0.0,0.0,26.0,-44.0,74.0
3.221,1.81,4.11,10.42,-0.01,0.01,0.0,26.0,-44.0,74.0
3.234,1.81,4.11,10.42,-0.01,0.01,0.0,26.0,-44.0,74.0
3.246,-2.31,11.47,12.57,-0.07,0.1,-0.02,26.0,-44.0,74.0
3.257,-2.31,11.47,12.57,-0.07,0.1,-0.02,26.0,-44.0,74.0
3.269,2.12,0.55,9.04,-0.02,-0.32,-0.01,26.0,-44.0,74.0
3.282,0.31,7.6,9.35,-0.05,0.25,0.02,24.0,-46.0,76.0
3.293,0.31,7.6,9.35,-0.05,0.25,0.02,24.0,-46.0,76.0
3.305,-0.24,5.82,10.65,-0.03,0.14,0.02,24.0,-46.0,76.0
3.316,-0.24,5.82,10.65,-0.03,0.14,0.02,24.0,-46.0,76.0
3.329,-0.22,6.28,10.17,-0.05,-0.27,0.02,24.0,-46.0,76.0
3.341,0.56,5.04,9.52,-0.03,-0.38,0.04,24.0,-46.0,76.0
3.352,0.56,5.04,9.52,-0.03,-0.38,0.04,24.0,-46.0,76.0
3.364,0.45,4.32,9.74,-0.01,-0.16,0.06,24.0,-46.0,76.0
3.376,0.45,4.32,9.74,-0.01,-0.16,0.06,24.0,-46.0,76.0
3.389,0.18,4.36,10.36,-0.0,-0.06,0.07,24.0,-46.0,76.0
3.401,-0.12,3.14,8.65,0.0,-0.1,0.09,21.0,-44.0,76.0
3.412,-0.12,3.14,8.65,0.0,-0.1,0.09,21.0,-44.0,76.0
3.424,0.95,2.57,9.2,0.02,-0.1,0.1,21.0,-44.0,76.0
3.437,0.95,2.57,9.2,0.02,-0.1,0.1,21.0,-44.0,76.0
3.448,0.11,1.89,12.17,0.04,-0.05,0.12,21.0,-44.0,76.0
3.46,-0.02,1.57,9.52,0.01,-0.08,0.13,21.0,-44.0,76.0
3.471,-0.02,1.57,9.52,0.01,-0.08,0.13,21.0,-44.0,76.0
3.484,-0.25,-0.02,12.08,0.01,-0.15,0.15,21.0,-44.0,76.0
3.495,-0.25,-0.02,12.08,0.01,-0.15,0.15,21.0,-44.0,76.0
3.507,0.81,-0.39,11.24,0.01,-0.25,0.15,21.0,-44.0,76.0
3.519,0.81,-0.39,11.24,0.01,-0.25,0.15,21.0,-44.0,76.0
3.532,1.46,-0.01,8.61,0.04,-0.23,0.16,24.0,-42.0,71.0
3.543,-0.14,-0.02,10.31,0.03,-0.15,0.17,24.0,-42.0,71.0
3.555,-0.14,-0.02,10.31,0.03,-0.15,0.17,24.0,-42.0,71.0
3.566,0.79,0.43,8.59,0.03,-0.05,0.18,24.0,-42.0,71.0
3.58,0.24,0.06,12.46,0.02,0.05,0.2,24.0,-42.0,71.0
3.591,0.24,0.06,12.46,0.02,0.05,0.2,24.0,-42.0,71.0
3.603,0.36,0.0,7.61,0.03,0.0,0.19,24.0,-42.0,71.0
3.614,0.36,0.0,7.61,0.03,0.0,0.19,24.0,-42.0,71.0
3.626,-0.24,-0.12,10.28,0.03,0.0,0.19,24.0,-42.0,71.0
3.639,-0.24,-0.12,10.28,0.03,0.0,0.19,24.0,-42.0,71.0
3.651,0.35,0.12,7.49,0.05,0.04,0.17,24.0,-42.0,71.0
3.662,0.5,0.73,11.31,0.03,0.08,0.16,24.0,-46.0,74.0
3.674,0.5,0.73,11.31,0.03,0.08,0.16,24.0,-46.0,74.0
3.686,0.47,1.86,11.11,0.01,0.05,0.17,24.0,-46.0,74.0
3.698,0.47,1.86,11.11,0.01,0.05,0.17,24.0,-46.0,74.0
3.71,0.46,2.35,10.42,-0.02,-0.05,0.18,24.0,-46.0,74.0
3.722,-0.12,3.45,10.07,-0.01,0.02,0.2,24.0,-46.0,74.0
3.735,-0.12,3.45,10.07,-0.01,0.02,0.2,24.0,-46.0,74.0
3.747,0.38,3.54,9.12,0.0,0.03,0.2,24.0,-46.0,74.0
3.758,0.38,3.54,9.12,0.0,0.03,0.2,24.0,-46.0,74.0
3.77,1.89,2.3,14.89,-0.07,0.03,0.2,24.0,-46.0,74.0
3.781,-0.57,0.91,14.69,-0.07,0.03,0.23,24.0,-48.0,76.0
3.794,-0.57,0.91,14.69,-0.07,0.03,0.23,24.0,-48.0,76.0
3.806,0.5,1.32,12.08,-0.01,0.11,0.2,24.0,-48.0,76.0
3.817,0.5,1.32,12.08,-0.01,0.11,0.2,24.0,-48.0,76.0
3.829,0.44,1.02,14.18,-0.0,0.07,0.18,24.0,-48.0,76.0
3.843,1.14,-0.16,10.55,0.04,-0.09,0.18,24.0,-48.0,76.0
3.855,1.14,-0.16,10.55,0.04,-0.09,0.18,24.0,-48.0,76.0
3.866,-0.2,-1.2,8.93,-0.01,-0.08,0.21,24.0,-48.0,76.0
3.878,-0.2,-1.2,8.93,-0.01,-0.08,0.21,24.0,-48.0,76.0
3.892,-0.12,-1.39,8.97,0.01,0.0,0.23,24.0,-48.0,76.0
3.903,-0.79,-1.47,8.49,0.08,0.21,0.24,21.0,-44.0,71.0
3.915,-0.79,-1.47,8.49,0.08,0.21,0.24,21.0,-44.0,71.0
3.926,-0.5,-1.95,10.12,0.11,0.26,0.19,21.0,-44.0,71.0
3.94,-0.5,-1.95,10.12,0.11,0.26,0.19,21.0,-44.0,71.0
3.951,-0.4,-2.38,7.97,0.13,0.14,0.17,21.0,-44.0,71.0
3.963,-0.96,-2.42,10.14,0.15,0.05,0.12,21.0,-44.0,71.0
3.974,-0.96,-2.42,10.14,0.15,0.05,0.12,21.0,-44.0,71.0
3.986,-0.25,-2.55,19.46,0.05,0.02,0.09,21.0,-44.0,71.0
3.999,-0.25,-2.55,19.46,0.05,0.02,0.09,21.0,-44.0,71.0
4.011,0.56,-3.25,15.45,0.04,-0.01,0.14,21.0,-44.0,71.0
4.022,-0.37,-3.62,10.16,0.03,0.04,0.13,26.0,-53.0,71.0
4.034,-0.37,-3.62,10.16,0.03,0.04,0.13,26.0,-53.0,71.0
4.047,-1.13,-3.97,11.31,-0.01,0.14,0.11,26.0,-53.0,71.0
4.059,-1.13,-3.97,11.31,-0.01,0.14,0.11,26.0,-53.0,71.0
4.071,0.93,-4.06,11.88,-0.02,0.12,0.09,26.0,-53.0,71.0
4.082,0.3,-4.29,8.09,-0.02,0.03,0.08,26.0,-53.0,71.0
4.095,0.3,-4.29,8.09,-0.02,0.03,0.08,26.0,-53.0,71.0
4.107,0.33,-4.0,9.21,-0.04,-0.09,0.07,26.0,-53.0,71.0
4.118,0.33,-4.0,9.21,-0.04,-0.09,0.07,26.0,-53.0,71.0
4.129,0.4,-3.17,8.24,-0.03,-0.14,0.07,26.0,-53.0,71.0
4.142,-0.71,-3.64,12.03,-0.02,-0.02,0.09,26.0,-53.0,71.0
4.152,-0.71,-3.64,12.03,-0.02,-0.02,0.09,26.0,-53.0,71.0
4.164,0.1,-4.29,8.16,-0.01,0.11,0.09,28.0,-55.0,76.0
4.175,0.1,-4.29,8.16,-0.01,0.11,0.09,28.0,-55.0,76.0
4.189,-0.45,-6.02,10.19,-0.02,0.18,0.07,28.0,-55.0,76.0
4.2,0.0,-6.88,10.31,-0.02,0.12,0.05,28.0,-55.0,76.0
4.212,0.0,-6.88,10.31,-0.02,0.12,0.05,28.0,-55.0,76.0
4.223,-0.39,-6.44,8.6,-0.08,-0.06,0.04,28.0,-55.0,76.0
4.236,-0.39,-6.44,8.6,-0.08,-0.06,0.04,28.0,-55.0,76.0
4.248,-0.09,-3.11,9.98,-0.09,-0.15,0.03,28.0,-55.0,76.0
4.259,-0.09,-3.11,9.98,-0.09,-0.15,0.03,28.0,-55.0,76.0
4.271,0.3,-6.74,9.77,-0.04,-0.1,0.06,28.0,-55.0,76.0
4.283,-0.4,-6.4,8.81,-0.01,0.14,0.07,28.0,-53.0,82.0
4.297,-0.4,-6.4,8.81,-0.01,0.14,0.07,28.0,-53.0,82.0
4.308,-0.11,-1.11,10.03,0.01,0.33,0.06,28.0,-53.0,82.0
4.319,-0.11,-1.11,10.03,0.01,0.33,0.06,28.0,-53.0,82.0
4.331,-0.49,3.37,9.71,0.03,0.24,0.05,28.0,-53.0,82.0
4.344,-0.39,6.21,9.75,0.01,-0.2,0.0,28.0,-53.0,82.0
4.356,-0.39,6.21,9.75,0.01,-0.2,0.0,28.0,-53.0,82.0
4.367,0.78,6.09,10.99,-0.01,-0.66,-0.02,28.0,-53.0,82.0
4.379,0.78,6.09,10.99,-0.01,-0.66,-0.02,28.0,-53.0,82.0
4.392,0.95,6.65,11.47,0.02,-0.61,0.01,28.0,-53.0,82.0
4.404,0.06,4.66,9.94,0.02,-0.24,0.08,31.0,-51.0,84.0
4.415,0.06,4.66,9.94,0.02,-0.24,0.08,31.0,-51.0,84.0
4.427,0.09,3.94,10.97,0.01,0.02,0.11,31.0,-51.0,84.0
4.44,0.09,3.94,10.97,0.01,0.02,0.11,31.0,-51.0,84.0
4.452,-0.86,3.54,10.21,0.05,0.22,0.11,31.0,-51.0,84.0
4.464,-0.08,3.4,9.82,0.02,0.24,0.1,31.0,-51.0,84.0
4.476,-0.08,3.4,9.82,0.02,0.24,0.1,31.0,-51.0,84.0
4.487,0.77,2.21,10.12,0.01,0.04,0.08,31.0,-51.0,84.0
