time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.001,-0.59,0.46,-10.0,0.0,0.0,-0.0,8.0,30.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,-0.59,0.46,-10.0,0.0,0.0,-0.0,8.0,30.0,-100.0,10.027945951190603,104.70912090166739,0.0,0.0,0.0,0.0,-0.008370895036615134,0.00652646053702197,-0.14187957689178193,0.0,0.0,0.0
0.024,-0.6,0.46,-10.0,0.0,0.0,-0.0,8.0,30.0,-100.0,10.027945951190603,104.70912090166739,0.0,0.0,0.0,0.0,-0.01674179007323027,0.01305292107404394,-0.28375915378356387,-0.00011876590460004729,9.25971459593589e-05,-0.0020129814338991064
0.085,-0.64,0.47,-10.0,-0.0,0.01,-0.0,8.0,30.0,-100.0,10.028539275487732,104.70912090166739,0.0,0.0,0.0,0.0,-0.025254564686737185,0.01957938161106591,-0.4256387306753458,-0.00035629771380014187,0.00027779143787807673,-0.006038944301697319
0.097,-0.64,0.47,-10.0,-0.0,0.01,-0.0,8.0,30.0,-100.0,10.03147546475592,104.70912090166739,0.5729577951308232,0.0,0.008129100955000948,0.0,-0.03433485760781123,0.02624772172497966,-0.5675183075671277,-0.0007146084090341829,0.0005555828757561535,-0.012077888603394638
0.109,-0.62,0.47,-10.01,0.0,0.02,-0.0,8.0,30.0,-100.0,10.03147546475592,104.70912090166739,0.5729577951308232,0.0,0.016258201910001897,0.0,-0.043415150528885275,0.03291606183889341,-0.7093978844589097,-0.0012017499160377667,0.0009279844410274882,-0.020129814338991064
0.121,-0.59,0.45,-10.01,-0.0,0.03,-0.0,8.0,30.0,-100.0,10.04018924124441,104.70912090166739,1.1459155902616465,0.0,0.03251640382000379,0.0,-0.05221168429617576,0.03958440195280716,-0.8514193409275834,-0.0018177222348108933,0.0013949961336920808,-0.030194721508486597
0.134,-0.59,0.45,-10.01,-0.0,0.03,-0.0,8.0,30.0,-100.0,10.037464819365495,104.70912090166739,1.7188733853924696,0.0,0.05690370668500663,0.0,-0.06058257933279089,0.04596898291293734,-0.9934407973962571,-0.0025584994024857644,0.0019566179537499314,-0.04227462309331514
0.146,-0.57,0.45,-9.99,-0.0,0.03,-0.0,8.0,30.0,-100.0,10.037464819365495,104.70912090166739,1.7188733853924696,0.0,0.08129100955000948,0.0,-0.06895347436940602,0.05235356387306753,-1.1354622538649308,-0.003418042474760683,0.0026088239383332415,-0.05636951909347668
0.157,-0.57,0.45,-9.99,-0.0,0.03,-0.0,8.0,30.0,-100.0,10.01636161487793,104.70912090166739,1.7188733853924696,0.0,0.10567831241501233,0.0,-0.07704061025223759,0.05873814483319771,-1.277199951179821,-0.004396351451635649,0.0033516140874420117,-0.07247940950897122
0.169,-0.54,0.46,-10.02,-0.0,0.02,-0.0,8.0,30.0,-100.0,10.01636161487793,104.70912090166739,1.7188733853924696,0.0,0.13006561528001517,0.0,-0.08512774613506915,0.0651227257933279,-1.4189376484947114,-0.0054894003702428635,0.004184988401076241,-0.09060026837693097
0.18,-0.55,0.45,-9.99,-0.0,0.0,-0.0,8.0,30.0,-100.0,10.045078396906616,104.70912090166739,1.1459155902616465,0.0,0.14632381719001708,0.0,-0.09278924328722538,0.07164918633034986,-1.5611009845402768,-0.006697189230582327,0.005108946879235931,-0.11073209569735594
0.193,-0.55,0.45,-9.99,-0.0,0.0,-0.0,8.0,30.0,-100.0,10.015243381965313,104.70912090166739,0.0,0.0,0.14632381719001708,0.0,-0.10059262001627338,0.07803376729048005,-1.7028386818551668,-0.008013679088352342,0.00612550250335498,-0.13288093041454782
0.20500000000000002,-0.57,0.45,-9.99,-0.0,-0.0,-0.0,8.0,30.0,-100.0,10.015243381965313,104.70912090166739,0.0,0.0,0.14632381719001708,0.0,-0.10839599674532138,0.08441834825061023,-1.8445763791700571,-0.009440882924986809,0.007232642291999488,-0.1570407335842049
0.217,-0.57,0.45,-9.99,-0.0,-0.0,-0.0,8.0,30.0,-100.0,10.01636161487793,104.70912090166739,0.0,0.0,0.14632381719001708,0.0,-0.11648313262815295,0.09080292921074042,-1.9863140764849474,-0.010978800740485725,0.008430366245169456,-0.18321150520632717
