time,ax,ay,az,gx,gy,gz,mx,my,mz
0.049,2.35,2.39,-9.25,0.18,0.16,-0.09,100.0,-100.0,100.0
0.061,2.22,2.39,-9.23,0.17,0.17,-0.08,100.0,-33.0,0.0
0.073,2.22,2.39,-9.23,0.17,0.17,-0.08,100.0,-33.0,0.0
0.157,2.27,2.4,-9.42,0.15,0.15,-0.08,100.0,-33.0,0.0
0.168,2.22,2.43,-9.45,0.16,0.15,-0.08,100.0,-33.0,0.0
0.18,2.22,2.43,-9.45,0.16,0.15,-0.08,100.0,-33.0,0.0
0.191,2.21,2.48,-9.48,0.16,0.15,-0.08,33.0,-33.0,0.0
0.203,2.31,2.49,-9.43,0.17,0.13,-0.08,33.0,-33.0,0.0
0.217,2.31,2.49,-9.43,0.17,0.13,-0.08,33.0,-33.0,0.0
0.229,2.38,2.45,-9.38,0.18,0.13,-0.08,33.0,-33.0,0.0
0.24,2.38,2.45,-9.38,0.18,0.13,-0.08,33.0,-33.0,0.0
0.252,2.35,2.41,-9.45,0.17,0.14,-0.08,33.0,-33.0,0.0
0.266,2.32,2.44,-9.44,0.17,0.15,-0.07,33.0,-33.0,0.0
0.278,2.32,2.44,-9.44,0.17,0.15,-0.07,33.0,-33.0,0.0
0.29,2.36,2.42,-9.42,0.18,0.16,-0.07,33.0,-33.0,0.0
0.302,2.36,2.4,-9.4,0.18,0.16,-0.06,33.0,-33.0,100.0
0.315,2.36,2.4,-9.4,0.18,0.16,-0.06,33.0,-33.0,100.0
0.327,2.36,2.39,-9.34,0.17,0.15,-0.05,33.0,-33.0,100.0
0.339,2.36,2.39,-9.34,0.17,0.15,-0.05,33.0,-33.0,100.0
0.35,2.34,2.38,-9.31,0.17,0.15,-0.05,33.0,-33.0,100.0
0.362,2.32,2.38,-9.32,0.16,0.15,-0.05,33.0,-33.0,100.0
0.376,2.32,2.38,-9.32,0.16,0.15,-0.05,33.0,-33.0,100.0
0.388,2.26,2.4,-9.34,0.16,0.14,-0.05,33.0,-33.0,100.0
0.399,2.26,2.4,-9.34,0.16,0.14,-0.05,33.0,-33.0,100.0
0.41,2.26,2.4,-9.34,0.16,0.15,-0.04,33.0,-33.0,100.0
0.423,2.34,2.38,-9.39,0.16,0.14,-0.04,33.0,-100.0,0.0
0.435,2.34,2.38,-9.39,0.16,0.14,-0.04,33.0,-100.0,0.0
0.447,2.38,2.32,-9.4,0.15,0.14,-0.04,33.0,-100.0,0.0
0.459,2.38,2.32,-9.4,0.15,0.14,-0.04,33.0,-100.0,0.0
0.474,2.38,2.29,-9.39,0.15,0.13,-0.04,33.0,-100.0,0.0
0.485,2.36,2.28,-9.44,0.15,0.14,-0.03,33.0,-100.0,0.0
0.497,2.36,2.28,-9.44,0.15,0.14,-0.03,33.0,-100.0,0.0
0.508,2.35,2.31,-9.47,0.15,0.16,-0.03,33.0,-100.0,0.0
0.52,2.35,2.31,-9.47,0.15,0.16,-0.03,33.0,-100.0,0.0
0.533,2.35,2.32,-9.42,0.15,0.17,-0.02,33.0,-100.0,0.0
0.545,2.29,2.35,-9.4,0.15,0.16,-0.02,33.0,-100.0,0.0
0.557,2.29,2.35,-9.4,0.15,0.16,-0.02,33.0,-100.0,0.0
0.569,2.27,2.36,-9.41,0.16,0.15,-0.02,100.0,34.0,-100.0
0.582,2.33,2.37,-9.36,0.16,0.14,-0.03,100.0,34.0,-100.0
0.594,2.33,2.37,-9.36,0.16,0.14,-0.03,100.0,34.0,-100.0
0.606,2.36,2.32,-9.34,0.16,0.14,-0.03,100.0,34.0,-100.0
0.618,2.36,2.32,-9.34,0.16,0.14,-0.03,100.0,34.0,-100.0
0.631,2.32,2.27,-9.34,0.16,0.14,-0.03,100.0,34.0,-100.0
0.642,2.3,2.26,-9.37,0.15,0.13,-0.03,100.0,34.0,-100.0
0.653,2.3,2.26,-9.37,0.15,0.13,-0.03,100.0,34.0,-100.0
0.665,2.33,2.27,-9.39,0.15,0.14,-0.03,100.0,34.0,-100.0
0.678,2.33,2.27,-9.39,0.15,0.14,-0.03,100.0,34.0,-100.0
0.689,2.34,2.28,-9.38,0.15,0.14,-0.03,-50.0,-33.0,-100.0
0.701,2.27,2.27,-9.38,0.15,0.14,-0.03,-50.0,-33.0,-100.0
0.713,2.27,2.27,-9.38,0.15,0.14,-0.03,-50.0,-33.0,-100.0
0.725,2.23,2.29,-9.38,0.15,0.14,-0.03,-50.0,-33.0,-100.0
0.739,2.23,2.29,-9.38,0.15,0.14,-0.03,-50.0,-33.0,-100.0
0.751,2.28,2.3,-9.4,0.15,0.14,-0.03,-50.0,-33.0,-100.0
0.762,2.33,2.29,-9.39,0.15,0.14,-0.04,-50.0,-33.0,-100.0
0.774,2.33,2.29,-9.39,0.15,0.14,-0.04,-50.0,-33.0,-100.0
0.778,2.33,2.29,-9.39,0.15,0.14,-0.04,-50.0,-33.0,-100.0
0.856,2.32,2.27,-9.42,0.16,0.19,-0.07,0.0,-33.0,0.0
0.935,2.4,2.3,-9.36,0.15,0.16,-0.07,0.0,34.0,0.0
1.013,2.39,2.3,-9.4,0.15,0.13,-0.07,0.0,34.0,0.0
1.103,2.44,2.24,-9.5,0.15,0.16,-0.07,0.0,-100.0,100.0
1.114,2.44,2.24,-9.5,0.15,0.16,-0.07,0.0,-100.0,100.0
1.126,2.4,2.25,-9.48,0.16,0.16,-0.07,0.0,-100.0,100.0
1.138,2.4,2.25,-9.48,0.16,0.16,-0.07,0.0,-100.0,100.0
1.151,2.39,2.25,-9.5,0.17,0.17,-0.07,0.0,-100.0,100.0
1.161,2.38,2.24,-9.5,0.18,0.18,-0.07,0.0,-100.0,100.0
1.173,2.38,2.24,-9.5,0.18,0.18,-0.07,0.0,-100.0,100.0
1.186,2.38,2.26,-9.46,0.19,0.18,-0.07,50.0,-100.0,0.0
1.2,2.38,2.26,-9.46,0.19,0.18,-0.07,50.0,-100.0,0.0
1.211,2.36,2.27,-9.33,0.19,0.18,-0.07,50.0,-100.0,0.0
1.223,2.43,2.28,-9.27,0.19,0.17,-0.07,50.0,-100.0,0.0
1.235,2.43,2.28,-9.27,0.19,0.17,-0.07,50.0,-100.0,0.0
1.246,2.44,2.27,-9.31,0.19,0.15,-0.07,50.0,-100.0,0.0
1.259,2.44,2.27,-9.31,0.19,0.15,-0.07,50.0,-100.0,0.0
1.271,2.38,2.24,-9.3,0.19,0.14,-0.08,50.0,-100.0,0.0
1.283,2.35,2.24,-9.26,0.19,0.13,-0.08,50.0,-100.0,0.0
1.294,2.35,2.24,-9.26,0.19,0.13,-0.08,50.0,-100.0,0.0
1.307,2.4,2.26,-9.29,0.19,0.12,-0.09,0.0,-100.0,0.0
1.319,2.4,2.26,-9.29,0.19,0.12,-0.09,0.0,-100.0,0.0
1.331,2.48,2.27,-9.31,0.18,0.12,-0.09,0.0,-100.0,0.0
1.343,2.56,2.24,-9.37,0.18,0.12,-0.09,0.0,-100.0,0.0
1.356,2.56,2.24,-9.37,0.18,0.12,-0.09,0.0,-100.0,0.0
1.368,2.59,2.25,-9.43,0.16,0.14,-0.09,0.0,-100.0,0.0
1.379,2.59,2.25,-9.43,0.16,0.14,-0.09,0.0,-100.0,0.0
1.391,2.6,2.24,-9.48,0.15,0.16,-0.08,0.0,-100.0,0.0
1.403,2.57,2.2,-9.5,0.14,0.17,-0.08,0.0,-100.0,0.0
1.416,2.57,2.2,-9.5,0.14,0.17,-0.08,0.0,-100.0,0.0
1.427,2.56,2.16,-9.44,0.14,0.18,-0.07,50.0,-100.0,-100.0
1.439,2.56,2.16,-9.44,0.14,0.18,-0.07,50.0,-100.0,-100.0
1.451,2.61,2.15,-9.4,0.15,0.18,-0.06,50.0,-100.0,-100.0
1.464,2.62,2.13,-9.34,0.15,0.18,-0.05,50.0,-100.0,-100.0
1.476,2.62,2.13,-9.34,0.15,0.18,-0.05,50.0,-100.0,-100.0
1.487,2.52,2.14,-9.39,0.15,0.16,-0.05,50.0,-100.0,-100.0
1.499,2.52,2.14,-9.39,0.15,0.16,-0.05,50.0,-100.0,-100.0
1.512,2.4,2.15,-9.34,0.16,0.15,-0.05,50.0,-100.0,-100.0
1.524,2.38,2.17,-9.34,0.16,0.14,-0.05,50.0,-100.0,-100.0
1.535,2.38,2.17,-9.34,0.16,0.14,-0.05,50.0,-100.0,-100.0
1.547,2.43,2.19,-9.28,0.16,0.13,-0.05,50.0,-100.0,-100.0
1.56,2.43,2.19,-9.28,0.16,0.13,-0.05,50.0,-100.0,-100.0
1.571,2.43,2.19,-9.37,0.15,0.12,-0.06,50.0,-50.0,-33.0
1.583,2.4,2.2,-9.39,0.16,0.12,-0.07,50.0,-50.0,-33.0
1.595,2.4,2.2,-9.39,0.16,0.12,-0.07,50.0,-50.0,-33.0
1.608,2.47,2.18,-9.36,0.16,0.13,-0.08,50.0,-50.0,-33.0
1.62,2.47,2.18,-9.36,0.16,0.13,-0.08,50.0,-50.0,-33.0
1.631,2.51,2.14,-9.35,0.15,0.13,-0.07,50.0,-50.0,-33.0
1.644,2.5,2.14,-9.33,0.15,0.13,-0.07,50.0,-50.0,-33.0
1.658,2.5,2.14,-9.33,0.15,0.13,-0.07,50.0,-50.0,-33.0
1.669,2.42,2.19,-9.37,0.14,0.12,-0.06,50.0,-50.0,-33.0
1.681,2.42,2.19,-9.37,0.14,0.12,-0.06,50.0,-50.0,-33.0
1.692,2.45,2.23,-9.38,0.14,0.12,-0.06,50.0,-100.0,-100.0
1.705,2.54,2.22,-9.4,0.14,0.13,-0.06,50.0,-100.0,-100.0
1.717,2.54,2.22,-9.4,0.14,0.13,-0.06,50.0,-100.0,-100.0
1.728,2.56,2.14,-9.41,0.14,0.14,-0.06,50.0,-100.0,-100.0
1.74,2.56,2.14,-9.41,0.14,0.14,-0.06,50.0,-100.0,-100.0
1.752,2.46,2.12,-9.48,0.14,0.14,-0.05,50.0,-100.0,-100.0
1.766,2.4,2.17,-9.49,0.14,0.14,-0.05,50.0,-100.0,-100.0
1.778,2.4,2.17,-9.49,0.14,0.14,-0.05,50.0,-100.0,-100.0
1.79,2.46,2.19,-9.45,0.15,0.14,-0.05,50.0,-100.0,-100.0
1.801,2.46,2.19,-9.45,0.15,0.14,-0.05,50.0,-100.0,-100.0
1.805,2.51,2.19,-9.39,0.15,0.15,-0.05,100.0,-100.0,-100.0
1.882,2.45,2.17,-9.4,0.15,0.14,-0.04,100.0,-100.0,-100.0
1.961,2.49,2.11,-9.29,0.16,0.12,-0.03,0.0,-60.0,-33.0
2.038,2.46,2.09,-9.42,0.13,0.13,-0.02,0.0,-60.0,-33.0
2.129,2.44,2.04,-9.44,0.14,0.14,-0.03,50.0,-100.0,-33.0
2.14,2.44,2.04,-9.44,0.14,0.14,-0.03,50.0,-100.0,-33.0
2.152,2.4,2.01,-9.41,0.15,0.13,-0.04,50.0,-100.0,-33.0
2.163,2.51,1.99,-9.25,0.15,0.12,-0.04,50.0,-100.0,-33.0
2.176,2.51,1.99,-9.25,0.15,0.12,-0.04,50.0,-100.0,-33.0
2.188,2.69,2.02,-9.21,0.14,0.11,-0.04,50.0,-60.0,-33.0
2.2,2.69,2.02,-9.21,0.14,0.11,-0.04,50.0,-60.0,-33.0
2.211,2.55,2.07,-9.19,0.12,0.1,-0.04,50.0,-60.0,-33.0
2.224,2.48,2.16,-9.31,0.12,0.09,-0.04,50.0,-60.0,-33.0
2.236,2.48,2.16,-9.31,0.12,0.09,-0.04,50.0,-60.0,-33.0
2.248,2.24,2.25,-9.41,0.1,0.11,-0.04,50.0,-60.0,-33.0
2.26,2.24,2.25,-9.41,0.1,0.11,-0.04,50.0,-60.0,-33.0
2.273,2.06,2.25,-9.51,0.11,0.12,-0.05,50.0,-60.0,-33.0
2.284,2.07,2.2,-9.52,0.12,0.14,-0.07,50.0,-60.0,-33.0
2.296,2.07,2.2,-9.52,0.12,0.14,-0.07,50.0,-60.0,-33.0
2.308,2.1,2.15,-9.59,0.12,0.15,-0.09,50.0,-20.0,34.0
2.321,2.1,2.15,-9.59,0.12,0.15,-0.09,50.0,-20.0,34.0
2.333,2.15,2.1,-9.59,0.13,0.17,-0.12,50.0,-20.0,34.0
2.345,2.36,2.01,-9.47,0.15,0.17,-0.15,50.0,-20.0,34.0
2.356,2.36,2.01,-9.47,0.15,0.17,-0.15,50.0,-20.0,34.0
2.368,2.78,1.92,-9.32,0.17,0.18,-0.17,50.0,-20.0,34.0
2.381,2.78,1.92,-9.32,0.17,0.18,-0.17,50.0,-20.0,34.0
2.392,3.16,1.91,-9.18,0.16,0.17,-0.17,50.0,-20.0,34.0
