time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.002,9.59,0.26,-1.13,-0.0,-0.01,-0.0,73.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,9.59,0.26,-1.13,-0.0,-0.01,-0.0,73.0,25.0,35.0,9.659844719248856,84.72897969408106,0.5729577951308232,0.0,-0.008174776622447352,0.0,0.13682702020202023,0.00370959595959596,-0.016122474747474747,0.0,0.0,0.0
0.025,9.6,0.28,-1.11,-0.0,-0.01,-0.0,73.0,25.0,35.0,9.659844719248856,84.72897969408106,0.5729577951308232,0.0,-0.016349553244894705,0.0,0.27365404040404046,0.00741919191919192,-0.03224494949494949,0.001952203697326804,5.292731609019489e-05,-0.00023003025839200082
0.08700000000000001,9.6,0.27,-1.13,-0.0,-0.01,0.0,75.0,26.0,32.0,9.668014273882719,84.72897969408106,0.5729577951308232,0.0,-0.024524329867342057,0.0,0.4106237373737375,0.011414141414141415,-0.04808207070707071,0.005856611091980412,0.00015878194827058465,-0.0006900907751760025
0.099,9.6,0.27,-1.13,-0.0,-0.01,0.0,75.0,26.0,32.0,9.67004653556538,85.58621384311844,0.5729577951308232,0.0,-0.03269910648978941,0.0,0.5475934343434344,0.015266414141414143,-0.06420454545454546,0.011715257849964293,0.0003216352285481074,-0.0013761102183450671
0.111,9.6,0.28,-1.13,0.0,-0.01,0.0,75.0,26.0,32.0,9.67004653556538,85.58621384311844,0.5729577951308232,0.0,-0.04087388311223676,0.0,0.6845631313131314,0.019118686868686872,-0.0803270202020202,0.019528143971278448,0.0005394514909192941,-0.0022921599199061324
0.123,9.6,0.27,-1.12,0.0,-0.01,-0.0,75.0,26.0,32.0,9.67033091471021,85.58621384311844,0.5729577951308232,0.0,-0.049048659734684114,0.0,0.8215328282828284,0.023113636363636367,-0.09644949494949495,0.029295269455922875,0.0008122307353841447,-0.0034382398798591986
0.135,9.6,0.27,-1.12,0.0,-0.01,-0.0,75.0,26.0,32.0,9.668883079239297,85.58621384311844,0.5729577951308232,0.0,-0.057223436357131466,0.0,0.9585025252525253,0.026965909090909096,-0.11242929292929293,0.04101663430389757,0.0011420086279461282,-0.004814350098204266
0.148,9.59,0.28,-1.11,-0.0,-0.01,-0.0,75.0,26.0,32.0,9.668883079239297,85.58621384311844,0.5729577951308232,0.0,-0.06539821297957882,0.0,1.0954722222222224,0.030818181818181824,-0.12840909090909092,0.05469223851520254,0.0015267495026017757,-0.006418454908937865
0.16,9.59,0.28,-1.11,-0.0,-0.01,-0.0,75.0,26.0,32.0,9.658084696253185,85.58621384311844,0.5729577951308232,0.0,-0.07357298960202617,0.0,1.2322992424242427,0.034813131313131324,-0.14424621212121214,0.07032208208983778,0.001966453359351087,-0.008250554312059996
0.171,9.6,0.27,-1.12,-0.0,-0.01,-0.0,75.0,26.0,32.0,9.658084696253185,85.58621384311844,0.5729577951308232,0.0,-0.08174776622447352,0.0,1.369126262626263,0.03880808080808082,-0.16008333333333336,0.08790412936179984,0.0024631558641975315,-0.01030861264156719
0.183,9.6,0.27,-1.13,-0.0,-0.01,-0.0,73.0,26.0,32.0,9.668883079239297,85.58621384311844,0.5729577951308232,0.0,-0.08992254284692087,0.0,1.50609595959596,0.042660353535353544,-0.17606313131313134,0.1074383803310887,0.003016857017141109,-0.012592629897459446
0.197,9.6,0.27,-1.13,-0.0,-0.01,-0.0,73.0,26.0,32.0,9.67004653556538,83.83913167489273,0.5729577951308232,0.0,-0.09809731946936823,0.0,1.643065656565657,0.04651262626262627,-0.19218560606060608,0.12892687066370784,0.0036255211521783503,-0.015104641745740235
0.209,9.6,0.27,-1.13,0.0,-0.01,0.0,73.0,26.0,32.0,9.67004653556538,83.83913167489273,0.5729577951308232,0.0,-0.10627209609181558,0.0,1.780035353535354,0.050364898989898994,-0.20830808080808083,0.15236960035965724,0.004289148269309255,-0.017846683852413024
