time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gy_normalized_1,gz_normalized_1,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
10.236,3.26,6.85,11.4,4.010704565915763,16.615776058793873,9.740282517223996,-10.0,61.0,95.0,13.693432732518168,19.67340511112361,0.1454392528853946,0.3056008841303537,0.5085912524213186,0.00014809620950750294,0.0006135414393882263,0.00035966222308964996,0.11017235552551537,0.1323671497584541,0.10549694614103276,0.008101851851851851,0.012093411175979982,0.03648068669527897,1.0150000000000001,5.699,9.821,4.239887683968092,6.245239966925974,11.573747461642629,0.5507226253120924,0.6575792541039909,1.5206520251154787,0.09884499999999999,0.7193161538461538,1.245389615384615,0.004383798372781064,0.037994977352071,0.06826788357988162
10.247,3.26,6.85,11.4,4.010704565915763,16.615776058793873,9.740282517223996,-10.0,61.0,95.0,13.693432732518168,19.67340511112361,0.1454392528853946,0.3056008841303537,0.5085912524213186,0.00014809620950750294,0.0006135414393882263,0.00035966222308964996,0.11017235552551537,0.1323671497584541,0.10549694614103276,0.008101851851851851,0.012093411175979982,0.03648068669527897,1.219090909090909,5.803636363636364,9.964545454545455,4.219052855054244,7.1880159752776,11.407068830331843,0.6082608100461916,0.8959517337166876,1.6603876166125768,0.14561346153846152,0.8175873076923076,1.4089357692307687,0.005801843949704141,0.048314397559171586,0.08613443460059167
10.259,1.53,2.95,9.97,5.156620156177409,22.91831180523293,9.167324722093172,-10.0,61.0,95.0,10.509248308038021,25.216653029243883,0.06825829966707171,0.13160913988095527,0.4447942795298725,0.00019040941222393232,0.0008462640543285881,0.00033850562173143523,0.05170665765461305,0.0570048309178744,0.09226355728299093,0.010416666666666666,0.016680567139282735,0.034334763948497854,1.2449999999999999,5.565833333333334,9.965,4.297183463481175,8.498873961107211,11.220423487978621,0.6657989947802908,1.1343242133293843,1.800123208109675,0.19238192307692306,0.9158584615384614,1.5724819230769225,0.007890837071005916,0.06004363085798815,0.10634724390532538
10.271,1.53,2.95,9.97,5.156620156177409,22.91831180523293,9.167324722093172,-10.0,61.0,95.0,10.509248308038021,25.216653029243883,0.06825829966707171,0.13160913988095527,0.4447942795298725,0.00019040941222393232,0.0008462640543285881,0.00033850562173143523,0.05170665765461305,0.0570048309178744,0.09226355728299093,0.010416666666666666,0.016680567139282735,0.034334763948497854,1.2669230769230768,5.3646153846153855,9.965384615384616,4.363293978303962,9.608061487578421,11.062492813679741,0.7397766608669898,1.4631138403813797,1.931639058930473,0.21433153846153843,0.9581796153846153,1.7155130769230764,0.01065077773668639,0.07318267724852069,0.12890631149408277
10.284,0.67,-8.3,11.33,9.740282517223996,15.469860468532227,4.010704565915763,-10.0,61.0,95.0,14.060860571103037,18.715646864221743,0.029890889396691534,-0.370290122376925,0.5054683236783807,0.00035966222308964996,0.000571228236671797,0.00014809620950750294,0.022642784724569112,-0.16038647342995171,0.10484915787525449,0.019675925925925927,0.011259382819015847,0.015021459227467813,1.2242857142857144,4.38857142857143,10.062857142857144,4.747364588226822,10.026761414789407,10.558793653125173,0.8137543269536888,1.7919034674333751,2.063154909751271,0.2362811538461538,1.000500769230769,1.8585442307692301,0.01372561096153846,0.0869288694230769,0.15351732602070997
10.296,0.58,-23.26,8.77,11.459155902616464,-17.761691649055518,-2.291831180523293,-10.0,61.0,95.0,24.865174441374833,21.261289575108492,0.025875695298628487,-1.037704608010515,0.39125835822236527,0.00042313202716429403,-0.0006558546421046558,-8.462640543285881e-05,0.019601216627238932,-0.4494685990338165,0.08115861558393485,0.023148148148148147,-0.01292743953294412,-0.008583690987124463,1.1813333333333333,2.5453333333333337,9.976666666666668,5.194817342519465,8.174197877199745,9.70208533088194,0.9534899184507868,2.013836465693472,2.1206930944853704,0.24589307692307688,0.8814276923076921,2.021086153846153,0.017115336745562128,0.10128220738165677,0.180180287485207
10.307,0.58,-23.26,8.77,11.459155902616464,-17.761691649055518,-2.291831180523293,-10.0,61.0,95.0,24.865174441374833,21.261289575108492,0.025875695298628487,-1.037704608010515,0.39125835822236527,0.00042313202716429403,-0.0006558546421046558,-8.462640543285881e-05,0.019601216627238932,-0.4494685990338165,0.08115861558393485,0.023148148148148147,-0.01292743953294412,-0.008583690987124463,1.1437499999999998,0.9325000000000003,9.901250000000003,5.5863385025255266,6.553204781808791,8.952465548919113,1.1178847319767846,1.7590245047281758,2.0878141317801706,0.2542138461538461,0.5477361538461537,2.146901923076922,0.02064295665680473,0.11392730465976328,0.2091751003846153
10.318,1.58,-34.85,10.88,15.469860468532227,-53.85803274229738,-9.740282517223996,-10.0,61.0,95.0,36.543033535819106,56.87598242933104,0.07048896305488452,-1.5547723813055223,0.4853923531880655,0.000571228236671797,-0.001988720527672182,-0.00035966222308964996,0.05339641770868537,-0.6734299516908213,0.10068480473810847,0.03125,-0.039199332777314425,-0.03648068669527897,1.1694117647058822,-1.1723529411764704,9.958823529411767,6.167722147584745,2.999602574508428,7.852892133263636,1.2822795455027824,1.5042125437628795,2.054935169074971,0.26253461538461537,0.21404461538461528,2.2727176923076913,0.02428994760355029,0.12178521178994078,0.23997488566568037
10.331,1.58,-34.85,10.88,15.469860468532227,-53.85803274229738,-9.740282517223996,-10.0,61.0,95.0,36.543033535819106,56.87598242933104,0.07048896305488452,-1.5547723813055223,0.4853923531880655,0.000571228236671797,-0.001988720527672182,-0.00035966222308964996,0.05339641770868537,-0.6734299516908213,0.10068480473810847,0.03125,-0.039199332777314425,-0.03648068669527897,1.1922222222222219,-3.0433333333333334,10.010000000000002,6.684507609859605,-0.15915494309189487,6.875493541569879,1.5042125437628793,0.7315569201906903,1.9151995775778727,0.28520153846153845,-0.2859188461538462,2.428803846153845,0.028056309585798807,0.1248559287721893,0.27257964332840223
10.343,2.39,-26.29,16.46,77.92226013779197,-34.95042550298022,-25.210142985756224,-10.0,61.0,95.0,31.109609447886033,89.04472009717009,0.10662570993745188,-1.1728828093119705,0.7343343872679741,0.0028772977847171997,-0.0012905526828510968,-0.0009308904597614469,0.08077053058465698,-0.5080193236714976,0.15232278363871923,0.1574074074074074,-0.02543786488740617,-0.09442060085836909,1.2552631578947366,-4.266842105263158,10.349473684210528,10.433863006066572,-1.9902744462439117,5.186775829605348,1.726145542022976,-0.0410987033814989,1.7754639860807746,0.30786846153846154,-0.7858823076923077,2.584889999999999,0.0321478547337278,0.12075409301775143,0.30742363696745545
