time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
10.126,2.02,2.2,7.63,0.01,0.1,0.2,-10.0,60.0,93.0,7.965412732558181,11.949982268836674
10.138,0.94,5.79,10.07,0.03,0.11,0.22,-10.0,60.0,93.0,8.193735411886326,12.824531107825672
10.15,0.94,5.79,10.07,0.03,0.11,0.22,-10.0,60.0,93.0,11.653866311229077,14.197334605154628
10.162,-2.29,5.97,8.01,0.1,0.15,0.23,-10.0,60.0,93.0,11.653866311229077,14.197334605154628
10.176,-0.16,6.27,8.77,0.03,0.06,0.21,-10.0,60.0,93.0,10.24915118436644,16.74370515420655
10.188,-0.16,6.27,8.77,0.03,0.06,0.21,-10.0,60.0,93.0,10.78199424967385,12.631088179985552
10.199,1.83,6.0,12.77,0.11,0.03,0.19,-10.0,60.0,93.0,10.78199424967385,12.631088179985552
10.211,1.83,6.0,12.77,0.11,0.03,0.19,-10.0,60.0,93.0,14.227501537515291,12.695896651500304
10.223,1.94,5.85,7.95,0.22,0.15,0.18,-10.0,60.0,93.0,14.227501537515291,12.695896651500304
10.236,3.26,6.85,11.4,0.07,0.29,0.17,-10.0,61.0,95.0,10.059254445534222,18.415045369376998
10.247,3.26,6.85,11.4,0.07,0.29,0.17,-10.0,61.0,95.0,13.693432732518168,19.67340511112361
10.259,1.53,2.95,9.97,0.09,0.4,0.16,-10.0,61.0,95.0,13.693432732518168,19.67340511112361
10.271,1.53,2.95,9.97,0.09,0.4,0.16,-10.0,61.0,95.0,10.509248308038021,25.216653029243883
10.284,0.67,-8.3,11.33,0.17,0.27,0.07,-10.0,61.0,95.0,10.509248308038021,25.216653029243883
10.296,0.58,-23.26,8.77,0.2,-0.31,-0.04,-10.0,61.0,95.0,14.060860571103037,18.715646864221743
10.307,0.58,-23.26,8.77,0.2,-0.31,-0.04,-10.0,61.0,95.0,24.865174441374833,21.261289575108492
10.318,1.58,-34.85,10.88,0.27,-0.94,-0.17,-10.0,61.0,95.0,24.865174441374833,21.261289575108492
10.331,1.58,-34.85,10.88,0.27,-0.94,-0.17,-10.0,61.0,95.0,36.543033535819106,56.87598242933104
10.343,2.39,-26.29,16.46,1.36,-0.61,-0.44,-10.0,61.0,95.0,36.543033535819106,56.87598242933104
10.355,-1.22,-7.86,19.77,4.05,0.78,-0.66,-10.0,67.0,90.0,31.109609447886033,89.04472009717009
10.367,-1.22,-7.86,19.77,4.05,0.78,-0.66,-10.0,67.0,90.0,21.310112622884,239.31878527495473
10.379,1.25,15.55,2.4,7.3,1.77,-0.22,-10.0,67.0,90.0,21.310112622884,239.31878527495473
10.391,1.25,15.55,2.4,7.3,1.77,-0.22,-10.0,67.0,90.0,15.783694117664597,430.5628203101357
10.403,-0.21,18.67,7.75,8.64,1.61,0.54,-10.0,67.0,90.0,15.783694117664597,430.5628203101357
10.415,-7.06,36.38,108.06,8.14,-0.37,0.95,-10.0,67.0,90.0,20.2157240780537,504.5065010258694
10.429,-7.06,36.38,108.06,8.14,-0.37,0.95,-10.0,67.0,90.0,114.23796041596681,470.03147187123585
10.44,-12.48,29.44,-11.29,4.24,-5.45,1.53,-10.0,67.0,90.0,114.23796041596681,470.03147187123585
10.452,-12.48,29.44,-11.29,4.24,-5.45,1.53,-10.0,67.0,90.0,33.910589791391125,405.22741323106146
10.464,-7.75,20.06,-6.09,0.06,-13.89,2.18,-10.0,67.0,90.0,33.910589791391125,405.22741323106146
10.478,-9.5,13.1,-1.47,-1.45,-20.05,3.13,22.0,93.0,50.0,22.350709161008737,805.5878288565169
10.49,-9.5,13.1,-1.47,-1.45,-20.05,3.13,22.0,93.0,50.0,16.248719949583723,1165.6585201515604
10.501,-6.04,4.16,-1.47,-1.04,-23.36,3.82,22.0,93.0,50.0,16.248719949583723,1165.6585201515604
10.513,-6.04,4.16,-1.47,-1.04,-23.36,3.82,22.0,93.0,50.0,7.479846255104445,1357.5153740364979
10.527,-5.01,2.72,0.3,0.7,-23.98,3.79,22.0,93.0,50.0,7.479846255104445,1357.5153740364979
10.539,-4.36,2.35,1.37,2.43,-23.81,3.0,22.0,93.0,50.0,5.708633812042948,1391.5852149390646
10.55,-4.36,2.35,1.37,2.43,-23.81,3.0,22.0,93.0,50.0,5.138968768147945,1382.0295486602965
10.562,-3.59,2.05,2.02,3.64,-23.64,1.56,22.0,93.0,50.0,5.138968768147945,1382.0295486602965
10.575,-3.59,2.05,2.02,3.64,-23.64,1.56,22.0,93.0,50.0,4.601195496824711,1373.3462506338403
10.586,-3.22,1.99,-0.11,4.11,-23.56,-0.21,22.0,93.0,50.0,4.601195496824711,1373.3462506338403
10.598,-3.74,2.09,-1.46,3.78,-23.53,-2.0,-42.0,58.0,-73.0,3.7868984670835846,1370.3274804618595
10.61,-3.74,2.09,-1.46,3.78,-23.53,-2.0,-42.0,58.0,-73.0,4.526289871406823,1370.2550105453995
10.624,-4.71,2.46,-2.01,2.71,-23.58,-3.5,-42.0,58.0,-73.0,4.526289871406823,1370.2550105453995
10.635,-4.71,2.46,-2.01,2.71,-23.58,-3.5,-42.0,58.0,-73.0,5.681179455007561,1374.6336983114572
10.647,-5.57,3.18,-2.82,1.09,-23.64,-4.45,-42.0,58.0,-73.0,5.681179455007561,1374.6336983114572
10.659,-6.42,3.88,-3.03,-0.78,-23.59,-4.66,-42.0,58.0,-73.0,7.006404213289438,1379.6749945375104
10.672,-6.42,3.88,-3.03,-0.78,-23.59,-4.66,-42.0,58.0,-73.0,8.090222493850217,1378.4513184525715
10.683,-7.25,4.64,-3.12,-2.55,-23.45,-4.11,-42.0,58.0,-73.0,8.090222493850217,1378.4513184525715
10.695,18.17,-4.98,-100.36,-2.8,-21.63,-2.81,-42.0,58.0,-73.0,9.155681296331803,1371.8685652508107
10.707,18.17,-4.98,-100.36,-2.8,-21.63,-2.81,-42.0,58.0,-73.0,102.11306919292946,1259.9770518629414
10.72,-8.94,9.11,-2.23,1.26,-9.95,-1.53,-42.0,58.0,-73.0,102.11306919292946,1259.9770518629414
10.731,-8.94,9.11,-2.23,1.26,-9.95,-1.53,-42.0,58.0,-73.0,12.95718333589519,581.293850314158
10.742,-18.94,11.43,-11.53,5.03,-2.21,-2.0,3.0,43.0,100.0,12.95718333589519,581.293850314158
