time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
10.17,-91.96,15.99,-71.49,-2.19,-16.84,-1.19,-50.0,57.0,74.0,117.57185802733576,975.3717537736231
10.182,-17.89,3.12,-6.06,2.24,-3.16,-5.29,-50.0,57.0,74.0,117.57185802733576,975.3717537736231
10.196,-14.77,8.09,-7.48,1.77,9.85,-5.64,-50.0,57.0,74.0,19.144453504866625,375.658064481331
10.207,-14.77,8.09,-7.48,1.77,9.85,-5.64,-50.0,57.0,74.0,18.42692052405936,658.1911120482407
10.219,-10.7,-0.23,-4.77,1.68,16.59,-4.73,-50.0,57.0,74.0,18.42692052405936,658.1911120482407
10.23,-10.7,-0.23,-4.77,1.68,16.59,-4.73,-50.0,57.0,74.0,11.717329047184771,993.0920628079343
10.243,13.45,38.19,70.51,1.29,18.17,-3.68,-12.0,63.0,93.0,11.717329047184771,993.0920628079343
10.255,-47.2,65.18,5.81,2.07,2.62,-4.82,-12.0,63.0,93.0,81.30829416486365,1064.769881303395
10.267,-47.2,65.18,5.81,2.07,2.62,-4.82,-12.0,63.0,93.0,80.68474762927626,335.9590199476698
10.278,14.18,33.18,14.12,-0.16,-0.22,-0.96,-12.0,63.0,93.0,80.68474762927626,335.9590199476698
10.291,4.79,20.31,25.46,8.86,-3.9,0.03,-12.0,63.0,93.0,38.74737668539639,57.16958983648293
10.303,4.79,20.31,25.46,8.86,-3.9,0.03,-12.0,63.0,93.0,32.918866930682775,554.6471170598253
10.314,6.51,7.51,-2.51,1.39,-2.94,0.04,-12.0,63.0,93.0,32.918866930682775,554.6471170598253
10.326,6.51,7.51,-2.51,1.39,-2.94,0.04,-12.0,63.0,93.0,10.250868255908863,186.3416958331635
10.339,2.0,9.12,7.07,0.2,1.68,0.04,-12.0,63.0,93.0,10.250868255908863,186.3416958331635
10.35,2.0,9.12,7.07,0.2,1.68,0.04,-12.0,63.0,93.0,11.711502892455776,96.96369107265684
10.361,-1.44,6.07,10.62,0.17,3.74,0.04,-8.0,57.0,98.0,11.711502892455776,96.96369107265684
10.373,-3.23,-0.17,9.15,0.21,2.27,0.04,-8.0,57.0,98.0,12.316773116364528,214.51971400106711
10.387,-3.23,-0.17,9.15,0.21,2.27,0.04,-8.0,57.0,98.0,9.704859607433793,130.6368902384432
10.399,-3.66,-18.73,4.97,0.35,-0.28,0.04,-8.0,57.0,98.0,9.704859607433793,130.6368902384432
10.41,-3.66,-18.73,4.97,0.35,-0.28,0.04,-8.0,57.0,98.0,19.720785988393057,25.783100780887043
10.422,-1.55,-21.04,11.62,0.2,-1.51,0.04,-8.0,57.0,98.0,19.720785988393057,25.783100780887043
10.435,0.39,-15.37,8.38,-0.02,-0.61,0.04,-8.0,57.0,98.0,24.085441660887184,87.30229952768866
10.447,0.39,-15.37,8.38,-0.02,-0.61,0.04,-8.0,57.0,98.0,17.510379778862593,35.04422713571229
10.459,0.72,-7.83,9.12,-0.14,0.69,0.04,-8.0,57.0,98.0,17.510379778862593,35.04422713571229
10.47,-0.48,1.28,11.58,-0.11,0.92,0.04,-8.0,57.0,98.0,12.041665167243275,40.4046977202013
10.484,-0.48,1.28,11.58,-0.11,0.92,0.04,-10.0,58.0,98.0,11.660411656541118,53.13700915223872
10.495,-1.06,2.07,6.15,-0.01,0.49,0.04,-10.0,58.0,98.0,11.660411656541118,53.13700915223872
10.507,-1.06,2.07,6.15,-0.01,0.49,0.04,-10.0,58.0,98.0,6.575028517048425,28.174147288477776
10.518,-1.19,3.44,10.05,-0.01,-0.06,0.04,-10.0,58.0,98.0,6.575028517048425,28.174147288477776
10.53,-1.19,3.44,10.05,-0.01,-0.06,0.04,-10.0,58.0,98.0,10.688882074379903,4.171195710472268
10.543,0.63,2.34,10.02,0.0,-0.49,0.04,-10.0,58.0,98.0,10.688882074379903,4.171195710472268
10.554,-0.5,2.15,11.72,0.03,-0.54,0.04,-10.0,58.0,98.0,10.30887481736004,28.16832076638291
10.566,-0.5,2.15,11.72,0.03,-0.54,0.04,-10.0,58.0,98.0,11.926059701343107,31.072066998164992
10.577,1.36,-2.02,6.32,0.01,-0.18,0.04,-10.0,58.0,98.0,11.926059701343107,31.072066998164992
10.59,1.36,-2.02,6.32,0.01,-0.18,0.04,-10.0,58.0,98.0,6.772916653850098,10.580344821195597
