time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gy_normalized_1,gz_normalized_1,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
34.57,3.88,-0.65,11.57,-5.156620156177409,-7.448451336700702,8.594366926962348,-28.0,-29.0,30.0,12.220548269206255,12.487325639445695,0.17702762246716336,-0.029656689330839224,0.5278890700889383,-0.0001971887237538497,-0.0002848281565333385,0.00032864787292308283,0.038869965938689646,-0.01878612716763006,0.117940876656473,-0.01072705601907032,-0.005637467476149177,0.024,3.88,-0.65,11.57,-5.156620156177409,-7.448451336700702,8.594366926962348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.58,3.88,-0.65,11.57,-5.156620156177409,-7.448451336700702,8.594366926962348,-28.0,-29.0,30.0,12.220548269206255,12.487325639445695,0.17702762246716336,-0.029656689330839224,0.5278890700889383,-0.0001971887237538497,-0.0002848281565333385,0.00032864787292308283,0.038869965938689646,-0.01878612716763006,0.117940876656473,-0.01072705601907032,-0.005637467476149177,0.024,3.88,-0.65,11.57,-5.156620156177409,-7.448451336700702,8.594366926962348,-0.08743834177866054,-0.1262998270136208,0.1457305696311009,0.06579130434782618,-0.0110217391304348,0.19618695652173943,0.0,0.0,0.0
34.59,2.36,-0.13,3.57,10.313240312354818,4.010704565915763,6.875493541569878,-28.0,-29.0,30.0,4.281518422242277,13.02770464416534,0.10767659510889319,-0.005931337866167845,0.16288366294014772,0.0003943774475076994,0.00015336900736410535,0.0002629182983384663,0.02364255660188339,-0.0037572254335260114,0.0363914373088685,0.02145411203814064,0.0030355594102341723,0.0192,3.373333333333333,-0.47666666666666674,8.903333333333334,0.0,-3.628732702495214,8.021409131831524,-0.17487668355732108,-0.2525996540272416,0.2914611392622018,0.13158260869565236,-0.0220434782608696,0.39237391304347885,0.001115591682419663,-0.00018689035916824253,0.003326648393194717
34.6,0.24,-4.35,10.69,0.0,17.761691649055518,8.594366926962348,-33.0,-27.0,27.0,11.543664929302132,19.731721493863446,0.010950162214463714,-0.1984716901371548,0.48773847530257125,0.0,0.0006792056040410379,0.00032864787292308283,0.00240432779002204,-0.12572254335260113,0.1089704383282365,0.0,0.013443191673894189,0.024,2.59,-1.4449999999999998,9.35,0.0,1.718873385392469,8.16464858061423,0.0,-0.18459205486606117,0.40804559496708254,0.17160000000000025,-0.02424782608695656,0.4529086956521746,0.003346775047258989,-0.0005606710775047276,0.00997994517958415
34.61,0.24,-4.35,10.69,0.0,17.761691649055518,8.594366926962348,-33.0,-27.0,27.0,11.543664929302132,19.731721493863446,0.010950162214463714,-0.1984716901371548,0.48773847530257125,0.0,0.0006792056040410379,0.00032864787292308283,0.00240432779002204,-0.12572254335260113,0.1089704383282365,0.0,0.013443191673894189,0.024,2.12,-2.026,9.617999999999999,0.0,4.927437038125079,8.250592249883855,0.0,0.11658445570488069,0.5537761645981835,0.17566956521739158,-0.09800869565217404,0.6341739130434793,0.00625651417769378,-0.0009718298676748612,0.01765970132325147
34.69,1.3,3.54,7.36,-4.010704565915763,-18.334649444186343,5.156620156177409,-33.0,-27.0,27.0,8.269897218224662,19.46370603948167,0.05931337866167845,0.1615148926633398,0.33580497457688724,-0.00015336900736410535,-0.0007011154622359101,0.0001971887237538497,0.013023442195952716,0.10231213872832369,0.07502548419979613,-0.00834326579261025,-0.013876843018213358,0.0144,1.9833333333333334,-1.0983333333333332,9.241666666666665,-0.6684507609859605,1.0504226244065087,7.7349302342661135,0.0,0.41776096627582254,0.6995067342292843,0.1797391304347829,-0.17176956521739153,0.8154391304347839,0.009235258979206077,-0.002633716446124771,0.028413085066162656
34.77,2.09,1.36,10.04,8.021409131831525,-23.49126960036375,9.167324722093172,-28.0,-31.0,29.0,10.345013291436603,26.461719416120808,0.0953576626176215,0.06205091921529438,0.458081785971732,0.0003067380147282107,-0.0008983041859897598,0.00035055773111795506,0.020937687838108596,0.03930635838150289,0.10234454638124363,0.0166865315852205,-0.01777970511708586,0.0256,1.9985714285714287,-0.747142857142857,9.355714285714285,0.5729577951308232,-2.4555334077035282,7.939558018241407,-0.06800759916118043,0.10686908439614062,0.7869450760079448,0.2017826086956525,-0.1117434782608697,0.9402391304347841,0.01228300945179588,-0.005546330812854458,0.04224009640831771
34.85,0.11,4.16,7.23,10.313240312354818,-8.021409131831525,20.05352282957881,-28.0,-31.0,29.0,8.342098057443344,23.934278933718666,0.0050188243482958686,0.18980281171737104,0.3298736367107194,0.0003943774475076994,-0.0003067380147282107,0.0007668450368205266,0.0011019835704267683,0.12023121387283237,0.07370030581039756,0.02145411203814064,-0.006071118820468345,0.055999999999999994,1.7625,-0.1337499999999998,9.09,1.7904931097838226,-3.151267873219528,9.453803619658583,0.06800759916118043,-0.29146113926220185,0.9423910169477858,0.23722173913043518,-0.08868260869565227,1.1104826086956539,0.015704540642722167,-0.0074411115311909465,0.058183281663516245
34.93,2.29,-11.89,6.96,17.761691649055518,87.08958485988514,2.864788975654116,-20.0,-29.0,32.0,13.96630946241705,88.92851340924513,0.10448279779634127,-0.5424892863748898,0.3175547042194477,0.0006792056040410379,0.003330298445620573,0.00010954929097436096,0.02294129432979363,-0.34364161849710984,0.07094801223241591,0.03694874851013111,0.06591500433651344,0.008,1.8211111111111111,-1.44,8.853333333333332,3.565070725258456,6.875493541569879,8.721690881435865,0.24288428271850152,-0.4274763375845627,1.282429012753688,0.23908695652173953,-0.018143478260869553,1.2330782608695672,0.019726996219281725,-0.008944860113421575,0.0770132041587904
34.94,1.02,-25.47,7.73,19.48056503444799,23.49126960036375,-22.345354010102106,-20.0,-29.0,32.0,26.636707754525517,37.82389466111492,0.04653818941147078,-1.1620859650099615,0.3526864746575188,0.0007449351786256546,0.0008983041859897598,-0.0008544844696000155,0.01021839310759367,-0.7361271676300577,0.07879714576962284,0.04052443384982122,0.01777970511708586,-0.062400000000000004,1.741,-3.843,8.741,5.156620156177409,8.537071147449266,5.614986392282068,0.5440607932894433,1.0492601013439267,1.3310058692973883,0.2779173913043483,-0.21975652173913074,1.3510956521739153,0.023781079395085142,-0.009252510396975451,0.0979219224952744
