time,ax,ay,az,gx,gy,gz,normAccel,normGyr
14.03,1.14,9.26,2.755,-1.04,0.7000000000000001,-0.875,9.728166579577058,87.59370451925297
14.04,1.18,9.32,2.86,-1.05,0.72,-0.85,9.820101832465893,87.70934044112703
14.05,1.24,9.13,2.89,-1.08,0.62,-0.78,9.656427910982405,84.19165915306193
14.06,1.24,9.13,2.89,-1.08,0.62,-0.78,9.656427910982405,84.19165915306193
14.07,1.21,9.15,2.88,-1.11,0.47,-0.7,9.668557286379391,79.8654664925512
14.08,1.21,9.15,2.88,-1.11,0.47,-0.7,9.668557286379391,79.8654664925512
14.09,1.17,9.235,2.915,-1.12,0.4,-0.6599999999999999,9.754555346093433,77.93068553221975
14.1,1.13,9.32,2.95,-1.13,0.33,-0.62,9.840823136303182,76.23138330629183
14.11,1.13,9.32,2.95,-1.13,0.33,-0.62,9.840823136303182,76.23138330629183
14.12,3.43,18.65,10.88,-1.24,0.22,-0.54,21.862337477955094,78.50985417628827
14.13,1.29,9.25,3.03,-1.42,0.3,-0.39,9.818732097373877,86.10585428123643
14.14,1.29,9.25,3.03,-1.42,0.3,-0.39,9.818732097373877,86.10585428123643
14.15,0.97,8.91,2.46,-1.46,0.31,-0.33,9.29411641846604,87.58199197002453
14.16,0.97,8.91,2.46,-1.46,0.31,-0.33,9.29411641846604,87.58199197002453
14.17,0.97,8.91,2.46,-1.46,0.31,-0.33,9.29411641846604,87.58199197002453
14.18,0.83,8.54,2.6,-1.42,0.21,-0.31,8.96551727453581,84.14095420444984
14.19,0.66,8.73,2.84,-1.36,0.06,-0.3,9.204026292878568,79.86957680708483
14.2,0.66,8.73,2.84,-1.36,0.06,-0.3,9.204026292878568,79.86957680708483
14.21,0.5800000000000072,8.799999999999994,2.929999999999992,-1.3450000000000015,-0.074999999999988,-0.3,9.293078069186757,79.07336539284184
14.22,0.5,8.87,3.02,-1.33,-0.21,-0.3,9.38335227943617,79.0391073081696
14.23,0.5,8.87,3.02,-1.33,-0.21,-0.3,9.38335227943617,79.0391073081696
14.24,0.37,8.94,2.89,-1.31,-0.54,-0.31,9.402797456076568,83.1045606399234
14.25,0.37,8.87,2.66,-1.29,-0.76,-0.31,9.267653424680919,87.6044786815004
14.26,0.37,8.87,2.66,-1.29,-0.76,-0.31,9.267653424680919,87.6044786815004
14.27,1.18,10.47,3.93,-1.33,-0.82,-0.29,11.245363489011817,91.05162907010317
14.28,1.18,10.47,3.93,-1.33,-0.82,-0.29,11.245363489011817,91.05162907010317
14.29,0.8600000000000284,9.605000000000077,3.03000000000008,-1.33,-0.7700000000000045,-0.2700000000000018,10.10824045024662,89.40161419333333
14.3,0.54,8.74,2.13,-1.33,-0.72,-0.25,9.011997558810146,87.8290291490097
14.31,0.54,8.74,2.13,-1.33,-0.72,-0.25,9.011997558810146,87.8290291490097
14.32,0.89,9.65,4.02,-1.31,-0.63,-0.23,10.491663357161247,84.322181384796
14.33,-0.18,9.14,5.07,-1.3,-0.65,-0.2,10.453559202491753,84.06093425843113
14.34,-0.18,9.14,5.07,-1.3,-0.65,-0.2,10.453559202491753,84.06093425843113
14.35,-0.12,8.88,4.66,-1.29,-0.81,-0.21,10.029177433867646,88.09959735057117
14.36,-0.12,8.88,4.66,-1.29,-0.81,-0.21,10.029177433867646,88.09959735057117
14.37,-0.12,8.88,4.66,-1.29,-0.81,-0.21,10.029177433867646,88.09959735057117
14.38,-0.17,9.06,4.67,-1.29,-1.01,-0.2,10.194184616731247,94.56754759801056
14.39,-0.27,9.11,4.64,-1.28,-1.22,-0.19,10.227150140679464,101.89793032467414
14.4,-0.27,9.11,4.64,-1.28,-1.22,-0.19,10.227150140679464,101.89793032467414
14.41,-0.23,9.35,4.42,-1.26,-1.33,-0.18,10.344650791592725,105.47560115758905
14.42,-0.23,9.35,4.42,-1.26,-1.33,-0.18,10.344650791592725,105.47560115758905
14.43,-0.23,9.35,4.42,-1.26,-1.33,-0.18,10.344650791592725,105.47560115758905
14.44,-0.23,9.96,4.98,-1.25,-1.39,-0.17,11.137993535641867,107.54984041953004
14.45,-0.32,10.15,5.0,-1.22,-1.38,-0.17,11.319227005409868,105.98480309853477
14.46,-0.32,10.15,5.0,-1.22,-1.38,-0.17,11.319227005409868,105.98480309853477
14.47,-0.28,10.29,5.01,-1.18,-1.22,-0.18,11.448257509333024,97.7930031180872
14.48,-0.28,10.29,5.01,-1.18,-1.22,-0.18,11.448257509333024,97.7930031180872
14.49,-0.255,10.39,5.05,-1.145,-1.05,-0.185,11.55506923389038,89.64089046434806
14.5,-0.23,10.49,5.09,-1.11,-0.88,-0.19,11.661950951706151,81.88687471465735
14.51,-0.24,9.93,5.04,-1.04,-0.48,-0.2,11.138406528763438,66.62097406384777
14.52,-0.24,9.93,5.04,-1.04,-0.48,-0.2,11.138406528763438,66.62097406384777
14.53,-0.28,9.7,4.76,-1.0,-0.1,-0.21,10.80860768091802,58.825217156822966
14.54,-0.28,9.7,4.76,-1.0,-0.1,-0.21,10.80860768091802,58.825217156822966
14.55,-0.26,9.79,5.27,-0.97,0.16,-0.2,11.121357830768686,57.48168918261554
14.56,-0.26,9.79,5.27,-0.97,0.16,-0.2,11.121357830768686,57.48168918261554
14.57,-0.26,9.79,5.27,-0.97,0.16,-0.2,11.121357830768686,57.48168918261554
14.58,-0.31,9.74,6.13,-0.98,0.31,-0.18,11.512627849452965,59.78835868735475
14.59,-0.28,9.18,7.24,-0.99,0.35,-0.17,11.694802264253978,60.94666016311549
14.6,-0.28,9.18,7.24,-0.99,0.35,-0.17,11.694802264253978,60.94666016311549
14.61,-0.32,9.35,5.55,-1.06,0.28,-0.15,10.87783985908967,63.40186413339422
14.62,-0.32,9.35,5.55,-1.06,0.28,-0.15,10.87783985908967,63.40186413339422
14.63,-0.32,9.35,5.55,-1.06,0.28,-0.15,10.87783985908967,63.40186413339422
14.64,-4.02,15.59,23.25,-1.11,-0.12,-0.13,28.280222771399803,64.40106786851317
