time,ax,ay,az,gx,gy,gz
0.002,9.58,0.06,-1.02,-0.0,0.0,-0.0
0.013,9.58,0.06,-1.02,-0.0,0.0,-0.0
0.025,9.57,0.05,-1.03,-0.0,0.0,-0.0
0.035,9.571666666666667,0.05,-1.0283333333333333,0.0,0.0,0.0
0.045,9.573333333333334,0.05,-1.0266666666666666,0.0,0.0,0.0
0.055,9.575,0.05,-1.0250000000000001,0.0,0.0,0.0
0.065,9.576666666666666,0.05,-1.0233333333333334,0.0,0.0,0.0
0.07500000000000001,9.578333333333333,0.05,-1.0216666666666667,0.0,0.0,0.0
0.085,9.58,0.05,-1.02,-0.0,-0.0,-0.0
0.096,9.58,0.05,-1.02,-0.0,-0.0,-0.0
0.107,9.58,0.04,-1.03,-0.0,0.0,-0.0
0.118,9.58,0.04,-1.03,-0.0,0.0,-0.0
0.13,9.58,0.06,-1.03,-0.0,0.0,-0.0
0.142,9.57,0.06,-1.02,-0.0,0.0,-0.0
0.154,9.57,0.06,-1.02,-0.0,0.0,-0.0
0.166,9.57,0.06,-0.98,-0.0,0.0,-0.0
0.178,9.57,0.06,-0.98,-0.0,0.0,-0.0
0.191,9.57,0.07,-0.99,0.0,0.0,-0.0
0.202,9.57,0.06,-1.0,-0.0,0.0,-0.0
0.214,9.57,0.06,-1.0,-0.0,0.0,-0.0
0.225,9.57,0.05,-1.02,-0.0,0.0,-0.0
0.238,9.57,0.05,-1.02,-0.0,0.0,-0.0
0.249,9.59,0.06,-1.02,-0.0,0.0,-0.0
0.26,9.59,0.06,-1.02,-0.0,0.0,-0.0
0.271,9.59,0.06,-1.0,-0.0,0.0,-0.0
0.283,9.59,0.04,-1.02,-0.0,0.0,-0.0
0.295,9.59,0.04,-1.02,-0.0,0.0,-0.0
0.307,9.57,0.05,-1.01,-0.0,0.0,-0.0
0.319,9.57,0.05,-1.01,-0.0,0.0,-0.0
0.331,9.58,0.05,-1.0,-0.0,0.0,-0.0
0.345,9.59,0.06,-1.0,-0.0,0.0,-0.0
0.357,9.59,0.06,-1.0,-0.0,0.0,-0.0
0.368,9.57,0.05,-1.02,-0.0,0.0,-0.0
0.38,9.57,0.05,-1.02,-0.0,0.0,-0.0
0.394,9.56,0.06,-1.02,0.0,0.0,-0.0
0.405,9.57,0.05,-1.01,-0.0,0.0,-0.0
0.417,9.57,0.05,-1.01,-0.0,0.0,-0.0
0.427,9.57,0.04,-1.01,-0.0,0.0,-0.0
0.439,9.57,0.04,-1.01,-0.0,0.0,-0.0
0.451,9.58,0.04,-1.01,-0.0,0.0,-0.0
0.463,9.58,0.05,-1.0,-0.0,0.0,-0.0
0.475,9.58,0.05,-1.0,-0.0,0.0,-0.0
0.487,9.57,0.06,-1.02,-0.0,0.0,-0.0
0.5,9.57,0.06,-1.02,-0.0,0.0,-0.0
0.511,9.58,0.05,-1.02,0.0,0.0,-0.0
0.523,9.57,0.06,-1.01,-0.0,0.0,-0.0
0.535,9.57,0.06,-1.01,-0.0,0.0,-0.0
0.548,9.57,0.06,-1.01,-0.0,0.0,-0.0
0.559,9.57,0.06,-1.01,-0.0,0.0,-0.0
