time,ax,ay,az,gx,gy,gz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized
47.41,-0.97624999999999,0.3062499999999635,10.903750000000018,-0.0024999999999995,-0.0087500000000073,-0.0512500000000015,10.951649062470015,2.9823402647189647,-0.048116631777666966,0.01509420587135355,0.5374153380238079,-8.929071334525096e-06,-3.1251749670870164e-05,-0.00018304596235780646
47.42,-0.92,0.1,11.01,0.0,-0.05,-0.06,11.048823466776904,4.474943433728703,-0.0453442266176226,0.004928720284524196,0.5426521033261139,0.0,-0.00017858142669053764,-0.00021429771202864515
47.43,-0.75125000000003,-0.0162499999999793,10.793750000000038,0.0049999999999991,-0.0187500000000055,-0.0674999999999986,10.819874291668128,4.024110858117273,-0.0370270111374895,-0.0008009170462341615,0.5319937457108322,1.7858142669050548e-05,-6.696803500897125e-05,-0.00024108492603222082
47.440000000000005,-0.5824999999999401,-0.1325000000000412,10.577499999999922,0.0100000000000017,0.0125000000000111,-0.0750000000000026,10.594355513668507,4.393973696554051,-0.028709795657350486,-0.006530554376996589,0.521335388095543,3.57162853381136e-05,4.464535667267405e-05,-0.0002678721400358158
47.45,-0.41374999999997,-0.2487500000000206,10.36124999999996,0.0150000000000008,0.0437500000000055,-0.0825000000000013,10.372490886354113,5.419015471267986,-0.02039258017721738,-0.012260191707754952,0.5106770304802613,5.357442800716415e-05,0.0001562587483542401,-0.00029465935403939173
47.46,-0.2449999999999998,-0.365,10.145,0.02,0.075,-0.09,10.154519929568309,6.809525658510722,-0.01207536469708427,-0.017989829038513313,0.5000186728649796,7.143257067621505e-05,0.00026787214003580646,-0.0003214465680429677
47.47,-0.0762500000000299,-0.4812499999999793,9.928750000000038,0.0249999999999991,0.1062499999999944,-0.0974999999999986,9.940698777626286,8.385626863522548,-0.0037581492169511733,-0.02371946636927167,0.489360315249698,8.929071334526561e-05,0.0003794855317173725,-0.0003482337820465434
47.48,0.09250000000006,-0.5975000000000412,9.712499999999922,0.0300000000000017,0.1375000000000111,-0.1050000000000026,9.731300979314048,10.060468342915838,0.004559066263187838,-0.0294491037000341,0.47870195763440865,0.00010714885601432865,0.0004910989233990182,-0.00037502099605013836
47.49,0.26125000000003,-0.7137500000000206,9.49624999999996,0.0350000000000008,0.1687500000000055,-0.1125000000000013,9.526618218838168,11.79205223222888,0.012876281743320941,-0.035178741030792465,0.468043600019127,0.0001250069986833792,0.0006027123150805842,-0.0004018082100537143
47.5,0.43,-0.83,9.28,0.04,0.2,-0.12,9.326960919828066,13.558656113371178,0.021193497223454042,-0.04090837836155082,0.4573852424038453,0.0001428651413524301,0.0007143257067621506,-0.0004285954240572903
47.51,0.3450000000000151,-0.7162500000000201,9.16125000000002,0.0387500000000002,0.2124999999999978,-0.1399999999999964,9.195680541700023,14.74827337734425,0.017004084981609217,-0.03530195903790555,0.4515323870659739,0.0001384006056851674,0.0007589710634347771,-0.0005000279947334925
47.52,0.2599999999999698,-0.6024999999999596,9.042499999999958,0.0374999999999995,0.2250000000000044,-0.1600000000000071,9.066278867319225,15.963970698399663,0.012814672739761421,-0.02969553971425629,0.4456795317280983,0.00013393607001790144,0.0008036164201074351,-0.0005714605654097458
47.53,0.1749999999999849,-0.4887499999999797,8.923749999999979,0.0362499999999997,0.2375000000000022,-0.1800000000000035,8.938837487335789,17.20021901430474,0.008625260497916598,-0.024089120390611007,0.4398266763902269,0.00012947153435063872,0.0008482617767800617,-0.000642893136085948
47.54,0.0899999999999999,-0.375,8.805,0.035,0.25,-0.2,8.813441439074749,18.452888355348822,0.0044358482560717715,-0.018482701066965732,0.43397382105235544,0.00012500699868337636,0.0008929071334526882,-0.0007143257067621506
47.55,0.0050000000000151,-0.2612500000000202,8.68625000000002,0.0337500000000002,0.2624999999999978,-0.2199999999999964,8.690179263110766,19.7188494594415,0.00024643601422695403,-0.012876281743320457,0.428120965714484,0.00012054246301611364,0.0009375524901253147,-0.0007857582774383527
47.56,-0.0800000000000302,-0.1474999999999595,8.567499999999958,0.0324999999999995,0.2750000000000044,-0.2400000000000071,8.569143043502033,20.995698135273653,-0.003942976227620845,-0.007269862419671192,0.4222681103766084,0.00011607792734884769,0.0009821978467979729,-0.000857190848114606
47.57,-0.165000000000015,-0.0337499999999798,8.448749999999979,0.0312499999999997,0.2875000000000022,-0.2600000000000035,8.450428428488088,22.281562719099067,-0.008132388469465662,-0.0016634430960259206,0.41641525503873694,0.00011161339168158496,0.0010268432034705993,-0.0009286234187908083
47.58,-0.25,0.08,8.33,0.03,0.3,-0.28,8.334134628142264,23.574967975736218,-0.012321800711310489,0.0039429762276193565,0.4105623997008655,0.00010714885601432257,0.0010714885601432259,-0.0010000559894670108
47.59,-0.0825000000000297,0.3287499999999557,8.649999999999944,0.0449999999999973,0.2087500000000162,-0.2987499999999967,8.656638077943365,21.040358720063267,-0.004066194234733925,0.016203167935371108,0.42633430461134014,0.00016072328402147424,0.0007455774564330525,-0.0010670240244759505
47.6,0.0850000000000595,0.5775000000000883,8.970000000000114,0.0600000000000053,0.1174999999999675,-0.3175000000000066,8.988972758330185,19.69946054212536,0.004189412241848499,0.02846335964313158,0.442106209521826,0.0002142977120286641,0.0004196663527226474,-0.0011339920594849377
47.61,0.2525000000000298,0.826250000000044,9.290000000000058,0.0750000000000026,0.0262499999999837,-0.3362500000000033,9.330088172814936,19.79634478388628,0.012445018718425063,0.04072355135088333,0.45787811443230064,0.0002678721400358158,9.375524901247404e-05,-0.0012009600944938774
