time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
12.574,-0.11,-4.95,6.62,-0.15,0.1,-0.08,26.0,-2.0,87.0,6.371608901996418,11.58735430180161
12.587,1.73,-1.91,9.8,-0.15,-0.05,-0.1,26.0,-2.0,87.0,8.266740591067316,11.300494104925537
12.599,1.73,-1.91,9.8,-0.15,-0.05,-0.1,26.0,-2.0,87.0,10.133163375767708,10.719058832304777
12.61,-0.71,-3.19,10.45,-0.02,0.09,-0.07,26.0,-2.0,87.0,10.133163375767708,10.719058832304777
12.621,-0.71,-3.19,10.45,-0.02,0.09,-0.07,26.0,-2.0,87.0,10.94909585308303,6.632465988616705
12.635,0.82,2.66,11.95,-0.11,-0.06,-0.08,28.0,-3.0,90.0,10.94909585308303,6.632465988616705
12.647,0.83,3.68,11.32,-0.07,0.02,-0.07,28.0,-3.0,90.0,12.269902200099231,8.51762997172685
12.658,0.83,3.68,11.32,-0.07,0.02,-0.07,28.0,-3.0,90.0,11.93204508875155,5.786590081396797
12.669,0.24,6.14,7.71,-0.11,0.17,-0.06,28.0,-3.0,90.0,11.93204508875155,5.786590081396797
12.683,0.24,6.14,7.71,-0.11,0.17,-0.06,28.0,-3.0,90.0,9.859071964439655,12.10013071047267
12.694,-0.57,8.54,8.4,-0.15,0.44,-0.09,28.0,-3.0,90.0,9.859071964439655,12.10013071047267
12.706,2.23,15.64,11.8,-0.13,0.79,-0.11,28.0,-3.0,90.0,11.99235172933149,27.129415468686993
12.718,2.23,15.64,11.8,-0.13,0.79,-0.11,28.0,-3.0,90.0,19.71858260626255,46.303356543480405
12.731,1.88,12.89,5.37,-0.12,0.57,-0.21,28.0,-3.0,90.0,19.71858260626255,46.303356543480405
12.743,1.88,12.89,5.37,-0.12,0.57,-0.21,28.0,-3.0,90.0,14.089833214058995,35.47714693425195
12.755,-1.69,11.45,-2.41,0.01,0.54,-0.3,28.0,-3.0,90.0,14.089833214058995,35.47714693425195
12.767,1.16,9.25,14.3,0.03,0.67,-0.4,20.0,-2.0,85.0,11.822296731177069,35.398406514975825
12.778,1.16,9.25,14.3,0.03,0.67,-0.4,20.0,-2.0,85.0,17.07038663885502,44.74209776303701
12.791,1.4,5.01,29.96,0.26,0.7,-0.64,20.0,-2.0,85.0,17.07038663885502,44.74209776303701
12.803,1.4,5.01,29.96,0.26,0.7,-0.64,20.0,-2.0,85.0,30.408250525145313,56.34829457695555
12.815,3.19,-14.05,12.17,0.46,0.47,-0.88,20.0,-2.0,85.0,30.408250525145313,56.34829457695555
12.827,1.42,-33.46,11.76,0.96,-0.49,-0.92,20.0,-2.0,85.0,18.859679212542297,62.94457072559296
12.84,1.42,-33.46,11.76,0.96,-0.49,-0.92,20.0,-2.0,85.0,35.49486723457351,81.19238530464901
12.851,0.57,-33.51,16.54,1.14,-2.06,-0.37,20.0,-2.0,85.0,35.49486723457351,81.19238530464901
12.862,0.57,-33.51,16.54,1.14,-2.06,-0.37,20.0,-2.0,85.0,37.37400968587663,136.55280425059644
12.874,1.29,-13.2,16.81,2.78,-3.51,0.05,20.0,-2.0,85.0,37.37400968587663,136.55280425059644
12.887,3.36,7.85,11.06,5.92,-1.5,-0.61,34.0,13.0,90.0,21.412150756054373,256.56100663211754
12.899,3.36,7.85,11.06,5.92,-1.5,-0.61,34.0,13.0,90.0,13.972676908881848,351.6509505111814
12.91,2.12,18.69,13.7,8.52,2.39,-0.93,34.0,13.0,90.0,13.972676908881848,351.6509505111814
12.922,2.12,18.69,13.7,8.52,2.39,-0.93,34.0,13.0,90.0,23.270163299813778,509.795295617682
12.936,5.15,19.81,18.69,9.61,1.76,-0.65,34.0,13.0,90.0,23.270163299813778,509.795295617682
12.948,15.41,20.25,6.93,5.78,1.92,-0.51,34.0,13.0,90.0,27.717768669212894,561.0079027514638
12.959,15.41,20.25,6.93,5.78,1.92,-0.51,34.0,13.0,90.0,26.373386206553,350.18409861679
12.971,-2.16,7.0,12.2,0.3,16.49,-0.66,34.0,13.0,90.0,26.373386206553,350.18409861679
12.985,-4.2,1.74,5.82,-0.36,20.8,-1.34,34.0,13.0,90.0,14.23044623334068,945.720082261868
12.997,-4.2,1.74,5.82,-0.36,20.8,-1.34,34.0,13.0,90.0,7.385120175054703,1194.4008531703766
13.008,-5.02,0.97,-1.18,0.39,21.26,-1.51,-69.0,51.0,58.0,7.385120175054703,1194.4008531703766
13.02,-5.02,0.97,-1.18,0.39,21.26,-1.51,-69.0,51.0,58.0,5.247256425981105,1221.381269305808
13.034,-6.28,0.57,-3.06,1.22,21.27,-1.37,-69.0,51.0,58.0,5.247256425981105,1221.381269305808
13.045,-5.77,0.96,-4.08,1.91,21.12,-0.97,-69.0,51.0,58.0,7.00905842463879,1223.205448466006
13.057,-5.77,0.96,-4.08,1.91,21.12,-0.97,-69.0,51.0,58.0,7.13168283086117,1216.2956117288604
13.068,-5.66,1.43,-3.18,2.4,21.1,-0.32,-69.0,51.0,58.0,7.13168283086117,1216.2956117288604
