time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz,a00,a01,a02,a10,a11,a12,a20,a21,a22
2.691,1.15,9.89,-0.35,-3.38,-0.57,-0.88,-44.43,56.72,-9.64,9.641747766872975,72.69190395085273,228.41262705506594,-243.97911882197937,-69.4852793357805,-133.8758480296282,1.3023834737569058,2.636032182320441,-23.519057755524862,0.5187386365106565,-1.2616985087507722,-33.10803952036446,-0.9871513988781998,0.08808774183420309,-0.13331416065581445,-0.08394069567823788,0.4240431574395179,0.9017435113366649,0.13596350724318262,0.9013478520345378,-0.4112006497208608
2.702,1.15,9.89,-0.35,-3.38,-0.57,-0.88,-44.43,56.72,-9.64,9.96278575499845,72.69190395085273,202.7631176660146,-246.75655784935566,-69.95366402382916,-134.5989682497735,1.3188766022099445,2.7778730870165735,-23.524077403314916,0.5374172260130804,-1.2238929284122027,-33.445346338326466,-0.9875321910459192,0.09031598808791493,-0.12893096580631822,-0.08323016964583652,0.39563038487943614,0.914630710954358,0.13361478402022606,0.9139582161433053,-0.38318072581404133
2.715,1.23,9.75,0.01,-3.13,-0.5,-0.89,-44.43,56.72,-9.64,9.96278575499845,72.69190395085273,202.7631176660146,-249.53399687673195,-70.42204871187782,-135.32208846991878,1.3353697306629833,2.919713991712706,-23.52909705110497,0.5563323575034768,-1.1840530869770693,-33.78272514732829,-0.98771455374273,0.09217121493719084,-0.1261920261419158,-0.08425818078124288,0.36597283401193254,0.9268033468523459,0.1316074439241002,0.9260498646953502,-0.3537105155370535
2.726,1.23,9.75,0.01,-3.13,-0.5,-0.89,-44.43,56.72,-9.64,9.827283449661966,72.69190395085273,188.63281270176006,-252.10600402338514,-70.83291247332401,-136.053425965293,1.3530102071823202,3.0595470372928166,-23.528953632596682,0.5754840309818456,-1.142178984445372,-34.12017594736994,-0.9868346850556042,0.09050402500196558,-0.13403852367752356,-0.09608083044728923,0.3386079952046411,0.9360091343593037,0.13009910988075865,0.9365648119814973,-0.32545441242407047
2.74,1.2,9.83,0.57,-3.16,-0.51,-0.88,-44.43,56.72,-9.64,9.827283449661966,72.69190395085273,188.63281270176006,-254.67801117003833,-71.24377623477021,-136.78476346066722,1.3706506837016572,3.1993800828729273,-23.528810214088395,0.5948887015430026,-1.0982994172330378,-34.457624690524725,-0.9858063635471602,0.09069444283631331,-0.14128103775289524,-0.10659831293933784,0.3119932394381405,0.9440852812237791,0.12970201721026284,0.9457455982363893,-0.2978970462224875
2.826,1.52,9.69,2.15,-3.42,-0.5,-0.91,-44.99,58.29,5.99,9.919364899024533,72.69190395085273,190.20214051835595,-257.2746701423783,-71.66285727144533,-137.5078836808125,1.3878609046961323,3.340360476519336,-23.52063535911602,0.6145463691869475,-1.0524143853400667,-34.79507137679266,-0.9850945741076035,0.0952454521407767,-0.14323750874075747,-0.1117188986731122,0.27891634268876503,0.9537948214686377,0.13079590109413386,0.9555804401658828,-0.26411825879584916
2.914,1.3,8.68,4.54,-4.38,-0.54,-1.11,-45.73,54.11,21.45,10.04136444911746,73.87627697711898,204.7833238284432,-260.08497827067026,-72.07372103289153,-138.2556557266446,1.4096605179558008,3.4793330110497225,-23.489800379834254,0.6344508632531247,-1.0045074336716433,-35.13240082051004,-0.9846292949910973,0.10196790911509881,-0.14180161126034405,-0.11428104267563918,0.2378353041169783,0.9645590761589221,0.13207950155229808,0.9659383591235412,-0.22252660884356526
3.001,0.76,7.43,6.8,-4.05,-0.47,-1.2,-45.73,54.11,21.45,9.881497862166443,74.02180422010801,260.7310533417111,-263.6841448209389,-72.51745389525341,-139.16777327705515,1.428304924033149,3.6038202762430926,-23.424688377071824,0.6546680041207961,-0.9546073586436947,-35.46928803355426,-0.9832040563928723,0.1067011106066947,-0.1480697689871213,-0.1262485878529156,0.18825987419123313,0.9739710025635496,0.13179938375328704,0.976305839767846,-0.17162700742439926
3.015,0.9,6.69,7.37,-3.93,-0.46,-1.25,-45.73,54.11,21.45,10.10061879292551,74.02180422010801,243.51312946697993,-267.0121412886531,-72.90366583101283,-140.153846304526,1.4392047306629832,3.710380227900551,-23.327163791436465,0.675152540279219,-0.9029219058282664,-35.805241419967686,-0.9816236428550404,0.11267905165934172,-0.1540079709143374,-0.13802598366645594,0.13805009032996962,0.9807604194668517,0.13177196826680262,0.9839947174030147,-0.11996059562228813
3.0260000000000002,0.9,6.69,7.37,-3.93,-0.46,-1.25,-45.73,54.11,21.45,9.99414828787326,74.02180422010801,237.75332288077956,-270.24153045362016,-73.28166049154333,-141.1810057081415,1.4521123964088396,3.80632720994475,-23.22146435082873,0.6957933998383891,-0.8497081860818501,-36.1397961233218,-0.9801623040898788,0.11909623392258405,-0.1584233085965476,-0.1484425497065853,0.08851287512217874,0.9849519177981296,0.13132656653483246,0.9889295010277845,-0.06907803499745414
3.0380000000000003,0.87,6.31,7.61,-3.99,-0.48,-1.24,-44.8,39.67,36.41,9.99414828787326,74.02180422010801,237.75332288077956,-273.47091961858723,-73.65965515207384,-142.20816511175698,1.465020062154696,3.902274191988949,-23.115764910220992,0.7166193792142332,-0.7951184090314891,-36.472834901066044,-0.9799523963393225,0.12665666606950216,-0.1537900837147118,-0.1504518987327156,0.035571695655056544,0.9879771660498763,0.1306044680573376,0.9913086015002506,-0.015802832501713614
3.0500000000000003,0.87,6.31,7.61,-3.99,-0.48,-1.24,-44.8,39.67,36.41,9.923965941094316,70.04596348113144,240.97013715322225,-276.7496124349279,-74.05408436306219,-143.22710724014354,1.4774974723756906,3.992771270718231,-23.00662342541436,0.7376304784067516,-0.7391525746771835,-36.80435775320041,-0.9799565151752919,0.13354045125044905,-0.1478248160672771,-0.15147313418595826,-0.017529847045014025,0.988305921302944,0.12938747228916922,0.9908883147673127,0.03740627851330052
3.064,0.9,5.96,7.93,-3.7,-0.44,-1.19,-44.8,39.67,36.41,9.923965941094316,70.04596348113144,240.97013715322225,-280.02830525126853,-74.44851357405054,-144.2460493685301,1.4899748825966852,4.083268349447512,-22.89748194060773,0.7588205267553882,-0.6818888447193068,-37.13431531444045,-0.9797807127358933,0.14165780250995813,-0.14128985079896847,-0.15243719352697524,-0.07114830360890771,0.9857488630088265,0.1295864845590178,0.9873555519070242,0.09130365347570184
3.075,0.68,5.38,8.12,-3.54,-0.39,-1.15,-44.8,39.67,36.41,9.960747963883033,70.04596348113144,224.1114729621727,-283.06869708597037,-74.81007368412318,-145.22390512077203,1.5028825483425416,4.168745780386739,-22.783751063535906,0.7801895242601433,-0.6233272191578589,-37.462707584786166,-0.9780928524538847,0.1500401680599741,-0.14429941076511105,-0.16358843099466178,-0.12531542303006998,0.9785371071121929,0.12873693030101457,0.980705864527856,0.14711495524705293
3.087,0.68,5.38,8.12,-3.54,-0.39,-1.15,-44.8,39.67,36.41,9.764281847632216,70.04596348113144,214.4286415093247,-285.97761251700945,-75.13054741805121,-146.16889177209828,1.5126350069060777,4.245904937845302,-22.667295234806623,0.8017436415815726,-0.5635396890326577,-37.7894687438583,-0.9765737849174176,0.15865481439546725,-0.1453695032708348,-0.1731964801218678,-0.17863462679470501,0.9685518310257392,0.12769738401966135,0.9710398137970739,0.20192834901389853
3.099,0.78,4.84,8.83,-3.84,-0.46,-1.15,-44.8,39.67,36.41,9.764281847632216,70.04596348113144,214.4286415093247,-288.8865279480485,-75.45102115197923,-147.11387842342452,1.5223874654696137,4.323064095303866,-22.55083940607734,0.8234376272089334,-0.5026455537811153,-38.11455971080667,-0.9742679441719797,0.1695685065818581,-0.14848735479663802,-0.18628320043555838,-0.23490614431667753,0.95400087662316,0.12688791193171198,0.9571131724816406,0.26044929039592235
3.111,0.85,4.45,8.81,-4.26,-0.52,-1.14,-44.8,39.67,36.41,10.099648508735342,70.04596348113144,231.17764281237532,-292.0419616359553,-75.82901581250974,-148.05886507475077,1.5335741091160224,4.392478653314916,-22.42420086325966,0.8452714811422258,-0.44064481340323175,-38.43798048563126,-0.9722334321344064,0.17986385806615426,-0.14970352701827375,-0.19774202916764488,-0.28934303037527154,0.9365781871653411,0.12514089395882932,0.9401753045761269,0.31687561175384266
3.125,0.85,4.45,8.81,-4.26,-0.52,-1.14,-44.8,39.67,36.41,9.90661899943669,70.04596348113144,254.41906863871577,-295.5425208834769,-76.25631412441378,-148.9956344508481,1.5457646823204423,4.456299889502761,-22.297849157458554,0.8672657722499693,-0.3776485397890116,-38.75958502936559,-0.9702154804645925,0.19034068003570306,-0.14984107244145736,-0.20865652348856123,-0.34240685550320477,0.9160895155551531,0.12306249092443827,0.9200695467343506,0.3719242564011104
3.136,0.8,4.05,8.86,-4.31,-0.51,-1.11,-44.8,39.67,36.41,9.90661899943669,70.04596348113144,254.41906863871577,-299.04308013099853,-76.68361243631782,-149.9324038269454,1.5579552555248621,4.520121125690606,-22.171497451657448,0.8894348987401272,-0.3137369515256802,-39.079377455783366,-0.967873949587699,0.2016465779290122,-0.15019545705189413,-0.22067271053290347,-0.3949339628011347,0.8918131642066367,0.12051378566608029,0.8963067681523502,0.4267441913239351
3.148,0.8,4.05,8.86,-4.31,-0.51,-1.11,-44.8,39.67,36.41,9.774563928892173,70.04596348113144,256.67166316900017,-302.58472575466476,-77.10269347299294,-150.84452137735596,1.5694287361878456,4.578205621546959,-22.044428653314906,0.9117788606126995,-0.24891004861323768,-39.39735776488459,-0.9655334381212444,0.2129725157443427,-0.14962582466704988,-0.23221754799901537,-0.44521943406375986,0.8647859075709261,0.11755930533604748,0.86972545269727,0.47933020628730966
3.161,0.63,3.28,9.33,-3.95,-0.51,-1.06,-46.1,22.8,44.98,9.774563928892173,70.04596348113144,256.67166316900017,-306.126371378331,-77.52177450966806,-151.75663892776652,1.580902216850829,4.636290117403313,-21.917359854972364,0.9342873734334267,-0.18325010652576135,-39.713515672235,-0.9651551325646279,0.22047717269067413,-0.140944621772107,-0.23571085915444656,-0.4985702712389408,0.8341870746501658,0.11364840940738362,0.8383421145087819,0.5331665200292645
3.1750000000000003,0.54,2.73,9.28,-3.66,-0.44,-1.02,-46.1,22.8,44.98,9.909803227107993,68.32459586415422,236.14064712067147,-309.3721950937559,-77.94085554634319,-152.62767010203245,1.5899375828729285,4.683331388121545,-21.78355038674032,0.9569604372023087,-0.11675712526325127,-40.02785117783459,-0.9650868478989993,0.22676981080077901,-0.13108329001727445,-0.23783665686887162,-0.5490245939533012,0.8012525943070959,0.1097319491388565,0.804454752079812,0.5837905884770632
3.186,0.54,2.73,9.28,-3.66,-0.44,-1.02,-46.1,22.8,44.98,9.688286742247053,68.32459586415422,219.14867961758705,-312.3797178275421,-78.30241565641583,-153.4658321753827,1.5976821823204423,4.722484640883976,-21.65045801104971,0.9797630848428627,-0.049589485113306436,-40.34026760800133,-0.9638692699491681,0.23567142904127056,-0.12415719061457205,-0.24402100451765796,-0.5942962011312608,0.7663326788511274,0.10681657082050021,0.7689414820742846,0.6303326243687151
3.198,0.14,2.34,9.67,-3.81,-0.37,-1.01,-46.1,22.8,44.98,9.688286742247053,68.32459586415422,219.14867961758705,-315.38724056132827,-78.66397576648848,-154.30399424873295,1.6054267817679562,4.761637893646407,-21.517365635359102,1.002676804373421,0.018139685147216714,-40.65077524716947,-0.9623452361179697,0.24443011500745107,-0.11893513105257579,-0.2520544311463904,-0.6385561967123906,0.7271276004799132,0.10178511806997455,0.7297259091725131,0.6761212074930282
3.21,0.14,2.34,9.67,-3.81,-0.37,-1.01,-46.1,22.8,44.98,9.950080401685204,68.32459586415422,226.82978685430416,-318.5180224235483,-78.96801494995866,-155.13393904685427,1.6074346408839784,4.7951978245856335,-21.37867993784529,1.0257015957939841,0.08643038551831818,-40.959374095339015,-0.9614435738934317,0.2511270375770685,-0.11207794259706519,-0.25746419053991293,-0.6787667159440505,0.6877411838156531,0.09663562908499534,0.6900803984495533,0.7172521166696219
3.224,0.27,1.95,9.54,-4.25,-0.44,-1.12,-46.1,22.8,44.98,9.950080401685204,68.32459586415422,226.82978685430416,-321.64880428576834,-79.27205413342884,-155.96388384497558,1.6094425000000006,4.82875775552486,-21.23999424033148,1.0487551836304743,0.15520239741277247,-41.26598393392274,-0.9605441322867568,0.25774720616119196,-0.10450525176076812,-0.2625123999040334,-0.7160507207982314,0.6468064665268569,0.09188149882379126,0.6487200805897975,0.7554601559403781
3.235,0.84,1.41,10.25,-3.94,-0.5,-1.18,-46.1,22.8,44.98,9.740995842315096,68.32459586415422,253.0794209174348,-325.141146258061,-79.63361424350148,-156.88421867061507,1.6133147997237574,4.856724364640882,-21.103172983425402,1.0718375678828913,0.22445572083057963,-41.570604762920645,-0.9586862436611785,0.2678768319361564,-0.09572193649664568,-0.27007046926861966,-0.7514076537396757,0.602036941998133,0.08934555301662861,0.603016202778403,0.7927098027291382
3.247,0.84,1.41,10.25,-3.94,-0.5,-1.18,-46.1,22.8,44.98,10.380568385208973,68.32459586415422,237.38713908782339,-328.378752698257,-80.04447800494768,-157.85385714762808,1.6253619544198898,4.87694637430939,-20.956169012430927,1.0949754880803106,0.2941101371845142,-41.8732633218618,-0.9572566955503021,0.27603255415204525,-0.08640398065143994,-0.27605871154112854,-0.7827632698088486,0.5577394115717588,0.08632037190818977,0.5577523576700129,0.8255065722979883
3.259,0.59,0.74,9.81,-3.57,-0.45,-1.18,-46.1,22.8,44.98,10.380568385208973,68.32459586415422,237.38713908782339,-331.61635913845305,-80.45534176639387,-158.82349562464108,1.6374091091160223,4.897168383977898,-20.80916504143645,1.1182861867732925,0.3640545745845716,-42.173813571779725,-0.9555063888483852,0.28447812813679957,-0.07797265855222144,-0.2832488700316775,-0.8111216188278884,0.5117145660383371,0.08232629285772879,0.5110322045446926,0.8556099972665673
3.273,0.14,-0.4,9.72,-3.47,-0.36,-1.04,-46.1,22.8,44.98,9.855546661652006,68.32459586415422,216.96724752344167,-334.5499263951789,-80.82511915169545,-159.7931341016541,1.6458708011049725,4.907781353591158,-20.668471484806616,1.141769663961837,0.43428903303075184,-42.472255512674415,-0.9528233175714255,0.2950539469318339,-0.07121020918470422,-0.293642724123581,-0.8366916556572916,0.46229971222437805,0.07682236693480149,0.4614003053243537,0.8838597638681874
3.285,0.14,-0.4,9.72,-3.47,-0.36,-1.04,-46.1,22.8,44.98,9.729234296695706,68.32459586415422,208.576312248037,-337.4013208996155,-81.12094105993671,-160.64773072546217,1.6478786602209947,4.902044613259666,-20.529068694751366,1.1653744974746458,0.5046757011039753,-42.76867964756735,-0.9495305439651576,0.30653776396275517,-0.06653078491905913,-0.30569495727048757,-0.8567839901042523,0.41529722777840855,0.0703017722154051,0.4146755280526581,0.9072496168407141
3.2960000000000003,-0.15,-0.9,9.64,-3.74,-0.44,-1.04,-44.99,4.01,47.67,9.729234296695706,68.32459586415422,208.576312248037,-340.2527154040521,-81.41676296817798,-161.50232734927025,1.649886519337017,4.896307872928174,-20.389665904696116,1.1890081274033817,0.5749800937031213,-43.06310448844021,-0.9495956243427948,0.3079669349067415,-0.05851937485281894,-0.30687474274534604,-0.8751404617663775,0.37410835922805763,0.06400033198347936,0.37320977905660313,0.9255368271022638
3.31,-0.15,-0.9,9.64,-3.74,-0.44,-1.04,-44.99,4.01,47.67,9.683083186671485,65.67045835076836,223.84105244337835,-343.32597633966964,-81.77832307825062,-162.35692397307832,1.6477352417127076,4.883400207182318,-20.251410462707167,1.2126705537480444,0.64520221082819,-43.355530035292986,-0.9521217378691132,0.3019508611044305,-0.04785262537617509,-0.29971571183625495,-0.891052495702067,0.3408752586821237,0.06028837662092585,0.3388969273708611,0.9388898680159472
3.3240000000000003,0.4,-1.46,9.78,-4.06,-0.53,-1.06,-44.99,4.01,47.67,9.683083186671485,65.67045835076836,223.84105244337835,-346.3992372752872,-82.13988318832327,-163.2115205968864,1.6455839640883982,4.870492541436462,-20.113155020718217,1.2363021267899283,0.7152392081365845,-43.6459727432205,-0.954974971411879,0.29449282902723756,-0.0360107987750221,-0.29090473183222887,-0.9055968267735464,0.3086564827365566,0.058285855698444536,0.3052349275381464,0.9504916612134389
3.335,0.38,-1.87,9.66,-3.87,-0.56,-0.99,-44.99,4.01,47.67,9.896464014990404,65.67045835076836,242.328636916162,-349.7354510182303,-82.57539877545624,-164.08255177115234,1.6513207044198899,4.849553439226518,-19.972891719613244,1.2599028465290332,0.7850910856283048,-43.93443261222274,-0.9573216638158847,0.2879558846685618,-0.024832246646896438,-0.28351299489155835,-0.9188944471117064,0.27432348932399225,0.05617484950051553,0.2696560838401708,0.9613167962391883
3.347,0.38,-1.87,9.66,-3.87,-0.56,-0.99,-44.99,4.01,47.67,9.84666948769989,65.67045835076836,231.1130221309502,-352.9155365318239,-83.03556618827598,-164.8960620188158,1.656770607734807,4.822734178176794,-19.83434944060772,1.2835858417422155,0.8546426576396425,-44.2208808458838,-0.9562286039157024,0.29209657409811823,-0.017505669183714004,-0.2875683049377581,-0.9269665483634236,0.2409097096640678,0.0541417311198272,0.2353988309557705,0.9703896451096359
3.359,0.49,-2.08,9.77,-3.54,-0.5,-0.89,-44.99,4.01,47.67,9.84666948769989,65.67045835076836,231.1130221309502,-356.09562204541743,-83.49573360109572,-165.70957226647926,1.6622205110497241,4.79591491712707,-19.695807161602197,1.3073469986557713,0.9238095918096684,-44.50534212684588,-0.9549432272922604,0.2966401839363136,-0.009382639440601817,-0.292110438637869,-0.9338303014391868,0.20647629344016583,0.05248737264746665,0.19991390493967093,0.978406616046896
3.371,0.27,-2.73,9.37,-3.28,-0.43,-0.82,-44.99,4.01,47.67,10.000969952959561,65.67045835076836,211.0919907366322,-359.0045374764565,-83.90659736254192,-166.44090976185348,1.6692480179558016,4.766083867403313,-19.55568727900551,1.3311863172697005,0.9925918881383824,-44.787816455108995,-0.9534940220960794,0.301406784983666,-0.0017606228589627723,-0.29725543390877984,-0.9393625025525126,0.17098916869200692,0.0498834325076411,0.1635605049028974,0.985271335418404
3.3850000000000002,0.27,-2.73,9.37,-3.28,-0.43,-0.82,-44.99,4.01,47.67,9.763334471378105,65.67045835076836,195.2744062078577,-361.6998037515435,-84.25994019738565,-167.11472633062525,1.6731203176795584,4.726930614640882,-19.421304136740318,1.3551264233393747,1.0609463520018938,-45.068281204917774,-0.9527439645704588,0.30370224697890214,0.006624436166981246,-0.29993337397264286,-0.9439300946200733,0.1379708217266481,0.0481550532338118,0.1294639781966616,0.9904141402451517
3.396,0.07,-3.04,9.4,-3.43,-0.41,-0.79,-44.99,4.01,47.67,9.763334471378105,65.67045835076836,195.2744062078577,-364.39507002663055,-84.61328303222938,-167.78854289939702,1.6769926174033152,4.68777736187845,-19.286920994475125,1.379122065354051,1.1287392857548268,-45.34681865174629,-0.9516184466219074,0.30693656194807306,0.014569797129843604,-0.3038897333242461,-0.9470800896320645,0.10339407044235806,0.04553418527904754,0.09396409293989631,0.9945337536800629
3.408,0.07,-3.04,9.4,-3.43,-0.41,-0.79,-44.99,4.01,47.67,9.87960019433985,65.67045835076836,203.03331652153167,-367.21359543015143,-84.95019131661526,-168.437707642482,1.6779965469613263,4.644178135359113,-19.15210759668507,1.4031732433137296,1.1959706893971818,-45.62342879559454,-0.9511358699920632,0.3080030899724064,0.02178654130170449,-0.3058243707628074,-0.9494333598888675,0.07104751492958257,0.04256772324160697,0.06091298463863092,0.997234975941197
3.42,0.28,-3.6,9.49,-4.09,-0.45,-0.88,-44.25,-12.34,42.96,9.87960019433985,65.67045835076836,203.03331652153167,-370.0321208336723,-85.28709960100115,-169.08687238556698,1.6790004765193374,4.600578908839776,-19.017294198895016,1.4272388194813719,1.2625767994365482,-45.89810546580197,-0.9541382900722833,0.2978336755290385,0.03025268812523258,-0.29666508874544495,-0.9542334683609355,0.037793028186649674,0.0401241640111848,0.027084858883203135,0.9988275436138515
3.434,0.33,-4.25,8.79,-4.27,-0.44,-0.92,-44.25,-12.34,42.96,10.153743152158222,62.895943430399385,241.08522648009338,-373.3929864023022,-85.65687698630272,-169.80999260571227,1.6830161947513815,4.548948245856351,-18.881190034530373,1.4513187938569776,1.3285576158729264,-46.17084866236858,-0.9564502530005078,0.28927053152744664,0.039057305655833416,-0.28941622749686413,-0.9572012691332255,0.0019943999663666265,0.037962623681037234,-0.009396273706687677,0.9992349819955669
3.4450000000000003,0.33,-4.25,8.79,-4.27,-0.44,-0.92,-44.25,-12.34,42.96,9.769109478350623,62.895943430399385,251.5336925804202,-376.9017629250527,-86.01843709637537,-170.56598192677328,1.6877490055248623,4.487995379834251,-18.75512516574584,1.4754563610644376,1.393797953042608,-46.4416398733127,-0.9591474224767078,0.27899122785814096,0.046905401975623394,-0.2806106395488004,-0.9592764643789968,-0.03234708426650676,0.03597069541030815,-0.04418777734553007,0.9983754551294621
3.458,0.33,-4.86,8.89,-4.19,-0.45,-0.87,-44.25,-12.34,42.96,9.769109478350623,62.895943430399385,251.5336925804202,-380.4105394478032,-86.37999720644801,-171.32197124783428,1.692481816298343,4.427042513812151,-18.62906029696131,1.4996618055380113,1.458164113300217,-46.71062308071397,-0.9611588139276669,0.27049703618578796,0.054818681340080416,-0.27390372301075644,-0.9592779001854287,-0.0690120332745071,0.033918799064937326,-0.0813465649584502,0.9961085540439119
3.47,0.33,-4.86,8.89,-4.19,-0.45,-0.87,-44.25,-12.34,42.96,10.13709031231349,62.895943430399385,246.5416820207943,-383.85357776872235,-86.74977459174958,-172.03687419275067,1.6972146270718238,4.357341118784527,-18.501561243093906,1.5239351272776989,1.5216560966457535,-46.977798284572394,-0.9603681903634107,0.271507486490029,0.06306047667100549,-0.2768196805769051,-0.9555144288095357,-0.10179902151831681,0.032615998887170296,-0.11522092308540696,0.9928042785463501
3.484,0.13,-5.34,8.52,-4.23,-0.4,-0.78,-44.25,-12.34,42.96,10.13709031231349,62.895943430399385,246.5416820207943,-387.2966160896415,-87.11955197705116,-172.75177713766706,1.7019474378453046,4.287639723756903,-18.374062189226503,1.5482763262835004,1.5841484329812496,-47.243144916019446,-0.9596621038139098,0.2720670814476424,0.07090944715637364,-0.27945659199547596,-0.9507138682428558,-0.13433969599853868,0.030865185788112405,-0.14873682773028218,0.988395010298513
3.495,-0.31,-5.9,7.72,-4.57,-0.34,-0.75,-44.25,-12.34,42.96,10.055988265705166,62.895943430399385,247.51047278746444,-390.77252351147627,-87.44824298620811,-173.3927246055231,1.7038118784530394,4.211054240331489,-18.25186962016573,1.5726854025554158,1.6456411223067051,-47.50666297505513,-0.9582211040493431,0.2750703728973397,0.07841304552545081,-0.2847194701421454,-0.943491027276598,-0.1695862753011744,0.027333844889329263,-0.18482686872494547,0.9823909046407635
3.507,-0.31,-5.9,7.72,-4.57,-0.34,-0.75,-44.25,-12.34,42.96,9.721342499881382,62.895943430399385,266.05855243781065,-394.5278182910945,-87.72763034399152,-174.0090202476924,1.6993659046961334,4.126437320441986,-18.14115053176794,1.5971212183564063,1.7060354340532273,-47.768428566492965,-0.9571595306084255,0.27613747023233337,0.08714201339850881,-0.2884375943839417,-0.9357302854687651,-0.20300883478939513,0.025483075000152327,-0.21944687373081992,0.9752915884484527
3.519,-0.05,-6.53,7.1,-5.11,-0.39,-0.83,-44.25,-12.34,42.96,9.721342499881382,62.895943430399385,266.05855243781065,-398.2831130707127,-88.00701770177493,-174.6253158898617,1.6949199309392273,4.041820400552483,-18.03043144337015,1.6214932706649867,1.7652161825571078,-48.0286062412811,-0.9553265845699304,0.27863760061944565,0.0985505166652616,-0.2945158362414081,-0.9253943494792272,-0.23854919860469412,0.024729314931387924,-0.25691707898260885,0.9661170092230383
3.533,0.01,-6.94,6.72,-5.51,-0.43,-0.82,-45.54,-27.48,33.38,9.646419024695122,62.895943430399385,297.458917890356,-402.48214071269285,-88.32749143570295,-175.30734973386237,1.694202838397791,3.948168114640881,-17.928604302486175,1.6458015594811573,1.8231833678183462,-48.287195999419545,-0.9574492479804211,0.2682725275255694,0.10639919415469663,-0.28762958988531356,-0.9172424647519276,-0.2755639306553294,0.02366762692228686,-0.2944420347553173,0.955376225162117
3.544,0.01,-6.94,6.72,-5.51,-0.43,-0.82,-45.54,-27.48,33.38,9.660336433064845,62.79543295495302,320.12603604027055,-407.00985936382995,-88.68083427054668,-175.98116630263414,1.6943462569060783,3.8486356698895,-17.832227064917113,1.670099563863068,1.879807405965271,-48.544325367893116,-0.9597525672205903,0.25799784597396536,0.11095999813572585,-0.28011556459664627,-0.9078680125709885,-0.3119470182917373,0.020255374205092613,-0.33047357416773504,0.9435978680521773
3.556,-0.14,-7.53,6.34,-5.45,-0.37,-0.77,-45.54,-27.48,33.38,9.660336433064845,62.79543295495302,320.12603604027055,-411.53757801496704,-89.03417710539041,-176.6549828714059,1.6944896754143657,3.749103225138119,-17.73584982734805,1.6943996251318307,1.9350039646369528,-48.80007250840219,-0.9612734304588335,0.2500076525293651,0.1159722620744401,-0.2751213761133289,-0.8952142059695039,-0.3505706117687259,0.016174680813374552,-0.3689006629258706,0.9293280801705277
3.568,-0.14,-7.53,6.34,-5.45,-0.37,-0.77,-45.54,-27.48,33.38,9.844597503199408,62.79543295495302,316.07490834525663,-416.01599301473055,-89.3382162888606,-177.28771306403306,1.6924818162983435,3.6411090883977875,-17.644922493093908,1.7187017432874454,1.9887730438333915,-49.054437420946755,-0.9635458184163266,0.23939161600588563,0.11946175119469016,-0.267222433259903,-0.8829884528122736,-0.3859061587521556,0.013100647887341842,-0.40376112540248094,0.9147706415482812
3.583,-0.13,-8.27,5.47,-5.05,-0.24,-0.71,-45.54,-27.48,33.38,9.844597503199408,62.79543295495302,316.07490834525663,-420.49440801449407,-89.64225547233077,-177.9204432566602,1.6904739571823213,3.533114951657456,-17.553995158839765,1.742975065027133,2.040993287230323,-49.307498267227196,-0.9658340902131222,0.22768045042374488,0.12379871839817803,-0.25888362165401785,-0.8697057371145139,-0.4202275589123103,0.011990855744693983,-0.4379195626195986,0.8989341889446465
3.594,-0.25,-8.74,4.63,-5.23,-0.21,-0.69,-45.54,-27.48,33.38,9.916183741742588,62.79543295495302,292.51277111944376,-424.64413200510063,-89.83947007782494,-178.5038697979138,1.6886095165745865,3.4145078453038646,-17.475545234806617,1.7672195903508936,2.091664694827747,-49.55925504724351,-0.9671744241760258,0.2187312343468659,0.12934558492994444,-0.2539014967984684,-0.8525969271513676,-0.4567411846281686,0.010376085161097783,-0.4745894298582112,0.8801461298691188
3.606,-0.25,-8.74,4.63,-5.23,-0.21,-0.69,-45.54,-27.48,33.38,9.893785928551315,62.79543295495302,302.4929580577247,-428.9417669498278,-90.01203285763235,-179.07086178870955,1.6850240538674042,3.2891600690607707,-17.4091424654696,1.791437376145579,2.140635056998621,-49.809886710151815,-0.9657695626386404,0.21824142376001063,0.14021352586670321,-0.25920970554018224,-0.8327101128066019,-0.48928948137415373,0.009973987895581292,-0.5088855951830625,0.8607763766395073
3.619,-0.01,-9.0,3.69,-5.24,-0.26,-0.69,-45.54,-27.48,33.38,9.893785928551315,62.79543295495302,302.4929580577247,-433.239401894555,-90.18459563743976,-179.6378537795053,1.6814385911602219,3.163812292817677,-17.342739696132583,1.8156037397689662,2.1878077000609033,-50.05956603444768,-0.9637108923103932,0.21806496912766538,0.15397722325609084,-0.26673747664632863,-0.8095276262720799,-0.522987706217499,0.010603518032001867,-0.5450804450185698,0.8383166906746536
3.633,-0.12,-8.92,3.07,-4.88,-0.33,-0.62,-45.54,-27.48,33.38,9.727085894552387,62.79543295495302,303.18780557368046,-437.5452541145111,-90.39824479339178,-180.20484577030103,1.6812951726519345,3.0347356353591133,-17.28981826657457,1.8397186812210549,2.2331826240145944,-50.30829302013109,-0.9615115569539476,0.2189810571708127,0.16596030382097063,-0.2746349033619231,-0.7844899976942136,-0.5560135909967667,0.008437754404032402,-0.5801919855686443,0.81443604057196
