time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
6.11,-0.44,1.3,8.5,-0.16,0.01,0.31,12.0,16.0,-100.0,7.633040023476885,20.265218340458837
6.13,3.95,1.74,13.24,-0.1,0.03,0.33,12.0,16.0,-100.0,8.610087107573303,19.996144964253244
6.14,3.95,1.74,13.24,-0.1,0.03,0.33,12.0,16.0,-100.0,13.925792616580214,19.831293470961672
6.15,0.34,3.41,5.54,0.11,-0.07,0.25,12.0,16.0,-100.0,13.925792616580214,19.831293470961672
6.16,1.27,-0.51,13.27,0.03,-0.0,0.25,12.0,16.0,-100.0,6.514238251706796,16.154971520430905
6.18,1.27,-0.51,13.27,0.03,-0.0,0.25,12.0,16.0,-100.0,13.340386051385469,14.426708654115968
6.19,0.35,1.06,9.2,0.05,-0.01,0.24,12.0,16.0,-100.0,13.340386051385469,14.426708654115968
6.2,0.35,1.06,9.2,0.05,-0.01,0.24,12.0,16.0,-100.0,9.267475384375185,14.057913866242991
6.22,2.52,1.55,13.22,0.07,-0.07,0.22,12.0,16.0,-100.0,9.267475384375185,14.057913866242991
6.23,2.49,-2.01,6.34,0.26,0.02,0.26,12.0,16.0,-100.0,13.547003358676783,13.822421262958365
6.24,2.49,-2.01,6.34,0.26,0.02,0.26,12.0,16.0,-100.0,7.101816668993927,21.098543576787296
6.25,-0.99,2.85,10.31,0.05,-0.11,0.3,12.0,16.0,-100.0,7.101816668993927,21.098543576787296
6.26,5.52,7.75,8.78,0.14,-0.21,0.29,12.0,16.0,-100.0,10.742378693753075,18.530557039960467
6.28,5.52,7.75,8.78,0.14,-0.21,0.29,12.0,16.0,-100.0,12.9468644852721,22.02722811730372
6.29,3.28,7.99,7.88,0.09,0.05,0.33,12.0,16.0,-100.0,12.9468644852721,22.02722811730372
6.3,3.28,7.99,7.88,0.09,0.05,0.33,12.0,16.0,-100.0,11.691573888916754,19.80644740548904
6.32,7.06,-1.76,9.59,0.24,0.89,0.29,12.0,16.0,-100.0,11.691573888916754,19.80644740548904
6.33,0.06,-16.87,10.15,0.42,2.16,0.14,12.0,16.0,-100.0,12.037827877154582,55.366818308811695
6.34,0.06,-16.87,10.15,0.42,2.16,0.14,12.0,16.0,-100.0,19.68814364027244,126.33167200356803
6.35,3.4,-26.19,11.72,0.34,1.6,-0.27,12.0,16.0,-100.0,19.68814364027244,126.33167200356803
6.36,0.9,-21.97,16.86,1.51,0.9,-0.64,12.0,16.0,-100.0,28.893502729852607,94.98838483207976
6.38,0.9,-21.97,16.86,1.51,0.9,-0.64,12.0,16.0,-100.0,27.70831102755994,107.18599434224652
6.39,1.62,-8.66,10.57,3.84,0.66,-0.44,12.0,16.0,-100.0,27.70831102755994,107.18599434224652
6.4,1.62,-8.66,10.57,3.84,0.66,-0.44,12.0,16.0,-100.0,13.760265259071135,224.66083563932668
6.41,-4.72,1.43,10.12,6.64,2.13,0.28,12.0,16.0,-100.0,13.760265259071135,224.66083563932668
6.43,-6.64,20.25,7.04,8.12,0.39,1.1,12.0,16.0,-100.0,11.257783973766772,399.86091956665
6.44,-6.64,20.25,7.04,8.12,0.39,1.1,12.0,16.0,-100.0,22.443567007051264,470.022741506797
6.45,-3.37,22.7,36.88,8.42,-3.47,0.74,12.0,16.0,-100.0,22.443567007051264,470.022741506797
6.46,-3.37,22.7,36.88,8.42,-3.47,0.74,12.0,16.0,-100.0,43.43709589740088,523.5119481445437
6.48,0.11,5.46,11.99,5.36,-2.48,0.67,12.0,16.0,-100.0,43.43709589740088,523.5119481445437
6.49,1.18,7.76,20.18,2.6,-0.66,1.05,12.0,16.0,-100.0,13.175120492807647,340.55533655917054
6.5,1.18,7.76,20.18,2.6,-0.66,1.05,12.0,16.0,-100.0,21.65276887605832,165.04864547469774
6.51,-0.31,18.03,9.89,2.12,-0.09,1.09,12.0,16.0,-100.0,21.65276887605832,165.04864547469774
6.53,-0.11,14.25,2.75,1.04,0.16,1.05,12.0,16.0,-100.0,20.566698811428147,136.6789589343467
6.54,-0.11,14.25,2.75,1.04,0.16,1.05,12.0,16.0,-100.0,14.513342137495416,85.17051832424734
6.55,-0.07,11.4,1.17,0.03,0.61,0.81,12.0,16.0,-100.0,14.513342137495416,85.17051832424734
6.56,-0.19,3.17,0.29,-0.87,1.27,0.48,12.0,16.0,-100.0,11.46009598563642,58.12345494546144
6.58,-0.19,3.17,0.29,-0.87,1.27,0.48,12.0,16.0,-100.0,3.1889026325681376,92.39022172990244
6.59,0.26,-2.16,-1.04,-2.17,2.1,0.16,12.0,16.0,-100.0,3.1889026325681376,92.39022172990244
6.6,0.26,-2.16,-1.04,-2.17,2.1,0.16,12.0,16.0,-100.0,2.4113896408502713,173.26171725941768
6.61,0.29,0.92,-0.84,-3.64,2.84,0.0,12.0,16.0,-100.0,2.4113896408502713,173.26171725941768
6.63,0.25,4.89,-0.07,-4.8,3.45,-0.06,12.0,16.0,-100.0,1.2791012469699183,264.52537479752357
6.64,0.25,4.89,-0.07,-4.8,3.45,-0.06,12.0,16.0,-100.0,4.896886766099457,338.7052981400577
6.65,0.37,6.48,0.27,-5.53,3.95,-0.25,12.0,16.0,-100.0,4.896886766099457,338.7052981400577
6.66,0.37,6.48,0.27,-5.53,3.95,-0.25,12.0,16.0,-100.0,6.496168101273242,389.6361561534147
6.68,0.38,6.49,0.19,-5.88,4.3,-0.6,12.0,16.0,-100.0,6.496168101273242,389.6361561534147
6.69,35.92,1.29,-44.66,-5.82,3.97,-1.0,12.0,16.0,-100.0,6.503891143000473,418.78629343087084
6.7,35.92,1.29,-44.66,-5.82,3.97,-1.0,12.0,16.0,-100.0,57.32735908796078,407.7000352735448
6.71,11.61,-2.57,-26.04,-3.89,0.82,-0.33,12.0,16.0,-100.0,57.32735908796078,407.7000352735448
6.73,-0.71,-0.78,-6.39,-3.37,-2.66,-0.39,12.0,16.0,-100.0,28.626536639977946,228.56204971577606
6.74,-0.71,-0.78,-6.39,-3.37,-2.66,-0.39,12.0,16.0,-100.0,6.4764650852143095,247.00130139824824
6.75,1.13,-5.11,-15.34,-3.15,-2.71,-0.35,12.0,16.0,-100.0,6.4764650852143095,247.00130139824824
6.76,1.13,-5.11,-15.34,-3.15,-2.71,-0.35,12.0,16.0,-100.0,16.20816460923321,238.92477456511122
6.78,0.31,-3.61,-4.96,-2.51,-0.72,-0.22,12.0,16.0,-100.0,16.20816460923321,238.92477456511122
6.79,-4.07,-4.13,-3.52,-2.14,0.1,-0.17,12.0,16.0,-100.0,6.14245879107056,150.14227560848957
6.8,-4.07,-4.13,-3.52,-2.14,0.1,-0.17,12.0,16.0,-100.0,6.783229319431859,123.1326160183777
6.81,-1.99,-2.63,-9.41,-1.58,-0.39,-0.44,12.0,16.0,-100.0,6.783229319431859,123.1326160183777
6.83,-26.35,9.48,18.36,-0.68,-1.83,-0.21,12.0,16.0,-100.0,9.971213567063941,96.59225604244048
6.84,-26.35,9.48,18.36,-0.68,-1.83,-0.21,12.0,16.0,-100.0,33.4855565878783,112.5012515567506
6.85,-45.22,46.42,4.71,10.56,-2.3,-2.51,12.0,16.0,-100.0,33.4855565878783,112.5012515567506
