time,ax,ay,az,gx,gy,gz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gy_normalized_1,gz_normalized_1
8.483,0.03,1.09,9.18,-0.02,-0.02,0.03,9.24453351987,2.362365508345388,0.0013299572264106644,0.04832177922625415,0.40696691128166335,-0.0001330665972946855,-0.0001330665972946855,0.0001995998959420282,0.000476341695776437,0.015681196950079124,0.16051757300227312,-0.001964636542239686,-0.004576659038901602,0.011538461538461537
8.494,0.03,1.09,9.18,-0.02,-0.02,0.03,9.24453351987,2.362365508345388,0.0013299572264106644,0.04832177922625415,0.40696691128166335,-0.0001330665972946855,-0.0001330665972946855,0.0001995998959420282,0.000476341695776437,0.015681196950079124,0.16051757300227312,-0.001964636542239686,-0.004576659038901602,0.011538461538461537
8.506,-0.46,-0.11,10.67,-0.0,-0.03,0.04,10.680477517414658,2.864788975654116,-0.02039267747163019,-0.004876509830172436,0.4730214535267263,-0.0,-0.0001995998959420282,0.000266133194589371,-0.007303906001905367,-0.0015825061142281686,0.18657107885994056,-0.0,-0.006864988558352402,0.015384615384615384
8.518,-0.46,-0.11,10.67,-0.0,-0.03,0.04,10.680477517414658,2.864788975654116,-0.02039267747163019,-0.004876509830172436,0.4730214535267263,-0.0,-0.0001995998959420282,0.000266133194589371,-0.007303906001905367,-0.0015825061142281686,0.18657107885994056,-0.0,-0.006864988558352402,0.015384615384615384
8.532,-0.05,-2.16,10.27,-0.01,-0.07,0.05,10.494808240268137,4.961960058796128,-0.0022165953773511074,-0.09575692030156785,0.4552886905079175,-6.653329864734274e-05,-0.00046573309053139924,0.0003326664932367137,-0.0007939028262940617,-0.03107466551575313,0.17957684909949292,-0.000982318271119843,-0.016018306636155607,0.019230769230769232
8.544,0.4,-2.33,9.77,-0.01,-0.03,0.07,10.051955033723539,4.400972331777296,0.01773276301880886,-0.10329334458456162,0.4331227367344064,-6.653329864734274e-05,-0.0001995998959420282,0.00046573309053139924,0.0063512226103524935,-0.03352035678319666,0.17083406189893338,-0.000982318271119843,-0.006864988558352402,0.026923076923076925
8.556,0.4,-2.33,9.77,-0.01,-0.03,0.07,10.051955033723539,4.400972331777296,0.01773276301880886,-0.10329334458456162,0.4331227367344064,-6.653329864734274e-05,-0.0001995998959420282,0.00046573309053139924,0.0063512226103524935,-0.03352035678319666,0.17083406189893338,-0.000982318271119843,-0.006864988558352402,0.026923076923076925
8.567,0.22,-2.52,10.22,0.0,0.02,0.07,10.52839968846168,4.171195710472268,0.009753019660344872,-0.11171640701849582,0.4530720951305664,0.0,0.0001330665972946855,0.00046573309053139924,0.0034931724356938713,-0.036253776435045314,0.178702570379437,0.0,0.004576659038901602,0.026923076923076925
8.579,0.22,-2.52,10.22,0.0,0.02,0.07,10.52839968846168,4.171195710472268,0.009753019660344872,-0.11171640701849582,0.4530720951305664,0.0,0.0001330665972946855,0.00046573309053139924,0.0034931724356938713,-0.036253776435045314,0.178702570379437,0.0,0.004576659038901602,0.026923076923076925
8.592,-0.47,-3.6,9.98,0.0,-0.0,0.07,10.6198540479613,4.010704565915763,-0.02083599654710041,-0.15959486716927973,0.44243243731928106,0.0,-0.0,0.00046573309053139924,-0.007462686567164179,-0.05179110919292188,0.1745060325231684,0.0,-0.0,0.026923076923076925
8.604,0.33,-3.29,8.14,0.01,-0.06,0.05,8.78593193690914,4.511474190336548,0.01462952949051731,-0.14585197582970288,0.36086172743276035,6.653329864734274e-05,-0.0003991997918840564,0.0003326664932367137,0.005239758653540807,-0.0473313192346425,0.1423325756251093,0.000982318271119843,-0.013729977116704805,0.019230769230769232
8.614,0.33,-3.29,8.14,0.01,-0.06,0.05,8.78593193690914,4.511474190336548,0.01462952949051731,-0.14585197582970288,0.36086172743276035,6.653329864734274e-05,-0.0003991997918840564,0.0003326664932367137,0.005239758653540807,-0.0473313192346425,0.1423325756251093,0.000982318271119843,-0.013729977116704805,0.019230769230769232
8.626,0.4,-3.3,10.15,0.02,-0.13,0.05,10.680472835975007,8.062230815985892,0.01773276301880886,-0.1462952949051731,0.44996886160227484,0.0001330665972946855,-0.0008649328824154557,0.0003326664932367137,0.0063512226103524935,-0.04747518342684505,0.17747858017135865,0.001964636542239686,-0.029748283752860413,0.019230769230769232
8.639,0.4,-3.3,10.15,0.02,-0.13,0.05,10.680472835975007,8.062230815985892,0.01773276301880886,-0.1462952949051731,0.44996886160227484,0.0001330665972946855,-0.0008649328824154557,0.0003326664932367137,0.0063512226103524935,-0.04747518342684505,0.17747858017135865,0.001964636542239686,-0.029748283752860413,0.019230769230769232
8.651,-0.33,-1.43,9.11,0.01,-0.3,0.07,9.22745360324288,17.659745277073384,-0.01462952949051731,-0.06339462779224167,0.4038636777533718,6.653329864734274e-05,-0.001995998959420282,0.00046573309053139924,-0.005239758653540807,-0.02057257948496619,0.15929358279419478,0.000982318271119843,-0.06864988558352403,0.026923076923076925
8.662,0.23,-0.2,9.89,-0.0,-0.36,0.1,9.894695548626043,21.407469875294453,0.010196338735815096,-0.00886638150940443,0.4384425656400491,-0.0,-0.0023951987513043385,0.0006653329864734274,0.0036519530009526836,-0.0028772838440512156,0.1729323308270677,-0.0,-0.08237986270022883,0.038461538461538464
