time,ax,ay,az,gx,gy,gz
6.11,-0.44,1.3,8.5,-0.16,0.01,0.31
6.12,1.7550000000000003,1.52,10.870000000000001,-0.13,0.019999999999999997,0.32
6.13,3.95,1.74,13.24,-0.1,0.03,0.33
6.14,3.95,1.74,13.24,-0.1,0.03,0.33
6.15,0.34,3.41,5.54,0.11,-0.07,0.25
6.16,1.27,-0.51,13.27,0.03,-0.0,0.25
6.17,1.27,-0.51,13.27,0.03,0.0,0.25
6.18,1.27,-0.51,13.27,0.03,-0.0,0.25
6.19,0.35,1.06,9.2,0.05,-0.01,0.24
6.2,0.35,1.06,9.2,0.05,-0.01,0.24
6.21,1.435,1.3050000000000002,11.21,0.060000000000000005,-0.04000000000000001,0.22999999999999998
6.22,2.52,1.55,13.22,0.07,-0.07,0.22
6.23,2.49,-2.01,6.34,0.26,0.02,0.26
6.24,2.49,-2.01,6.34,0.26,0.02,0.26
6.25,-0.99,2.85,10.31,0.05,-0.11,0.3
6.26,5.52,7.75,8.78,0.14,-0.21,0.29
6.27,5.52,7.75,8.78,0.14,-0.21,0.29
6.28,5.52,7.75,8.78,0.14,-0.21,0.29
6.29,3.28,7.99,7.88,0.09,0.05,0.33
6.3,3.28,7.99,7.88,0.09,0.05,0.33
6.31,5.1699999999999156,3.115000000000217,8.734999999999962,0.16499999999999665,0.4699999999999813,0.3100000000000009
6.32,7.06,-1.76,9.59,0.24,0.89,0.29
6.33,0.06,-16.87,10.15,0.42,2.16,0.14
6.34,0.06,-16.87,10.15,0.42,2.16,0.14
6.35,3.4,-26.19,11.72,0.34,1.6,-0.27
6.36,0.9,-21.97,16.86,1.51,0.9,-0.64
6.37,0.9,-21.97,16.86,1.51,0.9,-0.64
6.38,0.9,-21.97,16.86,1.51,0.9,-0.64
6.39,1.62,-8.66,10.57,3.84,0.66,-0.44
6.4,1.62,-8.66,10.57,3.84,0.66,-0.44
6.41,-4.72,1.43,10.12,6.64,2.13,0.28
6.42,-5.68,10.84,8.58,7.379999999999999,1.26,0.69
6.43,-6.64,20.25,7.04,8.12,0.39,1.1
6.44,-6.64,20.25,7.04,8.12,0.39,1.1
6.45,-3.37,22.7,36.88,8.42,-3.47,0.74
6.46,-3.37,22.7,36.88,8.42,-3.47,0.74
6.47,-1.6300000000000772,14.080000000000384,24.435000000000556,6.890000000000068,-2.975000000000022,0.7050000000000016
6.48,0.11,5.46,11.99,5.36,-2.48,0.67
6.49,1.18,7.76,20.18,2.6,-0.66,1.05
6.5,1.18,7.76,20.18,2.6,-0.66,1.05
6.51,-0.31,18.03,9.89,2.12,-0.09,1.09
6.52,-0.21000000000000443,16.140000000000086,6.320000000000159,1.580000000000024,0.034999999999994466,1.070000000000001
6.53,-0.11,14.25,2.75,1.04,0.16,1.05
6.54,-0.11,14.25,2.75,1.04,0.16,1.05
6.55,-0.07,11.4,1.17,0.03,0.61,0.81
6.56,-0.19,3.17,0.29,-0.87,1.27,0.48
6.569999999999999,-0.19,3.17,0.29,-0.87,1.27,0.48
6.58,-0.19,3.17,0.29,-0.87,1.27,0.48
6.59,0.26,-2.16,-1.04,-2.17,2.1,0.16
6.6,0.26,-2.16,-1.04,-2.17,2.1,0.16
6.61,0.29,0.92,-0.84,-3.64,2.84,0.0
6.62,0.27,2.905,-0.45499999999999996,-4.22,3.145,-0.03
6.63,0.25,4.89,-0.07,-4.8,3.45,-0.06
6.64,0.25,4.89,-0.07,-4.8,3.45,-0.06
6.65,0.37,6.48,0.27,-5.53,3.95,-0.25
