time,ax,ay,az,gx,gy,gz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gz_normalized_1,gy_normalized_1
6.383,-1.7941772151898747,-1.593797468354432,6.958227848101243,-0.0322784810126585,0.0081012658227839,-0.0373417721518989,7.360448154544066,2.865899606277178,-0.05689017628849161,-0.05053649002740215,0.22063305986865892,-5.260950191870198e-05,1.3203953422731451e-05,-6.086197280790989e-05,-0.024427191493395162,-0.016906730331541657,0.09526598915801264,-0.0023272156461902308,-0.002674912045264964,0.00030228603816357833
6.393000000000001,-1.761265822784809,-1.545696202531644,7.58734177215192,-0.023417721518987,0.032151898734178,-0.0310126582278478,7.940969035103463,2.889843291109643,-0.05584661442627848,-0.049011284228782974,0.2405811462348098,-3.816767786258684e-05,5.2403190146472616e-05,-5.0546384196399026e-05,-0.023979112631515438,-0.016396480349333237,0.1038792685124852,-0.0016883721354713052,-0.0022215371223386674,0.0011996977139618658
6.4030000000000005,-1.7283544303797465,-1.49759493670886,8.216455696202543,-0.0145569620253163,0.05620253164557,-0.0246835443037973,8.528783256662612,3.6145904594154175,-0.05480305256406545,-0.04748607843016392,0.260529232600959,-2.372585380647299e-05,9.160242687021036e-05,-4.023079558488914e-05,-0.023531033769635758,-0.015886230367124853,0.11249254786695703,-0.001049528624752437,-0.001768162199412414,0.0020971093897600747
6.413,-1.6954430379746837,-1.449493670886076,8.845569620253164,-0.0056962025316455,0.0802531645569619,-0.0183544303797468,9.122481071709675,4.72816987635132,-0.053759490701852417,-0.045960872631544865,0.28047731896710815,-9.284029750358982e-06,0.00013080166359394794,-2.991520697337925e-05,-0.023082954907756074,-0.015375980384916475,0.12110582722142885,-0.00041068511403356166,-0.0013147872764861606,0.0029945210655582797
6.423,-1.662531645569621,-1.401392405063292,9.474683544303783,0.0031645569620251,0.1043037974683539,-0.0120253164556963,9.720984539139563,6.018485924066686,-0.05271592883963939,-0.04443566683292582,0.3004254053332572,5.1577943057546995e-06,0.00017000090031768568,-1.959961836186936e-05,-0.02263487604587639,-0.014865730402708095,0.12971910657590063,0.00022815839668529923,-0.0008614123535599068,0.0038919327413564886
6.433000000000001,-1.6296202531645554,-1.3532911392405038,10.103797468354465,0.0120253164556966,0.128354430379748,-0.0056962025316452,10.323457868301544,7.393579072746636,-0.051672366977426255,-0.04291046103430664,0.32037349169940826,1.9599618361869846e-05,0.00020920013704142683,-9.284029750358492e-06,-0.02218679718399667,-0.01435548042049967,0.13833238593037328,0.000867001907404225,-0.0004080374306336103,0.004789344417154776
6.442,-1.6,-1.31,10.67,0.02,0.15,-0.0,10.868532559642079,8.670424754028428,-0.050733161301434564,-0.041537775815549544,0.3383267694289417,3.259726001237194e-05,0.0002444794500927895,-0.0,-0.02178352620830497,-0.013896255436512147,0.14608433734939757,0.0014419610670511898,-0.0,0.005597014925373134
6.452,-1.8157303370786484,-1.0650561797752849,10.607078651685397,0.0233707865168538,0.1915730337078645,-0.0247191011235951,10.81394187362339,11.148035397864733,-0.057573587544324505,-0.03377104185226826,0.3363316451080989,3.809118023917598e-05,0.0003122377995567076,-4.028874832989723e-05,-0.02472063086560447,-0.011297933380452794,0.14522287310631704,0.0016849882131834031,-0.0017707092495411962,0.007148247526412854
6.462,-2.0314606741572967,-0.8201123595505697,10.544157303370788,0.0267415730337077,0.233146067415729,-0.0494382022471902,10.769339347943436,13.740996838095509,-0.06441401378721445,-0.026004307888986968,0.3343365207872559,4.3585100465980184e-05,0.00037999614902062566,-8.057749665979447e-05,-0.02765773552290397,-0.008699611324393442,0.14436140886323642,0.0019280153593156238,-0.0035414184990823923,0.008699480127452574
6.472,-2.247191011235964,-0.5751685393258327,10.481235955056176,0.0301123595505619,0.2747191011235972,-0.0741573033707875,10.734849483582538,16.394668890611786,-0.071254440030105,-0.018237573925704985,0.3323413964664128,4.907902069278488e-05,0.00044775449848454983,-0.0001208662449896953,-0.030594840180203732,-0.006101289268333857,0.14349994462015575,0.002171042505447866,-0.005312127748623746,0.010250712728492433
6.482,-2.462921348314612,-0.3302247191011175,10.418314606741571,0.0334831460674158,0.3162921348314617,-0.0988764044943826,10.710569974475403,19.083742164909896,-0.07809486627299493,-0.010470839962423695,0.33034627214556994,5.457294091958908e-05,0.0005155128479484679,-0.00016115499331959254,-0.03353194483750323,-0.0035029672122745045,0.14263848037707516,0.002414069651580087,-0.0070828369981649425,0.011801945329532153
6.492,-2.6786516853932603,-0.0852808988764022,10.355393258426965,0.0368539325842696,0.3578651685393262,-0.1235955056179777,10.696570348483103,21.795117229702054,-0.08493529251588489,-0.0027041059991424012,0.328351147824727,6.006686114639312e-05,0.000583271197412386,-0.00020144374164948978,-0.03646904949480272,-0.0009046451562151501,0.14177701613399457,0.0026570967977122997,-0.008853546247706139,0.013353177930571874
6.502,-2.894382022471909,0.1596629213483129,10.29247191011236,0.0402247191011235,0.3994382022471907,-0.1483146067415728,10.69289098237301,24.521397353166485,-0.09177571875877484,0.005062627964138886,0.32635602350388415,6.556078137319732e-05,0.0006510295468763041,-0.000241732489979387,-0.03940615415210223,0.0016936768998442018,0.140915551890914,0.0029001239438445204,-0.010624255497247334,0.014904410531611591
6.5120000000000005,-3.110112359550576,0.4046067415730499,10.229550561797748,0.0435955056179777,0.4410112359550588,-0.1730337078651701,10.699542522964812,27.258110615063696,-0.09861614500166538,0.012829361927420867,0.324360899183041,7.105470160000203e-05,0.0007187878963402281,-0.0002820212383092878,-0.042343258809401985,0.004291998955903786,0.14005408764783334,0.0031431510899767633,-0.01239496474678869,0.016455643132651448
