time,ax,ay,az,gx,gy,gz
10.126,2.02,2.2,7.63,0.01,0.1,0.2
10.138,0.94,5.79,10.07,0.03,0.11,0.22
10.15,0.94,5.79,10.07,0.03,0.11,0.22
10.162,-2.29,5.97,8.01,0.1,0.15,0.23
10.176,-0.16,6.27,8.77,0.03,0.06,0.21
10.188,-0.16,6.27,8.77,0.03,0.06,0.21
10.199,1.83,6.0,12.77,0.11,0.03,0.19
10.211,1.83,6.0,12.77,0.11,0.03,0.19
10.223,1.94,5.85,7.95,0.22,0.15,0.18
10.236,3.26,6.85,11.4,0.07,0.29,0.17
10.247,3.26,6.85,11.4,0.07,0.29,0.17
10.259,1.53,2.95,9.97,0.09,0.4,0.16
10.271,1.53,2.95,9.97,0.09,0.4,0.16
10.284,0.67,-8.3,11.33,0.17,0.27,0.07
10.296,0.58,-23.26,8.77,0.2,-0.31,-0.04
10.307,0.58,-23.26,8.77,0.2,-0.31,-0.04
10.3179999999999,1.58,-34.85,10.88,0.27,-0.94,-0.17
10.331,1.58,-34.85,10.88,0.27,-0.94,-0.17
10.343,2.39,-26.29,16.46,1.36,-0.61,-0.44
10.355,-1.22,-7.86,19.77,4.05,0.78,-0.66
10.367,-1.22,-7.86,19.77,4.05,0.78,-0.66
10.379,1.25,15.55,2.4,7.3,1.77,-0.22
10.391,1.25,15.55,2.4,7.3,1.77,-0.22
10.403,-0.21,18.67,7.75,8.64,1.61,0.54
10.4149999999999,-7.06,36.38,108.06,8.14,-0.37,0.95
10.429,-7.06,36.38,108.06,8.14,-0.37,0.95
10.44,-12.48,29.44,-11.29,4.24,-5.45,1.53
10.452,-12.48,29.44,-11.29,4.24,-5.45,1.53
10.464,-7.75,20.06,-6.09,0.06,-13.89,2.18
10.478,-9.5,13.1,-1.47,-1.45,-20.05,3.13
10.489999999999998,-9.5,13.1,-1.47,-1.45,-20.05,3.13
10.501,-6.04,4.16,-1.47,-1.04,-23.36,3.82
10.513,-6.04,4.16,-1.47,-1.04,-23.36,3.82
10.527,-5.01,2.72,0.3,0.7,-23.98,3.79
10.539,-4.36,2.35,1.37,2.43,-23.81,3.0
10.55,-4.36,2.35,1.37,2.43,-23.81,3.0
10.562,-3.59,2.05,2.02,3.64,-23.64,1.56
10.575,-3.59,2.05,2.02,3.64,-23.64,1.56
10.586,-3.22,1.99,-0.11,4.11,-23.56,-0.21
10.598,-3.74,2.09,-1.46,3.78,-23.53,-2.0
10.61,-3.74,2.09,-1.46,3.78,-23.53,-2.0
10.624,-4.71,2.46,-2.01,2.71,-23.58,-3.5
10.635,-4.71,2.46,-2.01,2.71,-23.58,-3.5
10.647,-5.57,3.18,-2.82,1.09,-23.64,-4.45
10.659,-6.42,3.88,-3.03,-0.78,-23.59,-4.66
10.672,-6.42,3.88,-3.03,-0.78,-23.59,-4.66
10.683,-7.25,4.64,-3.12,-2.55,-23.45,-4.11
10.695,18.17,-4.98,-100.36,-2.8,-21.63,-2.81
10.707,18.17,-4.98,-100.36,-2.8,-21.63,-2.81
10.72,-8.94,9.11,-2.23,1.26,-9.95,-1.53
10.731,-8.94,9.11,-2.23,1.26,-9.95,-1.53
10.742,-18.94,11.43,-11.53,5.03,-2.21,-2.0
10.754,-18.94,11.43,-11.53,5.03,-2.21,-2.0
10.768,5.13,0.25,-36.39,5.98,0.43,-2.82
10.78,-9.06,-2.17,-26.0,4.44,8.1,-2.37
10.791,-9.06,-2.17,-26.0,4.44,8.1,-2.37
10.803,-12.14,47.59,48.23,2.3,5.68,-2.24
10.815,-29.59,51.75,49.82,-2.56,0.34,0.95
10.827,-29.59,51.75,49.82,-2.56,0.34,0.95
10.839,12.71,-2.22,11.83,6.96,-8.75,0.05
10.851,12.71,-2.22,11.83,6.96,-8.75,0.05
10.865,3.43,17.76,33.2,-0.14,-2.32,-0.02
10.877,-2.73,-0.09,11.57,0.61,4.35,0.01
10.888,-2.73,-0.09,11.57,0.61,4.35,0.01
10.9,-3.1,10.96,8.06,0.05,4.22,0.01
10.913,-3.1,10.96,8.06,0.05,4.22,0.01
10.924,-4.11,5.81,6.35,0.26,1.81,0.02
10.936,-1.78,7.29,10.91,-0.04,0.04,0.02
10.9469999999999,-1.78,7.29,10.91,-0.04,0.04,0.02
10.959,-0.4,0.28,6.77,0.07,-0.5,0.03
10.9719999999999,-0.4,0.28,6.77,0.07,-0.5,0.03
10.983,-1.29,-3.29,9.56,-0.2,-0.54,0.04
10.995,-1.29,-3.29,9.56,-0.2,-0.54,0.04
11.007,1.81,1.72,6.42,-0.13,-0.46,0.04
11.011,1.81,1.72,6.42,-0.13,-0.46,0.04
