time,ax,ay,az,gx,gy,gz
9.541,1.52,-2.55,11.77,-0.04,0.09,0.04
9.553,2.84,3.06,8.56,0.01,0.03,0.05
9.564,2.84,3.06,8.56,0.01,0.03,0.05
9.576,-1.98,3.41,9.61,0.04,0.17,0.07
9.588,-1.98,3.41,9.61,0.04,0.17,0.07
9.601,1.41,7.89,8.8,0.03,-0.12,0.05
9.613,4.19,9.87,10.16,0.1,0.16,0.05
9.625,4.19,9.87,10.16,0.1,0.16,0.05
9.636,1.3,9.96,7.0,0.22,0.15,0.01
9.648,1.3,9.96,7.0,0.22,0.15,0.01
9.66,3.77,14.47,14.26,0.07,0.24,-0.04
9.672,-4.86,12.71,5.94,0.26,0.34,-0.06
9.684,-4.86,12.71,5.94,0.26,0.34,-0.06
9.698,1.0,3.0,11.66,0.18,0.08,-0.14
9.71,-0.02,-12.78,9.76,0.2,-0.36,-0.22
9.721,-0.02,-12.78,9.76,0.2,-0.36,-0.22
9.732,0.98,-33.73,12.48,0.21,-0.96,-0.18
9.746,0.98,-33.73,12.48,0.21,-0.96,-0.18
9.758,-1.1,-43.63,11.93,0.28,-1.08,-0.18
9.77,1.55,-25.85,17.04,1.26,-0.82,-0.39
9.782,1.55,-25.85,17.04,1.26,-0.82,-0.39
9.795,-0.05,-5.27,18.08,4.17,0.24,-0.61
9.807,-0.05,-5.27,18.08,4.17,0.24,-0.61
9.819,0.65,20.04,4.36,7.58,1.51,-0.45
9.831,1.51,20.74,2.19,9.2,1.1,-0.1
9.844,1.51,20.74,2.19,9.2,1.1,-0.1
9.855,-3.0,30.29,106.33,8.3,-0.95,0.13
9.867,-3.0,30.29,106.33,8.3,-0.95,0.13
9.879,-12.18,32.57,50.79,3.56,-5.85,0.81
9.89,-8.37,21.23,3.64,-0.16,-16.19,1.56
9.904,-8.37,21.23,3.64,-0.16,-16.19,1.56
9.915,-9.26,8.14,-3.19,-1.7,-23.04,2.74
9.927,-9.26,8.14,-3.19,-1.7,-23.04,2.74
9.939,-7.48,1.22,-6.55,-0.77,-25.42,3.41
9.953,-5.56,0.59,-5.46,1.04,-25.69,3.17
9.965,-5.56,0.59,-5.46,1.04,-25.69,3.17
9.976,-5.1,0.66,-2.95,2.63,-25.51,2.16
9.988,-5.1,0.66,-2.95,2.63,-25.51,2.16
10.001,-4.85,1.28,-0.78,3.57,-25.36,0.57
10.013,-4.69,1.75,0.12,3.66,-25.37,-1.27
10.025,-4.69,1.75,0.12,3.66,-25.37,-1.27
10.037,-5.16,2.51,-0.63,2.89,-25.4,-2.94
10.05,-5.16,2.51,-0.63,2.89,-25.4,-2.94
10.062,-6.18,3.36,-1.16,1.41,-25.41,-4.11
10.074,-7.25,3.96,-1.52,-0.46,-25.39,-4.52
10.085,-7.25,3.96,-1.52,-0.46,-25.39,-4.52
10.099,-7.9,4.41,-2.61,-2.31,-25.3,-4.09
10.111,-8.58,4.71,-3.33,-3.75,-25.17,-2.91
10.123,-8.58,4.71,-3.33,-3.75,-25.17,-2.91
10.134,-8.94,4.6,-3.05,-4.48,-25.08,-1.25
10.147,-8.94,4.6,-3.05,-4.48,-25.08,-1.25
10.159,-91.96,15.99,-71.49,-2.19,-16.84,-1.19
10.17,-91.96,15.99,-71.49,-2.19,-16.84,-1.19
10.182,-17.89,3.12,-6.06,2.24,-3.16,-5.29
10.196,-14.77,8.09,-7.48,1.77,9.85,-5.64
10.207,-14.77,8.09,-7.48,1.77,9.85,-5.64
