time,ax,ay,az,gx,gy,gz,normAccel,normGyr
27.85,-0.84,-2.39,8.84,-0.07,0.46,0.01,9.195830576951709,26.665630602191726
27.86,-1.47,0.47,8.84,-0.08,0.4,-0.02,8.973706034855388,23.4002585281009
27.87,-1.47,0.47,8.84,-0.08,0.4,-0.02,8.973706034855388,23.4002585281009
27.88,-1.19,0.96,10.86,-0.05,0.31,-0.05,10.967100801943966,18.217895651973286
27.89,-0.48,1.38,9.86,-0.02,0.22,-0.1,9.967667731219775,13.893488164629161
27.9,-0.48,1.38,9.86,-0.02,0.22,-0.1,9.967667731219775,13.893488164629161
27.91,-0.48,1.38,9.86,-0.02,0.22,-0.1,9.967667731219775,13.893488164629161
27.92,-1.1,1.16,9.64,0.01,0.19,-0.15,9.771652879630958,13.881668946696912
27.93,-1.1,1.16,9.64,0.01,0.19,-0.15,9.771652879630958,13.881668946696912
27.94,-0.91,1.77,9.43,0.01,0.07,-0.21,9.637733135960966,12.695896651500302
27.95,-0.91,1.77,9.43,0.01,0.07,-0.21,9.637733135960966,12.695896651500302
27.96,0.66,0.25,6.05,0.02,-0.06,-0.25,6.091026186120037,14.775202952101234
27.97,0.1949999999999174,-0.510000000000135,6.830000000000139,0.0250000000000008,-0.0850000000000044,-0.2600000000000018,6.851789912132595,15.73809833202194
27.98,-0.27,-1.27,7.61,0.03,-0.11,-0.27,7.719967616512391,16.792649149732416
27.99,-0.27,-1.27,7.61,0.03,-0.11,-0.27,7.719967616512391,16.792649149732416
28.0,0.32,-2.16,9.43,0.03,-0.1,-0.29,9.679509285082586,17.659745277073384
28.01,0.32,-2.16,9.43,0.03,-0.1,-0.29,9.679509285082586,17.659745277073384
28.02,-0.2,-0.87,10.09,0.01,-0.09,-0.3,10.129412618705983,17.954709231038894
28.03,-0.33,-0.4,9.17,0.02,-0.15,-0.29,9.184650238305213,18.741939052596894
28.040000000000003,-0.33,-0.4,9.17,0.02,-0.15,-0.29,9.184650238305213,18.741939052596894
28.05,-0.33,-0.4,9.17,0.02,-0.15,-0.29,9.184650238305213,18.741939052596894
28.06,2.24,0.25,11.21,-0.0,-0.27,-0.27,11.43434300692436,21.87768648261768
28.07,2.24,0.25,11.21,-0.0,-0.27,-0.27,11.43434300692436,21.87768648261768
28.08,0.83,1.73,10.17,-0.01,-0.36,-0.23,10.349429935991644,24.48347278292327
28.09,2.1,5.28,9.36,0.03,-0.52,-0.18,10.949794518619973,31.57512135366334
28.1,2.1,5.28,9.36,0.03,-0.52,-0.18,10.949794518619973,31.57512135366334
28.110000000000003,1.469999999999888,5.980000000000125,10.020000000000117,0.0850000000000097,-0.7300000000000373,-0.1399999999999929,11.761024615228195,42.865706389379625
28.12,0.84,6.68,10.68,0.14,-0.94,-0.1,12.624991089105766,54.752705493251426
28.13,0.84,6.68,10.68,0.14,-0.94,-0.1,12.624991089105766,54.752705493251426
28.14,1.73,7.67,11.47,0.18,-1.31,0.0,13.9062108426415,75.76270126517095
28.15,1.73,7.67,11.47,0.18,-1.31,0.0,13.9062108426415,75.76270126517095
28.16,2.57,3.19,11.96,0.26,-1.02,0.14,12.642096345147825,60.84153548582779
28.17,-0.08,-8.05,11.03,0.31,-0.31,0.25,13.655394538423266,28.91592601574418
28.18,-0.08,-8.05,11.03,0.31,-0.31,0.25,13.655394538423266,28.91592601574418
28.19,-0.350000000000048,-11.910000000000686,11.070000000000007,0.3150000000000009,-0.2249999999999848,0.1799999999999875,16.263932488793003,24.459997082779978
28.2,-0.62,-15.77,11.11,0.32,-0.14,0.11,19.30050258412977,20.981523575197652
28.21,-0.62,-15.77,11.11,0.32,-0.14,0.11,19.30050258412977,20.981523575197652
28.22,-2.26,-4.53,13.7,1.42,-0.83,0.14,14.605427073523046,94.5796966750634
28.23,-2.26,-4.53,13.7,1.42,-0.83,0.14,14.605427073523046,94.5796966750634
28.24,-8.21,1.46,13.14,3.59,0.29,1.32,15.562625099898797,219.78439962354653
28.25,-12.78,-1.31,9.28,5.3,2.22,3.49,15.84811976229357,385.198549855793
28.26,-12.78,-1.31,9.28,5.3,2.22,3.49,15.84811976229357,385.198549855793
28.27,-12.78,-1.31,9.28,5.3,2.22,3.49,15.84811976229357,385.198549855793
28.28,-13.9,3.54,9.18,6.01,3.38,5.27,17.029797415119184,497.24484812451755
28.29,-13.9,3.54,9.18,6.01,3.38,5.27,17.029797415119184,497.24484812451755
28.3,-10.49,9.53,3.24,6.49,4.19,6.63,14.53817732729932,583.2730053340392
28.31,-10.49,9.53,3.24,6.49,4.19,6.63,14.53817732729932,583.2730053340392
28.32,-10.34,26.77,87.2,5.71,3.02,7.37,91.80080881996629,561.5027317689718
28.33,-0.35,16.01,1.87,2.32,2.93,7.52,16.122639362089572,481.14026369471844
28.34,-0.35,16.01,1.87,2.32,2.93,7.52,16.122639362089572,481.14026369471844
28.35,-0.35,16.01,1.87,2.32,2.93,7.52,16.122639362089572,481.14026369471844
28.36,-0.26,14.6,-4.9,0.51,3.76,7.76,15.40251927445637,494.92179245617314
28.37,-0.26,14.6,-4.9,0.51,3.76,7.76,15.40251927445637,494.92179245617314
28.38,2.25,18.01,-3.03,-0.82,4.68,7.82,18.401182027250314,524.2710976476801
28.39,-1.74,16.73,-17.04,-2.11,5.71,7.41,23.94331013038924,549.4551737989051
28.4,-1.74,16.73,-17.04,-2.11,5.71,7.41,23.94331013038924,549.4551737989051
