time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
5.404,-0.56,-1.79,-9.72,-0.95,-0.61,-0.86,-48.87,2.1,-40.56,-7.606884098163321,3.9693738028720276,9.899297954905691,63.54368969457156,81.31561074107269
5.4190000000000005,-0.63,-1.78,-9.88,-1.01,-0.6,-0.89,-49.8,1.92,-42.07,-7.540374894914291,3.9715590303340917,9.899297954905691,63.54368969457156,81.31561074107269
5.43,-0.63,-1.78,-9.88,-1.01,-0.6,-0.89,-49.8,1.92,-42.07,-7.520614691632787,3.9585365278299633,10.058812057097002,65.21971557742336,84.44472720955116
5.442,-0.71,-1.59,-9.8,-1.11,-0.63,-0.89,-49.8,1.92,-42.07,-7.476412225100555,3.944941316726826,10.058812057097002,65.21971557742336,84.44472720955116
5.454,-0.77,-1.36,-9.81,-1.18,-0.64,-0.89,-49.8,1.92,-42.07,-7.392260972774587,3.9453369249035575,9.953501896317698,65.21971557742336,89.15157011524494
5.469,-0.77,-1.36,-9.81,-1.18,-0.64,-0.89,-49.8,1.92,-42.07,-7.3970608683152195,3.959645645915643,9.933710283675481,65.21971557742336,92.28178559480448
5.557,-0.76,-1.18,-10.11,-1.25,-0.6,-0.85,-51.46,3.14,-41.91,-7.396954310994193,3.96721672499757,9.933710283675481,65.21971557742336,92.28178559480448
5.6450000000000005,-0.72,-1.52,-9.69,-1.21,-0.49,-0.81,-51.46,3.14,-41.91,-7.467528186362149,3.9792782452128677,10.20696330942754,66.44124697806326,93.18273872226048
5.732,-0.75,-0.99,-9.57,-1.17,-0.51,-0.9,-51.09,4.88,-38.88,-7.479934361087545,3.98405039690914,9.834881798984673,66.44124697806326,88.02504091412125
5.747,-0.75,-0.99,-9.57,-1.17,-0.51,-0.9,-51.09,4.88,-38.88,-7.491997502111725,3.98880318067809,9.650259063880098,64.38677581615654,89.48052686299205
5.758,-0.83,-1.26,-9.38,-1.15,-0.45,-0.89,-51.09,4.88,-38.88,-7.540034985644147,4.08983093916784,9.650259063880098,64.38677581615654,89.48052686299205
5.7700000000000005,-0.83,-1.26,-9.38,-1.15,-0.45,-0.89,-51.09,4.88,-38.88,-7.519437922250941,4.127352052961385,9.500573666889805,64.38677581615654,87.21577032631318
5.782,-0.65,-1.22,-9.88,-1.24,-0.36,-0.83,-51.09,4.88,-38.88,-7.459883206993795,4.115160395328246,9.500573666889805,64.38677581615654,87.21577032631318
5.796,-0.51,-0.91,-10.16,-1.37,-0.37,-0.76,-49.43,7.49,-41.06,-7.4679602908723295,4.088466867504479,9.97623676543415,64.38677581615654,87.9466886315947
5.807,-0.51,-0.91,-10.16,-1.37,-0.37,-0.76,-49.43,7.49,-41.06,-7.476158582924242,4.0618788465184394,10.213412749908818,64.6942702254226,92.23374857079395
5.819,-0.46,-0.33,-10.19,-1.31,-0.43,-0.72,-49.43,7.49,-41.06,-7.264891324118021,3.8781962522846953,10.213412749908818,64.6942702254226,92.23374857079395
5.831,-0.46,-0.33,-10.19,-1.31,-0.43,-0.72,-49.43,7.49,-41.06,-7.115033063747699,3.827555664481224,10.205714085746278,64.6942702254226,89.12026527798497
5.845,-0.51,-0.09,-10.28,-1.1,-0.5,-0.8,-49.43,7.49,-41.06,-6.918207308221459,3.787141984405153,10.205714085746278,64.6942702254226,89.12026527798497
5.856,-0.54,-0.31,-10.36,-0.93,-0.58,-0.93,-49.43,7.49,-41.06,-6.868144874440096,3.729459405424336,10.293036481039012,64.6942702254226,83.02947268906784
5.869,-0.54,-0.31,-10.36,-0.93,-0.58,-0.93,-49.43,7.49,-41.06,-6.81926648310657,3.6718726599452793,10.378694522915682,64.6942702254226,82.35857259808638
5.88,-0.57,-0.72,-9.99,-0.72,-0.6,-1.01,-49.43,7.49,-41.06,-6.918060480686506,3.6306633286070706,10.378694522915682,64.6942702254226,82.35857259808638
5.8950000000000005,-0.63,-0.88,-9.64,-0.72,-0.58,-1.02,-49.43,7.49,-41.06,-7.067355130373956,3.6331049598307317,10.032118420353699,64.6942702254226,78.94560060888318
5.906,-0.63,-0.88,-9.64,-0.72,-0.58,-1.02,-49.43,7.49,-41.06,-7.215866923038213,3.63554443231601,9.70056183939879,64.6942702254226,78.87695857816944
5.918,-0.58,-0.74,-9.89,-0.8,-0.51,-0.97,-48.32,6.1,-41.4,-7.207725939065764,3.652509396978317,9.70056183939879,64.6942702254226,78.87695857816944
5.93,-0.58,-0.74,-9.89,-0.8,-0.51,-0.97,-48.32,6.1,-41.4,-7.194160258348642,3.656218573286239,9.934591083683314,63.921767810347674,77.7408932954312
5.945,-0.51,-0.76,-10.24,-0.87,-0.5,-0.93,-48.32,6.1,-41.4,-7.171384779221179,3.6386765658964464,9.934591083683314,63.921767810347674,77.7408932954312
5.956,-0.58,-0.8,-9.71,-1.0,-0.55,-0.91,-48.32,6.1,-41.4,-7.183532188309887,3.6310348011582363,10.280821951575662,63.921767810347674,78.38849995982818
5.968,-0.58,-0.8,-9.71,-1.0,-0.55,-0.91,-48.32,6.1,-41.4,-7.1954473174465035,3.623322850523536,9.760148564443066,63.921767810347674,83.63221394495677
5.98,-0.6,-0.7,-9.85,-1.06,-0.51,-0.9,-48.32,6.1,-41.4,-7.216587024944937,3.5984603867268703,9.760148564443066,63.921767810347674,83.63221394495677
5.994,-0.54,-0.78,-9.89,-1.1,-0.48,-0.94,-48.32,6.1,-41.4,-7.291212774728937,3.545175520374684,9.893053118223918,63.921767810347674,84.86160669007371
6.005,-0.54,-0.78,-9.89,-1.1,-0.48,-0.94,-48.32,6.1,-41.4,-7.3662910597529185,3.4918783214857996,9.935396318214993,63.921767810347674,87.34553198319473
6.018,-0.5,-0.83,-9.58,-1.09,-0.43,-0.98,-48.32,6.1,-41.4,-7.456805353394593,3.4398222820504003,9.935396318214993,63.921767810347674,87.34553198319473
6.029,-0.5,-0.83,-9.58,-1.09,-0.43,-0.98,-48.32,6.1,-41.4,-7.474640832504916,3.391389943335753,9.628878439361461,63.921767810347674,87.52199916088186
6.0440000000000005,-0.52,-0.94,-9.86,-1.08,-0.33,-1.0,-47.39,5.58,-44.26,-7.535671723676285,3.3345448129146007,9.628878439361461,63.921767810347674,87.52199916088186
6.056,-0.14,-0.72,-10.9,-1.12,-0.32,-0.98,-47.39,5.58,-44.26,-7.510397523640449,3.177384873576969,9.918346636410726,65.0837621838197,86.42551294717157
6.0680000000000005,-0.14,-0.72,-10.9,-1.12,-0.32,-0.98,-47.39,5.58,-44.26,-7.424121898030332,3.0015416511244695,10.92465102417464,65.0837621838197,87.217652308734
6.08,-0.23,-0.6,-10.91,-1.03,-0.56,-0.96,-47.39,5.58,-44.26,-7.320346518432497,2.848054881527233,10.92465102417464,65.0837621838197,87.217652308734
6.095,-0.39,-1.03,-9.8,-0.93,-0.74,-0.99,-47.39,5.58,-44.26,-7.357038413438947,2.790172673977594,10.92890662417792,65.0837621838197,86.8196501966114
6.106,-0.39,-1.03,-9.8,-0.93,-0.74,-0.99,-47.39,5.58,-44.26,-7.321568952936058,2.7668146829203266,9.861693566522943,65.0837621838197,88.62529251313137
6.118,-0.4,-1.51,-9.61,-0.89,-0.7,-0.93,-47.39,5.58,-44.26,-7.38688622327929,2.7473569631139156,9.861693566522943,65.0837621838197,88.62529251313137
6.13,-0.4,-1.51,-9.61,-0.89,-0.7,-0.93,-47.39,5.58,-44.26,-7.574267206448445,2.739044382997591,9.736128594056263,65.0837621838197,83.95347064580007
6.144,-0.45,-1.05,-9.92,-1.02,-0.6,-0.79,-47.39,5.58,-44.26,-7.667705721316537,2.7390833381499675,9.736128594056263,65.0837621838197,83.95347064580007
6.155,-0.42,-0.69,-10.61,-0.94,-0.54,-0.73,-49.61,6.27,-43.25,-7.727136859098608,2.714470085490021,9.985559573704421,65.0837621838197,81.52325714542309
6.168,-0.42,-0.69,-10.61,-0.94,-0.54,-0.73,-49.61,6.27,-43.25,-7.741679835781045,2.6841403056391187,10.640704863870626,66.1137466794917,74.88231784910948
6.179,-0.39,-0.63,-10.47,-0.78,-0.62,-0.76,-49.61,6.27,-43.25,-7.745023354053918,2.648573192111016,10.640704863870626,66.1137466794917,74.88231784910948
6.194,-0.47,-0.58,-9.45,-0.74,-0.67,-0.83,-49.61,6.27,-43.25,-7.671802910760796,2.6315797480557848,10.496185021235098,66.1137466794917,71.80055077823876
6.206,-0.47,-0.58,-9.45,-0.74,-0.67,-0.83,-49.61,6.27,-43.25,-7.5550167110728195,2.5973302174396338,9.479440911783774,66.1137466794917,74.3830748376927
6.2170000000000005,-0.61,-0.74,-9.47,-0.84,-0.61,-0.91,-49.61,6.27,-43.25,-7.478990597683036,2.5946394710233704,9.479440911783774,66.1137466794917,74.3830748376927
6.229,-0.61,-0.74,-9.47,-0.84,-0.61,-0.91,-49.61,6.27,-43.25,-7.49283844190939,2.6058367659548765,9.518434745271936,66.1137466794917,79.09723346522546
6.245,-0.57,-0.74,-9.57,-0.93,-0.54,-0.94,-49.61,6.27,-43.25,-7.502189533952203,2.606870140040215,9.518434745271936,66.1137466794917,79.09723346522546
6.256,-0.55,-0.91,-9.85,-0.99,-0.49,-0.93,-49.61,6.27,-43.25,-7.546969166180382,2.6199687816540234,9.615477107247461,66.1137466794917,81.83674745894389
6.268,-0.55,-0.91,-9.85,-0.99,-0.49,-0.93,-49.61,6.27,-43.25,-7.568408361152876,2.6115338885617234,9.907224636597274,66.1137466794917,82.73439140049008
6.28,-0.57,-0.74,-10.24,-1.06,-0.5,-0.9,-49.61,6.27,-43.25,-7.548329340442168,2.6037909035907916,9.907224636597274,66.1137466794917,82.73439140049008
6.295,-0.52,-0.85,-10.07,-0.99,-0.53,-0.89,-50.17,6.79,-42.07,-7.586784741607179,2.58310335992617,10.28251428396771,66.1137466794917,84.6660259247217
6.306,-0.52,-0.85,-10.07,-0.99,-0.53,-0.89,-50.17,6.79,-42.07,-7.61337642906273,2.576628611950312,10.119179808660384,65.82566292867851,82.0970749613475
6.319,-0.51,-1.02,-9.63,-0.95,-0.5,-0.87,-50.17,6.79,-42.07,-7.682755500295205,2.572226491357725,10.119179808660384,65.82566292867851,82.0970749613475
6.33,-0.51,-1.02,-9.63,-0.95,-0.5,-0.87,-50.17,6.79,-42.07,-7.7380345215317226,2.5738321334444123,9.697288280751481,65.82566292867851,79.17190438983026
6.345,-0.26,-1.12,-10.06,-0.95,-0.39,-0.8,-50.17,6.79,-42.07,-7.788289697658411,2.513945128285826,9.697288280751481,65.82566292867851,79.17190438983026
6.357,-0.26,-0.47,-10.59,-0.95,-0.41,-0.71,-50.17,6.79,-42.07,-7.681510691336023,2.4479569917539976,10.125492580610585,65.82566292867851,74.5858139375706
6.368,-0.26,-0.47,-10.59,-0.95,-0.41,-0.71,-50.17,6.79,-42.07,-7.66462606325462,2.47849879896485,10.603612591942428,65.82566292867851,71.89878412993848
6.38,-0.37,-0.34,-9.87,-0.9,-0.54,-0.76,-50.17,6.79,-42.07,-7.64277304767881,2.541570327730682,10.603612591942428,65.82566292867851,71.89878412993848
6.3950000000000005,-0.5,-0.68,-9.88,-0.9,-0.57,-0.86,-50.17,6.79,-42.07,-7.715760355873288,2.6139525403972073,9.882783008849279,65.82566292867851,74.24613406056723
6.482,-0.45,-0.54,-8.88,-0.91,-0.53,-0.98,-48.87,5.58,-42.58,-7.617634188200894,2.6378549089389765,9.91598709156078,65.82566292867851,78.44501579512247
6.571,-0.46,-0.75,-10.1,-0.94,-0.53,-1.26,-48.32,3.66,-41.74,-7.45200895421711,2.6510402415179897,8.907777500589022,65.05743385655478,82.42232380074165
6.659,-0.22,-1.2,-9.74,-1.24,-0.63,-1.22,-48.69,-1.21,-41.74,-7.041002874217501,2.608505909558488,10.138249355781303,63.9565915289425,95.05057262251144
6.674,-0.45,-1.32,-10.4,-0.97,-0.64,-1.26,-48.69,-1.21,-41.74,-6.655993316556792,2.6119029136121554,9.816109208846447,64.14364972466097,106.00338605655574
6.686,-0.45,-1.32,-10.4,-0.97,-0.64,-1.26,-48.69,-1.21,-41.74,-6.366338816959397,2.6066822192772747,10.49308820128755,64.14364972466097,98.21004702661286
6.697,-0.28,-1.42,-10.46,-0.34,-0.64,-1.26,-48.69,-1.21,-41.74,-6.163405591117386,2.575558904593393,10.49308820128755,64.14364972466097,98.21004702661286
6.7090000000000005,-0.28,-1.42,-10.46,-0.34,-0.64,-1.26,-48.69,-1.21,-41.74,-5.959759952308579,2.5443892271146638,10.559659085406121,64.14364972466097,83.28213047409879
6.724,-0.4,-2.01,-9.62,-0.24,-0.71,-1.25,-48.69,-1.21,-41.74,-5.908486535649129,2.5540859485766845,10.559659085406121,64.14364972466097,83.28213047409879
6.735,-0.43,-2.21,-10.06,-0.66,-0.7,-1.11,-48.69,-1.21,-41.74,-5.872361503438004,2.5371420148496924,9.835878201767242,64.14364972466097,83.50651021743722
6.747,-0.43,-2.21,-10.06,-0.66,-0.7,-1.11,-48.69,-1.21,-41.74,-5.832936850446048,2.520202338390476,10.308860266780224,64.14364972466097,84.16241002621267
6.7620000000000005,-0.26,-1.99,-9.71,-0.82,-0.73,-0.94,-48.69,-1.21,-41.74,-5.705923670905377,2.4366471808800014,10.308860266780224,64.14364972466097,84.16241002621267
6.773000000000001,-0.39,-2.41,-10.26,-0.73,-0.67,-0.87,-48.69,-1.21,-41.74,-5.652931897094422,2.377263558080955,9.915230708359742,64.14364972466097,82.80974691749476
6.785,-0.39,-2.41,-10.26,-0.73,-0.67,-0.87,-48.69,-1.21,-41.74,-5.601072720827857,2.3282101722873136,10.546459121430281,64.14364972466097,75.55008537894196
6.798,-0.46,-2.35,-9.47,-0.58,-0.64,-0.82,-47.58,-4.69,-42.07,-5.386622185583861,2.3096423940052944,10.546459121430281,64.14364972466097,75.55008537894196
6.812,-0.46,-2.35,-9.47,-0.58,-0.64,-0.82,-47.58,-4.69,-42.07,-5.171346267204468,2.290966516160296,9.768060196374714,63.684671625124984,68.23732502711883
6.823,-0.44,-2.01,-9.89,-0.66,-0.62,-0.83,-47.58,-4.69,-42.07,-4.919116308471327,2.263048955570298,9.768060196374714,63.684671625124984,68.23732502711883
6.836,-0.45,-1.87,-9.37,-0.5,-0.64,-0.86,-47.58,-4.69,-42.07,-4.620298094611477,2.252072430088475,10.101772121761607,63.684671625124984,70.3805832707624
6.847,-0.45,-1.87,-9.37,-0.5,-0.64,-0.86,-47.58,-4.69,-42.07,-4.321336887898226,2.2410039522903418,9.565369830801107,63.684671625124984,67.77390829025896
6.862,-0.65,-2.17,-9.28,-0.8,-0.61,-0.87,-47.58,-4.69,-42.07,-4.049782974791646,2.2745029633500735,9.565369830801107,63.684671625124984,67.77390829025896
6.873,-0.56,-2.21,-9.73,-1.24,-0.61,-0.91,-47.58,-4.69,-42.07,-3.764744895832513,2.2833483011449403,9.552476118787212,63.684671625124984,76.20554069863145
6.885,-0.56,-2.21,-9.73,-1.24,-0.61,-0.91,-47.58,-4.69,-42.07,-3.489532581483224,2.353142545764726,9.993527905599704,63.684671625124984,94.80330809134327
6.897,-0.27,-1.86,-9.71,-1.5,-0.64,-0.92,-47.58,-4.69,-42.07,-3.2744892572385194,2.3614513902484333,9.993527905599704,63.684671625124984,94.80330809134327
6.912,-0.27,-1.86,-9.71,-1.5,-0.64,-0.92,-47.58,-4.69,-42.07,-3.060858358861701,2.3697156308911786,9.890227499911214,63.684671625124984,107.28242662776216
6.923,-0.82,-1.67,-10.35,-1.63,-0.74,-1.23,-48.5,-3.82,-41.57,-2.84415513471315,2.4658661098458055,9.890227499911214,63.684671625124984,107.28242662776216
6.9350000000000005,-0.29,-1.33,-10.27,-1.19,-0.8,-1.25,-48.5,-3.82,-41.57,-2.4503329070232205,2.4130772873299264,10.515883224912683,63.99146271183368,124.44400618569543
6.947,-0.29,-1.33,-10.27,-1.19,-0.8,-1.25,-48.5,-3.82,-41.57,-2.092941967849352,2.36238974464365,10.359821427032417,63.99146271183368,108.99157333552212
6.962,-0.58,-1.75,-10.2,-0.75,-0.73,-1.03,-48.5,-3.82,-41.57,-1.9404695305187127,2.3869304619051377,10.359821427032417,63.99146271183368,108.99157333552212
6.973,-0.8,-1.84,-9.74,-0.49,-0.74,-0.99,-48.5,-3.82,-41.57,-1.9813319928584372,2.5170528111955974,10.365273754223763,63.99146271183368,84.1351016670826
6.986,-0.8,-1.84,-9.74,-0.49,-0.74,-0.99,-48.5,-3.82,-41.57,-2.0113303500911286,2.601895175404806,9.944506020914263,63.99146271183368,76.17968932432555
6.997,-0.91,-2.09,-9.6,-0.37,-0.71,-0.98,-48.5,-3.82,-41.57,-2.1059241015179735,2.7130297496807003,9.944506020914263,63.99146271183368,76.17968932432555
7.0120000000000005,-0.91,-2.09,-9.6,-0.37,-0.71,-0.98,-48.5,-3.82,-41.57,-2.196554061569384,2.864290051447284,9.866924546179524,63.99146271183368,72.50576590112546
7.023000000000001,-1.13,-2.48,-9.84,-0.42,-0.66,-0.87,-48.5,-3.82,-41.57,-2.373175834391514,3.0627625914396646,9.866924546179524,63.99146271183368,72.50576590112546
7.035,-1.09,-2.46,-9.65,-0.35,-0.66,-0.72,-49.24,-3.82,-39.22,-2.359569337394392,3.218604612832735,10.210430940954451,63.99146271183368,67.03606203030631
7.047,-1.09,-2.46,-9.65,-0.35,-0.66,-0.72,-49.24,-3.82,-39.22,-2.3235675842349606,3.3737385137563223,10.018093631025815,63.06646018288961,59.44695985319723
7.062,-0.85,-2.18,-8.75,-0.34,-0.63,-0.67,-49.24,-3.82,-39.22,-2.2561567286709585,3.48748680601922,10.018093631025815,63.06646018288961,59.44695985319723
7.073,-0.79,-2.46,-9.54,-0.96,-0.53,-0.78,-49.24,-3.82,-39.22,-2.2454203058692563,3.6100179829252568,9.057449972260404,63.06646018288961,56.17908885787746
7.085,-0.79,-2.46,-9.54,-0.96,-0.53,-0.78,-49.24,-3.82,-39.22,-2.165696458135973,3.712062945933212,9.883688582710404,63.06646018288961,77.10274975146001
7.097,-0.24,-2.31,-10.1,-1.39,-0.54,-0.85,-49.24,-3.82,-39.22,-1.989068478339987,3.680195891661583,9.883688582710404,63.06646018288961,77.10274975146001
7.112,-0.24,-2.31,-10.1,-1.39,-0.54,-0.85,-49.24,-3.82,-39.22,-1.9390521931810631,3.6207174347713647,10.36357563778062,63.06646018288961,98.34533068938555
7.123,-0.45,-2.15,-9.88,-1.2,-0.56,-0.79,-49.24,-3.82,-39.22,-1.8821089174463403,3.6132050387655283,10.36357563778062,63.06646018288961,98.34533068938555
7.136,-0.37,-1.94,-10.12,-1.08,-0.53,-0.74,-49.24,-3.82,-39.22,-1.856477982217497,3.59412436850333,10.121235102496138,63.06646018288961,88.34890298369824
7.147,-0.37,-1.94,-10.12,-1.08,-0.53,-0.74,-49.24,-3.82,-39.22,-1.8344319953660908,3.5651188460111882,10.310911695868604,63.06646018288961,80.92509121180171
7.162,-0.5,-2.1,-10.29,-0.91,-0.45,-0.71,-49.43,-5.04,-40.06,-1.7957033118605072,3.5630620573231653,10.310911695868604,63.06646018288961,80.92509121180171
7.173,-0.85,-2.23,-9.55,-0.58,-0.39,-0.67,-49.43,-5.04,-40.06,-1.7632458945178993,3.6046004709979798,10.51399543465756,63.82421249024543,70.979735878369
7.1850000000000005,-0.85,-2.23,-9.55,-0.58,-0.39,-0.67,-49.43,-5.04,-40.06,-1.749672087827678,3.6730077497263096,9.843673094937683,63.82421249024543,55.47344114529951
7.197,-0.91,-2.21,-9.55,-0.57,-0.43,-0.72,-49.43,-5.04,-40.06,-1.7362183573749872,3.755208939510993,9.843673094937683,63.82421249024543,55.47344114529951
7.212,-0.91,-2.21,-9.55,-0.57,-0.43,-0.72,-49.43,-5.04,-40.06,-1.8111281215322732,3.902084931733924,9.844526397953333,63.82421249024543,58.09803343558261
7.223,-0.84,-2.36,-9.6,-0.65,-0.41,-0.8,-49.43,-5.04,-40.06,-1.908957713445341,4.031788806178312,9.844526397953333,63.82421249024543,58.09803343558261
7.235,-0.61,-2.33,-9.41,-0.69,-0.37,-0.85,-49.43,-5.04,-40.06,-1.992891486552894,3.9964184649758323,9.921451506710094,63.82421249024543,63.559590105069525
7.247,-0.61,-2.33,-9.41,-0.69,-0.37,-0.85,-49.43,-5.04,-40.06,-2.1777601977432415,4.079591441083949,9.713346488208892,63.82421249024543,66.21320019785091
7.2620000000000005,-0.63,-2.31,-9.73,-0.79,-0.3,-0.84,-49.43,-5.04,-40.06,-2.3449997026327494,4.162527306438591,9.713346488208892,63.82421249024543,66.21320019785091
7.273000000000001,-0.45,-2.45,-9.77,-0.78,-0.21,-0.8,-48.69,-5.73,-40.39,-2.3920633725268625,4.137127573240761,10.020274447339256,63.82421249024543,68.26858849508808
7.285,-0.45,-2.45,-9.77,-0.78,-0.21,-0.8,-48.69,-5.73,-40.39,-2.3812682498619644,4.054201651865611,10.082554239873941,63.52087137311641,65.1385232208267
7.298,-0.53,-2.73,-9.33,-0.8,-0.15,-0.82,-48.69,-5.73,-40.39,-2.4527352929427506,3.9954841093902047,10.082554239873941,63.52087137311641,65.1385232208267
7.312,-0.53,-2.73,-9.33,-0.8,-0.15,-0.82,-48.69,-5.73,-40.39,-2.4592704584055487,3.9101429769033587,9.73564070824309,63.52087137311641,66.19832472676839
7.323,-0.37,-2.87,-9.87,-0.98,-0.12,-0.9,-48.69,-5.73,-40.39,-2.451773816402804,3.779482244390522,9.73564070824309,63.52087137311641,66.19832472676839
7.335,-0.26,-2.58,-9.58,-0.88,-0.19,-0.87,-48.69,-5.73,-40.39,-2.3157106891623767,3.5834166934051837,10.28546061195122,63.52087137311641,76.54510287079744
7.3500000000000005,-0.26,-2.58,-9.58,-0.88,-0.19,-0.87,-48.69,-5.73,-40.39,-2.2076491473821016,3.393513528736108,9.92473677232802,63.52087137311641,71.73193621399332
7.361,0.05,-2.39,-9.63,-0.96,-0.22,-0.94,-48.69,-5.73,-40.39,-2.0380921132199483,3.1322315026072687,9.92473677232802,63.52087137311641,71.73193621399332
7.373,-0.13,-2.54,-9.64,-0.99,-0.2,-0.94,-48.69,-5.73,-40.39,-1.9362460002995547,2.9555650338567574,9.922272925091308,63.52087137311641,78.00647313128422
7.385,-0.13,-2.54,-9.64,-0.99,-0.2,-0.94,-48.69,-5.73,-40.39,-1.826067173626031,2.80317911413745,9.969859577747322,63.52087137311641,79.05364285418703
7.4,-0.13,-2.61,-9.43,-0.93,-0.13,-0.91,-48.69,-5.73,-40.39,-1.7395237154865795,2.652880961517326,9.969859577747322,63.52087137311641,79.05364285418703
7.412,-0.13,-2.61,-9.43,-0.93,-0.13,-0.91,-48.69,-5.73,-40.39,-1.7495472538550896,2.633792478949772,9.785392174052095,63.52087137311641,74.92176304576049
7.423,0.06,-3.02,-9.82,-0.9,-0.04,-0.93,-45.73,-5.73,-41.06,-1.8240479417409554,2.5659716511892015,9.785392174052095,63.52087137311641,74.92176304576049
7.4350000000000005,0.42,-2.74,-9.7,-0.89,0.02,-0.94,-45.73,-5.73,-41.06,-1.8278744706271635,2.366464202829448,10.27406443429279,61.72511158353624,74.18641955098447
7.45,0.42,-2.74,-9.7,-0.89,0.02,-0.94,-45.73,-5.73,-41.06,-1.8883832881806732,2.1868043265799884,10.088310066606795,61.72511158353624,74.17756886859183
7.461,0.47,-2.54,-9.69,-0.76,0.01,-0.97,-45.73,-5.73,-41.06,-1.9079812718677223,1.9957440110693057,10.088310066606795,61.72511158353624,74.17756886859183
7.473,0.07,-2.51,-8.9,-0.58,-0.04,-1.02,-45.73,-5.73,-41.06,-2.0084159708526066,1.8738332130163258,10.028389701243166,61.72511158353624,70.6064425044049
7.485,0.07,-2.51,-8.9,-0.58,-0.04,-1.02,-45.73,-5.73,-41.06,-2.018990018792043,1.6646149926861682,9.247432075987366,61.72511158353624,67.26827092215309
7.5,0.37,-2.84,-9.69,-0.93,0.0,-1.12,-45.73,-5.73,-41.06,-2.025043153572974,1.379863484179566,9.247432075987366,61.72511158353624,67.26827092215309
7.511,0.37,-2.84,-9.69,-0.93,0.0,-1.12,-45.73,-5.73,-41.06,-2.028724234180418,1.0817924868169086,10.104385186640501,61.72511158353624,83.41014025632549
7.523000000000001,0.76,-2.69,-9.83,-1.04,0.04,-1.07,-45.73,-5.73,-41.06,-1.9655420192199755,0.6938803891288785,10.104385186640501,61.72511158353624,83.41014025632549
7.535,0.83,-2.72,-9.8,-0.9,0.09,-1.04,-41.47,-7.3,-44.26,-1.8750916754439289,0.3072758371243509,10.219716238722091,61.72511158353624,85.52438733169136
7.55,0.83,-2.72,-9.8,-0.9,0.09,-1.04,-41.47,-7.3,-44.26,-1.7994692215807992,-0.02536504408389817,10.204278514427171,61.09008512025498,78.97054655450543
7.561,0.85,-2.96,-9.71,-0.75,0.21,-1.05,-41.47,-7.3,-44.26,-1.7693470986689535,-0.3613600856960488,10.204278514427171,61.09008512025498,78.97054655450543
7.573,1.16,-2.73,-9.58,-0.74,0.28,-1.06,-41.47,-7.3,-44.26,-1.6965440317638636,-0.7734207799502713,10.186667757417046,61.09008512025498,74.90423441171448
7.585,1.16,-2.73,-9.58,-0.74,0.28,-1.06,-41.47,-7.3,-44.26,-1.6382996127245382,-1.1444316493080606,10.02870380458013,61.09008512025498,75.78652907991332
7.597,1.42,-2.97,-10.01,-0.59,0.25,-0.92,-41.47,-7.3,-44.26,-1.5802872598558144,-1.5724991288968653,10.02870380458013,61.09008512025498,75.78652907991332
7.612,1.42,-2.97,-10.01,-0.59,0.25,-0.92,-41.47,-7.3,-44.26,-1.4464729760493384,-2.0146553673051812,10.537428528820492,61.09008512025498,64.23774265931799
7.623,1.39,-3.03,-9.29,-0.34,0.28,-0.75,-41.47,-7.3,-44.26,-1.3590917316467437,-2.4538056300308853,10.537428528820492,61.09008512025498,64.23774265931799
7.635,1.33,-3.14,-9.4,-0.35,0.41,-0.7,-41.47,-7.3,-44.26,-1.3036531793190747,-2.8470084180770243,9.870010131707058,61.09008512025498,49.834154992172635
7.647,1.33,-3.14,-9.4,-0.35,0.41,-0.7,-41.47,-7.3,-44.26,-1.2938023549489526,-3.2113017689054857,9.9994249834678,61.09008512025498,50.6217209981957
7.662,1.46,-3.32,-9.07,-0.31,0.54,-0.86,-36.1,-11.65,-47.11,-1.1887788899727654,-3.6089563784935734,9.9994249834678,61.09008512025498,50.6217209981957
7.673,1.46,-3.32,-9.07,-0.31,0.54,-0.86,-36.1,-11.65,-47.11,-1.1452901854269044,-3.9360322583433316,9.76825982455422,60.48375484375949,60.83344144767941
7.6850000000000005,2.03,-3.39,-9.28,-0.36,0.64,-1.03,-36.1,-11.65,-47.11,-1.015387576995637,-4.432304100708151,9.76825982455422,60.48375484375949,60.83344144767941
7.698,2.31,-3.44,-9.21,-0.47,0.78,-1.0,-36.1,-11.65,-47.11,-0.8725715739904898,-4.9933101346749424,10.086198491007401,60.48375484375949,72.4763302096194
7.712,2.31,-3.44,-9.21,-0.47,0.78,-1.0,-36.1,-11.65,-47.11,-0.707290712971868,-5.549958528623577,10.099197987959244,60.48375484375949,77.49346847364933
7.723,2.37,-3.34,-8.72,-0.61,0.86,-0.87,-36.1,-11.65,-47.11,-0.5402400133774123,-6.13117497697003,10.099197987959244,60.48375484375949,77.49346847364933
7.735,2.64,-3.72,-9.05,-0.82,0.94,-0.86,-36.1,-11.65,-47.11,-0.33637958108396826,-6.733227003997385,9.633841393753585,60.48375484375949,78.32146542061088
7.747,2.64,-3.72,-9.05,-0.82,0.94,-0.86,-36.1,-11.65,-47.11,-0.2061100585061759,-7.248369454833039,10.134618887753009,60.48375484375949,86.81019673452515
7.7620000000000005,2.94,-3.64,-8.54,-0.94,1.0,-0.87,-36.1,-11.65,-47.11,-0.05565312228602594,-7.847780763715406,10.134618887753009,60.48375484375949,86.81019673452515
