time,ax,ay,az,gx,gy,gz
0.0,9.53,0.1,-1.12,-0.02,-0.02,-0.01
0.01,9.57,0.15,-1.07,-0.01,0.06,-0.01
0.02,9.57,0.15,-1.07,-0.01,0.06,-0.01
0.03,9.57,0.15,-1.07,-0.01,0.06,-0.01
0.04,9.7,0.1,0.31,0.0,0.07,-0.01
0.05,9.708333333333332,0.11166666666666668,0.16499999999999998,-0.001666666666666667,0.058333333333333334,-0.008333333333333333
0.06,9.716666666666667,0.12333333333333334,0.020000000000000018,-0.0033333333333333327,0.046666666666666676,-0.006666666666666668
0.07,9.725,0.135,-0.1250000000000001,-0.005000000000000001,0.034999999999999996,-0.004999999999999999
0.08,9.733333333333333,0.14666666666666667,-0.26999999999999996,-0.006666666666666666,0.023333333333333338,-0.003333333333333334
0.09,9.741666666666667,0.15833333333333333,-0.415,-0.008333333333333331,0.011666666666666672,-0.0016666666666666687
0.1,9.75,0.17,-0.56,-0.01,-0.0,-0.0
0.11,9.71,0.1,-0.54,0.0,0.0,-0.0
0.12,9.71,0.1,-0.54,0.0,0.0,-0.0
0.13,9.71,0.115,-0.52,0.0,0.0,0.0
0.14,9.71,0.13,-0.5,-0.0,-0.0,-0.0
0.15,9.71,0.15,-0.57,-0.0,-0.0,-0.0
0.16,9.71,0.15,-0.57,-0.0,-0.0,-0.0
0.17,9.7,0.11,-0.57,0.0,-0.0,-0.0
0.18000000000000002,9.7,0.11,-0.57,0.0,0.0,0.0
0.19,9.7,0.11,-0.57,0.0,-0.0,-0.0
0.2,9.71,0.15,-0.55,-0.0,-0.0,-0.0
0.21,9.72,0.14,-0.52,-0.0,-0.0,-0.0
0.22,9.72,0.14,-0.52,-0.0,-0.0,-0.0
0.23,9.7,0.12,-0.54,0.0,-0.0,-0.0
0.24000000000000002,9.71,0.125,-0.54,0.0,0.0,0.0
0.25,9.72,0.13,-0.54,-0.0,-0.0,-0.0
0.26,9.72,0.13,-0.54,-0.0,-0.0,-0.0
0.27,9.7,0.14,-0.54,-0.0,-0.0,-0.0
0.28,9.7,0.14,-0.54,-0.0,-0.0,-0.0
0.29000000000000004,9.72,0.14500000000000002,-0.53,0.0,0.0,0.0
0.3,9.74,0.15,-0.52,-0.0,-0.0,-0.0
0.31,9.72,0.13,-0.53,-0.0,-0.0,-0.0
0.32,9.72,0.13,-0.53,-0.0,-0.0,-0.0
0.33,9.705,0.135,-0.535,0.0,0.0,0.0
0.34,9.69,0.14,-0.54,-0.0,-0.0,-0.0
0.35,9.7,0.14,-0.58,-0.0,-0.0,-0.0
0.36,9.7,0.14,-0.58,-0.0,-0.0,-0.0
0.37,9.69,0.13,-0.52,-0.0,-0.0,0.0
0.38,9.69,0.13,-0.52,-0.0,-0.0,0.0
0.39,9.7,0.125,-0.54,0.0,0.0,0.0
0.4,9.71,0.12,-0.56,0.0,-0.0,0.0
0.41,9.71,0.13,-0.55,-0.0,-0.0,-0.0
0.42,9.71,0.13,-0.55,-0.0,-0.0,-0.0
0.43,9.71,0.135,-0.545,0.0,0.0,0.0
0.44,9.71,0.14,-0.54,-0.0,-0.0,-0.0
0.45,9.71,0.12,-0.53,0.0,-0.0,-0.0
0.46,9.71,0.12,-0.53,0.0,-0.0,-0.0
0.47,9.72,0.14,-0.6,0.0,-0.0,-0.0
0.48,9.72,0.14,-0.6,0.0,0.0,0.0
0.49,9.72,0.14,-0.6,0.0,-0.0,-0.0
0.5,9.73,0.14,-0.58,-0.0,0.0,-0.0
0.51,9.7,0.14,-0.56,-0.0,0.0,-0.0
0.52,9.7,0.14,-0.56,-0.0,0.0,-0.0
0.53,9.71,0.135,-0.545,0.0,0.0,0.0
0.54,9.72,0.13,-0.53,-0.0,0.0,-0.0
0.55,9.7,0.13,-0.54,0.0,0.0,-0.0
0.56,9.7,0.13,-0.54,0.0,0.0,-0.0
0.57,9.71,0.14,-0.57,-0.0,0.0,-0.0
0.58,9.71,0.14,-0.57,-0.0,0.0,-0.0
0.59,9.705,0.14500000000000002,-0.56,0.0,0.0,0.0
0.6,9.7,0.15,-0.55,-0.0,0.0,-0.0
0.61,9.72,0.13,-0.54,-0.0,0.01,-0.0
0.62,9.72,0.13,-0.54,-0.0,0.01,-0.0
0.63,9.7,0.12,-0.51,-0.0,0.01,-0.0
0.64,9.705,0.13,-0.535,0.0,0.01,0.0
0.65,9.71,0.14,-0.56,-0.0,0.01,-0.0
0.66,9.71,0.14,-0.56,-0.0,0.01,-0.0
0.67,9.69,0.11,-0.46,0.0,0.0,-0.0
0.68,9.69,0.11,-0.46,0.0,0.0,-0.0
0.6900000000000001,9.69,0.13500000000000015,-0.5050000000000003,0.0,0.0,0.0
0.7,9.69,0.16,-0.55,-0.0,-0.0,-0.0
0.71,9.72,0.15,-0.56,-0.0,-0.0,-0.0
0.72,9.72,0.15,-0.56,-0.0,-0.0,-0.0
0.73,9.73,0.14,-0.56,-0.0,-0.0,-0.0
0.74,9.73,0.14,-0.56,0.0,0.0,0.0
