time,ax,ay,az,gx,gy,gz
0.002,-10.0,-0.07,-0.28,0.0,-0.0,-0.0
0.014,-10.0,-0.07,-0.28,0.0,-0.0,-0.0
0.025,-10.01,-0.08,-0.27,0.0,-0.0,-0.0
0.035,-10.011639344262294,-0.08163934426229508,-0.2716393442622951,0.0,0.0,0.0
0.045,-10.01327868852459,-0.08327868852459017,-0.2732786885245902,0.0,0.0,0.0
0.055,-10.014918032786884,-0.08491803278688524,-0.27491803278688526,0.0,0.0,0.0
0.065,-10.01655737704918,-0.08655737704918033,-0.2765573770491804,0.0,0.0,0.0
0.07500000000000001,-10.018196721311474,-0.0881967213114754,-0.27819672131147544,0.0,0.0,0.0
0.086,-10.02,-0.09,-0.28,0.0,-0.0,-0.0
0.097,-10.02,-0.09,-0.28,0.0,-0.0,-0.0
0.109,-10.0,-0.1,-0.29,0.0,-0.0,-0.0
0.12,-10.01,-0.08,-0.27,0.0,-0.0,-0.0
0.134,-10.01,-0.08,-0.27,0.0,-0.0,-0.0
0.145,-10.01,-0.08,-0.26,0.0,-0.0,-0.0
0.157,-10.01,-0.08,-0.26,0.0,-0.0,-0.0
0.169,-10.0,-0.06,-0.27,0.0,-0.0,-0.0
0.182,-10.0,-0.1,-0.27,-0.0,-0.0,-0.0
0.194,-10.0,-0.1,-0.27,-0.0,-0.0,-0.0
0.205,-10.0,-0.09,-0.26,0.0,-0.0,-0.0
0.217,-10.0,-0.09,-0.26,0.0,-0.0,-0.0
0.229,-10.0,-0.08,-0.26,0.0,-0.0,-0.0
0.241,-10.0,-0.08,-0.28,0.0,-0.0,-0.0
0.253,-10.0,-0.08,-0.28,0.0,-0.0,-0.0
0.265,-10.0,-0.08,-0.27,-0.0,-0.0,-0.0
0.279,-10.0,-0.08,-0.23,0.0,-0.0,-0.0
0.291,-10.0,-0.08,-0.23,0.0,-0.0,-0.0
0.302,-10.01,-0.08,-0.27,0.0,-0.0,-0.0
0.314,-10.01,-0.08,-0.27,0.0,-0.0,-0.0
0.327,-10.01,-0.08,-0.26,-0.0,-0.0,-0.0
0.339,-10.0,-0.07,-0.28,0.0,-0.0,-0.0
0.352,-10.0,-0.07,-0.28,0.0,-0.0,-0.0
0.364,-10.01,-0.07,-0.3,0.0,-0.0,-0.0
0.377,-10.01,-0.07,-0.3,0.0,-0.0,-0.0
0.389,-10.0,-0.08,-0.3,0.0,-0.0,-0.0
0.4,-9.99,-0.08,-0.28,0.0,-0.0,-0.0
0.412,-9.99,-0.08,-0.28,0.0,-0.0,-0.0
0.425,-10.01,-0.08,-0.26,0.0,-0.0,-0.0
0.437,-10.01,-0.08,-0.26,0.0,-0.0,-0.0
0.448,-10.0,-0.09,-0.27,0.0,-0.0,-0.0
0.46,-10.0,-0.06,-0.25,0.0,-0.0,-0.0
0.474,-10.0,-0.06,-0.25,0.0,-0.0,-0.0
0.485,-10.01,-0.08,-0.27,0.0,-0.0,-0.0
0.496,-10.01,-0.08,-0.27,0.0,-0.0,-0.0
0.507,-10.01,-0.07,-0.26,0.0,-0.0,-0.0
