time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gz_normalized_1,gy_normalized_1
7.257,1.8,-1.24,7.71,0.08,0.17,0.02,-9.0,60.0,93.0,8.013844271010013,10.825718761145575,0.07937051096134652,-0.05467746310670538,0.33997035528443426,0.00015210024098989713,0.00032321301210353143,3.802506024747428e-05,0.025045220537080838,-0.02444313029765425,0.14621657500474114,0.008438818565400843,0.004555808656036447,0.007021891780256093
7.269,-0.27,-2.67,9.64,-0.05,0.45,0.05,-9.0,60.0,93.0,10.006567843171805,26.09946968096166,-0.01190557664420198,-0.117732924592664,0.4250731809263225,-9.506265061868571e-05,0.0008555638555681714,9.506265061868571e-05,-0.003756783080562126,-0.052631578947368425,0.18281813009671916,-0.005274261603375527,0.011389521640091117,0.01858736059479554
7.28,-0.27,-2.67,9.64,-0.05,0.45,0.05,-9.0,60.0,93.0,10.006567843171805,26.09946968096166,-0.01190557664420198,-0.117732924592664,0.4250731809263225,-9.506265061868571e-05,0.0008555638555681714,9.506265061868571e-05,-0.003756783080562126,-0.052631578947368425,0.18281813009671916,-0.005274261603375527,0.011389521640091117,0.01858736059479554
7.292,1.54,2.5,8.61,0.1,0.38,-0.01,-9.0,60.0,93.0,9.096906067449526,22.520958706876012,0.06790588160026313,0.11023682077964796,0.3796556107651075,0.00019012530123737142,0.0007224761447020114,-1.901253012373714e-05,0.021427577570613608,0.04928050463236744,0.1632846576901195,0.010548523206751054,-0.0022779043280182236,0.01569599339116068
7.304,-2.71,3.35,7.62,0.05,0.34,-0.04,-9.0,60.0,93.0,8.753913410583863,19.823014909352356,-0.11949671372513837,0.14771733984472826,0.33600182973636694,9.506265061868571e-05,0.0006464260242070629,-7.605012049494856e-05,-0.03770697091971615,0.06603587620737236,0.1445097667362033,0.005274261603375527,-0.009111617312072894,0.014043783560512186
7.316,-2.71,3.35,7.62,0.05,0.34,-0.04,-9.0,60.0,93.0,8.753913410583863,19.823014909352356,-0.11949671372513837,0.14771733984472826,0.33600182973636694,9.506265061868571e-05,0.0006464260242070629,-7.605012049494856e-05,-0.03770697091971615,0.06603587620737236,0.1445097667362033,0.005274261603375527,-0.009111617312072894,0.014043783560512186
7.328,1.26,4.12,8.37,-0.01,0.29,-0.07,-9.0,60.0,93.0,9.413761203684741,17.10257424442433,0.055559357672942566,0.18167028064485982,0.3690728759702613,-1.901253012373714e-05,0.0005513633735883771,-0.00013308771086616,0.017531654375956586,0.08121427163414154,0.15873316897401857,-0.0010548523206751054,-0.015945330296127564,0.011978521272201567
7.339,1.26,4.12,8.37,-0.01,0.29,-0.07,-9.0,60.0,93.0,9.413761203684741,17.10257424442433,0.055559357672942566,0.18167028064485982,0.3690728759702613,-1.901253012373714e-05,0.0005513633735883771,-0.00013308771086616,0.017531654375956586,0.08121427163414154,0.15873316897401857,-0.0010548523206751054,-0.015945330296127564,0.011978521272201567
7.352,-0.23,9.15,11.95,0.13,0.34,-0.11,-9.0,60.0,93.0,15.052504774953569,21.78746883444009,-0.010141787511727611,0.4034667640535115,0.5269320033267172,0.00024716289160858285,0.0006464260242070629,-0.00020913783136110856,-0.003200222624182552,0.18036664695446483,0.22662620898919023,0.01371308016877637,-0.02505694760820046,0.014043783560512186
7.364,-2.93,10.37,11.71,0.04,0.59,-0.12,-11.0,63.0,95.0,15.913701643552326,34.572674065499704,-0.1291975539537474,0.45726233259397964,0.516349268531871,7.605012049494856e-05,0.0011217392773004912,-0.00022815036148484568,-0.04076805342980381,0.20441553321506012,0.22207472027308936,0.004219409282700422,-0.02733485193621868,0.02437009500206526
