time,ax,ay,az,gx,gy,gz
0.0,-0.33,0.88,-9.98,-0.0,0.05,0.0
0.01,-0.32,0.88,-9.97,-0.0,0.04,0.0
0.02,-0.32,0.88,-9.97,0.0,0.04,0.0
0.03,-0.32,0.88,-9.97,-0.0,0.04,0.0
0.04,-0.31,0.9,-9.98,-0.0,0.02,-0.0
0.05,-0.3283333333333333,0.9016666666666667,-9.978333333333333,0.0,0.018333333333333333,0.0
0.06,-0.3466666666666667,0.9033333333333333,-9.976666666666667,0.0,0.016666666666666666,0.0
0.07,-0.365,0.905,-9.975,0.0,0.015,0.0
0.08,-0.3833333333333333,0.9066666666666667,-9.973333333333334,0.0,0.013333333333333334,0.0
0.09,-0.4016666666666666,0.9083333333333333,-9.971666666666668,0.0,0.011666666666666669,0.0
0.1,-0.42,0.91,-9.97,-0.0,0.01,-0.0
0.11,-0.42,0.91,-9.97,-0.0,0.01,-0.0
0.12,-0.43,0.89,-10.02,-0.0,0.02,-0.0
0.13,-0.42,0.89,-9.99,-0.0,0.04,-0.0
0.14,-0.42,0.89,-9.99,0.0,0.04,0.0
0.15,-0.42,0.89,-9.99,-0.0,0.04,-0.0
0.16,-0.34,0.89,-9.95,-0.0,0.04,0.0
0.17,-0.29,0.88,-9.97,-0.0,0.03,0.0
0.18,-0.29,0.88,-9.97,-0.0,0.03,0.0
0.19,-0.305,0.885,-9.945,0.0,0.02,0.0
0.2,-0.32,0.89,-9.92,-0.0,0.01,-0.0
0.21,-0.32,0.89,-9.92,-0.0,0.01,-0.0
0.22,-0.39,0.88,-9.98,-0.0,-0.01,-0.0
0.23,-0.4,0.89,-9.98,-0.0,-0.02,-0.0
0.24000000000000002,-0.4,0.89,-9.98,0.0,-0.02,0.0
0.25,-0.4,0.89,-9.98,-0.0,-0.02,-0.0
0.26,-0.46,0.89,-9.96,-0.0,-0.02,-0.0
0.27,-0.46,0.88,-10.01,-0.0,-0.01,-0.0
0.28,-0.46,0.88,-10.01,-0.0,-0.01,-0.0
0.29000000000000004,-0.5550000000000003,0.88,-9.985,0.0,0.005000000000000043,0.0
0.3,-0.65,0.88,-9.96,-0.0,0.02,-0.0
0.31,-0.65,0.88,-9.96,-0.0,0.02,-0.0
0.32,-0.76,0.91,-10.02,-0.0,0.1,0.01
0.33,-0.55,0.9,-10.08,-0.0,0.21,0.02
0.34,-0.55,0.9,-10.08,0.0,0.21,0.02
0.35,-0.55,0.9,-10.08,-0.0,0.21,0.02
0.36,-0.39,0.89,-10.09,-0.0,0.26,0.02
0.37,-0.41,0.91,-10.12,-0.0,0.29,0.02
0.38,-0.41,0.91,-10.12,-0.0,0.29,0.02
