time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
0.001,-10.02,-0.04,-0.47,0.0,0.0,-0.0,-85.0,19.0,-15.0,10.031096649918192,0.0
0.013,-10.03,-0.04,-0.48,0.0,0.0,-0.0,-85.0,19.0,-15.0,10.041558643955627,0.0
0.025,-10.03,-0.04,-0.48,0.0,0.0,-0.0,-85.0,19.0,-15.0,10.041558643955627,0.0
0.086,-10.03,-0.04,-0.47,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.041085598679057,0.0
0.098,-10.03,-0.04,-0.45,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.040169321281388,0.0
0.109,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.040622490662617,0.0
0.12,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.040622490662617,0.0
0.134,-10.04,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.050611921669246,0.0
0.145,-10.04,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.050611921669246,0.0
0.156,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.040622490662617,0.0
0.169,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.040622490662617,0.0
0.182,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.040622490662617,0.0
0.194,-10.02,-0.05,-0.47,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.03114151031676,0.0
0.205,-10.02,-0.05,-0.47,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.03114151031676,0.0
0.217,-10.04,-0.04,-0.46,-0.0,-0.0,-0.0,-88.0,20.0,-20.0,10.050611921669246,0.0
0.23,-10.03,-0.03,-0.45,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.040134461251004,0.0
0.241,-10.03,-0.03,-0.45,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.040134461251004,0.0
0.253,-10.02,-0.05,-0.46,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.030677943190081,0.0
0.264,-10.02,-0.05,-0.46,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.030677943190081,0.0
0.277,-10.02,-0.03,-0.46,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.030598187545944,0.0
0.29,-10.03,-0.05,-0.47,-0.0,0.0,-0.0,-84.0,20.0,-22.0,10.041130414450356,0.0
0.301,-10.03,-0.05,-0.47,-0.0,0.0,-0.0,-84.0,20.0,-22.0,10.041130414450356,0.0
0.313,-10.03,-0.03,-0.47,-0.0,0.0,-0.0,-84.0,20.0,-22.0,10.04105074182976,0.0
0.317,-10.03,-0.03,-0.47,-0.0,0.0,-0.0,-84.0,20.0,-22.0,10.04105074182976,0.0
0.395,-10.02,-0.03,-0.47,-0.0,0.0,-0.0,-84.0,20.0,-22.0,10.031061758358383,0.0
0.474,-10.04,-0.05,-0.47,-0.0,0.0,-0.0,-85.0,19.0,-15.0,10.05111934065057,0.0
0.552,-10.02,-0.05,-0.48,-0.0,0.0,-0.0,-84.0,20.0,-17.0,10.031615024511257,0.0
0.643,-10.02,-0.05,-0.46,-0.0,0.0,-0.0,-84.0,20.0,-17.0,10.030677943190081,0.0
0.654,-10.04,-0.04,-0.46,-0.0,0.0,-0.0,-84.0,20.0,-17.0,10.050611921669246,0.0
0.666,-10.04,-0.04,-0.46,-0.0,0.0,-0.0,-84.0,20.0,-17.0,10.050611921669246,0.0
0.677,-10.02,-0.03,-0.47,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.031061758358383,0.0
0.691,-10.02,-0.03,-0.47,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.031061758358383,0.0
0.702,-10.02,-0.03,-0.47,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.031061758358383,0.0
0.714,-10.02,-0.05,-0.46,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.030677943190081,0.0
0.725,-10.02,-0.05,-0.46,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.030677943190081,0.0
0.738,-10.02,-0.04,-0.49,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.032053628245814,0.0
0.749,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.040622490662617,0.0
0.761,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.040622490662617,0.0
0.773,-10.02,-0.05,-0.45,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.030224324510394,0.0
0.786,-10.02,-0.05,-0.45,-0.0,0.0,-0.0,-87.0,22.0,-20.0,10.030224324510394,0.0
0.798,-10.02,-0.04,-0.47,-0.0,0.0,-0.0,-85.0,20.0,-20.0,10.031096649918192,0.0
0.809,-10.03,-0.03,-0.47,-0.0,0.0,-0.0,-85.0,20.0,-20.0,10.04105074182976,0.0
0.821,-10.03,-0.03,-0.47,-0.0,0.0,-0.0,-85.0,20.0,-20.0,10.04105074182976,0.0
0.835,-10.01,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,20.0,-20.0,10.020643691899238,0.0
0.847,-10.01,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,20.0,-20.0,10.020643691899238,0.0
0.858,-10.02,-0.03,-0.47,-0.0,0.0,-0.0,-85.0,20.0,-20.0,10.031061758358383,0.0
0.87,-10.03,-0.05,-0.48,0.0,0.0,-0.0,-85.0,20.0,-20.0,10.04160345761572,0.0
0.883,-10.03,-0.05,-0.48,0.0,0.0,-0.0,-85.0,20.0,-20.0,10.04160345761572,0.0
0.894,-10.01,-0.05,-0.45,-0.0,-0.0,-0.0,-85.0,20.0,-20.0,10.02023452819344,0.0
0.906,-10.01,-0.05,-0.45,-0.0,-0.0,-0.0,-85.0,20.0,-20.0,10.02023452819344,0.0
0.917,-10.03,-0.03,-0.48,-0.0,0.0,-0.0,-85.0,19.0,-17.0,10.041523788748398,0.0
0.93,-10.02,-0.06,-0.47,-0.0,0.0,-0.0,-85.0,19.0,-17.0,10.031196339420339,0.0
0.942,-10.02,-0.06,-0.47,-0.0,0.0,-0.0,-85.0,19.0,-17.0,10.031196339420339,0.0
0.954,-9.98,-0.09,-0.33,-0.01,0.01,-0.0,-85.0,19.0,-17.0,9.985860003024277,0.8102846845413955
0.966,-9.98,-0.09,-0.33,-0.01,0.01,-0.0,-85.0,19.0,-17.0,9.985860003024277,0.8102846845413955
0.98,-9.95,-0.07,0.02,-0.03,0.02,-0.0,-85.0,19.0,-17.0,9.950266328093937,2.0658287090209746
0.991,-9.94,-0.11,-1.41,-0.05,0.01,-0.0,-85.0,19.0,-17.0,10.040109561155196,2.9215229778371645
1.003,-9.94,-0.11,-1.41,-0.05,0.01,-0.0,-85.0,19.0,-17.0,10.040109561155196,2.9215229778371645
1.015,-10.77,0.62,-2.52,-0.01,-0.13,0.0,-85.0,19.0,-17.0,11.078253472456748,7.470455672192939
1.028,-10.77,0.62,-2.52,-0.01,-0.13,0.0,-85.0,19.0,-17.0,11.078253472456748,7.470455672192939
1.04,-11.47,-0.44,-3.95,0.04,-0.51,-0.03,-85.0,20.0,-20.0,12.139069157064721,29.360942551510227
1.052,-11.24,-0.21,-1.57,0.12,-1.09,-0.04,-85.0,20.0,-20.0,11.351061624359195,62.87151283410589
1.063,-11.24,-0.21,-1.57,0.12,-1.09,-0.04,-85.0,20.0,-20.0,11.351061624359195,62.87151283410589
1.075,-11.07,-0.52,2.83,0.22,-1.69,-0.05,-85.0,20.0,-20.0,11.437840705307975,97.6888840118677
1.087,-11.07,-0.52,2.83,0.22,-1.69,-0.05,-85.0,20.0,-20.0,11.437840705307975,97.6888840118677
1.099,-11.61,-0.43,3.74,0.3,-2.4,-0.08,-85.0,20.0,-20.0,12.205105489097585,138.65578642165923
1.11,-11.09,-0.99,6.44,0.32,-3.42,-0.14,-85.0,20.0,-20.0,12.862418124132025,196.97085715145474
1.124,-11.09,-0.99,6.44,0.32,-3.42,-0.14,-85.0,20.0,-20.0,12.862418124132025,196.97085715145474
1.136,-9.82,-0.98,8.11,0.3,-4.49,-0.19,-85.0,20.0,-20.0,12.773601684724634,258.06136126434785
1.147,-9.82,-0.98,8.11,0.3,-4.49,-0.19,-85.0,20.0,-20.0,12.773601684724634,258.06136126434785
1.158,-10.03,-1.19,8.54,0.28,-5.48,-0.28,-85.0,20.0,-20.0,13.226813675258299,314.79951056041136
