time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.002,9.58,-0.39,-0.93,0.0,0.0,-0.0,74.0,58.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,9.57,-0.38,-0.95,-0.0,-0.01,-0.0,74.0,58.0,19.0,9.632933094338402,95.9218431849597,0.0,0.0,0.0,0.0,0.13659004947773504,-0.0055605552501374386,-0.013259785596481584,0.0,0.0,0.0
0.025,9.57,-0.38,-0.95,-0.0,-0.01,-0.0,74.0,58.0,19.0,9.624541547523187,95.9218431849597,0.5729577951308232,0.0,-0.008169137117491974,0.0,0.27303752061572295,-0.010978532160527764,-0.026804727872457395,0.0019474782480511591,-7.92814735636693e-05,-0.00018905582157490374
0.08600000000000001,9.56,-0.38,-1.06,-0.0,-0.01,0.0,74.0,58.0,19.0,9.624541547523187,95.9218431849597,0.5729577951308232,0.0,-0.01633827423498395,0.0,0.4094849917537109,-0.016396509070918087,-0.04034967014843321,0.005840401885856973,-0.00023581156239450358,-0.0005712331813177199
0.097,9.55,-0.37,-1.08,-0.0,-0.0,-0.0,76.0,58.0,16.0,9.626089548721225,95.9218431849597,0.5729577951308232,0.0,-0.024507411352475923,0.0,0.5457898845519517,-0.02181448598130841,-0.05546297416162727,0.01167877091341744,-0.00046959026649250285,-0.0011465320792284485
0.109,9.57,-0.38,-1.05,-0.0,0.0,-0.0,76.0,58.0,16.0,9.61799355375122,96.93296652842108,0.0,0.0,-0.024507411352475923,0.0,0.6819521990104453,-0.02708988455195162,-0.07086143485431556,0.019460552472436058,-0.000780617585857667,-0.0019373139565686372
0.121,9.57,-0.38,-1.05,-0.0,0.0,-0.0,76.0,58.0,16.0,9.63492605057247,96.93296652842108,0.0,0.0,-0.024507411352475923,0.0,0.8183996701484333,-0.03250786146234195,-0.08583216052776252,0.029183713704616324,-0.001166860662193492,-0.0029476445299312947
0.132,9.58,-0.37,-1.02,-0.0,0.0,-0.0,76.0,58.0,16.0,9.63492605057247,96.93296652842108,0.0,0.0,-0.024507411352475923,0.0,0.9548471412864212,-0.03792583837273227,-0.10080288620120947,0.04085232032655124,-0.0016303523537964818,-0.004171425224426909
0.146,9.58,-0.37,-1.02,-0.0,0.0,-0.0,76.0,58.0,16.0,9.641249918967976,96.93296652842108,0.0,0.0,-0.024507411352475923,0.0,1.0914371907641562,-0.04320123694337548,-0.11534587685541509,0.054466372338240816,-0.0021710926606666363,-0.005608656040055478
0.156,9.57,-0.38,-0.98,0.0,0.01,-0.0,76.0,58.0,16.0,9.641249918967976,96.93296652842108,0.0,0.0,-0.024507411352475923,0.0,1.2280272402418912,-0.04847663551401869,-0.1298888675096207,0.07002790259798156,-0.0027870487245074517,-0.00725323840192749
