time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.002,9.58,-0.21,-0.91,-0.0,0.0,-0.0,32.0,43.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,9.58,-0.22,-0.91,0.0,0.0,-0.0,32.0,43.0,32.0,9.625414276798688,62.42595614005443,0.0,0.0,0.0,0.0,0.138498359375,-0.0030359765625,-0.0131558984375,0.0,0.0,0.0
0.024,9.58,-0.22,-0.91,0.0,0.0,-0.0,32.0,43.0,32.0,9.625637641216295,62.42595614005443,0.0,0.0,0.0,0.0,0.27699671875,-0.0062165234375,-0.026311796875,0.002002275109558105,-4.3891208038330077e-05,-0.00019019523483276369
0.085,9.59,-0.22,-0.92,0.0,0.0,-0.0,31.0,45.0,32.0,9.625637641216295,62.42595614005443,0.0,0.0,0.0,0.0,0.415495078125,-0.0093970703125,-0.0394676953125,0.0060068253286743156,-0.000133763681640625,-0.0005705857044982911
0.097,9.59,-0.22,-0.91,-0.0,0.0,-0.0,31.0,45.0,32.0,9.636539835438859,63.324560795950255,0.0,0.0,0.0,0.0,0.5541380078125,-0.012577617187500001,-0.052768164062500005,0.012013650657348631,-0.00026961742080688477,-0.0011411714089965821
0.109,9.59,-0.22,-0.91,-0.0,0.0,-0.0,31.0,45.0,32.0,9.635590277715217,63.324560795950255,0.0,0.0,0.0,0.0,0.6927809375,-0.0157581640625,-0.0659240625,0.02002484115310669,-0.00045145242553710943,-0.0019040424058532717
0.121,9.59,-0.23,-0.91,-0.0,0.0,-0.0,31.0,45.0,32.0,9.635590277715217,63.324560795950255,0.0,0.0,0.0,0.0,0.8314238671875,-0.0189387109375,-0.0790799609375,0.030040396815948486,-0.0006792686958312988,-0.002857108637542725
0.133,9.57,-0.22,-0.91,-0.0,0.0,-0.0,31.0,45.0,32.0,9.635823784191988,63.324560795950255,0.0,0.0,0.0,0.0,0.9700667968750001,-0.022263828125,-0.092235859375,0.04206031764587402,-0.0009530662316894531,-0.004000370104064942
0.146,9.57,-0.22,-0.91,-0.0,0.0,-0.0,31.0,45.0,32.0,9.615685102997082,63.324560795950255,0.0,0.0,0.0,0.0,1.1084205859375,-0.025444374999999998,-0.10539175781250001,0.0560846036428833,-0.001274935090637207,-0.0053338268054199224
0.158,9.57,-0.22,-0.91,-0.0,0.0,-0.0,31.0,45.0,32.0,9.615685102997082,63.324560795950255,0.0,0.0,0.0,0.0,1.246774375,-0.028624921874999997,-0.11854765625000002,0.07210907469192504,-0.0016427852151489257,-0.006857478741607667
