time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.002,-10.01,0.18,-0.29,-0.0,0.0,-0.0,-73.0,-11.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,-10.01,0.18,-0.29,-0.0,0.0,-0.0,-73.0,-11.0,-7.0,10.015817490349951,74.15524256584965,0.0,0.0,0.0,0.0,-0.14011323529411765,0.00251951871657754,-0.004059224598930481,0.0,0.0,0.0
0.025,-10.03,0.17,-0.32,0.0,0.0,-0.0,-73.0,-11.0,-7.0,10.015817490349951,74.15524256584965,0.0,0.0,0.0,0.0,-0.2802264705882353,0.00503903743315508,-0.008118449197860962,-0.001961210659798679,3.526652535102519e-05,-5.6818290843318366e-05
0.084,-10.03,0.16,-0.41,-0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.036543229618452,74.15524256584965,0.0,0.0,0.0,0.0,-0.4206196524064171,0.0074185828877005346,-0.0125975935828877,-0.005883631979396037,0.00010579957605307558,-0.00017045487252995508
0.096,-10.04,0.17,-0.38,-0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.039651388370014,78.09609465267773,0.0,0.0,0.0,0.0,-0.5610128342245989,0.009658155080213903,-0.01833649732620321,-0.011771182461608853,0.00020963990069776086,-0.00034678749928508104
0.107,-10.04,0.17,-0.38,-0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.048626771852957,78.09609465267773,0.0,0.0,0.0,0.0,-0.7015459893048128,0.012037700534759358,-0.02365548128342246,-0.01962386210643713,0.0003448282478766908,-0.0006034494337842089
0.11900000000000001,-10.01,0.17,-0.37,-0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.048626771852957,78.09609465267773,0.0,0.0,0.0,0.0,-0.8420791443850267,0.014417245989304814,-0.028974465240641713,-0.029443630165289253,0.0005133238689982556,-0.0009345629218021677
0.133,-10.01,0.17,-0.37,-0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.018278295196236,78.09609465267773,0.0,0.0,0.0,0.0,-0.9821923796791444,0.016796791443850267,-0.034153475935828875,-0.041230486638165226,0.0007151267640624554,-0.0013401279633389574
0.145,-10.03,0.16,-0.34,-0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.018278295196236,78.09609465267773,0.0,0.0,0.0,0.0,-1.122305614973262,0.01917633689839572,-0.039332486631016045,-0.05497855377083988,0.00095023693306929,-0.0018181853069861877
0.157,-10.03,0.16,-0.35,-0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.037036415197464,78.09609465267773,0.0,0.0,0.0,0.0,-1.2626987967914438,0.02141590909090909,-0.04409157754010695,-0.07068783156331321,0.0012186543760187595,-0.0023687349527438586
0.169,-10.03,0.16,-0.35,-0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.037380136270619,78.09609465267773,0.0,0.0,0.0,0.0,-1.4030919786096256,0.023655481283422458,-0.048990641711229944,-0.088362238518402,0.0015184198415024736,-0.0029858991463867996
0.182,-10.01,0.17,-0.38,-0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.037380136270619,78.09609465267773,0.0,0.0,0.0,0.0,-1.5434851604278075,0.025895053475935827,-0.05388970588235294,-0.10800177463610625,0.0018495333295204324,-0.0036716371393234006
0.194,-10.02,0.16,-0.38,0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.018652604018166,78.09609465267773,0.0,0.0,0.0,0.0,-1.6835983957219252,0.02827459893048128,-0.05920868983957219,-0.12960643991642595,0.0022119948400726357,-0.004425948931553661
0.20500000000000002,-10.02,0.16,-0.38,0.0,0.0,-0.0,-77.0,-11.0,-7.0,10.028479446057613,78.09609465267773,0.0,0.0,0.0,0.0,-1.8238516042780748,0.03051417112299465,-0.06452767379679145,-0.15317231585654434,0.002607763624567474,-0.005254712277302754
