time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.001,-10.0,0.22,-0.89,-0.0,-0.0,-0.0,-82.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,-10.0,0.22,-0.89,-0.0,-0.0,-0.0,-82.0,4.0,40.0,10.041937064132597,91.32360045464699,0.0,0.0,0.0,0.0,-0.14583473861720067,0.003208364249578415,-0.012979291736930859,0.0,0.0,0.0
0.025,-10.0,0.23,-0.89,-0.0,-0.0,-0.0,-81.0,3.0,37.0,10.041937064132597,91.32360045464699,0.0,0.0,0.0,0.0,-0.29166947723440134,0.00641672849915683,-0.025958583473861718,-0.002126777098754724,4.678909617260393e-05,-0.0001892831617891704
0.085,-9.99,0.24,-0.86,-0.01,-0.0,-0.0,-81.0,3.0,37.0,10.04216112198963,89.1010662113535,0.0,0.0,0.0,0.0,-0.43750421585160204,0.009770927487352445,-0.038937875210792575,-0.0063803312962641716,0.00014036728851781177,-0.0005678494853675112
0.097,-9.99,0.24,-0.86,-0.01,-0.0,-0.0,-81.0,3.0,37.0,10.02982053677931,89.1010662113535,0.5729577951308232,-0.008355715029159121,0.0,0.0,-0.5831931197301855,0.013270961214165261,-0.05147966273187183,-0.012760662592528345,0.0002828613541343783,-0.0011356989707350224
0.108,-10.0,0.23,-0.86,-0.0,0.0,-0.0,-81.0,3.0,37.0,10.02982053677931,89.1010662113535,0.5729577951308232,-0.016711430058318242,0.0,0.0,-0.728882023608769,0.016770994940978078,-0.06402145025295108,-0.021265644210448485,0.0004763980701210582,-0.00188645128659544
0.12,-10.01,0.23,-0.9,-0.0,-0.0,-0.0,-81.0,3.0,37.0,10.039546802520519,89.1010662113535,0.0,-0.016711430058318242,0.0,0.0,-0.8747167622259696,0.020125193929173692,-0.07656323777403035,-0.0318952761500246,0.0007209774364778515,-0.002820106432948764
0.133,-10.01,0.23,-0.9,-0.0,-0.0,-0.0,-81.0,3.0,37.0,10.053009499647356,89.1010662113535,0.0,-0.016711430058318242,0.0,0.0,-1.0206973355817874,0.023479392917369307,-0.0896883642495784,-0.04465168518835543,0.0010144726761060034,-0.003936664409794994
0.145,-10.0,0.23,-0.89,-0.0,-0.0,-0.0,-81.0,3.0,40.0,10.053009499647356,89.1010662113535,0.0,-0.016711430058318242,0.0,0.0,-1.1666779089376054,0.026833591905564922,-0.10281349072512647,-0.05953699810253975,0.0013568837890055138,-0.00524463232552915
0.157,-10.0,0.23,-0.89,-0.0,-0.0,-0.0,-81.0,3.0,40.0,10.04216112198963,90.38805230781334,0.0,-0.016711430058318242,0.0,0.0,-1.3125126475548061,0.030187790893760537,-0.11579278246205732,-0.07655121489257755,0.001748210775176383,-0.00674401018015123
0.169,-10.0,0.22,-0.87,0.0,-0.0,-0.0,-81.0,3.0,40.0,10.04216112198963,90.38805230781334,0.0,-0.016711430058318242,0.0,0.0,-1.4583473861720069,0.033541989881956155,-0.12877207419898817,-0.09569220878137007,0.0021884536346186106,-0.00843267119656248
0.181,-9.99,0.23,-0.91,0.0,-0.0,-0.0,-81.0,3.0,40.0,10.04018426125736,90.38805230781334,0.0,-0.016711430058318242,0.0,0.0,-1.6041821247892076,0.03675035413153457,-0.14145969645868464,-0.11695997976891731,0.002677612367332197,-0.010310615374762902
0.195,-9.99,0.23,-0.91,0.0,-0.0,-0.0,-81.0,3.0,40.0,10.033997209487353,90.38805230781334,0.0,-0.016711430058318242,0.0,0.0,-1.749871028667791,0.040104553119730185,-0.1547306576728499,-0.1403545278552193,0.0032135601962183873,-0.012373589160554983
0.20600000000000002,-10.03,0.24,-0.95,-0.0,-0.0,-0.0,-81.0,3.0,40.0,10.033997209487353,90.38805230781334,0.0,-0.016711430058318242,0.0,0.0,-1.8955599325463743,0.043458752107925804,-0.16800161888701517,-0.16587372626317723,0.0037984238983759366,-0.014630099662333746
0.218,-10.03,0.24,-0.95,-0.0,-0.0,-0.0,-81.0,3.0,40.0,10.077747764257646,90.38805230781334,0.0,-0.016711430058318242,0.0,0.0,-2.0418321753794264,0.04695878583473862,-0.18185591905564924,-0.19351757499279112,0.004432203473804844,-0.01708014688009919
0.23,-10.06,0.26,-1.07,-0.0,-0.01,-0.01,-81.0,3.0,40.0,10.077747764257646,90.38805230781334,0.0,-0.016711430058318242,0.0,0.0,-2.1881044182124785,0.05045881956155144,-0.1957102192242833,-0.223294581152456,0.005117025699603865,-0.01973223792224633
0.243,-10.11,0.3,-1.23,-0.0,-0.06,-0.01,-81.0,3.0,40.0,10.120083991746315,90.38805230781334,0.8102846845413955,-0.016711430058318242,-0.008355715029159121,-0.008355715029159121,-2.3348141652613825,0.054250522765598656,-0.21131453625632377,-0.25520474474217186,0.005852890575773,-0.02258637278877517
0.255,-10.11,0.3,-1.23,-0.0,-0.06,-0.01,-81.0,3.0,40.0,10.188964618645016,90.38805230781334,3.4851662076640553,-0.016711430058318242,-0.05849000520411384,-0.016711430058318242,-2.4822530860033725,0.05862556492411468,-0.22925220910623945,-0.289254446093235,0.006644051656509758,-0.025668072804870767
