time,ax,ay,az,gx,gy,gz,mx,my,mz
937.00,1.49,0.10,9.83,0.07,3.45,0.11,-20.00,52.00,95.00
948.00,1.49,0.10,9.83,0.07,3.45,0.11,-20.00,52.00,95.00
959.00,1.27,-0.35,11.31,0.07,3.19,0.11,-20.00,52.00,95.00
973.00,1.27,-0.35,11.31,0.07,3.19,0.11,-20.00,52.00,95.00
984.00,0.22,-0.43,11.19,0.02,2.79,0.08,-20.00,52.00,95.00
996.00,0.72,-0.16,10.99,-0.02,2.42,0.04,-20.00,52.00,95.00
1008.00,0.72,-0.16,10.99,-0.02,2.42,0.04,-20.00,52.00,95.00
1019.00,0.20,-0.20,11.61,-0.02,2.06,0.03,-20.00,52.00,95.00
1032.00,0.20,-0.20,11.61,-0.02,2.06,0.03,-20.00,52.00,95.00
1043.00,0.23,-0.70,11.50,-0.01,1.69,0.02,-20.00,52.00,95.00
1056.00,0.06,-1.37,11.12,0.00,1.37,0.01,-33.00,51.00,93.00
1067.00,0.06,-1.37,11.12,0.00,1.37,0.01,-33.00,51.00,93.00
1081.00,1.12,-1.35,10.42,0.02,1.13,0.01,-33.00,51.00,93.00
1092.00,1.12,-1.35,10.42,0.02,1.13,0.01,-33.00,51.00,93.00
1104.00,0.76,-0.88,10.12,0.05,0.99,0.03,-33.00,51.00,93.00
1115.00,0.66,-0.54,9.80,0.05,0.95,0.03,-33.00,51.00,93.00
1129.00,0.66,-0.54,9.80,0.05,0.95,0.03,-33.00,51.00,93.00
1140.00,0.71,-0.41,8.87,0.02,1.00,0.01,-33.00,51.00,93.00
1152.00,0.71,-0.41,8.87,0.02,1.00,0.01,-33.00,51.00,93.00
1164.00,1.31,-0.20,7.94,0.03,1.19,0.00,-33.00,51.00,93.00
1175.00,-5.30,-1.03,31.06,0.03,1.40,0.05,-46.00,51.00,85.00
1180.00,-5.30,-1.03,31.06,0.03,1.40,0.05,-46.00,51.00,85.00
1258.00,-0.46,-0.39,9.87,0.00,0.01,-0.01,-46.00,51.00,85.00
1336.00,-0.06,-0.33,9.86,-0.00,0.00,-0.00,-44.00,52.00,85.00
1414.00,-0.05,-0.35,9.85,0.00,0.00,-0.00,-44.00,52.00,85.00
1504.00,-0.06,-0.33,9.84,0.00,0.00,-0.00,-44.00,52.00,87.00
1515.00,-0.04,-0.34,9.84,0.00,0.00,-0.00,-44.00,52.00,87.00
1527.00,-0.04,-0.34,9.84,0.00,0.00,-0.00,-44.00,52.00,87.00
1539.00,-0.06,-0.34,9.85,-0.00,0.00,-0.00,-44.00,52.00,87.00
