time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.001,-10.02,-0.04,-0.47,0.0,0.0,-0.0,-85.0,19.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,-10.03,-0.04,-0.48,0.0,0.0,-0.0,-85.0,19.0,-15.0,10.031096649918192,88.37986195961159,0.0,0.0,0.0,0.0,-0.14126655821917808,-0.0005639383561643835,-0.0066262756849315065,0.0,0.0,0.0
0.025,-10.03,-0.04,-0.48,0.0,0.0,-0.0,-85.0,19.0,-15.0,10.041558643955627,88.37986195961159,0.0,0.0,0.0,0.0,-0.2826741010273972,-0.001127876712328767,-0.013393535958904109,-0.001991640765578087,-7.950661738834678e-06,-9.342027543130746e-05
0.08600000000000001,-10.03,-0.04,-0.47,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.041558643955627,88.37986195961159,0.0,0.0,0.0,0.0,-0.42408164383561636,-0.0016918150684931505,-0.020160796232876713,-0.0059769099621689685,-2.3851985216504034e-05,-0.00028224849172863104
0.098,-10.03,-0.04,-0.45,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.041085598679057,89.43153806124549,0.0,0.0,0.0,0.0,-0.5654891866438355,-0.002255753424657534,-0.02678707191780822,-0.011955807589772646,-4.770397043300807e-05,-0.0005664846488919708
0.109,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.040169321281388,89.43153806124549,0.0,0.0,0.0,0.0,-0.7068967294520547,-0.0028196917808219176,-0.033131378424657534,-0.01992833364838912,-7.950661738834678e-05,-0.000944141081486618
0.12,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.040622490662617,89.43153806124549,0.0,0.0,0.0,0.0,-0.8483042722602738,-0.003383630136986301,-0.039616669520547945,-0.029894488138018385,-0.00011925992608252016,-0.0014112424586431554
0.134,-10.04,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.040622490662617,89.43153806124549,0.0,0.0,0.0,0.0,-0.9897118150684929,-0.003947568493150685,-0.046101960616438356,-0.04185427105866045,-0.00016696389651552822,-0.0019697764457962917
0.145,-10.04,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.050611921669246,89.43153806124549,0.0,0.0,0.0,0.0,-1.1312603424657532,-0.004511506849315068,-0.05258725171232877,-0.05580768241031531,-0.00022261852868737096,-0.002619743042946027
0.156,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-85.0,22.0,-17.0,10.050611921669246,89.43153806124549,0.0,0.0,0.0,0.0,-1.2728088698630136,-0.005075445205479452,-0.05907254280821918,-0.07175670985841767,-0.0002862238225980484,-0.0033611422500923606
0.169,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.040622490662617,89.43153806124549,0.0,0.0,0.0,0.0,-1.4142164126712327,-0.005639383561643835,-0.06555783390410959,-0.08970135340296753,-0.0003577797782475605,-0.004193974067235293
0.182,-10.03,-0.04,-0.46,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.040622490662617,92.43376006633075,0.0,0.0,0.0,0.0,-1.5556239554794518,-0.006203321917808219,-0.072043125,-0.1096396253785302,-0.0004372863956359073,-0.005118238494374825
0.194,-10.02,-0.05,-0.47,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.040622490662617,92.43376006633075,0.0,0.0,0.0,0.0,-1.6970314982876709,-0.006767260273972602,-0.07852841609589041,-0.13157152578510564,-0.0005247436747630888,-0.006133935531510955
0.20500000000000002,-10.02,-0.05,-0.47,-0.0,0.0,-0.0,-88.0,20.0,-20.0,10.03114151031676,92.43376006633075,0.0,0.0,0.0,0.0,-1.838298056506849,-0.007472183219178081,-0.08515469178082191,-0.1554970546226939,-0.0006201516156291049,-0.007241065178643685
