time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.002,-10.04,-0.06,-0.23,-0.0,0.0,-0.01,-85.0,11.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014,-10.04,-0.06,-0.23,-0.0,0.0,-0.01,-85.0,11.0,-36.0,10.042813350849451,92.9623579735368,0.5729577951308232,0.0,0.0,-0.008083981539775723,-0.1416564629176854,-0.0008465525672371638,-0.003245118174409128,0.0,0.0,0.0
0.025,-10.02,-0.07,-0.24,-0.0,0.0,-0.0,-85.0,11.0,-39.0,10.042813350849451,92.9623579735368,0.5729577951308232,0.0,0.0,-0.016167963079551446,-0.2833129258353708,-0.0016931051344743276,-0.006490236348818256,-0.0019986607058117114,-1.1944187484930546e-05,-4.5786052025567094e-05
0.08600000000000001,-10.04,-0.05,-0.24,-0.0,0.0,-0.0,-85.0,11.0,-39.0,10.02311827726282,94.16474924301556,0.0,0.0,0.0,-0.016167963079551446,-0.4246872045639772,-0.0026807497962510187,-0.009876446617766911,-0.005995982117435134,-3.5832562454791636e-05,-0.00013735815607670128
0.097,-10.04,-0.05,-0.24,0.0,0.0,-0.01,-85.0,11.0,-39.0,10.042992581895097,94.16474924301556,0.0,0.0,0.0,-0.016167963079551446,-0.5663436674816626,-0.003386210268948655,-0.013262656886715567,-0.011987982839041959,-7.365582282373837e-05,-0.00027670701006755763
0.108,-10.04,-0.05,-0.24,0.0,0.0,-0.01,-85.0,11.0,-39.0,10.042992581895097,94.16474924301556,0.5729577951308232,0.0,0.0,-0.02425194461932717,-0.7080001303993481,-0.004091670741646292,-0.016648867155664222,-0.019978644266460496,-0.00012143257276346056,-0.0004638326139981362
0.12,-10.05,-0.07,-0.21,0.0,0.0,-0.0,-85.0,11.0,-39.0,10.042992581895097,94.16474924301556,0.5729577951308232,0.0,0.0,-0.03233592615910289,-0.8496565933170335,-0.0047971312143439285,-0.020035077424612878,-0.029967966399690744,-0.0001791628122739582,-0.000698734967868437
0.133,-10.05,-0.07,-0.21,0.0,0.0,-0.0,-85.0,11.0,-39.0,10.052437515349201,94.16474924301556,0.0,0.0,0.0,-0.03233592615910289,-0.9914541483292585,-0.0057847758761206194,-0.02299801140994295,-0.04195594923873271,-0.0002468465413552313,-0.00098141407167846
0.14400000000000002,-10.03,-0.05,-0.25,-0.0,0.0,-0.0,-87.0,12.0,-34.0,10.052437515349201,94.16474924301556,0.0,0.0,0.0,-0.03233592615910289,-1.1332517033414835,-0.00677242053789731,-0.025960945395273022,-0.05594458348150053,-0.00032846515583559004,-0.0013058978316857397
0.156,-10.03,-0.05,-0.25,-0.0,0.0,-0.0,-87.0,12.0,-34.0,10.03323975593128,94.17536832951598,0.0,0.0,0.0,-0.03233592615910289,-1.2747670741646293,-0.007477881010594947,-0.029488247758761205,-0.07193386912799422,-0.0004240186557150344,-0.0016721862478902764
0.167,-10.04,-0.05,-0.22,0.0,0.0,-0.01,-87.0,12.0,-34.0,10.03323975593128,94.17536832951598,0.0,0.0,0.0,-0.03233592615910289,-1.4162824449877751,-0.008183341483292583,-0.03301555012224939,-0.08991982478238547,-0.0005295256451652542,-0.0020882421119486905
0.179,-10.01,-0.05,-0.19,0.0,0.0,-0.0,-87.0,12.0,-34.0,10.042534540642615,94.17536832951598,0.5729577951308232,0.0,0.0,-0.04041990769887861,-1.5579389079054606,-0.00888880195599022,-0.03611957620211899,-0.10990245044467428,-0.0006449861241862495,-0.002554065423860982
0.191,-10.01,-0.05,-0.19,0.0,0.0,-0.0,-87.0,12.0,-34.0,10.011927886276448,94.17536832951598,0.0,0.0,0.0,-0.04041990769887861,-1.6991720945395274,-0.009594262428687855,-0.03880032599837001,-0.1318837368127748,-0.0007704000927780202,-0.0030636840898846853
0.203,-10.05,-0.05,-0.27,-0.0,0.0,-0.0,-87.0,12.0,-34.0,10.011927886276448,94.17536832951598,0.0,0.0,0.0,-0.04041990769887861,-1.8404052811735943,-0.010299722901385491,-0.04148107579462103,-0.15585771179294455,-0.0009057675509405663,-0.0036111260162773355
0.215,-10.05,-0.05,-0.27,-0.0,0.0,-0.0,-87.0,12.0,-34.0,10.053750543951248,94.17536832951598,0.0,0.0,0.0,-0.04041990769887861,-1.9822028361858193,-0.011005183374083127,-0.045290562347188264,-0.18182437538518356,-0.001051088498673888,-0.004196391203038932
0.228,-10.05,-0.06,-0.24,0.0,0.0,-0.01,-87.0,12.0,-34.0,10.053750543951248,94.17536832951598,0.0,0.0,0.0,-0.04041990769887861,-2.1240003911980443,-0.011710643846780763,-0.0491000488997555,-0.20979169038114845,-0.001206362935977985,-0.004835405233482716
0.24,-10.01,-0.06,-0.22,-0.0,0.0,-0.0,-87.0,12.0,-34.0,10.053044315032139,94.17536832951598,0.5729577951308232,0.0,0.0,-0.048503889238654334,-2.2657979462102693,-0.012557196414017927,-0.052486259168704155,-0.2397596567808392,-0.0013715908628528575,-0.0055281681076086876
0.252,-10.01,-0.06,-0.22,-0.0,0.0,-0.0,-87.0,12.0,-34.0,10.012597065696792,94.17536832951598,0.0,0.0,0.0,-0.048503889238654334,-2.4070311328443363,-0.013403748981255091,-0.055590285248573755,-0.2717282745842558,-0.0015487629772126606,-0.006268707731674382
0.264,-10.04,-0.03,-0.26,-0.0,0.0,-0.0,-85.0,12.0,-36.0,10.012597065696792,94.17536832951598,0.0,0.0,0.0,-0.048503889238654334,-2.5482643194784034,-0.014250301548492255,-0.058694311328443355,-0.30568958099974164,-0.0017378792790573943,-0.007053042709851487
0.278,-10.02,-0.05,-0.23,0.0,0.0,-0.0,-85.0,12.0,-36.0,10.043410775229697,93.08598175880189,0.0,0.0,0.0,-0.048503889238654334,-2.6899207823960887,-0.014673577832110837,-0.062362705786471066,-0.3416435760272968,-0.0019389397683870584,-0.007881173042140005
0.289,-10.02,-0.05,-0.23,0.0,0.0,-0.0,-85.0,12.0,-36.0,10.022764089810753,93.08598175880189,0.0,0.0,0.0,-0.048503889238654334,-2.831295061124695,-0.015379038304808473,-0.06560782396088019,-0.3795962317606636,-0.0021459723514591876,-0.008761061520196555
0.301,-10.04,-0.06,-0.23,-0.0,0.0,-0.0,-85.0,12.0,-36.0,10.022764089810753,93.08598175880189,0.0,0.0,0.0,-0.048503889238654334,-2.9726693398533013,-0.01608449877750611,-0.06885294213528932,-0.41954356680401383,-0.0023629584241020925,-0.009686736050278671
0.313,-10.04,-0.06,-0.23,-0.0,0.0,-0.0,-85.0,12.0,-36.0,10.042813350849451,93.08598175880189,0.0,0.0,0.0,-0.048503889238654334,-3.1143258027709866,-0.016931051344743275,-0.07209806030969845,-0.46148558115734745,-0.002589897986315773,-0.010658196632386355
0.326,-10.04,-0.04,-0.27,-0.0,0.0,-0.0,-85.0,12.0,-36.0,10.042813350849451,93.08598175880189,0.0,0.0,0.0,-0.048503889238654334,-3.255982265688672,-0.01777760391198044,-0.07534317848410758,-0.5054262562164927,-0.002828781736014384,-0.011675443266519607
0.338,-10.01,-0.07,-0.21,-0.0,0.0,-0.0,-85.0,12.0,-36.0,10.043709474093722,93.08598175880189,0.0,0.0,0.0,-0.048503889238654334,-3.397638728606357,-0.018341972290138547,-0.07915266503667483,-0.5513655919814497,-0.0030796096731979254,-0.012738475952678427
0.35000000000000003,-10.01,-0.07,-0.21,-0.0,0.0,-0.0,-85.0,12.0,-36.0,10.01244725329427,93.08598175880189,0.0,0.0,0.0,-0.048503889238654334,-3.538871915240424,-0.01932961695191524,-0.0821155990220049,-0.5993035884522185,-0.0033384004020380873,-0.013855257482519433
