time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
0.002,9.52,-0.18,-1.25,0.0,0.01,-0.0,32.0,39.0,35.0,9.603400439427691,0.5729577951308232
0.014,9.6,-0.21,-0.98,0.01,0.02,-0.0,32.0,39.0,35.0,9.652175920485494,1.2811725781509187
0.026,9.6,-0.21,-0.98,0.01,0.02,-0.0,32.0,39.0,35.0,9.652175920485494,1.2811725781509187
0.077,9.54,-0.2,-1.21,0.0,0.03,-0.01,34.0,36.0,32.0,9.618508200339592,1.811851635761533
0.155,9.84,0.61,-1.54,-0.02,0.19,-0.01,34.0,36.0,32.0,9.978441762118972,10.961328040453393
0.234,10.23,-0.01,-2.86,-0.01,0.74,0.01,29.0,36.0,40.0,10.622269060798638,42.40661880575287
0.311,9.83,-0.15,-1.72,-0.01,1.71,0.04,29.0,36.0,40.0,9.980470930772755,98.00425918736573
0.39,9.35,0.02,-0.01,-0.0,2.75,0.09,29.0,39.0,56.0,9.350026737929683,157.64775213557255
0.48,7.27,-0.23,3.94,0.02,3.22,0.09,16.0,39.0,82.0,8.272206477113587,184.5680178509724
0.491,7.27,-0.23,3.94,0.02,3.22,0.09,16.0,39.0,82.0,8.272206477113587,184.5680178509724
0.503,6.93,-0.38,4.27,0.01,3.31,0.09,16.0,39.0,82.0,8.148754506057966,189.7199875169555
0.515,6.57,-0.52,4.45,0.01,3.43,0.08,16.0,39.0,82.0,7.9522198158753135,196.57880523730998
0.528,6.57,-0.52,4.45,0.01,3.43,0.08,16.0,39.0,82.0,7.9522198158753135,196.57880523730998
0.54,5.89,-0.63,5.25,0.02,3.55,0.08,16.0,39.0,82.0,7.915270052247112,203.45488470224322
0.551,5.89,-0.63,5.25,0.02,3.55,0.08,16.0,39.0,82.0,7.915270052247112,203.45488470224322
0.563,5.31,-0.6,6.24,0.02,3.63,0.08,16.0,39.0,82.0,8.215454947840685,208.0373381791111
0.575,4.25,-0.57,7.05,0.0,3.68,0.09,-10.0,43.0,98.0,8.251660438966208,210.91151567857582
0.588,4.25,-0.57,7.05,0.0,3.68,0.09,-10.0,43.0,98.0,8.251660438966208,210.91151567857582
0.599,3.61,-0.68,8.01,-0.03,3.66,0.08,-10.0,43.0,98.0,8.812184746134184,209.7596844690905
0.611,3.61,-0.68,8.01,-0.03,3.66,0.08,-10.0,43.0,98.0,8.812184746134184,209.7596844690905
0.623,3.16,-0.39,8.45,-0.02,3.55,0.09,-10.0,43.0,98.0,9.029961240226893,203.46859924813484
0.636,2.48,-0.34,9.52,0.01,3.38,0.11,-10.0,43.0,98.0,9.843596903571378,193.76311078877816
0.648,2.48,-0.34,9.52,0.01,3.38,0.11,-10.0,43.0,98.0,9.843596903571378,193.76311078877816
0.66,1.1,-0.76,10.4,0.01,3.11,0.1,-10.0,43.0,98.0,10.485590112149149,178.28288656537876
0.671,1.1,-0.76,10.4,0.01,3.11,0.1,-10.0,43.0,98.0,10.485590112149149,178.28288656537876
0.685,1.32,-0.71,10.85,-0.02,2.81,0.07,-10.0,43.0,98.0,10.953036108769112,161.05516475413881
0.697,1.36,-0.55,11.24,-0.02,2.45,0.06,-10.0,43.0,98.0,11.335329726126188,140.4214240824581
