time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
0.002,-10.28,0.41,-3.1,0.19,-0.12,-0.02,-84.0,25.0,11.0,10.745068636355935,12.926517056639726
0.013,-9.86,-0.12,-3.14,0.32,-0.26,-0.03,-84.0,25.0,11.0,10.348603770557649,23.686105741911376
0.025,-9.86,-0.12,-3.14,0.32,-0.26,-0.03,-84.0,25.0,11.0,10.348603770557649,23.686105741911376
0.086,-11.1,-0.36,-1.51,0.73,-0.9,-0.03,-78.0,25.0,8.0,11.2080194503757,66.41863573686065
0.098,-10.96,-0.12,-1.6,0.85,-1.07,-0.09,-78.0,25.0,8.0,11.076822649117391,78.46593725590122
0.109,-10.96,-0.12,-1.6,0.85,-1.07,-0.09,-78.0,25.0,8.0,11.076822649117391,78.46593725590122
0.121,-10.05,0.25,-1.51,0.97,-1.2,-0.14,-78.0,25.0,8.0,10.16587920447612,88.77148553000107
0.134,-10.27,-0.17,-0.65,1.08,-1.38,-0.17,-78.0,25.0,8.0,10.291953167402191,100.87474829277842
0.145,-10.27,-0.17,-0.65,1.08,-1.38,-0.17,-78.0,25.0,8.0,10.291953167402191,100.87474829277842
0.157,-10.2,-0.29,0.24,1.16,-1.77,-0.2,-78.0,25.0,8.0,10.206943714942295,121.79228420769547
0.168,-10.2,-0.29,0.24,1.16,-1.77,-0.2,-78.0,25.0,8.0,10.206943714942295,121.79228420769547
0.18,-9.45,-0.22,1.66,1.28,-2.43,-0.25,-81.0,25.0,24.0,9.597213137156015,158.01382387917624
0.193,-8.77,-0.11,2.17,1.41,-3.07,-0.31,-81.0,25.0,24.0,9.035148034205084,194.3763014436692
0.205,-8.77,-0.11,2.17,1.41,-3.07,-0.31,-81.0,25.0,24.0,9.035148034205084,194.3763014436692
0.216,-9.15,-0.16,3.12,1.52,-3.46,-0.41,-81.0,25.0,24.0,9.668634857103665,217.80009191528066
0.228,-9.15,-0.16,3.12,1.52,-3.46,-0.41,-81.0,25.0,24.0,9.668634857103665,217.80009191528066
0.242,-9.37,-0.17,3.73,1.57,-3.54,-0.5,-81.0,25.0,24.0,10.086560365159174,223.7214943081108
0.253,-9.0,-0.23,3.87,1.59,-3.7,-0.64,-81.0,25.0,24.0,9.799479578018417,233.63544068931466
0.265,-9.0,-0.23,3.87,1.59,-3.7,-0.64,-81.0,25.0,24.0,9.799479578018417,233.63544068931466
0.277,-8.78,-0.24,4.45,1.62,-3.86,-0.82,-81.0,25.0,24.0,9.846242938298852,244.40797341198524
0.29,-8.78,-0.24,4.45,1.62,-3.86,-0.82,-81.0,25.0,24.0,9.846242938298852,244.40797341198524
0.301,-8.46,0.07,5.02,1.61,-3.93,-1.02,-81.0,25.0,24.0,9.837525095266594,250.25468998944666
0.313,-8.16,0.22,5.16,1.57,-3.91,-1.23,-67.0,28.0,50.0,9.657101014279597,251.48800937359076
0.324,-8.16,0.22,5.16,1.57,-3.91,-1.23,-67.0,28.0,50.0,9.657101014279597,251.48800937359076
0.337,-7.16,0.12,5.55,1.51,-3.81,-1.39,-67.0,28.0,50.0,9.059939293394851,247.9543953329421
0.349,-7.16,0.12,5.55,1.51,-3.81,-1.39,-67.0,28.0,50.0,9.059939293394851,247.9543953329421
0.36,-6.46,0.09,5.96,1.4,-3.64,-1.5,-67.0,28.0,50.0,8.789840726657111,239.40861669677858
0.371,-5.87,0.29,5.69,1.27,-3.48,-1.62,-67.0,28.0,50.0,8.180287281018925,231.65995201606813
0.383,-5.87,0.29,5.69,1.27,-3.48,-1.62,-67.0,28.0,50.0,8.180287281018925,231.65995201606813
0.396,-5.0,0.26,5.66,1.11,-3.33,-1.71,-67.0,28.0,50.0,7.556665931480629,223.7112225315575
0.408,-5.0,0.26,5.66,1.11,-3.33,-1.71,-67.0,28.0,50.0,7.556665931480629,223.7112225315575
0.419,-4.06,0.46,6.07,0.94,-3.09,-1.73,-67.0,28.0,50.0,7.317110085272737,209.92942177400397
0.431,-4.06,0.46,6.07,0.94,-3.09,-1.73,-67.0,28.0,50.0,7.317110085272737,209.92942177400397
0.445,-3.73,0.71,6.56,0.76,-2.67,-1.66,-53.0,28.0,69.0,7.579617404592398,185.3241708856615
0.457,-3.5,0.77,6.93,0.59,-2.01,-1.54,-53.0,28.0,69.0,7.8017818477576,148.96682303388693
0.468,-3.5,0.77,6.93,0.59,-2.01,-1.54,-53.0,28.0,69.0,7.8017818477576,148.96682303388693
0.48,-5.48,0.5,8.18,0.42,-1.31,-1.41,-53.0,28.0,69.0,9.858640879959061,112.86832293365386
0.493,-4.63,-0.0,10.81,0.5,-1.33,-0.97,-53.0,28.0,69.0,11.75980442014237,98.57205605426297
0.505,-4.63,-0.0,10.81,0.5,-1.33,-0.97,-53.0,28.0,69.0,11.75980442014237,98.57205605426297
0.517,-3.97,0.66,8.01,0.48,-1.82,-0.47,-53.0,28.0,69.0,8.964184290832044,111.15528894091906
0.529,-3.97,0.66,8.01,0.48,-1.82,-0.47,-53.0,28.0,69.0,8.964184290832044,111.15528894091906
0.542,-2.59,0.48,11.05,0.26,-1.51,-0.36,-53.0,28.0,69.0,11.35962147256677,90.1803535748452
