time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
0.683,8.66,1.41,3.51,-1.71,0.13,-2.49,60.0,66.0,58.0,9.45006878281846,173.2295042020624
0.696,8.52,1.81,3.48,-1.83,0.15,-2.62,60.0,66.0,58.0,9.379600204699559,183.3088902302619
0.709,8.52,1.81,3.48,-1.83,0.15,-2.62,60.0,66.0,58.0,9.379600204699559,183.3088902302619
0.721,8.42,2.13,3.51,-1.93,0.2,-2.74,47.0,72.0,74.0,9.367678474414031,192.3679666173851
0.732,8.55,2.68,3.75,-2.03,0.24,-2.86,47.0,72.0,74.0,9.713258979353943,201.41809539880006
0.744,8.55,2.68,3.75,-2.03,0.24,-2.86,47.0,72.0,74.0,9.713258979353943,201.41809539880006
0.757,8.81,3.31,4.06,-2.11,0.2,-2.97,47.0,72.0,74.0,10.249673165520939,209.0550189249384
0.768,8.81,3.31,4.06,-2.11,0.2,-2.97,47.0,72.0,74.0,10.249673165520939,209.0550189249384
0.78,8.84,3.77,4.18,-2.19,0.12,-3.06,47.0,72.0,74.0,10.480023854934682,215.71004957048584
0.792,8.6,4.05,4.15,-2.26,0.06,-3.14,47.0,72.0,74.0,10.372318930692403,221.68950652828795
0.803,8.6,4.05,4.15,-2.26,0.06,-3.14,47.0,72.0,74.0,10.372318930692403,221.68950652828795
0.817,8.24,4.31,4.07,-2.31,0.06,-3.21,47.0,72.0,74.0,10.15079307246483,226.61766475346468
0.829,8.24,4.31,4.07,-2.31,0.06,-3.21,47.0,72.0,74.0,10.15079307246483,226.61766475346468
0.84,8.09,4.63,4.15,-2.33,0.12,-3.27,30.0,69.0,90.0,10.20330828702142,230.15651158518088
0.852,7.88,5.09,4.28,-2.34,0.17,-3.32,30.0,69.0,90.0,10.311202645666508,232.92619489016062
0.866,7.88,5.09,4.28,-2.34,0.17,-3.32,30.0,69.0,90.0,10.311202645666508,232.92619489016062
0.878,7.56,5.36,4.44,-2.33,0.18,-3.36,30.0,69.0,90.0,10.27603036196371,234.49938355657082
0.889,7.56,5.36,4.44,-2.33,0.18,-3.36,30.0,69.0,90.0,10.27603036196371,234.49938355657082
0.9,7.0,5.59,4.41,-2.31,0.2,-3.4,30.0,69.0,90.0,9.984798445637248,235.7921470796555
0.912,6.3,5.92,4.01,-2.26,0.35,-3.42,30.0,69.0,90.0,9.5297691472564,235.72530980671928
0.925,6.3,5.92,4.01,-2.26,0.35,-3.42,30.0,69.0,90.0,9.5297691472564,235.72530980671928
0.937,5.85,6.09,3.69,-2.19,0.63,-3.44,30.0,69.0,90.0,9.215568349266364,236.42129895402817
0.949,5.85,6.09,3.69,-2.19,0.63,-3.44,30.0,69.0,90.0,9.215568349266364,236.42129895402817
0.96,5.59,6.2,4.08,-2.07,0.91,-3.46,30.0,69.0,90.0,9.291636023865765,236.8236334646748
0.964,5.59,6.2,4.08,-2.07,0.91,-3.46,30.0,69.0,90.0,9.291636023865765,236.8236334646748
1.043,3.29,6.31,4.97,-1.69,0.54,-3.41,11.0,57.0,98.0,8.679925114884343,220.2409818051662
